#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ONLY_ONE_TRIBAL;Ã¿¸öÊ¡·İÖ»ÄÜ´æÁôÒ»¸ö²¿Âä¡£;Chaque comt?ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
EVTDESCC_HL_1490;ÄãÔÚÇå³¿ĞÑÀ´£¬µ«ÊÇÄã¸Ğ¾õÄãËÆºõÒ»Ö±Ã»ÓĞĞİÏ¢¡£ÄãÄ£ºıµÄ»ØÒä×ÅÄãµÄÃÎ¾³¡£Äã¸Ğ¾õµ½ÓĞÒ»Ğ©³±ÊªµÄ¶«Î÷Õ³ÔÚÄãµÄĞØ¿Ú¡£µ±Äã¿´ĞØ¿ÚÊ±£¬ÄãÒâÊ¶µ½ÄãÈ«Éí¶¼ÊÇÑª¼£¡£ÄÇ¾ø¶Ô²»ÊÇÄãµÄ£¬²¢ÇÒÄã²»¼ÇµÃÊÇÔõÃ´µÃµ½Ëü¡£¹ØÓÚÑª¼£¿Ï¶¨·¢ÉúÁËÊÂÇé£¬ÎŞÂÛÈçºÎ£¬Õâ»½ĞÑÁËÄãµÄÒ»ÖÖÄ£ºıµÄĞË·Ü¸Ğ¡­¡­;Vous vous réveillez le lendemain matin avec l'impression de ne pas avoir dormi. Vous avez quelques vagues souvenirs de cauchemars. Sur votre poitrine, une sensation humide et collante. Vous baissez les yeux? du sang? Ce n'est de toute évidence pas le vôtre mais impossible de vous souvenir comment il est arriv?l? Ce spectacle, cependant, provoque en vous une étrange excitation...;Am Morgen erwacht Ihr und fühlt Euch, als hättet Ihr nicht geschlafen. Dunkel erinnert Ihr Euch an einen Albtraum. Scheinbar befindet sich etwas Feuchtes, Klebriges auf Eurer Brust. Als Ihr hinabseht, bemerkt Ihr, dass Ihr blutüberströmt seid. Das Blut stammt mit Sicherheit nicht von Euch selbst, doch von wem es stammt und wie es dort hinkommen konnte, das wisst Ihr nicht. Dennoch... irgendetwas an diesem Blut ruft ein vages Hochgefühl in Euch wach...;;Te despiertas por la mañana, pero te sientes como si no hubieras dormido en absoluto. Vagamente recuerdas haber tenido pesadillas. Parece que tienes algo mojado y pegajoso en el pecho. Al mirar all? te das cuenta de que estás cubierto de sangre. Est?claro que no es tuya y no recuerdas cómo lleg?all? Sin embargo, tiene algo que despierta una vaga euforia en ti... ;;;;;;;;;x
EVTOPTA_HL_1490;Ææ¹Ö¡£;Voil?qui est étrange.;Seltsam.;;Que extraño;;;;;;;;;x
hoarse;Ë»ÑÆ;Voix éraillée;Heiser;;Ronco;;;;;;;;;x
hoarse_desc;Õâ¸ö½ÇÉ«¹ı¶ÈÊ¹ÓÃ[GetHerHis]ÉùÒô£¬¼¸ºõ²»ÄÜËµ»°¡£;Ce personnage a pouss?sa voix dans ses derniers retranchements et peut ?peine parler.;Diese Person hat ihre Stimme stark beansprucht und kann kaum sprechen.;;Este personaje ha hecho un esfuerzo excesivo con [GetHerHis] voz y apenas puede hablar. ;;;;;;;;;x
werewolf_killed;ÂúÔÂ¿ñÔê;Fièvre lunaire;Vollmondfieber;;Fiebre de la luna llena;;;;;;;;;x
werewolf_killed_desc;Õâ¸ö½ÇÉ«×î½üÔÚÂúÔÂÏÂ½øÊ³ÑªÒº¡£;Ce personnage a récemment tu?lors de la pleine lune.;Diese Person hat vor kurzem bei Vollmond für Blutvergießen gesorgt.;;Este personaje recientemente verti?sangre bajo la luna llena. ;;;;;;;;;x
EVTDESC_HL_1500;ÄãÄÚĞÄÓĞÀÇµÄÑªÒººÍÁé»ê¡£Äã¸Ğ¾õµ½ÄãËäÈ»´ıÔÚÃñÖÚÖ®ÖĞ¡ª¡ªµ«ÄãÍêÈ«²»ÏñËûÃÇ£¬ÄãÊÇÓÅĞãµÄ¡£²¢ÇÒÔÚ¿ÕÆøÖĞÓĞÈâµÄÏãÎ¶¡£ËûÃÇ¾ÍÔÚÄãÖÜÎ§¡£ËûÃÇºÍÄã½»Ì¸£¬Èç¹ûÄãĞ¡ĞÄ¡­¡­;Le sang et l'esprit du loup vous habitent. Vous le sentez alors que vous côtoyez vos semblables? vous n'êtes pas comme eux. Vous valez mieux. Dans l'air flotte l'odeur de la viande, elle est partout. Vous pourriez vous en repaître, ?condition de faire attention...;Das Blut und der Geist der Wölfe sind in Euch. Ihr spürt es, wenn Ihr in Gesellschaft anderer Menschen seid. Ihr seid anders als sie ?überlegen. In der Luft liegt der Geruch von Fleisch, überall riecht es danach. Dies alles könnte Euch gehören... wenn Ihr vorsichtig seid...;;La sangre y el espíritu del lobo están dentro de ti. Lo sientes al caminar entre la gente - no eres como ellos, eres superior. Y el aire es perfumado con el olor de la carne, est?a tu alrededor. Todo puede ser tuyo para que lo tomes, si eres cuidadoso... ;;;;;;;;;x
EVTOPTA_HL_1500;ÀÇ¶öÁË£¡;Une faim de loup?;Der Wolf ist hungrig!;;¡El lobo tiene hambre!;;;;;;;;;x
EVTOPTB_HL_1500;ÎÒ¡­¡­±ØĞë¡­¡­¿¹¾Ü¡­¡­Õâ¡­¡­;Je... dois... me... contrôler...;Darf... nicht... schwach... sein...;;Debo... resistir.....;;;;;;;;;x
EVTDESC_HL_1510;ÔÂÁÁÔÚÒ¹¿ÕÖĞ¸ß¸ßµÄĞü¹Ò¡£ËıÈöÏÂÒ»Æ¬¹âÃ÷£¬ÕÕÁÁÁËÒ¹Íí¡£Äã×¢ÊÓ×ÅÔÂ¹â£¬²úÉúÒ»ÖÖÇ¿ÁÒµÄÏòÍù¡£ÄãµÄÀÇÑª±»ÔÂ¹âÕÙ»½£¬ÔÚ¿ìËÙÁ÷ÌÊ¡£ÄãÓÃ×Ô¼ºµÄÉùÒôÏòËı±íÊ¾¾´Òâ¡­¡­;La lune est haute dans le ciel nocturne. Sa splendeur illumine le monde. Vous levez les yeux vers elle et ressentez une étrange envie. Votre coeur bat plus vite. La lune vous fait signe. Vous hurlez pour lui rendre hommage...;Hoch steht der Mond am Nachthimmel und erleuchtet das dunkle Land. Ihr wendet den Blick gen Himmel. Ihr spürt, wie ein seltsames Verlangen sich in Euch ausbreitet. Euer Wolfsblut gerät in Wallung. Der Mond ruft Euch. Ihr erhebt die Stimme, um ihm Respekt zu zollen...;;La luna est?alta en el cielo nocturno. Proyecta su luz sobre la tierras, iluminando la noche. Vuelves tu mirada hacia el cielo, sintiendo una extraña nostalgia. Tu sangre de lobo se acelera, la luna te llama. Alzas tu voz en tributo a ella...;;;;;;;;;x
EVTOPTA_HL_1510;°¡à»à»à»à»ÎØÎØÎØÎØÎØÎØÎØÎØ£¡£¡£¡;Aoooouuuuuuuu?!!;Aoooouuuuuuuu!!!;;¡¡¡Auuuuuuuu!!!;;;;;;;;;x
EVTDESC_HL_1520;Ò»ÌìÔÚÍí·¹ºó£¬Äã²»Ğ¡ĞÄµôÂäÁËÒ»Æ¬ÈâÔÚµØ°åÉÏ¡£Ò»Ö»Ğ¡¹·¸ÏÃ¦ÅÜ¹ıÀ´ÔÚÄã¼ñÆğÖ®Ç°ÇÀ×ßÁËËü¡£Í»È»¼äÄã¸Ğ¾õ±»¼¤Å­ÁË£¬ÄãÖ±¾õ°ãµÄÄÃÆğ½£»ÓÏòÁË¹·²¢É±ËÀÁËËü¡£[wolf_hunting_instinct_at_court_courtier.GetTitledName]±»ÏÅËÀÁË£¬ÒòÎªÄã¸Õ¸ÕÉ±ËÀÁË[wolf_hunting_instinct_at_court_courtier.GetHerHis]×îÏ²»¶µÄ¹·¡£;Une nuit au souper, vous faites par mégarde tomber un morceau de viande ?terre. Un petit chien accourt et s'en empare avant que vous puissiez réagir. De rage, sans réfléchir, vous tirez votre épée, bondissez sur le chien et l'empalez. [wolf_hunting_instinct_at_court_courtier.GetTitledName] vous regarde avec horreur? vous venez de tuer son chien préfér?;Eines Abends, als Ihr beim Essen seid, fällt Euch ein Stück Fleisch auf den Boden. Blitzschnell schnappt sich ein kleiner Hund das Stück, bevor Ihr es aufheben könnt. Wütend springt Ihr auf, zückt reflexartig Euer Schwert und durchbohrt den Hund. [wolf_hunting_instinct_at_court_courtier.GetTitledName] ist schockiert und fassungslos. Es war [wolf_hunting_instinct_at_court_courtier.GetHerHis] Lieblingshund.;;Una noche durante la comida, deja caer por causalidad un trozo de carne al suelo. Un perrito corre y lo toma antes de que puedas agarrarlo. Enfurecido, sin pensar, desenvainas la espada y saltas contra el perro, ensartándolo. [wolf_hunting_instinct_at_court_courtier.GetTitledName] queda horrorizado, ya que acabas de matar a [wolf_hunting_instinct_at_court_courtier.GetHerHis] perro favorito.;;;;;;;;;x
EVTOPTA_HL_1520;Ã»ÓĞ¿ÉÒÔ¶¯ÎÒµÄÈâ¡£;Personne ne touche ?ma viande.;Niemand stiehlt mir mein Fleisch.;;Nadie toca mi carne.;;;;;;;;;x
EVTDESC_HL_1530;ÔÚÄãÃ¿ÈÕÎäÊõÑµÁ·Ê±ÄãºÍÄãµÄÖ¸»Ó¹ÙÌÖÂÛ¾üÊÂÎÊÌâ£¬Äã·¢ÏÖ¾­³£ÓĞÒ»Ğ©ĞĞ¶¯ºÍÕ½ÊõÖ»ÓĞÄãÏëµÃ³öÀ´¡£Äã±¾ÄÜµÄÃ÷°×°üÎ§Õ½Êõ£¬¹î¼ÆºÍÆÛÆ­ÈÃÈË²úÉúÉî¿ÌÓ¡Ïó¡£;Lors de votre entraînement martial quotidien et des discussions ?teneur militaire en compagnie de vos commandants, vous vous rendez compte que bien souvent, personne d'autre que vous ne pense ?certains déplacements et ?certaines tactiques. Votre compréhension instinctive des tactiques d'encerclement, de ruse et de dissimulation semble faire forte impression.;Beim täglichen Kampftraining und beim Austausch mit Euren Befehlshabern stellt Ihr fest, dass es viele Manöver und Taktiken gibt, die außer Euch niemand zu kennen scheint. Die Leute scheinen von Eurem instinktiven Verständnis bestimmter Taktiken beeindruckt, besonders in Hinsicht auf Einkesselung, Hinterhalte und Angriffe aus dem Verborgenen.;;En tu entrenamiento marcial y discusiones sobre asuntos militares diarios con tus comandantes, descubres que a menudo hay movimientos y tácticas que a nadie más se le han ocurrido, más que a ti. Parece que la gente es impresionada por tu comprensión instintivo de las táctica de envolvimiento, engaño y cautela.;;;;;;;;;x
EVTOPTA_HL_1530;ÀÇ×ÜÊÇÄÜ×¥×¡ËüÃÇµÄÁÔÎï¡£;Un loup ne manque jamais sa proie.;Ein Wolf lässt seine Beute niemals entwischen.;;Los lobos siempre atrapan a sus presas.;;;;;;;;;x
EVTDESC_HL_1540;ÄãÎªÁË±£³ÖÇ¿×³¾­³£±¼ÅÜºÍË¤õÓ¡£ÊÇ¼¢¶öÒÔ¼°¶Ôá÷ÁÔµÄ¿ÊÍûÇıÊ¹×ÅÄã£¬²¢ÇÒµ±ÄãÔÚÑµÁ·Ê±£¬Äã¾­³£ÔÚµÚÁù¸ĞÀï¿´µ½ÀÇµÄÒÆ¶¯Ä£Ê½¡£;Pour restez en forme, vous avez l'habitude de courir et de vous battre ?mains nues. C'est l'appétit et le désir de chasse qui vous poussent en avant. Souvent, pendant l'entraînement, ce sont les déplacements des loups que vous imaginez.;Ihr verbringt viele Stunden mit Ringen und Laufen, um körperlich in Form zu bleiben. Angetrieben werdet Ihr vom unstillbaren Verlangen zu jagen. Dabei erscheinen beim Training vor Eurem inneren Auge immer wieder Muster und Szenen aus der Jagd eines Wolfsrudels.;;A menudo corres y luchas para mantenerte en forma. Te guían el hambre y el deseo de caza, y a menudo ves las pautas de movimientos de lobos en la mente según entrenas.;;;;;;;;;x
EVTOPTA_HL_1540;ÎÒ¸Ğµ½Ç¿×³£¡;Quelle force?;Ich fühle mich stark!;;¡Me siento fuerte!;;;;;;;;;x
EVTDESC_HL_1550;Äã¿¼ÂÇµ½ÄãÊÇÓĞÖÇ»ÛµÄÈË£¬ÔÚ½â¾öÎÊÌâÊ±ÓĞĞ§µÄÊ¹ÓÃ×Ô¼ºµÄĞÄÖÇ¡£Äã·¢ÏÖÕæÕıµÄÓĞÁ¦ÊÇÀÇ¶¯Îï°ãµÄ½Æ»«ÓëÈËÀàµÄÖÇ»Û½áºÏ¡£;Vous vous considérez comme quelqu'un d'intelligent, capable de résoudre tous les problèmes par la force de votre esprit. Vous venez de découvrir que la vraie force est l'association de la ruse d'un loup et de l'intellect d'un humain.;Ihr haltet Euch für eine kluge Person, die sich darauf versteht, ihren Verstand effektiv zur Lösung von Problemen einzusetzen. Ihr habt erkannt, dass wahre Stärke erst aus einer Kombination von menschlichem Verstand und tierischer Wolfsschläue entsteht.;;Te consideras una persona inteligente, que aplica efectivamente la mente a todo problema que necesite solución. Has descubierto que la verdadera fuerza surge cuando la astucia animal se añade a la inteligencia del hombre.;;;;;;;;;x
EVTOPTA_HL_1550;ÊÀ¼äÉÙÓĞÄÜ×öµ½µÄ¡£;C'est un don rare.;Eine seltene Gabe.;;Pocos lo han hecho.;;;;;;;;;x
EVTDESC_HL_1560;×î½ü£¬µ±Äã¿´µ½Äã¹¬Í¢µÄÒ»Ğ©³ÉÔ±Ê±¸Ğµ½ÁËÒ»ÖÖÆæÌØµÄ¼¢¶ö¡£ÄãĞèÒª¿ØÖÆ×Ô¼ºµÄÓûÍûÈÃ×Ô¼º±íÏÖµÄºÍ±ğÈËÒ»Ñù£¬µ«ÊÇÕâÀïÓĞÒ»ÖÖÉîÉîµÄ¶¯Îï±¾ÄÜÔÚÄãĞÄÖĞ¿ìËÙÔö¼Ó£¬¶ÔÄãµÄÈÌÄÍÔì³ÉÔ½À´Ô½´óµÄÑ¹Á¦¡£Äã¸Ğ¾õµ½Õâ±¾ÄÜ²»¾Ã½«²»ÊÜ¿ØÖÆ¡ª¡ª»òĞíÄã²¢²»ÏëÕâÑù£¿;Ces derniers temps, la simple vue de certains membres de votre cour vous donne une faim de loup. Comme tout un chacun, vous avez appris ?contrôler vos désirs, mais un instinct animal profondément enfoui en vous ne cesse de croître et met votre patience ?rude épreuve. Vous sentez que bientôt, vous ne pourrez plus le contrôler. Mais le voulez-vous vraiment?;In letzter Zeit ist Euch ein seltsamer, wölfischer Hunger aufgefallen, der Euch beschleicht, wenn Ihr bestimmte Mitglieder des Hofes anseht. Wie alle anderen Menschen musstet Ihr lernen, Eure Begierden im Zaum zu halten, doch tief in Eurem Inneren wohnt ein animalischer Instinkt, der ständig an Intensität zunimmt und immer schwerer zu bändigen ist. Ihr könnt spüren, dass Ihr Euer Verlangen nicht mehr lange kontrollieren könnt. Oder kann es sein, dass Ihr das auch gar nicht mehr möchtet?;;Últimamente, has sentido una extraña hambre sanguinaria mirando a algunos miembros de su corte. Se te ha enseñado a controlar tus deseos, como todos los demás. Pero dentro de ti hay un instinto animal profundo que sigue aumentando en intensidad, presionando cada vez más tu paciencia. Sientes que pronto ya no ser?posible controlarlo - ¿y quizás no quieres hacerlo?;;;;;;;;;x
EVTOPTA_HL_1560;ÅØÏø;Grrr.;Knurr.;;Gruñido.;;;;;;;;;x
EVTOPTB_HL_1560;ºÃËÆÒ»¸ö¶¯Îï×¡ÔÚÎÒĞÄÀï£¡;Un animal vit-il en moi?;Es ist, als wohne ein Tier in mir!;;¡Es como si hubiera un animal dentro de m?;;;;;;;;;x
EVTOPTC_HL_1560;ÎÒÎÅµ½ÁËĞÂµÄÆøÎ¶¡­¡­;Je sens de nouvelles choses...;Ich wittere neue Gerüche...;;Huelo nuevos olores...;;;;;;;;;x
EVTDESC_HL_1570;¹ÂÀÇ½«²»ÄÜÉú´æ£¬Ö»ÓĞÀÇÈºÒ»ÆğĞĞ¶¯£¬ÈçÍ¬Ò»Ö»ÀÇÄÇÑùÈ¥²¶ÁÔ£¬·±ÈÙ²ÅÓĞ¿ÉÄÜ¡£ÄãÃ÷°×Õâ¸öµÀÀí£¬²¢ÇÒÄã¸Ğ¾õµ½Ò»ÖÖÉî¿ÌµÄĞèÒª£¬È¥½ÓÄÉÃ¿Ò»¸öÈË£¬ÈÃÄãµÄ¹¬Í¢¸ü¼ÓÇ¿×³¡£;Un loup solitaire ne peut survivre, la réussite n'est possible que si la meute en chasse ne fait qu'un. Vous le savez et ressentez le besoin de regrouper tout le monde afin de rendre votre cour plus puissante.;Ein einsamer Wolf kann nicht lange überleben. Nur wenn das Rudel gemeinsam auf die Jagd geht, kann es im Überfluss leben. Ihr wisst dies, deshalb habt Ihr den starken Wunsch, alle mit einzubeziehen und so den gesamten Hof zu stärken.;;El lobo solitario, no sobrevivir?y la prosperidad sólo es posible cuando la manada caza juntas. Lo sabes y sientes una necesidad profunda de incluir a todos y as?hacer tu corte más fuerte.;;;;;;;;;x
EVTOPTA_HL_1570;½ñÌìÎÒ¼¸ºõÒª³ÔµôÒ»¸öÈË¡£;Aujourd'hui, j'ai failli lécher quelqu'un.;Beinahe hätte ich heute jemanden abgeleckt.;;Hoy casi lam?a alguien.;;;;;;;;;x
EVTOPTB_HL_1570;ÎÒÓĞÒ»ÖÖĞÂµÄ¡­¡­¹éÊô¸Ğ;J'ai un nouveau sentiment... d'appartenance.;Ich fühle mich auf neue Weise ... heimisch.;;Tengo un nuevo sentido de... pertenencia.;;;;;;;;;x
EVTDESC_HL_1580;ÁÔÎï¿ªÊ¼ÌÓÅÜ²¢·¢³öÏ¸Î¢µÄÉùÒô¡£ÁÔÎïº¦ÅÂ¼«ÁË¡£ÀÇºÁÎŞÎ·¾åµØÏòÇ°£¬ÖªµÀ[Root.GetSheHe]½«ÊÇ¿ª³ÔÇÒ²»±»³ÔµÄÄÇÒ»¸ö£¬ÖªµÀ[Root.GetSheHe]½«»ñÊ¤¡£;La proie sursaute et s'enfuit au moindre bruit. La proie est craintive. Le loup avance sans peur. Il sait qu'il est le chasseur et non la proie. Il sait qu'il va l'emporter.;Die Beute flieht beim leisesten Geräusch und lebt in ständiger Furcht. Ein Wolf geht voran. Er kennt keine Angst. Denn er wei? welche Rolle ihm zufällt. Fressen, nicht gefressen werden. Der Wolf behält die Oberhand.;;La presa se asusta y huye al menor sonido. La presa es temerosa. El lobo sigue adelante sin miedo, sabiendo que [Root.GetSheHe] ser?quien coma, no quien ser?comido, sabiendo que [Root.GetSheHe] prevalecer?;;;;;;;;;x
EVTOPTA_HL_1580;ÎÒÊÇÀÇ¡£;Je suis le loup.;Ich bin der Wolf.;;Soy el lobo.;;;;;;;;;x
EVTOPTB_HL_1580;ÏÖÔÚÎÒÄÜ¿´¼ûËüÁË¡£;Je comprends maintenant.;Ich verstehe es nun.;;Ahora lo veo.;;;;;;;;;x
EVTDESC_HL_1590;´æ»îµÄ½«ÊÇ×îÇ¿×³µÄ¡£ÈõÈâÇ¿Ê³£¬Õâ¾ÍÊÇ²İÔ­µÄ·¨Ôò¡£ÔÚ²İÔ­Àï£¬ÀÇÊÇ×îÇ¿×³µÄ¡£;Ce sont les plus forts qui survivent. Les faibles périssent. C'est la loi de la steppe. Et dans la steppe, le loup est le plus fort.;Überleben werden nur die Starken. Auf die Schwachen wartet der Tod. So will es das Gesetz der Steppe. Und dort gehört der Wolf zu den Starken.;;Los más fuertes son los que sobreviven. Los débiles perecerán, tal es la ley de la estepa. Y en la estepa, el lobo es más fuerte.;;;;;;;;;x
EVTOPTA_HL_1590;·¨ÔòÓ¦¸ÃÊÜµ½×ğ³ç¡£;Il faut respecter la loi.;Das Gesetz muss geachtet werden.;;La ley debe ser respetada.;;;;;;;;;x
EVTOPTB_HL_1590;ÎÒÔÚÖ®Ç°Ã»ÓĞ¼û¹ıËü¡£;Je n'ai jamais vu ça.;Früher war mir das nicht bewusst.;;No lo vi antes.;;;;;;;;;x
EVTDESC_HL_1610;ÓĞÊ±Äã»á¿ØÖÆ²»×¡×Ô¼ºµÄ·ßÅ­¡£ËûÃÇËµÄãµÄ×æÏÈÊÇÀÇ£¬¿ÉÄÜËûÃÇÊÇÕıÈ·µÄ¡£;Parfois, la rage vous prend. On raconte que vos ancêtres étaient des loups. Les légendes disent peut-être la vérit?;Es gibt Momente, in denen Wut von Euch Besitz ergreift. Es heißt, Eure Ahnen seien Wölfe gewesen, und vielleicht ist das tatsächlich so.;;Hay una rabia que te sorprende a veces. Dicen tus antepasados eran lobos, y tal vez tengan razón.;;;;;;;;;x
EVTOPTA_HL_1610;ÈÃÀÇ·ßÅ­°É¡£;Que la rage du loup s'exprime.;Lebt Eure Wolfsnatur aus.;;Deja que el lobo rabie.;;;;;;;;;x
EVTOPTB_HL_1610;ÎÒ²»ÄÜÍ£Ö¹Ëü£¡;Je ne peux l'arrêter?!;Ich kann nichts dagegen tun!;;¡No puedo impedirlo!;;;;;;;;;x
EVTDESC_HL_1620;Å¼È»¼ä£¬µ±Äã¿´¾µ×ÓÊ±¡£Äã·¢ÏÖÄãµÄÁ³Ô½À´Ô½ÏñÒ»Ö»ÀÇ¡£Õâ»ºÂıµÄÎŞ·¨Äæ×ªµÄ±ä»¯ËÆºõÊÇÔÚÕâ¼¸ÄêÀï·¢ÉúµÄ¡£;De temps en temps, quand vous vous regardez dans un miroir, il vous semble que votre visage ressemble de plus en plus ?celui d'un loup. La métamorphose est lente mais inexorable ?mesure que les années passent. Vous ne saurez dire si cela vous fait plaisir ou non, mais vous sentez qu'?la cour, on commence ?vous jeter de drôles de regards.;Manchmal kommt es Euch beim Blick in den Spiegel vor, als würde Euer Gesicht immer wölfischer. Es ist ein Prozess, der über die Jahre unaufhaltsam fortzuschreiten scheint. Ihr wisst nicht so recht, ob Ihr diese Veränderung gutheißen sollt, doch bei Hof wirft man Euch bereits misstrauische Blicke zu.;;Ocasionalmente, al mirarte en el espejo, se te ocurre que tu rostro se parece más y más al de un lobo. Parece ser un cambio lento pero inexorable que tiene lugar con el paso de los años. No puedes decidir si te gusta o no, pero sientes que personas en la corte han comenzado a mirarte de un modo raro.;;;;;;;;;x
EVTOPTA_HL_1620;¹ØÓÚÕâ¸öÎÒÃ»ÓĞÊ²Ã´ÄÜ×öµÄ¡£;Je ne peux rien faire pour l'empêcher.;Dagegen kann ich nichts tun.;;No hay nada que pueda hacer.;;;;;;;;;x
EVTOPTB_HL_1620;ËûÃÇÔø¾­ÈÏÎªÎÒºÜÃÀÃ²¡­¡­;Quand je pense qu'ils m'aimaient autrefois...;Dabei galt ich doch als bildhübsch...;;Y solían pensar que era guapo...;;;;;;;;;x
EVTDESC_HL_1630;ÓĞÊ±Äã×øÏÂÀ´£¬ÏëÒªÀíÇåÒ»¸öÎÊÌâ£¬ÄãµÄĞÄÁéÔòÖ»»áÓÉËü×Ô¼º¾ö¶¨Ò»ÇĞ¡£Äã¼¸ºõÍü¼ÇÁËÄãµÄÑ§Ê¶£¬ÒòÎª¶¯ÎïµÄ±¾ÄÜÕÆ¹ÜĞÄÁé£¬Ñ°Çó¸ü¼òµ¥Ö±½ÓµÄ½â¾ö·½·¨¡£;Parfois, quand vous vous asseyez pour réfléchir ?un problème, votre esprit semble tourner en rond. Il vous semble que vous oubliez toute votre instruction et que vos instincts animaux prennent le dessus, ?la recherche de solutions plus simples et plus directes.;Manchmal kommt es vor, dass Ihr ein Problem überdenken möchtet, aber Eure Gedanken sich nur im Kreis drehen. Es kommt Euch vor, als sei Euch Eure Bildung abhanden gekommen. Stattdessen gewinnt ein animalischer Instinkt, dessen Streben sich auf einfache und geradlinige Lösungen richtet, die Oberhand.;;A veces cuando te sientas a razonar y tratar de arreglar un problema, tu mente se enrosca sobre s?misma. Casi pareces olvidar tu aprendizaje ya que los instintos de animal asumen el control,buscando soluciones más simples y directas.;;;;;;;;;x
EVTOPTA_HL_1630;¿ÉÄÜ±¾ÄÜÇ¿ÓÚÏ°µÃ¡£;L'inn?vaut peut-être mieux que l'acquis.;Vielleicht ist der Instinkt der Gelehrsamkeit überlegen.;;Tal vez el instinto sea mejor que el aprendizaje.;;;;;;;;;x
EVTDESC_HL_1640;ÔÂÁÁÔÚÒ¹¿ÕÖĞ¸ßĞü¡£ËıÏò´óµØÈ÷ÏÂËıµÄ¹âÃ÷£¬ÕÕÁÁÁËÕû¸öÒ¹Íí¡£Äã×¢ÊÓÕâÔÂÁÁ£¬³Á½şÔÚËı¹ãÈöÈË¼äµÄ°®µ±ÖĞ¡£¸Ğ¾õËıÏòÄãÕĞÊÖ£¬ÄãµÄÀÇÑªÒº¿ìËÙÁ÷ÌÊ¡£ÄãÂıÂıÌáÉıÒôÁ¿£¬ÏòÔÂÁÁ±íÊ¾¾´Òâ£¬ËÆºõÒªÅØÏøµ½ÊÀ½çÖÕ½á¡£Õâ¾Ù¶¯ÈÃÄãĞÄÇéÓäÔÃ£¬ÄãÎªËıµÄ´æÔÚ»¶ºô£¬ĞÄÀïÖªµÀËıºÍÄãÊÇÒ»ÌåµÄ£¡;La lune est haute dans le ciel nocturne. Sa splendeur illumine le monde. Vous levez les yeux vers Elle et ressentez une étrange envie. Votre coeur bat plus vite. La lune vous fait signe. Vous hurlez pour Lui rendre hommage. Il vous semble pouvoir hurler ainsi jusqu'?la fin du monde. Cela vous remplit de joie et vous vous réjouissez de Son existence. Elle et vous ne formez plus qu'un?;Hoch steht der Mond am Nachthimmel. Weit scheint sein Licht in die nächtliche Lande. Ihr wendet den Blick gen Himmel und labt Euch an der Liebe, die das Mondlicht Euch schenkt. Schneller fließt das Wolfsblut in Euren Adern, deutlich vernehmbar des Mondes Ruf. Erst zaghaft, dann lauter und lauter erhebt Ihr die Stimme, um dem Mond Respekt zu erweisen, bis Euer Heulen so laut ist, als müsse die Welt in Kürze untergehen. Eure Seele jubiliert, so sehr genießt Ihr es, den Mond zu spüren, und Ihr seid Euch gewiss: Der Mond und Ihr, ihr beide seid eins!;;La luna est?alta en el cielo nocturno. Proyecta su luz sobre la tierras, iluminando la noche. Vuelves tu mirada hacia el cielo, sintiendo una extraña nostalgia. Tu sangre de lobo se acelera, la luna te llama. Alzas lentamente tu voz en tributo a ella, aullando como aullarías hasta que el mundo se terminase. Te llena de alegría, y estás exultante en su presencia. ¡Ella y t?sois uno solo!;;;;;;;;;x
EVTTITLE_HL_1702;ÀÇµÄÒÅ²ú;L'héritage du loup;Das Erbe des Wolfes;;Legado del lobo;;;;;;;;;x
EVTDESCA_HL_1702;Ğ¡[From.GetFirstName]¸ú¶àÊıÆäËûĞ¡º¢²»Ò»Ñù¡£Äã·¢ÏÖ[From.GetSheHe]ÔÚº¿½Ğ¶øÆäËûĞ¡º¢ÔÚ¿ŞÄÖ£¬¶øÇÒºÍ[From.GetHerHis]Í¬ÁäÈËÏà±È¸ü¼ÓÃô½İºÍÇ¿×³¡£Í¬ÑùµÄ[From.GetSheHe]Ò²»áĞáÀ´ĞáÈ¥¡£ÄãÈÏ³öÁËÕâĞ©Õ÷Õ×¡ª¡ª[From.GetSheHe]¼Ì³ĞÁËÄãµÄÑªÒº£¬ÀÇÖ®Ñª¡­¡­;[From.GetFirstName] ne ressemble pas aux autres enfants. Les autres enfants pleurent, [From.GetSheHe] grogne. Sa force et sa vivacit?dépassent celles des bambins du même âge. Et puis, [From.GetSheHe] renifle constamment. Les signes ne trompent pas, [From.GetSheHe] a hérit?de votre sang, du sang des loups...;Klein [From.GetFirstName] ist anders als andere Kinder. [From.GetSheHe] knurrt, statt zu weinen, und ist außerdem schneller und stärker als andere Kinder gleichen Alters. Auch das Schnüffeln ist auffällig. Ihr kennt diese Anzeichen ?auch [From.GetSheHe] trägt Euer Erbe, das Erbe des Wolfs.;;El/La pequeño/a [From.GetFirstName] no es como la mayoría de los otros niños/as. Notas que [From.GetSheHe] gruñe cuando otros niños lloran, y tiene más rapidez y fuerza que otros niños de [From.GetHerHis] edad. También est?ese olfateo que [From.GetSheHe] suele hacer. Reconoces las señales -[From.GetSheHe] ha heredado tu sangre, la sangre de los lobos...;;;;;;;;;x
