;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
;#MODIFIER_COMBAT_RATING;Combat Rating;;Kampfkraft;;Clasificaci¨®n de combate;;;;;;;;;x;
CR_DIFF_LOWER_THAN;§Y$FIRST$§!ºÍ§Y$SECOND$§!µÄ¾ö¶·µÈ¼¶²îÖµµÍÓÚ§Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$? et §Y$SECOND$? est inférieure ?§Y$VAL$?;Kampfkraftunterschied zwischen §Y$FIRST$? und §Y$SECOND$? niedriger als §Y$VAL$?;;Clasificación de combate entre §Y$FIRST$?y §Y$SECOND$? §Y$VAL$? menor que §Y$VAL$?;;;;;;;;;x
EVTDESC_WoL_4141;ÅÉ¶ÔĞèÒª»îÔ¾ÏÂÆø·Õ£¡ÎÒµÃ°ÑÒÂ·şÍÑÁË¡£È»ºóÒ²Ğí£¬àÅ¶Ô£¬ÎÒÈ¥Åªµã¶¯Îï¹ıÀ´£¬È»ºó¿ÉÄÜ£¬àÅÃ»´í£¬Ã¬£¡È»ºó£¬È»ºó¡­¡­°Ñ×À×Óµã×Å£¬ÔÚÉÏÃæ¿¾Èâ³Ô£¬È»ºó¡­¡­ÎÔ²ÛÎÒ¿ã×ÓÄØ£¿Å¶¶ÔÁË£¬ÎÒÒÑ¾­ÍÑÏÂÀ´ÁË£¡ÏÖÔÚ¸Ã¸ÉÉ¶ÄØ£¿¹ş¹ş£¬ÓĞÁË£¡àŞ£¡ÌÛËÀÎÒÁË£¡ÎÒ¸Õ²Å¾ÓÈ»×øÔÚÁËÃ¬ÉÏ£¬Õæ¡­¡­ºÃÍæ¡£ÎÒ²»ÖªµÀÎªÊ²Ã´´ó¼Ò¶¼ÔÚĞ¦¡ª¡ª·´Õı°ô¼«ÁË£¡;Cette fête a besoin d'animation? Je vais me déshabiller, faire venir des animaux, et tiens, oui, je vais prendre cette lance, pourquoi pas. Et... mettre le feu ?la table pour faire cuire la viande, et ensuite... O?est mon pantalon? Ah, c'est vrai, je l'ai enlevé ! Eh bien, hahaha, te voil? oh, aïe? Je me suis assis[Root.GetNoneE] sur la lance... C'est hilarant? J'ignore pourquoi tout le monde rit... Qu'est-ce qu'on s'amuse?;Dieses Fest braucht mehr Stimmung! Ausziehen werde ich mich! Und dann vielleicht, ja, ein paar Tiere lasse ich bringen und vielleicht auch, ja genau, den Speer. Und dann... zünde ich den Tisch an und grille mein Essen über dem Feuer und dann... wo ist meine Hose? Oh ja, stimmt, die habe ich ausgezogen! Und was jetzt, hahaha, da ist sie ja, aua, autsch!! Da habe ich mich doch glatt auf den Speer gesetzt! Wie... spaßig! Warum lachen denn alle? ?Das ist ein großartiges Fest!;;¡Esta fiesta necesita un poco de acción! Voy a desnudarme. A continuación, tal vez, s? traer?algunos animales, y tal vez, s?esa lanza. Y, y... prendo fuego la mesa, aso la comida que hay encima, luego... ¿dónde están mis pantalones?Ah, s? me los quite! ¿Y ahora qu? jajaja, ah?estáis ¡Ay, Ay!! Justo me sent?sobre la lanza, que?gracioso. No s? ¿por qu?se ríe todo el mundo? Es una gran fiesta!;;;;;;;;;x
EVTOPTA_WoL_4141;°Ñ¾Æµİ¹ıÀ´£¡;Passez-moi le vin?;Reicht mir den Wein!;;¡Pasadme el vino!;;;;;;;;;x
EVTDESC_WoL_4142;[From.GetTitledFirstName]Õı²»¶ÏµØ±ß³Ô±ßÕÒÀÖ×Ó£¬¸ú¸ö·è×ÓÒ»Ñù¡£ÄãĞ¦µÄ¶¼¿ìÕ¾²»ÆğÀ´ÁË¡£;[From.GetTitledFirstName] mange et boit comme un fou. Vous riez si fort que vous pouvez ?peine vous tenir debout.;[From.GetTitledFirstName] schlemmt und feiert wie im Fieberwahn. Ihr könnt kaum aufstehen, weil Ihr so sehr lachen müsst.;;[From.GetTitledFirstName] est?festejando y demuestra ser un lunático. Apenas puedes estar de pie, te estçás riendo tanto.;;;;;;;;;x
EVTOPTA_WoL_4142;ÎÒµÃ¶àÑûÇë[From.GetHerHim]Ëû¼¸´Î£¡;Je l'inviterai plus souvent?;Ich muss [From.GetHerHim] öfters einladen!;;Debo invitar a [From.GetHerHim] más a menudo .;;;;;;;;;x
EVTDESC_WoL_4151;ÎÒÃÇÔÚ¾Û»áµÄÊ±ºò¹ıµÃ·Ç³£¿ªĞÄ¡£Í¬Ö¾ÃÇÈ°ÎÒ¸ÃÉÙºÈµã£¬µ«ÎÒ¸ù±¾²»µ±»ØÊÂ¡£;On s'amuse énormément. Mes camarades disent que je devrais boire moins vite, mais ils n'y connaissent rien.;Wir amüsieren uns großartig beim Zechen. Meine Kameraden sagen, ich solle mich beim Trinken etwas zurückhalten, aber das ist reiner Unsinn.;;Estamos teniendo un gran momento de juerga. Mis compañeros dicen que debería beber mas despacio, pero es una tontería.;;;;;;;;;x
EVTOPTA_WoL_4151;ÎÒÃ»×í£¡;Moi, je sais boire?;Ich vertrage es!;;¡Puedo controlarlo!;;;;;;;;;x
EVTDESC_WoL_4152_non_drunkard;ÏÔÈ»[From.GetTitledFirstName]ÔÚ[From.GetHerHis]Ğï¾Æ°®ºÃ·½ÃæÌ«¹ıÖ´×ÅÁË¡£;[From.GetTitledFirstName] a certes trop bu.;[From.GetTitledFirstName] übertreibt es ganz eindeutig mit [From.GetHerHis] Alkoholkonsum.;;[From.GetTitledFirstName] se est?pasando claramente con [From.GetHerHis] consumo de alcohol.;;;;;;;;;x
EVTDESC_WoL_4152_drunkard;[From.GetTitledFirstName]ºÈÆğ¾ÆÀ´Ïñ¸öÓÂÊ¿£¡;[From.GetTitledFirstName] boit comme un champion?;[From.GetTitledFirstName] trinkt wie ein Sagenheld!;;¡[From.GetTitledFirstName] bebe como un campeón!;;;;;;;;;x
EVTOPTA_WoL_4152;[From.GetSheHeCap]Ó¦¸Ã·ÅËÉ¡£;[From.GetSheHeCap] devrait ralentir un peu.;[From.GetSheHeCap] sollte sich etwas zurückhalten.;;[From.GetSheHeCap] debería tomárselo con calma.;;;;;;;;;x
EVTOPTB_WoL_4152;¸É±­£¡;?votre santé !;Prost!;;¡Salud!;;;;;;;;;x
EVTDESC_WoL_4800;ÏÖÔÚÒû¾Æ×÷ÀÖ½áÊøÁË£¬¸Ã»Øµ½ÏÖÊµÊÀ½çÁË¡£;Les festivités sont terminées... Pour l'instant. Il est temps de retourner ?la vie réelle.;Das Feiern und Zechen ist vorüber... zumindest für den Moment. Es ist höchste Zeit, sich wieder der Realität zuzuwenden.;;La juerga y parranda terminaron... por ahora. Es hora de volver a la vida real.;;;;;;;;;x
EVTOPTA_WoL_4800;ÄÇ»áÕæ¿ªĞÄÑ½¡£;Ce fut fort plaisant.;Nun, es hat Spa?gemacht.;;Bueno, fue divertido.;;;;;;;;;x
EVTOPTB_WoL_4800;Õâ²ÅÊÇÕæÕıµÄÉú»î£¡;Ça, c'est la vie?;Das ist das echte Leben!;;¡Esto es la vida real!;;;;;;;;;x
EVTOPTC_WoL_4800;ºÍËûÈËÒ»ÆğÏíÊÜ¿ìÀÖ²ÅÊÇÉú»îµÄÕæÚĞ¡£;Vivre, c'est être en bonne compagnie?;Im Leben ist es das Allerwichtigste, die Gesellschaft anderer Menschen zu genießen.;;La vida es disfrutar de la compañía de los demás.;;;;;;;;;x
POSS_PRONOUN_FEM;ËıµÄ;a;ihre;;su;;;;;;;;;x
OBJ_PRONOUN_FEM;Ëı;la;sie;;la;;;;;;;;;x
CURRENT_FOCUS;ÕâÊÇÄãÄ¿Ç°µÄÉú»îÖØĞÄ¡£;Ceci est votre intérêt actuel.;Das ist Euer aktueller Fokus.;;Este es tu enfoque actual.;;;;;;;;;x
CANNOT_CANCEL_CURRENT_FOCUS;Äãµ±Ç°µÄÉú»îÖØĞÄ²»ÄÜ±»È¡Ïû¡£;Votre intérêt actuel ne peut pas être annul?;Euer aktueller Fokus kann nicht abgebrochen werden.;;Tu enfoque actual no puede ser cancelado.;;;;;;;;;x
CHOOSE_NEW_FOCUS;§GÑ¡ÔñÒ»¸öĞÂÉú»îÖØĞÄ§!;Cliquez pour choisir un nouvel intérêt;Neuen Fokus per Klick wählen;;Haz clic para elegir un nuevo Enfoque;;;;;;;;;x
studying_the_stars;Ñ§Ï°ĞÇÏó;Étudie les astres;Beobachten der Sterne;;Estudiar las estrellas;;;;;;;;;x
studying_the_stars_desc;¸Ã½ÇÉ«½¨Á¢ÁËÒ»¸öÌìÎÄÌ¨£¬²¢ÔÚÇçÀÊµÄÒ¹Íí¹Û²âĞÇÏó¡­¡­;Ce personnage a construit un observatoire et, par temps clair, passe ses nuits ?étudier les étoiles...;Diese Person hat ein Observatorium erbaut und verbringt jede klare Nacht damit, die Sterne zu beobachten...;;Este personaje ha construido un observatorio y se pasa las noches despejadas estudiando las estrellas del cielo...;;;;;;;;;x
heliocentrist_scholar;ÈÕĞÄËµÑ§Õß;Étudiant en héliocentrisme;Gelehrter der heliozentrischen Schule;;Sabio heliocentrista;;;;;;;;;x
heliocentrist_scholar_desc;¸Ã½ÇÉ«Í¨¹ıÑĞ¾¿Ö¤ÊµÁËµØÇòÊÇÎ§ÈÆ×ÅÌ«ÑôÔË×ªµÄ¡£;Ce personnage a fait des recherches pour prouver que la Terre tourne autour du Soleil.;Diese Person hat Forschungen angestellt, um zu beweisen, dass sich die Erde um die Sonne dreht.;;Este personaje ha investigado para demostrar que la Tierra gira alrededor del Sol.;;;;;;;;;x
weird_scholar;³¬×ÔÈ»Ñ§Õß;Étudiant étrange;Seltsamer Gelehrter;;Extraño erudito;;;;;;;;;x
weird_scholar_desc;¸Ã½ÇÉ«×ÜÊÇÑĞ¾¿Ğ©ÆæÆæ¹Ö¹ÖµÄ¶«Î÷¡­¡­;Ce personnage a fait des recherches étranges et mystérieuses...;Diese Person erforscht seltsame und mysteriöse Dinge...;;Este personaje ha investigado sobre lo extraño y misterioso...;;;;;;;;;x
the_necronomicon;Í¨ÁéÊ¦;Le Necronomicon;Das Necronomicon;;El Necronomicón;;;;;;;;;x
the_necronomicon_desc;¸Ã½ÇÉ«ÓµÓĞÒ»±¾ÃûÎª¡¶ËÀÁéÖ®Êé¡·µÄÊÖ³­±¾¡£;Ce personnage possède un exemplaire du livre mystérieux connu sous le nom de Necronomicon.;Diese Person besitzt ein Exemplar des mysteriösen Buches, das als das Necronomicon bekannt ist.;;Este personaje posee una copia del libro misterioso conocido como el Necronomicón.;;;;;;;;;x
build_observatory;½¨Á¢ÌìÎÄÌ¨;Construire un observatoire;Observatorium bauen;;Construir observatorio;;;;;;;;;x
build_observatory_desc;ÎÒ¿ÉÒÔÍ¶×Ê½¨¸öÌìÎÄÌ¨À´Ñ§Ï°ĞÇÏóºÍÆäËûÌìÌå¡£Ë­ÖªµÀÎÒÄÜ·¢ÏÖÉ¶ÄØ£¿;Je peux construire un observatoire pour commencer ?étudier les étoiles et les autres corps célestes. Qui sait ce que je pourrai apprendre?;Ich kann in den Bau eines Observatoriums investieren, um damit die Sterne und andere Himmelskörper zu erforschen. Wer wei? welche Kenntnisse ich mir dadurch aneignen kann?;;Puedo invertir en la construcción de un observatorio para empezar a estudiar las estrellas y otros cuerpos celestes. ¿Quién sabe qu?podría aprender?;;;;;;;;;x
EVTDESC_WoL_6000;ÄãµÄÌìÎÄÌ¨¿ªÊ¼¶¯¹¤ÁË¡£ÊÕ¼¯±ØÒªµÄ²ÄÁÏ¼°×öºÃ³ä×ãµÄ×¼±¸ĞèÒª»¨Ğ©Ê±¼ä¡£;Vous avez commenc?la construction d'un observatoire. Il vous faudra du temps pour rassembler les matériaux requis et tout planifier.;Ihr habt mit dem Bau eines Observatoriums begonnen. Es wird etwas dauern, bis sämtliche Materialien beschafft und die Bauarbeiten beendet sind.;;Has iniciado la construcción de un observatorio. Llevar?un tiempo recoger todos los materiales necesarios y tenerlo todo en orden.;;;;;;;;;x
EVTOPTA_WoL_6000;ÎÒµÈ²»¼°ÁË£¡;J'ai hâte?;Ich kann es kaum erwarten!;;¡No puedo esperar!;;;;;;;;;x
EVTDESC_WoL_6010;ÄãµÄÌìÎÄÌ¨ÖÕÓÚÍê³ÉÁË¡£´ø×Å¾Ş´óµÄÆÚÍûÄã¿ªÊ¼ÁË×Ô¼ºµÄµÚÒ»´Î¹Û²â¡£;Votre observatoire est enfin termin? Vous vous réjouissez ?l'idée de faire vos premières observations.;Euer Observatorium ist endlich fertig. Mit großer Vorfreude bereitet Ihr Euch auf Eure ersten Beobachtungen vor.;;El observatorio est?finalmente listo. Te preparas con grandes expectativas a realizar sus primeras observaciones;;;;;;;;;x
EVTOPTA_WoL_6010;²»ÖªµÀÎÒÄÜ·¢ÏÖÊ²Ã´ĞÂÆæµÄÊÂÎï¡£;Je me demande quelles choses étranges je vais découvrir.;Ich frage mich, welche ungewöhnlichen Dinge ich entdecken werde.;;Me pregunto qu?cosas extrañas descubrir?;;;;;;;;;x
EVTDESC_WoL_6020;Äã»¨ÁËºÜ¶à¸öÒ¹Íí¹Û²âĞÇ¿Õ¡£Ìì¿ÕÕæÁîÈË×ÅÃÔ£¬ÁîÎÒ²úÉúÁËĞí¶àÒÉÎÊ¡­¡­;Vous avez pass?de nombreuses nuits ?observer les étoiles depuis votre observatoire. C'est véritablement fascinant, j'ai tant de questions...;Ihr verbringt viele Nächte damit, in Eurem Observatorium die Sterne zu betrachten. Es ist wahrhaft faszinierend. Es gibt so viele offene Fragen...;;Has pasado muchas noches mirando las estrellas en el observatorio. Es verdaderamente fascinante, hay tantas preguntas...;;;;;;;;;x
EVTOPTA_WoL_6020;ĞÇÌåÊÇÈçºÎÔË¶¯µÄÄØ£¿;Comment les étoiles se déplacent-elles?;Wie bewegen sich die Sterne?;;¿Cómo se mueven las estrellas?;;;;;;;;;x
EVTOPTB_WoL_6020;ÄÇ¿éÊÇ²»ÊÇÓĞÊ²Ã´¡­¡­Ææ¹ÖµÄ¶«Î÷£¿;Y a-t-il autre chose... l?bas?;Gibt es etwas... Fremdes da draußen?;;¿Hay algo?extraño ah?fuera?;;;;;;;;;x
EVTDESC_WoL_6100;Í¨¹ıÔÚÒ¹¼ä¹Û²ìĞÇÌåÔË¶¯£¬Äã¿ªÊ¼¿´µ½Ò»Ğ©¶¨ÆÚµÄ¹ì¼£¡£ÕâĞ©¹Û²â½á¹ûÎŞÒÉÈÃÄã²úÉúÁËºÜ¶àĞÂµÄÒÉÎÊ¡£Äã¿ªÊ¼»³ÒÉ£¬±ÈÈç£¬µØÇòÊÇ·ñÕæµÄÊÇÔÚÈºĞÇµÄÕıÖĞÑëÄØ£¿;Après avoir observ?le mouvement des étoiles la nuit, vous commencez ?constater des évènements récurrents. Mais vos observations soulèvent bien des questions. Par exemple, vous commencez ?vous demander si la Terre est réellement au centre de tout.;Bei der Beobachtung der Bewegungen am nächtlichen Sternenhimmel stellt Ihr fest, dass es regelmäßig wiederkehrende Muster gibt. Diese Beobachtungen haben jedoch viele neue Fragen aufgeworfen. Ihr beginnt Euch beispielsweise zu fragen, ob die Erde wirklich das Zentrum des Universums ist.;;Observando los movimientos de las estrellas por la noche, has empezado ver algunos patrones regulares. Sin embargo, estas observaciones han planteado muchas preguntas nuevas.;;;;;;;;;x
EVTOPTA_WoL_6100;ÕæÓĞÈ¤¡­¡­;Intéressant...;Interessant...;;Interesante... ;;;;;;;;;x
EVTDESC_WoL_6110;Ò¹ÍíµÄĞÇÏó¹Û²âÑĞ¾¿ÁîÄãÊ®·ÖÌÕ×í¡£ÄãÏ£ÍûÄÜ¸üÉÏÒ»²ãÂ¥£¬µ«Ç°ÌáÊÇÒª¹ºÂò¸ü¶àµÄÉè±¸¡£;Les recherches que vous menez la nuit dans votre observatoire s'avèrent profondément fascinantes. Vous pourriez pousser vos études plus avant, mais cela nécessiterait davantage d'équipement pour progresser.;Die Forschungsaktivitäten, die Ihr nachts in Eurem Observatorium betreibt, stellen sich als höchst faszinierend heraus. Ihr könntet Euer Studium der Sterne intensivieren, aber dafür müsstet Ihr zusätzliche Gerätschaften anschaffen, um sinnvoll forschen zu können.;;La investigación que llevas a cabo por la noche en tu observatorio por la  noche es muy fascinante. Podrías avanzar más en tus estudios, pero necesitarías comprar más equipo para que tenga sentido.;;;;;;;;;x
EVTOPTA_WoL_6110;ÎÒ¾ø²»»áÍ£ÖÍ²»Ç°£¡;Je dois continuer?;Ich muss mein Studium vorantreiben!;;¡Debo seguir adelante!;;;;;;;;;x
EVTOPTB_WoL_6110;²»£¬ÕâÌ«¹óÁË¡£;Non, c'est trop cher.;Nein, das wird mir zu teuer.;;No, resulta demasiado caro.;;;;;;;;;x
EVTDESC_WoL_6122;Ò»ÌìÔçÉÏ£¬ÄãµÄ[GetFromRelation][From.GetTitledFirstName]À´¿´Äã¡£[From.GetSheHeCap]Ëµ£º¡°ÎÒºÜµ£ĞÄ¡£ÎÒÌıËµÄã¾­³£»¨ÕûÍíµÄÊ±¼äÑĞ¾¿Ìì¿Õ£¬²¢ÒÔÄã¶ÔÓîÖæµÄÒì¶Ë¹ÛµãÎªÀÖ¡£ÎÒÊÇÀ´È°ÄãÊÕÊÖµÄ£¬ÕâÊÇÎªÁËÄãºÃ¡£¡±;Un matin, votre [GetFromRelation] [From.GetTitledFirstName] vient vous voir. [From.GetSheHeCap] déclare? 'Je m'inquiète pour vous. On m'a rapport?que vous passiez vos nuits ?étudier le ciel et que vous formulez des hérésies au sujet du cosmos. Dans votre intérêt, je vous demande d'arrêter cela.';Eines Morgens erhaltet Ihr Besuch von [GetFromRelation], [From.GetTitledFirstName]. [From.GetSheHeCap] sagt: 'Ich sorge mich um Euch. Ich habe gehört, dass Ihr die Nächte damit verbringt, den Himmel zu studieren und ketzerische Ansichten über den Kosmos zu formulieren. Ich bitte Euch, damit aufzuhören, um Eurer selbst willen.';;Tu [GetFromRelation] [From.GetTitledFirstName] viene a verte una mañana. [From.GetSheHeCap] dice: 'me siento preocupado/a. He oído que pasas las noches estudiando el cielo, contemplando nociones heréticas del cosmos. Te pido que pares, por tu propio bien.;;;;;;;;;x
EVTOPTA_WoL_6122;±ğµ£ĞÄ£¬ÎÒºÜºÃ¡­¡­;Ne vous inquiétez pas, tout va bien...;Keine Sorge, es geht mir gut...;;No te preocupes, me encuentro bien...;;;;;;;;;x
EVTOPTB_WoL_6122;±ğÀ´·³ÎÒ£¡;Ce ne sont pas vos affaires?;Das geht Euch nichts an!;;¡Aléjate de mis asuntos!;;;;;;;;;x
EVTOPTC_WoL_6122;¸ù±¾²»ÊÇÄãÏëµÄÄÇÑù£¬ÎÒÖ»ÊÇÔÚ¡­¡­Ğ´Ê«¡£;Ce n'est pas ce que vous pensez, je ne fais... qu'écrire des poèmes.;Ihr habt einen falschen Eindruck erhalten, ich bin nur dabei... Gedichte zu verfassen.;;No es lo que piensas, sólo estoy... escribiendo poesía.;;;;;;;;;x
EVTDESC_WoL_6130;Äã¶ÔÒ¹ÍíĞÇÌåÔË¶¯µÄÑĞ¾¿Ê¹ÄãµÄÑ§Ê¶ÊÜÒæ·ËÇ³¡£Äã¸Ğ¾õ×Ô¼ºÔ½·¢ÁË½âÓîÖæÁË¡£;Vos études nocturnes des mouvements des corps célestes font progresser vos connaissances dans bien des domaines. Vous sentez que vous comprenez l'univers.;Eure nächtlichen Untersuchungen der Bewegungen der Himmelskörper erweitern Euren Horizont auf vielerlei Weise. Ihr spürt, dass Ihr das Universum nun besser versteht.;;Tus estudios nocturnos de los movimientos de cuerpos celestes aumenta tu conocimiento de muchísimas cosas. Sientes cómo te acercas a comprender el Universo.;;;;;;;;;x
EVTOPTA_WoL_6130;ÎÒÔÚÄÇ¸ĞÊÜµ½ÁËºÍĞ³¡­¡­;Toute cette harmonie... je la sens?;Ich spüre die Harmonie da draußen...;;Siento una armonía ah?fuera.;;;;;;;;;x
EVTDESC_WoL_6140;ËäÖÂÁ¦ÓÚÄãµÄ¹Û²âÊÂÒµ£¬µ«²»¾ÃÄã¾ÍÒòÉè±¸µÄËğ»µ¡¢ÊıÖÜµÄÔÆÎíÕÚ¸ÇÒÔ¼°ºÃÆæµÄ´³ÈëÕßÉõÖÁÊÇ¶¯ÎïµÄ´òÈÅ¶ø¸Ğµ½ÊÜ´ì¡£Òª³ÖÖ®ÒÔºã×ö³öÒ»·¬ÊÂÒµ¿ÉÕæÄÑ°¡¡£;Ces derniers temps, dans votre observatoire, les frustrations s'accumulent? appareils brisés, nuages, visites inopinées d'intrus curieux, et même d'animaux... Vous avez de la difficult??garder votre concentration et ?avancer dans vos recherches.;Defekte Ausrüstungsteile, wochenlang bedeckter Himmel und häufige Störungen durch neugierige Eindringlinge und sogar Tiere führen dazu, dass bei der Arbeit in Eurem Observatorium in letzter Zeit häufig Frust aufkommt. Es ist schwierig, sich zu konzentrieren und Aufgaben zu erledigen.;;Últimamente cuando trabajas en el observatorio, te sientes frustrado por el equipo roto,semanas enteras de cielos nublados, e interrupciones frecuentes de intrusos curiosos e incluso animales. Es muy difícil mantener la concentración y sacar algo en claro.;;;;;;;;;x
EVTOPTA_WoL_6140;ÎÒ±ØĞë¼á³ÖÏÂÈ¥£¬ÕæÀí¾ÍÔÚÑÛÇ°ÁË£¡;Je dois continuer, la vérit?est ailleurs.;Ich darf nicht aufgeben. Die Wahrheit ist irgendwo da draußen.;;Debo persistir, la verdad est?ah?fuera.;;;;;;;;;x
EVTOPTB_WoL_6140;ÕâÃ»ÓÃ£¡;Cela ne sert ?rien?;Das bringt nichts!;;¡Es inútil!;;;;;;;;;x
EVTDESC_WoL_6152;Ç×°®µÄ[Root.GetTitledName]£¬\nÓĞÈË¸úÎÒËµÄãÕıÔÚÌ½Ñ°ÑĞ¾¿Î¥±³[Root.Religion.GetRandomGodName]µÄÕæÀíµÄÁìÓò¡£ÎÒ¿Ï¶¨ÄÇĞ©´«ÑÔ¶¼ÊÇ¶ÔÄãµÄÔìÒ¥ÖĞÉË£¬Äã¿Ï¶¨²»»á×öÕâÖÖÊÂµÄ¡£µ«¼ÙÈç´«ÑÔÎªÕæ£¬ÎÒ½«ÊÇ×îÊ§ÍûµÄÄÇ¸öÈË¡£\n\nÒÔ[Root.Religion.GetRandomGodName]Ö®Ãû£¬\n[From.GetTitledName];Ch[Root.GetBoyGirl] [Root.GetTitledName],\nOn m'informe que vous menez des études dans des domaines qui contredisent les vérités énoncées par [Root.Religion.GetRandomGodName]. De toute évidence, ces rumeurs ne sont que calomnies, vous ne feriez jamais une chose pareille. Si cela était vrai cependant, ma déception serait grande.\nGloire ?[Root.Religion.GetRandomGodName],\n[From.GetTitledName];Hallo [Root.GetTitledName],\nmir wurde mitgeteilt, dass Ihr Studien in Forschungsfeldern betreibt, die die Wahrhaftigkeit von [Root.Religion.GetRandomGodName] in Zweifel ziehen. Zweifellos sind derartige Gerüchte nur Verleumdungen und Ihr würdet nie so etwas tun. Falls doch, wäre ich bitter enttäuscht.\n\nIm Namen von [Root.Religion.GetRandomGodName],\n[From.GetTitledName];;Querido [Root.GetTitledName].\n Me han dicho que te dedicas a estudiar campos que niegan las verdades de [Root.Religion.GetRandomGodName]. Estoy seguro de que esos rumores son sólo calumnias y que nunca harías tal cosa. Pero si fuera cierto, sentiría una gran decepción. \n\nEn el nombre de [Root.Religion.GetRandomGodName],\n [From.GetTitledName];;;;;;;;;x
EVTOPTA_WoL_6152;[From.GetTitle]Ã»×Ê¸ñ¹ÜÕâÊÂ£¡;Je n'ai pas besoin qu'on se mêle de mes affaires?;Was gehen eine/n [From.GetTitle] meine Angelegenheiten an?;;¡El/la [From.GetTitle] no debería meterse en mis asuntos!;;;;;;;;;x
EVTOPTB_WoL_6152;³ÁÄ¬ÊÇ×îºÃµÄ»Ø´ğ¡£;La meilleure réponse est encore de ne rien répondre.;Die beste Antwort auf diese Nachricht ist Schweigen.;;La mejor respuesta es el silencio.;;;;;;;;;x
EVTOPTC_WoL_6152;ÎÒ²»¸ÃÌôÕ½×æÏÈµÄÖÇ»Û¡£;Je ne contredirai pas la sagesse traditionnelle.;Ich darf an den akzeptierten Normen nicht rütteln.;;No debo desafiar la sabiduría convencional.;;;;;;;;;x
EVTDESC_WoL_6160;Äã¶ÔÌìÌåµÄÑĞ¾¿½øÕ¹Ë³Àû£¬Äã¿´µ½ÁË×Ô¼º´ÓÀ´²»¸ÒÏëµ½µÄÔË¶¯ºÍ¹ØÏµ¡£ÄãËÆºõºÜÇå³ş£¬ĞÇÌåÔË¶¯µÄ¹æÂÉÄ³ÖÖÒâÒåÉÏÍ¬ÑùÊÊÓÃÓÚµØÇò¡­¡­;Votre étude des sphères célestes avance bien. Vous observez des mouvements et des interactions que vous n'auriez jamais os?soupçonner. Il semble évident que les lois qui régissent les mouvements des étoiles ont un impact sur la Terre. Reste ?trouver de quelle manière...;Eure Erforschung der himmlischen Sphären macht gute Fortschritte. Ihr seht Bewegungen und Beziehungen, die Ihr Euch nie hättet träumen lassen. Es scheint für Euch offensichtlich zu sein, dass die Gesetze, die für die Bewegungen der Sterne gelten, sich auch in gewisser Weise auf die Erde auswirken.;;Tus estudios de las esferas celestes progresan bien. Ves movimientos y relaciones que nunca habías ni atrevido a adivinar. Ahora te parece claro que las leyes que dirigen los movimientos de las estrellas también deben reflejarse de alguna manera en la Tierra...;;;;;;;;;x
EVTOPTA_WoL_6160;ÄÇµØÇòµ½µ×ÊÇÊ²Ã´ÄØ£¿;Et qu'est-ce que la Terre?;Und was ist die Erde?;;¿Y qu?es la Tierra?;;;;;;;;;x
EVTDESC_WoL_6170;ÄãºÜÈ·ĞÅÄãµÄÑĞ¾¿ÒÑ¾­ÓĞÁËÖØ´óÍ»ÆÆ¡£ÊÇµÄ£¬ÎãÓ¹ÖÃÒÉ¡£µØÇòÊÇÔ²µÄ£¬ËüÈÆ×ÅÌ«ÑôĞı×ª¡£ÎÒÃÇ¶ÔÓîÖæµÄÈÏÊ¶ÊÇ¶àÃ´·ôÇ³°¡£¡;Vous croyez ferme avoir accompli une percée dans vos études. Oui, c'est la seule explication possible. La Terre est ronde, et elle tourne autour du Soleil. Nous ne savons vraiment rien de l'Univers?;Ihr seid Euch sicher, dass Ihr bei Euren Forschungsarbeiten einen Durchbruch geschafft habt. Ja, es muss so sein. Die Erde ist rund und kreist um die Sonne. Wie wenig wir über das Universum wissen!;;Estás seguro/a de haber hecho un gran avance en tus estudios. S? no puede ser de otra manera. La Tierra es redonda y gira alrededor del Sol. ¡Que poco sabemos del Universo!;;;;;;;;;x
EVTOPTA_WoL_6170;ÎÒÒª°Ñ×Ô¼ºµÄ·¢ÏÖ³ö°æ·¢ĞĞ£¡;Je dois publier mes découvertes?;Ich muss meine Forschungsergebnisse veröffentlichen!;;¡Debo publicar mis descubrimientos!;;;;;;;;;x
EVTOPTB_WoL_6170;ÎÒ»áÃØÃÜµØ¼ÌĞø×Ô¼ºµÄÑĞ¾¿¡£;Je continuerai mes recherches en secret.;Ich setze meine Studien im Geheimen fort.;;Continuar?mis estudios en secreto.;;;;;;;;;x
EVTOPTC_WoL_6170;ÓĞ´Ë³É¾Í×ãÒÓ£¬¸ÃÍ£ÏÂÀ´ÁË¡£;Cette découverte me suffit, je n'irai pas plus loin?;Nach diesem Durchbruch werde ich meine Laufbahn beenden.;;Me detendr?con este logro.;;;;;;;;;x
EVTOPTD_WoL_6170;²»£¡ÕâÒ»¶¨ÊÇ[Root.Religion.GetRandomEvilGodName]ÔÚ¸ã¹í£¡;Non? C'est [Root.Religion.GetRandomEvilGodName] qui te parle?;Nein! Dahinter steckt [Root.Religion.GetRandomEvilGodName]!;;¡No! ¡Es [Root.Religion.GetRandomEvilGodName] quien habla!;;;;;;;;;x
