;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
augustus;°Â¹ÅË¹¶¼;Augustus;Augustus;;Augustus;;;;;;;;;x
EVTDESCLoR.3;ÎôÀ¼Äá¼ÓµÄÊĞÃñ¿ÉÒÔÇì×£ÁË£¬ÒòÎªÂŞÂíµÄ·¨ÂÉÔÙ´ÎÒÙÁ¢ÔÚÕâÆ¬Æ¶ñ¤µÄÍÁµØÉÏ¡£ÓÖÒ»¸öÊ¡·İ»Øµ½ÁËÂŞÂíµÛ¹úµÄ»³±§£¬ÕâÊÇÎÄÃ÷ÊÀ½çÔø¼ûÖ¤µÄ×îÎ°´óµÄµÛ¹ú¡£Ô¸ËüÓÀÀë²Ğ¿áµÄÒ°ÂùÈËµÄÄ§ÕÆ¡£;Les citoyens de Cyrénaïque peuvent se réjouissent car	sur ces terres arides	la loi romaine est ?nouveau rétablie. Une autre ancienne province romaine a repris sa place au sein du plus grand empire civilis?que le monde ait jamais connu. Que plus jamais elle ne souffre du cruel joug barbare.;Die Einwohner von Kyrenaika können aufatmen	das römische Recht herrscht wieder in ihrem kargen Land. Eine weitere römische Provinz findet zurück zum Scho?des mächtigsten Imperiums	das die zivilisierte Welt je gesehen hat. Möge sie nie mehr den grausame;;Los ciudadanos de Cirenacia pueden regocijarse de que el derecho romano sea reintroducido de nuevo en esta tierra estéril.  Otra antigua provincia romana ha sido devuelta al seno del imperio más poderoso que el mundo civilizado ha visto jamás. ¡Que la provincia nunca jamás vuelva a sufrir el toque cruel de los bárbaros!;;;;;;;;;x
EVTDESCLoR.30;Îª¼ÍÄîµÛ¹ú×î½üµÄÊ¤Àû£¬ÊÇÊ±ºòÔÚÊ×¶¼ÎªÔÚÕ½¶·ÖĞ±íÏÖÓ¢ÓÂµÄ½«Ê¿ÃÇ¾ÙĞĞ¿­ĞıÊ½ÁË¡£Èç´ËµÄ°²ÅÅ½«»á»¨·Ñ¾Ş×Ê£¬µ«ÈËÃÇÆÚÍûÊ²Ã´¶¼±ğÉÙ¡£;En l'honneur de la récente victoire de l'Empire	il serait appropri?d'organiser un triomphe dans la capitale pour célébrer le retour des valeureux soldats qui ont combattu héroïquement lors de cette campagne. Ce sera onéreux	mais le peuple ne s'attend ?rien de moins pour leur bravoure.;Zu Ehren des jüngsten Sieges des Reichs ist es nur angemessen	für die heldenhaften Soldaten	einen Triumphzug ins Kapitol abzuhalten	die in diesem Feldzug ihr Leben riskiert haben. Ein solches Arrangement ist kostspielig	doch das Volk erwartet nichts g;;En honor a la recién victoria del Imperio	convendría celebrar el triunfo en la capital para los heroicos soldados que lucharon en la campaña. Dicha celebración ser?cara	pero el pueblo no espera menos.;;;;;;;;;x
EVTDESCLoR.31;Ò»³¡Ê¢´óµÄ¿­ĞıÊ½½«ÔÚ¾º¼¼³¡¾ÙĞĞ£¬Çì×£´ò°ÜÁËµÛ¹úÖ®µĞµÄÓ¢ÓÂ½«Ê¿ÃÇ.µ±ºÅÊÖÒıÁì×ÅÔÄ±øÊ½¶ÓÁĞĞĞ½ø£¬Âí³µÉÏ×°ÂúÁËÕ½ÀûÆ·Áı×ÓÀï¹ØÑº×ÅÕ½·ı£¬ÈËÈºÖĞ·¢³öÁË»¶ºô¡£;Un grand triomphe a lieu ?l'hippodrome pour célébrer les brillants généraux et soldats qui ont vaincu les ennemis de l'Empire. Le peuple acclame en musique et en fleurs tout au long des deux côtés de la voie de la grande procession composée de soldats	de chars remplis de butins de guerre	et des cages des prisonniers.;Ein gigantischer Triumphzug wird im Hippodrom	zu Ehren der tapferen Generäle und Soldaten	abgehalten	die den Feinden des Reiches die Niederlage brachten. Das Volk jubelt angesichts der Fanfarenbläser	die eine lange Prozession von Soldaten	mit Kriegsb;;Un gran triunfo se lleva a cabo en el Hipódromo para celebrar que los valientes generales y soldados condujeron a los enemigos del Imperio a la derrota. La gente aclama a los trompetistas que encabezan una larga procesión que incluye soldados	carretas llenas del botín de guerra y jaulas con cautivos de la reciente campaña.;;;;;;;;;x
EVTDESCLoR.32;[Root.Liege.GetTitle]ÒÑ¾­ÏÂÁîÇì×£µÛ¹ú×î½üµÄÊ¤Àû£¬ÔÚ¾º¼¼³¡ÎªÓÂ¸ÒµÄÊ¿±øÃÇ¾ÙĞĞ¿­ĞıÊ½.µ±ºÅÊÖÒıÁì×ÅÔÄ±øÊ½¶ÓÁĞĞĞ½ø£¬Âí³µÉÏ×°ÂúÁËÕ½ÀûÆ·Áı×ÓÀï¹ØÑº×Å×î½üÕ½¶·»ñµÃµÄÕ½·ı£¬ÈËÈºÖĞ·¢³öÁË»¶ºô¡£;Le [Root.Liege.GetTitle] a ordonn?un défil?triomphal ?l'hippodrome afin de célébrer le retour des valeureux soldats qui ont donn?la récente victoire de l'Empire. La joie du peuple acclame et accompagne la longue procession des soldats qui défilent	des chariots remplis de butin de guerre et des cages des chefs vaincus et captifs de la récente campagne.;Der [Root.Liege.GetTitle] hat die Anweisung erteilt	einen Triumphzug zu Ehren der tapferen Soldaten	die den jüngsten Sieg des Reiches zu verantworten haben	im Hippodrom abzuhalten. Das Volk jubelt angesichts der Fanfarenbläser	die eine lange Prozessio;;El [Root.Liege.GetTitle]ha ordenado que un gran triunfo se lleva a cabo en el Hipódromo para celebrar a los valientes soldados	artífices de la reciente victoria para el Imperio. La gente aclama a los trompetistas que encabezan una larga procesión que incluye soldados	carretas llenas del botín de guerra y jaulas con cautivos de la reciente campaña.;;;;;;;;;x
EVTDESCLoR.4;[Root.GetTitledFirstName]µÄÊÆÁ¦ÏÖÒÑ±é²¼Ç°ÂŞÂíµÄ°¢·ÇÀû¼ÓĞĞÊ¡£¬ÔÙ´Î½«ÆäÄÉÈëµÛ¹úÄÒÖĞ¡£µÛ¹ú¾ü¶ÓÕıÔÚĞĞ¾üÍ¨¹ı¹ÅÀÏµÄÂŞÂíËŞµĞåÈÌ«»ù³Ç£¬ÕâÊÇÀúÊ·È·ÊµÖØÏÖ×ÔÉíµÄ¾ø¼ÑÖ¤Ã÷¡£;Le pouvoir de [Root.GetTitledFirstName] se fait dorénavant ressentir dans toute l'ancienne province romaine d'Afrique	car celle-ci est de nouveau entrée dans le sein protecteur de l'Empire. Les troupes impériales marchent sur Carthage	celle qui jadis fut jadis l'ennemie mortelle de Rome	prouvant s'il en est que l'Histoire peut se répéter.;Der Einfluss von [Root.GetTitledFirstName] wirkt nun in der gesamten ehemaligen römischen Provinz von Afrika	da sie erneut unter der Herrschaft des Imperiums fällt. Imperiale Truppen marschieren durch die Stadt von Karthago	der uralten Nemesis Roms	und;;La influencia de [Root.GetTitledFirstName] se puede sentir por toda la antigua provincia romana de África	ahora que cae nuevamente bajo del Imperio. Tropas imperiales marchan a través de la ciudad de Cartago	el  antiguo castigo de Roma	en una prueba definitiva de que la historia se repite.;;;;;;;;;x
EVTDESCLoR.40;ÂŞÂíµÛ¹ú¹â¸´Ê·Ê«½«´«ËÌÇ§ÇïÍò´ú¡£µ±Ò°ÂùÈËËÁÒâÏ´½Ù»òÕß´ÓÉ³Ä®¶øÀ´µÄ°¢À­²®ÇÖÂÔÕßõåõï×ÅÂŞÂíµÛ¹ú£¬ÄÇĞ©²»ĞÒ¾­ÀúÁËºÚ°µÈÕ×ÓµÄÈËÃÇÏë¶¼²»¸ÒÏë»áÓĞÕâÃ´Ò»Ìì¡£ËùÓĞ¾ÉÈÕµÄÊ¡·İÒÑ¾­¹â¸´£¬²¢ÇÒµÛ¹úµÄ½®Óò±È½üÒ»Ç§ÄêÀ´À©ÕÅµÃ¸üÔ¶¡£\n\n½ÌÌÃµÄÖÓÏìÁË£¬Õû¸öÅ·ÂŞ°Í¶¼ÔÚÇì×£Õâ¸öÖØ´óµÄÊ±¿Ì.ÔÚÂŞÂíºÍ¾ıÊ¿Ì¹¶¡±¤ÄĞÈËÃÇºÍÅ®ÈËÃÇÂú»³×ÅÏ²ÔÃµÄÀáË®¡£±£³ÖÒ»¸öÈç´Ë¹æÄ£µÄµÛ¹ú½«»áÊÇÒ»³¡ÌôÕ½£¬µ«ÊÇÎªÁËÈ«ÈËÀàÄã±ØĞë³É¹¦£¬Î¨¿ÖÊÀ½çÏİÈëÁíÒ»¸öÉ¥Ê§ÁËÂŞÂíÖ¸Ã÷µÆµÄÎŞÖªºÍ²Ğ±©µÄºÚ°µÊ±´ú¡£;L'histoire de la glorieuse Renaissance de l'Empire romain sera sans cesse racontée ?travers les âges. Ceux qui ont eu le malheur de vivre ces jours sombres	o?les barbares saccageaient Rome ?loisir et o?les envahisseurs arabes venaient tout balayer depuis leur désert n'auraient jamais os?rêver d'un tel jour. Toutes les anciennes provinces ont ét?remises en état et l'Empire s'étend dorénavant plus loin que ce qu'il était il y a de cela près de mille ans.\n\nLes cloches des églises sonnent ?toute volée ?travers toute l'Europe pour fêter cet événement mémorable	tandis que les hommes et les femmes de Rome et de Constantinople pleurent des larmes de joie. Ce sera un défi immense de maintenir un Empire aussi démesur? mais pour le bien de toute l'humanit? vous devez réussir	de peur de mener le monde dans une nouvelle ère ténébreuse d'ignorance et de barbarie encore plus grande si jamais la lumière du phare de Rome s'éteignait ?nouveau.;Die Geschichte von der glorreichen Wiederherstellung des Römischen Reiches wird noch etliche Zeitalter erschallen. Jene Unglücklichen	die während dieser dunklen Zeiten gelebt haben	als wilde Barbaren Rom nach ihrem Gusto piesakten oder arabische Eindrin;;La historia de la gloriosa recuperación del Imperio Romano se contar?durante siglos. Los desafortunados que tuvieron que vivir días oscuros cuando los bárbaros saquearon Roma  o cuando los invasores árabes arrasaron desde el desierto	no se hubiesen ni siquiera atrevido a soñar como estamos hoy en día. Todas las antiguas provincias están recuperadas y el Imperio ahora se extiende más all?de lo que Roma fue hace ya cerca de mil años. \n\nLas campanas de las iglesias de toda Europa repican para celebrar esta memorable ocasión y los hombres y las mujeres derraman lágrimas de alegría en Roma y Constantinopla. Ser?un desafío mantener un Imperio de esta magnitud	pero por el bien de toda la humanidad tienes que conseguirlo	no sea que el mundo sufra otra época oscura de ignorancia y barbarie	y que falte la luz guiadora que el Imperio Romano representa.;;;;;;;;;x
EVTDESCLoR.400;Ä³ÌìÔÚ»Ê¹¬ÖĞ£¬Ò»ÈºÊÖÖĞ»ÓÎè×ÅĞèÒªÄãÇ©×ÖµÄ·¨¹æºÍ·¨ÁîÌõÎÄµÄÄ»ÁÅÎ§ÈÆ×ÅÄã.Ò»¸ö°«Ğ¡µÄÄĞÈË¿¿¹ıÀ´Éù³Æ×Ô¼ºÊÇÎ¬ÄÎß¯µÄ´ú±í¡ª¡ªÒâ¼´"À¶µ³"£¬¾ıÊ¿Ì¹¶¡±¤Á½¸öÖ÷ÒªÈü³µ¶ÓÎéÖ®Ò».ËûÃÇ²»ÔÙÓµÓĞ²éÊ¿¶¡Äá´óµÛÊ±ÆÚµÄÓ°ÏìÁ¦£¬µ«ÊÇËûÃÇÈÔ¾ÉÔÚ¹ã´óÈËÃñ¼äÁ÷ĞĞ.Äã»ÓÁË»ÓÊÖÈÃÄãµÄÄ»ÁÅÍËÏÂÌıËûËµÁËĞ©Ê²Ã´¡£\n\nËû½éÉÜ×Ô¼ºÊÇ°¢ÄÉ¿ËÎ÷ÂüµÂÂŞË¹²¢ÇÒÓĞÒ»ÏîÌáÒé¸øÄã.Èç¹ûÄãÔÚÏÂÖÜµÄÈü³µ¾º¼¼ÖĞÎªÀ¶µ³³öÈü£¬ËûºÍËûµÄÖúÊÖ½«È·±£Äã»áÊ¤Àû.ÄãÃÇÁ½¸ö½«»ñµÃË«Ó®£¬ÈÙÒ«µÄ[Root.GetTitle]³ÉÎªÒ»ÃûÀ¶µ³¹Ú¾ü¡£;Un jour	au Palais impérial	alors que vous êtes cern?de conseillers parlant ?tue-tête et agitant sous votre nez maints décrets et édits que vous devez signer	un petit nain approche	affirmant qu'il est un représentant des Venetoi - les 'Bleus'	l'une des deux plus importantes équipes de Course de chars ?Constantinople. Ses membres n'ont certes plus autant d'influence politique que celui qu'ils jouissaient lors du règne de Justinien le Grand	mais ils sont encore populaires auprès des foules. Vous demandez ?vos conseillers de quitter la salle et décidez d'écouter l'homme. \n\nCelui-ci se présente comme Anaximandros et il souhaite vous soumettre une proposition. Si vous acceptez de courir pour les Bleus lors de la grande course se tenant la semaine prochaine	lui et ses associés s'assureront de votre victoire. Vous avez tous deux ?y gagner	dans cette affaire	le glorieux [Root.GetTitle] remportant la victoire avec les champions de l'équipe des Bleus.;Eines Tages nähert sich Euch im Kaiserpalast	umgeben von laut rufenden Ratgebern	die mit Beschlüssen und Erlassen wedeln	die Eure Unterschrift benötigen	ein kleiner Mann	der angibt	ein Repräsentant der Venetoi zu sein ?jener sogenannten "Blauen"	e;;Un día en el Palacio Imperial	mientras estás rodeado de consejeros chillones agitando decretos y edictos que requieren de tu afirmación	un hombre pequeño se acerca afirmando ser un representante de la Venetoi  - "los Azules"	uno de los dos principales equipos de carreras de carros en Constantinopla. Ya no tienen la influencia política que disfrutaban en la época de Justiniano el Grande	pero siguen siendo populares para la mayoría de la gente. T?te deshaces de tus asesores y decides escuchar al representante de los Azules.\n\nEl hombre se presenta como Anaximandros y te explica que tiene una propuesta para ti. Si compites para los Azules en la gran carrera de carros la semana que viene	él y sus compañeros se asegurarán de que lo ganes. Ambos os beneficiaréis de esto	con el glorioso [Root.GetTitle] ganando como campeón del gran equipo Azul.;;;;;;;;;x
EVTDESCLoR.401;ÎªÁË¸üºÃµÄ×¼±¸¼´½«µ½À´µÄÔÚ¾º¼¼³¡±ÈÈü£¬ÄãºÜÅ¬Á¦µØÁ·Ï°Èü³µ¾º¼¼.¾¡¹ÜÁ·Ï°µÃºÜË³Àû¶øÇÒ½ö½öË¤ÂäÏÂ³µ¼¸´Î£¬µ«ÊÇÄãºÜÄÑ¿´µ½ÄãÓĞ´ò°ÜÆäËû×¨ÒµÑ¡ÊÖµÄÏ£Íû.µ±ÄãÏò°¢ÄÉ¿ËÎ÷ÂüµÂÂŞË¹Ì¸ÆğÕâ¸öµÄÊ±ºò£¬Õâ¸öĞ¡ÙªÈåĞ¦ÁË²¢¸æËßÄã±ğÎªÕâ¸öµ£ĞÄ.ËûÈ·±£ÄãÖ÷ÒªµÄ¾ºÕù¶ÔÊÖÂÌµ³½«²»»áÊÇ¸öÎÊÌâ£¬²¢ÇÒÆäËûµÄÀ¶µ³Ñ¡ÊÖÒÑ¾­±»ÊÚÃüÈÃÄã»ñµÃÊ¤Àû.\n\n¡°Äã×îºÃÊÇ¶ÔµÄ¡± Äã¶Ô°¢ÄÉ¿ËÎ÷ÂüµÂÂŞË¹Ëµ£¬¡°Èç¹ûÕâÊÂÇé¸ãµÃÎÒ¿´ÆğÀ´Ïñ¸öÉµ¹Ï£¬ÎÒ·¢ÊÄµ½Ê±ºò³Ô±ñµÄ²»»áÖ»ÓĞÎÒÒ»¸ö.¡±;Vous vous entraînez ardemment ?la course de chars pour être fin prêt en vue de la prochaine course ?l'hippodrome. Vous vous en tirez bien et n'êtes tomb?de votre char qu'un petit nombre de fois. Malgr?cela	vous n'imaginez pas possible de battre les autres coureurs professionnels expérimentés. Quand vous parlez de cela ?Anaximandros	le petit nain sourit et vous dit de ne pas m'inquiéter. Il vous assure que les Verts	vos principaux adversaires	ne seront pas un problème	et les autres coureurs des bleus ont reçu l'ordre de vous laisser gagner.\n\n« Vous feriez mieux d'avoir raison ?ce sujet	répliquez-vous ?Anaximandros. Si je passe pour un bouffon	je le jure je ne serai pas le seul ?souffrir.?Ihr übt hart in der Disziplin des Wagenrennens	um für die kommenden Ereignisse im Hippodrom vorbereitet zu sein. Auch wenn Ihr Euch wacker schlagt und nur einige Male vom Streitwagen fallt	so fällt es Euch doch recht schwer zu glauben	dass Ihr die ande;;Estás entrenando duro en las carreras de carros para prepararte mejor para el próximo espectáculo en el Hipódromo. A pesar de conducir bastante bien	sólo habiendo caído del carro un par de veces	te preguntas cómo se supone que debes vencer a los corredores profesionales. Cuando mencionas ésto a Anaximandros	el pequeño hombre-gnomo sonríe y te dice que no tienes que preocuparte por este asunto. Él te asegura que "los Verdes"	tus principales rivales	no serán un problema	y los otros corredores los Azules han recibido instrucciones para dejar que ganes t?\n\n"Mejor que estés en lo cierto"	dices a Anaximandros. "Si me dejas en ridículo	te juro que no ser?el único que sufrir?";;;;;;;;;x
EVTDESCLoR.402;ÕâÕæÊÇ¸öÊÊºÏ±ÈÈüµÄºÃÈÕ×Ó£¬¾º¼¼³¡¼·ÂúÁËÈËÏë¿´µ½ËûÃÇµÄ[Root.GetTitle]ÔÚÊ×´Î³¢ÊÔÖĞ»ñÊ¤¡­¡­»ò²Ò°Ü¡£Ë¹Æ¤Àï¶«£¬ÂÌµ³µÄÃ÷ĞÇ£¬µ±ÄãÔÚÆğÅÜÏß×¼±¸¾ÍĞ÷µÄÊ±ºò³°ÅªµÄ¿´×ÅÄã¡£¡°ÎÒ½«¾¡Á¦Ê¹Äã²»»áÌ«ÄÑ¿°£¬±İÏÂ.¡±Ëû´ÓÑÀ·ìÀï¼·³öÕâ¾ä»°¡£\n\n³ö·¢ºÅÏìÆğ£¬±ÈÈü¿ªÊ¼ÁË£¡Ò»¸ö½Ó×ÅÒ»¸ö£¬ÂÌµ³µÄÈü³µ±»·Ö¸î¿ªÀ´È»ºóÇã·­ÁË£¬¸øÁËÄãÒ»ÌõÍ¨³©µÄÈüµÀ.ÂÌµ³½öÊ£ÏÂÖ»ÓĞ°²×°·À¾ßµÄË¹Æ¤Àï¶«Èü³µ£¬µ«ÊÇµ±ÄãÀ¶µ³ÃËÓÑ¿¿¹ıÈ¥À¹×¡ËûµÄÊ±ºò£¬ËûÃÇµÄÈü³µÒ²Í¬Ñù±ä³ÉÁËËé¿é£¬¿´ÆğÀ´Ó¢ĞÛËù¼ûÂÔÍ¬.²»¹ı£¬ÄãÇÉÃîµÄ¼İ³µ±Ü¹ıÕÏ°­²¢ÇÒÉè·¨ÍÏ×¡Ë¹Æ¤Àï¶«×ã¹»³¤µÄÊ±¼ä´Ó¶øÓ®µÃÁË±ÈÈü£¡;C'est un beau jour pour faire la course et l'hippodrome est plein de spectateurs venus voir [Root.GetTitle] gagner... ou chuter lamentablement. Spyridon	la vedette des Verts	vous regarde avec mépris alors que vous placez votre char sur la ligne de départ. « Je m'efforcerai de ne pas vous trop vous gêner	Votre Majest?Impériale	?dit-il en serrant les dents..\n\nLes trompettes retentissent	la course commence! Un par un	les chars des Verts se désagrègent et se renversent	ce qui vous ouvre une voie royale. Seul Spyridon et son char renforc?restent encore en lice. Toutefois	vos alliés des Bleus se déplacent pour le bloquer. Or	leurs chars se désintègrent eux aussi. Il semble que les deux équipes ont eu la même idée. Néanmoins	vous naviguez habilement ?travers les décombres et parvenez ?tenir ?distance Spyridon assez longtemps pour gagner la course!;Welch ein großartiger Tag für ein Rennen	das Hippodrom ist vollgestopft mit Menschen	die ihrem [Root.GetTitle] beim glorreichen Sieg ?oder der miserablen Niederlage zusehen wollen. Spyridon	der Star der Grünen	schaut Euch voller Verachtung an	als Ih;;Es un magnífico día para las carreras y el Hipódromo est?lleno de gente que quiere ver a su [Root.GetTitle] conquistar ... o fracasar miserablemente en el intento. Spyridon	la estrella de los Verdes	te mira con desprecio cuando tus carros se preparan. "Tratar?de no avergonzarle demasiado	Su Majestad Imperial"	él te dice entre dientes. \n\nSuenan las trompetas	y comienza la competición. Uno a uno	los carros Verdes se desmoronán	pierden el equilibrio y se caen	dejándote vía libre. Del equipo Verde solamente queda el carro con armadura de Spyridon	pero a medida que tus aliados Azules se mueven para bloquearle	sus carros también se van desmoronando y cayendo. Parece que ambos equipos tuvieron la misma idea. Aún as? con gran habilidad puedes sortear los escombros y lograr mantener suficientemente a raya a Spyridon como para ganar la carrera!;;;;;;;;;x
EVTDESCLoR.403;ÕâÕæÊÇ¸öÊÊºÏ±ÈÈüµÄºÃÈÕ×Ó£¬¾º¼¼³¡¼·ÂúÁËÈËÏë¿´µ½ËûÃÇµÄ[Root.GetTitle]ÔÚÊ×´Î³¢ÊÔÖĞ»ñÊ¤¡­¡­»ò²Ò°Ü¡£Ë¹Æ¤Àï¶«£¬ÂÌµ³µÄÃ÷ĞÇ£¬µ±ÄãÔÚÆğÅÜÏß×¼±¸¾ÍĞ÷µÄÊ±ºò³°ÅªµÄ¿´×ÅÄã¡£¡°ÎÒ½«¾¡Á¦Ê¹Äã²»»áÌ«ÄÑ¿°£¬±İÏÂ.¡±Ëû´ÓÑÀ·ìÀï¼·³öÕâ¾ä»°¡£\n\n³ö·¢ºÅÏìÆğ£¬±ÈÈü¿ªÊ¼ÁË£¡Ò»¸ö½Ó×ÅÒ»¸ö£¬ÂÌµ³µÄÈü³µ±»·Ö¸î¿ªÀ´È»ºóÇã·­ÁË£¬¸øÁËÄãÒ»ÌõÍ¨³©µÄÈüµÀ.ÂÌµ³½öÊ£ÏÂÖ»ÓĞ°²×°·À¾ßµÄË¹Æ¤Àï¶«Èü³µ£¬µ«ÊÇµ±ÄãÀ¶µ³ÃËÓÑ¿¿¹ıÈ¥À¹×¡ËûµÄÊ±ºò£¬ËûÃÇµÄÈü³µÒ²Í¬Ñù±ä³ÉÁËËé¿é£¬¿´ÆğÀ´Ó¢ĞÛËù¼ûÂÔÍ¬.Ã»ÓĞÃËÓÑµÄ°ïÖú£¬Ë¹Æ¤Àï¶«¼İ³µ³¬¹ıÁËÄã²¢ÇÒÓ®µÃÁË±ÈÈü£¡;C'est un beau jour pour faire la course et l'hippodrome est plein de gens venus pour voir [Root.GetTitle] gagner... ou chuter lamentablement. Spyridon	la vedette des Verts	vous regarde avec mépris alors que les chars sont en file. «Je m'efforcerai de ne pas vous trop vous gêner	Votre Majest?Impériale? dit-il en serrant les dents..\n\nLes trompettes sonnent le départ	la course commence! Un par un	les chars des Verts se désagrègent et se renversent	ce qui vous ouvre une voie royale. Seulement Spyridon et son char renforc? reste seul en lice. Toutefois	vos alliés des Bleus se déplacent pour le bloquer. Or	leurs chars se désintégrent eux-aussi. Il semble que les deux équipes ont eu la même idée. Sans leur aide	le rapide Spyridon vous dépasse et gagne la course!;Welch ein großartiger Tag für ein Rennen	der Hippodrom ist vollgestopft mit Menschen	die ihrem [Root.GetTitle] beim glorreichen Sieg ?oder der miserablen Niederlage zusehen wollen. Spyridon	der Star der Grünen	schaut Euch voller Verachtung an	als Ih;;"Es un magnífico día para las carreras y el Hipódromo est?lleno de gente que quiere ver a su [Root.GetTitle] conquistar ... o fracasar miserablemente en el intento. Spyridon	la estrella de los Verdes	te mira con desprecio cuando tus carros se preparan. "No voy a tratar de avergonzarle a usted demasiado	Su Majestad Imperial"	él te dice entre dientes. \n\nSuenan las trompetas	y comienza la competición! Uno a uno	los carros Verdes se desmoronán	pierden el equilibrio y se caen	dejándote vía libre. Del equipo Verde solamente queda el carro con armadura de Spyridon	pero a medida que tus aliados Azules se mueven para bloquearle	sus carros también se van desmoronando y cayendo. Parece que ambos equipos tuvieron la misma idea. ¡Sin ayuda de los demás	Spyridon conduce su carro	dejándote atrás y gana la carrera!";;;;;;;;;x
EVTDESCLoR.404;ÕâÕæÊÇ¸öÊÊºÏ±ÈÈüµÄºÃÈÕ×Ó£¬¾º¼¼³¡¼·ÂúÁËÈËÏë¿´µ½ËûÃÇµÄ[Root.GetTitle]ÔÚÊ×´Î³¢ÊÔÖĞ»ñÊ¤¡­¡­»ò²Ò°Ü¡£Ë¹Æ¤Àï¶«£¬ÂÌµ³µÄÃ÷ĞÇ£¬µ±ÄãÔÚÆğÅÜÏß×¼±¸¾ÍĞ÷µÄÊ±ºò³°ÅªµÄ¿´×ÅÄã¡£¡°ÎÒ½«¾¡Á¦Ê¹Äã²»»áÌ«ÄÑ¿°£¬±İÏÂ.¡±Ëû´ÓÑÀ·ìÀï¼·³öÕâ¾ä»°¡£\n\n³ö·¢ºÅÏìÆğ£¬±ÈÈü¿ªÊ¼ÁË£¡Ò»¸ö½Ó×ÅÒ»¸ö£¬ÂÌµ³µÄÈü³µ±»·Ö¸î¿ªÀ´È»ºóÇã·­ÁË£¬¸øÁËÄãÒ»ÌõÍ¨³©µÄÈüµÀ.ÂÌµ³½öÊ£ÏÂÖ»ÓĞ°²×°·À¾ßµÄË¹Æ¤Àï¶«Èü³µ£¬µ«ÊÇµ±ÄãÀ¶µ³ÃËÓÑ¿¿¹ıÈ¥À¹×¡ËûµÄÊ±ºò£¬ËûÃÇµÄÈü³µÒ²Í¬Ñù±ä³ÉÁËËé¿é£¬¿´ÆğÀ´Ó¢ĞÛËù¼ûÂÔÍ¬.·ßÅ­µÄÈËÈº¶Ô×ÅÈü³¡¿ñÅ­µØÅØÏø£¬Ñá¶ñÁ½¶ÓÊÔÍ¼¹«È»×÷±×£¡;C'est un beau jour pour faire la Course et l'hippodrome est plein de spectateurs venus voir [Root.GetTitle] gagner... ou chuter lamentablement. Spyridon	la vedette des Verts	vous regarde avec mépris alors que les chars sont en file. «Je m'efforcerai de ne pas vous trop vous gêner	Votre Majest?Impériale? dit-il en grinçant des dents...\n\nLes trompettes sonnent le départ	la course commence! Un par un	les chars des Verts se désagrègent et se renversent	ce qui vous ouvre une voie royale. Seulement Spyridon et son char renforc? reste seul en lice. Toutefois	vos alliés des Bleus se déplacent pour le bloquer. Or	leurs chars se désintégrent eux aussi. Il semble que les deux équipes ont eu la même idée. La foule	furieuse	envahit la piste par rage et dégoût contre cette flagrante tentative des deux équipes de tricher!;Welch ein großartiger Tag für ein Rennen	der Hippodrom ist vollgestopft mit Menschen	die ihrem [Root.GetTitle] beim glorreichen Sieg ?oder der miserablen Niederlage zusehen wollen. Spyridon	der Star der Grünen	schaut Euch voller Verachtung an	als Ih;;Es un magnífico día para las carreras y el Hipódromo est?lleno de gente que quiere ver a su [Root.GetTitle] conquistar ... o fracasar miserablemente en el intento. Spyridon	la estrella de los Verdes	te mira con desprecio cuando tus carros se preparan. "No voy a tratar de avergonzarle a usted demasiado	Su Majestad Imperial"	él te dice entre dientes. \n\nSuenan las trompetas	y comienza la competición! Uno a uno	los carros Verdes pierden el equilibrio y se caen	dejándote vía libre. Del equipo Verde solamente queda el carro con armadura de Spyridon	pero a medida que tus aliados Azules se mueven para bloquearle	sus carros también van cayendo. Parece que ambos equipos tuvieron la misma idea. ¡El gran público est?furioso e irrumpe en la arena por la indignación frente a estos flagrantes intentos	de ambos equipos	de hacer trampa!;;;;;;;;;x
