;#b_amalfi;Amalfi;;Amalfi;;Amalfi;;;;;;;;;x;
;#CODE;ENGLISH;;GERMAN;;ESPA?OL;;;;;;;;;x;
;#duchy_of_norse_pagan;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duchy_of_norse_pagan_reformed;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duke_norse_pagan;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#duke_norse_pagan_reformed;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#EVTDESC39101;A new Christian military order has been founded by a small group of wealthy knights。The Poor Fellow——Soldiers of Christ and of the Temple of Solomon —— or the Knights Templar for short —— have sworn to protect pilgrims travelling through the Holy Land。[ThePope.GetTitledFirstName] fully endorses the Order	and will allow pious Catholic rulers to call on their aid	though they will only fight against heretics and infidels。;;Ein neuer christlich-milit?rischer Orden wurde von einer kleinen Gruppe reicher Ritter gegründet. Die Arme Ritterschaft Christi und des salomonischen Tempels zu Jerusalem – kurz Tempelritter – haben geschworen	alle Pilger auf ihren Reisen durch das Heilige Land zu schützen. [ThePope.GetTitledFirstName] unterstützt den Orden vollkommen und erlaubt frommen katholischen Herrschern	den Orden zu Hilfe zu rufen. Er k?mpft jedoch nur gegen Ketzer und Ungl?ubige.;;Una nueva orden militar Cristiana ha sido fundada por un peque?o grupo de caballeros ricos. Los Miembros Pobres	Soldados de Cristo y del Templo de Salomón	o los Caballeros Templarios	para abreviar	han jurado proteger a los peregrinos que viajan a través de la Tierra Santa. [ThePope.GetTitledFirstName] respalda plenamente la Orden	y permitirá a los gobernantes Católicos piadosos pedir su ayuda	a pesar de que sólo van a luchar contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC39102;The Order of Brothers of the German House of Saint Mary in Jerusalem has been formed	sponsored by [ThePope.GetTitledFirstName] and the Holy Roman Emperor。The Teutonic Order	much like the Knights of St。John and the Knights Templar	primarily protect and care for pilgrims to the Holy Land	but will serve any good Catholic ruler willing to pay for their upkeep。Being a religious order	they will only fight against heretics and infidels。;;Der Orden der Brüder vom deutschen Haus Sankt Mariens in Jerusalem wurde mit der Unterstützung von [ThePope.GetTitledFirstName] und des Heiligen R?mischen Kaisers gegründet. Der Teutonische Orden beschützt	?hnlich wie die Ritter von St. John und den Tempelrittern	die Pilger zum Heiligen Land	wird aber jedem guten	katholischen Herrscher dienen der bereit ist	ihren Unterhalt zu zahlen. Als religi?ser Orden k?mpfen sie nur gegen Ketzer und Ungl?ubige.;;La Orden de los Hermanos de la Casa Alemana de Santa María en Jerusalén se ha formado	patrocinada por [ThePope.GetTitledFirstName] y el Santo Emperador Romano. La Orden Teutónica	al igual que los Caballeros de San Juan y los Caballeros Templarios	principalmente protegen y cuidan a los peregrinos a Tierra Santa	pero servirán a cualquier buen gobernante Católico dispuesto a pagar por su mantenimiento. Siendo una orden religiosa	sólo lucharán contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC62920;With our new capital in León	I have decided to rename the kingdom of Asturias to León	thereby clearly declaring my ambitions in the Iberian heartlands……;;Mit unserer neuen Hauptstadt in León habe ich beschlossen	das K?nigreich von Asturien in León umzubennen und hiermit meine Ambitionen im iberischen Kernland zu verkünden…;;Con nuestra nueva capital en León	he decidido cambiar el nombre del reino de Asturias a León	con lo que se declaran claramente mis ambiciones en la zona Ibérica central...;;;;;;;;;x;
;#EVTDESC62921;[From.GetTitledName] has decided to rename [From.GetPossPronoun] kingdom to León after its new capital	signaling an increased political focus on the Iberian heartlands and away from the coastal periphery。;;[From.GetTitledName] hat beschlossen	das [From.GetPossPronoun] K?nigreich nach seiner Hauptstadt zu León umzubennenn	und seinen verst?rkten politischen Fokus auf das iberische Kernland und weg von den Küsten-Randgebieten zu signalisieren.;;[From.GetTitledName] ha decidido cambiar el nombre de [From.GetPossPronoun] reino a León por su nueva capital	lo que indica una mayor atención política en la zona Ibérica central y fuera de la periferia costera.;;;;;;;;;x;
;#EVTNAME62920;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTNAME62921;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTTOOLTIP62920;I am crowned King of León;;Ich bin gekr?nter K?nig von León;;Soy coronado Rey de León;;;;;;;;;x;
;#job_marshal_greek;Strategos;;Strategos;;Estratega;;;;;;;;;x;
;#k_seljuk_turks;Seljuk Turks;;Seldschuken;;Turcos Selyúcidas;;;;;;;;;x;
;#LIEGE_PIETY;Piety from temple vassals：+$VALUE$?;;Fr?mmigkeit von Tempelvasallen: +$VALUE$?;;Piedad de los vasallos del templo: +$VALUE$?;;;;;;;;;x;
;#LIEGE_PIETY_BUILDING;Piety to Liege：+$VALUE$?;;Fr?mmigkeit für den Lehnsherrn: +$VALUE$?;;Piedad al Se?or Feudal: +$VALUE$?;;;;;;;;;x;
;#MAKE_CONSORT_INTERACTION_LONG_DESC;Pagan rulers can have up to three concubines in addition to their wife。Concubines are not truly married	but will bear their liege's legitimate children。A woman who is the prisoner of a Pagan ruler can be forced to become his concubine	even if she is already married。;;Heidnische Herrscher k?nnen bis zu drei Konkubinen neben ihrer Frau haben. Konkubinen sind nicht wirklich verheiratet	geb?ren ihrem Lehnsherrn aber legitime Kinder. Eine Frau	die eine Gefangene eines heidnischen Herrschers ist	kann dazu gezwungen werden	seine Konkubine zu werden	selbst wenn sie bereits verheiratet ist.;;Los gobernantes Paganos pueden tener hasta tres concubinas además de su esposa. Las concubinas no están realmente casadas	pero darán hijos legítimos a sus se?ores. Una mujer prisionera de un gobernante Pagano puede ser obligada a convertirse en su concubina	aunque ya esté casada.;;;;;;;;;x;
;#MONTHLY_PIETY_TO_LIEGE;Monthly Piety to Liege：\n;;Monatl. Fr?mmigkeit zum Lehnsherrn:\n;;Piedad Mensual a Se?or Feudal:\n;;;;;;;;;x;
;#norse_pagan_reformed;Norse;;nordisch;;Nórdico;;;;;;;;;x;
;#obj_become_king_desc;[This.GetTitledFirstName] wants to become King of [This.Capital.Kingdom.GetName]。If pagan	it allows [This.GetObjectPronoun] the unlimited use of the Subjugation Casus Belli within the kingdom。;;[This.GetTitledFirstName] m?chte K?nig von [This.Capital.Kingdom.GetName] werden. Bei heidnischer Herrschaft erlaubt dies [This.GetObjectPronoun] die unbegrenzte Verwendung des Kriegsgrunds Unterwerfung in diesem K?nigreich.;; [This.GetTitledFirstName] quiere convertirse en Rey de [This.Capital.Kingdom.GetName]. Si es pagano	permite a [This.GetObjectPronoun] el uso ilimitado de la Casus Belli Subyugación dentro del reino.;;;;;;;;;x;
;#obj_become_king_tip;Is King of [This.Capital.Kingdom.GetName];;Ist K?nig von [This.Capital.Kingdom.GetName];;Es Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#obj_become_king_title;Become King of [This.Capital.Kingdom.GetName];;Werdet K?nig von [This.Capital.Kingdom.GetName];;Convertirse en Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#peasant_leader_desc;This character is a jumped up peasant who revolted against his betters。;Ce personnage est un paysan furieux qui se révolte contre ses supérieurs.;Dieser Charakter ist ein aufst?ndiger Bauer	der gegen seine Obrigkeiten rebelliert.;;Este personaje es un campesino que se rebeló contra sus superiores.;;;;;;;;;x;
;#SETTLEMENT_LOOTED_LOG;$SETTLEMENT$? Has been looted by $LOOTER$?;;$SETTLEMENT$? wurde von $LOOTER$? geplündert;;$SETTLEMENT$? Ha sido saqueado por $LOOTER$?;;;;;;;;;x;
;#VASSAL_OPINION_CHANGE;All vassals' opinion of $ABOUT$? changes by $MUCH$;;Die Haltung aller Vasallen von $ABOUT$? ver?ndert sich um $MUCH$;;La opinión de todos los vasallos acerca de $ABOUT$? cambia por $MUCH$;;;;;;;;;x;
;#vassal_sacrifice_decision;Sacrifice [Root.GetTitledFirstName];;Opfert [Root.GetTitledFirstName];;Sacrifica a [Root.GetTitledFirstName];;;;;;;;;x;
action_inquisition;传教;Faire du pros閘ytisme;Bekehren;;Hacer proselitismo;;;;;;;;;x
EVTDESC_TOG_4003;一群凶猛的维京人在[From.Location.GetName]建立了城堡.那里被称作约姆斯堡，约姆斯维京人崇拜索尔和奥丁以及其他的北欧诸神.他们在战场上毫不迟疑只允许最强壮和最能干的勇士加入他们。\n\n虽然有人想像山贼一样清除它们，但约姆斯维京人誓要捍卫北欧的土地。;Une bande de f閞oces Vikings a 閠abli une fraternit?de guerriers ?[From.Location.GetName] sur la c魌e baltique. Vivant dans un ch鈚eau connu sous le nom de Jomsborg	ces Jomsvikings vouent un culte ?Thor	?Odin et ?d'autres dieux nordiques. Ils ne font pas de quartier sur le champ de bataille et n'admettent que les plus forts et les meilleurs dans leurs rangs.\n\nBien que certains les consid鑢ent comme de simples brigands	les Jomsvikings ont pour mission de d閒endre toutes les terres nordiques qu'envahissent le christianisme et d'autres religions 閠rang鑢es.;Eine Bande grimmiger Wikinger hat eine Bruderschaft der Krieger in [From.Location.GetName] an der baltischen K黶te gegr黱det. Mit dem Hauptquartier in der Jomsburg huldigen die Jomswikinger Thor	Odin und den anderen nordischen G鰐tern. Gnadenlos auf dem Schlachtfeld	erlauben sie nur die st鋜ksten und besten Krieger in ihren Reihen.\n\nAuch wenn es jene gibt	die sie ver鋍htlich als einfache R鋟ber bezeichnen	so haben die Jomswikinger doch geschworen	alle nordischen L鋘der gegen die schleichende Ausbreitung des Christentums und andere	fremde Religionen zu verteidigen.;;Una banda de feroces Vikingos ha establecido una hermandad guerrera en [From.Location.GetName] a lo largo de la costa del B醠tico. Basados en un castillo conocido como Jomsborg	estos Jomsvikings son devotos de Thor	Od韓 y los otros dioses N髍dicos. Aguantan sin cuartel en el campo de batalla y s髄o los guerreros m醩 fuertes y m醩 capaces est醤 entre ellos.\n\nAunque est醤 aquellos que los rechazan como a simples bandidos	los Jomsvikings se han comprometido a defender a todos los pa韘es N髍dicos que est閚 invadidos por el Cristianismo o cualquier otras religiones extranjeras.;;;;;;;;;x
EVTDESC_TOG_4006;祝您健康，[Root.GetTitledFirstName]。我的名字叫帕那托克，我以此为名建立了崇拜索尔和奥丁的兄弟会.沿着斯德丁的海岸，我发现了一个建立城堡的完美之处，在此我希望获得您的批准\n\n签署	\n[From.GetTitledName];J'esp鑢e que vous allez bien	[Root.GetTitledFirstName]. Je m'appelle Palnatoke et j'ai pris la d閏ision de cr閑r une fraternit?de guerriers d関ou閟 ?Thor et Odin. En naviguant pr鑣 des c魌es de Wolgast	j'ai trouv?l'endroit id閍l pour b鈚ir notre forteresse et je viens vous demander la permission de m'閠ablir sur cette terre.\n\nSign?\n[From.GetTitledName];Ich hoffe	es geht Euch gut	[Root.GetTitledFirstName]. Mein Name ist Palnatoke und ich habe es auf mich genommen	eine Bruderschaft der Krieger zu Ehren von Thor und Odin zu gr黱den. W鋒rend ich die K黶te von Wolgast entlangsegelte	entdeckte ich den perfekten Ort f黵 unsere Festung	und ich m鯿hte um Eure Erlaubnis bitten	dieses Land besiedeln zu d黵fen.\n\nGezeichnet	\n[From.GetTitledName];;Conf韔 en que te encuentras bien de salud	[Root.GetTitledFirstName]. Mi nombre es Palnatoke	y me he nombrado para crear una hermandad de guerreros dedicados a Thor y Od韓. Mientras navegaba a lo largo de la costa de Wolgast	descubr?el sitio perfecto para construir nuestra fortaleza y te pido permiso para establecerme en esta tierra.\n\nFirmado	\n[From.GetTitledName];;;;;;;;;x
EVTDESC_TOG_401;在冰岛西面发现的陆地似乎确实是一座新发现的岛屿。在红胡子埃里克	一个被驱逐出冰岛的杀人犯	的领导下	一群移民们宣布拥有了这座岛屿的西南海岸.为了吸引更多的移民，埃里克做了个明智的决定	那便是以一个充满希望的名字来命名这座未开发岛屿——这便是格陵兰。\n\n 格陵兰已经开始向其冰岛及其他地方出口海象象牙、密封鲸油以及毛皮.除了勇敢的维京殖民者外	这座岛上似乎并没有其他人类居住。;La nouvelle terre d閏ouverte ?l'ouest de l'Islande semble en effet 阾re une nouvelle 頻e. Sous le commandement d'Erik le Rouge	banni d'Islande pour meurtre	des colonisateurs se sont appropri閟 la c魌e sud-ouest de l'頻e. Dans le but d'attirer davantage de colons	Erik a baptis?cette 頻e vierge et sauvage du nom de 'Groenland'.\n\nLa nouvelle colonie a d閖?commenc??exporter de l'ivoire de morse	de la graisse de phoque et des fourrures vers l'Islande et au-del? D鑣 lors	?l'exception des braves colons nordiques	le Groenland ne semble pas peupl?d'humains. ;Das neu entdeckte Land im Westen Islands scheint wahrlich eine neue Insel zu sein. Unter der F黨rung Eriks des Roten	der aus Island wegen Mordes verbannt worden war	beanspruchen Siedler Land im S黡westen der Insel. Um weitere Kolonisten anzulocken	gab Erik diesem wilden	unber黨rten Land listigerweise den vielversprechenden Namen "Gr鰊land".\n\nDie neue Kolonie exportiert bereits Elfenbein von Walr鰏sern	Robbenspeck und Felle nach Island und weitere L鋘der. Au遝r den tapferen nordischen Siedlern scheint Gr鰊land weiterhin keine Menschenseelen zu beherbergen.;;La nueva tierra descubierta al oeste de Islandia	en efecto	parece ser una nueva isla. Bajo la direcci髇 de Erik el Rojo	quien fue desterrado de Islandia por asesinato	los colonos han reclamado la tierra en las costas del suroeste de la isla. Para atraer a m醩 colonos	Erik ha elegido inteligentemente el prometedor nombre de Groenlandia para esta indomable tierra virgen.\n\nLa nueva colonia ya ha iniciado la exportaci髇 de marfil de morsa	grasa de foca y pieles a Islandia y m醩 all? Aparte de los valientes colonos N髍dicos	Groenlandia hasta el momento parece estar desprovista de vida humana.;;;;;;;;;x
EVTDESC_TOG_402;在听说在格陵兰的西面的远方还有陆地的传说后	红胡子埃里克的儿子列夫 埃里克松偕同他手下的三十五名船员蹬上了一条维京长船	在经过多日的漂泊之后	他们终于发现了陆地并开始沿着海岸南下.他们命名这片土地为文兰并决定在此越冬.当他们回到格陵兰时	他们带回了一舱葡萄以及木材。\n\n 列夫回来后	他的兄弟托尔瓦尔德驶向同样的航线并试图进一步绘制新发现大陆的海岸图	但他的登陆小队遭到了当地生番"着皮者"的袭击	托尔瓦尔德本人也在战斗中丧生.尽管如此	对这片富饶的土地的征服已纳入了维京人的计划之中。;Apr鑣 avoir entendu des histoires concernant une nouvelle terre encore plus ?l'ouest du Groenland	Leif	fils d'Erik le Rouge	a organis?une exp閐ition compos閑 d'un unique drakkar et d'un 閝uipage de trente-cinq hommes. Apr鑣 de nombreuses journ閑s en mer	Leif et son 閝uipage finirent par apercevoir cette terre et mirent cap au sud en longeant la c魌e avant de d閏ider de s'installer pour l'hiver en un endroit qu'il nomma 'Vinland'. ?leur retour	les braves explorateurs rapport鑢ent une cargaison de raisins et du bois dont on avait tant besoin.\nSuite au retour de Leif	son fr鑢e Thorvald entreprit une exp閐ition similaire afin de cartographier le littoral de cette nouvelle terre	mais la troupe au sol eut une altercation avec les Skr鎙ings	les autochtones de la r間ion	et Thorvald lui-m阭e tomba au combat. Malgr?cet 閜isode	on planifie aujourd'hui de nouvelles exp閐itions vers cette terre riche et fertile. ;Nachdem er Geschichten von neuem Land	sogar weit westlich von Gr鰊land h鰎te	startete Leif Eriksson	Sohn von Erik dem Roten	eine Expedition mit einem einzelnen Langboot und einer Besatzung von f黱funddrei遡g Mann. Nach vielen Tagen auf See sichteten Leif und seine Crew endlich Land und reisten s黡lich der K黶te entlang	bis sie sich entschlossen	an einem Ort den Leif "Vinland" taufte	zu 黚erwintern. Bei ihrer R點kkehr nach Gr鰊land brachten die tapferen Entdecker Trauben und dringend ben鰐igtes Holz mit.\n\nNach Leifs Heimkehr brach sein Bruder Thorvald zu einer 鋒nlichen Expedition auf	um die K黶te dieses neuen Landes weiter zu kartografieren	doch seine Landungstruppe geriet mit den Skr鎙ings	lokalen Eingeborenen	aneinander und Thorvald selbst fiel im Kampf. Nichtsdestotrotz sind bereits weitere Expeditionen zu diesem fruchtbaren	reichen Land geplant.;;Despu閟 de escuchar historias de nuevas tierras a鷑 m醩 al oeste de Groenlandia	Leif Eriksson	hijo de Erik el Rojo	ha montado una expedici髇 con un solo drakkar y una tripulaci髇 de treinta y cinco. Pas?d韆s en el mar	pero Leif y su equipo finalmente avistaron tierra y viajaron hacia el sur por la costa hasta que decidieron pasar el invierno en un lugar que llam?Vinland. Cuando regresaron a Groenlandia	los valientes exploradores trajeron consigo un cargamento de uvas y algunos mucha madera necesaria.\n\nAl regreso de Leif	su hermano Thorvald parti?en una expedici髇 similar m醩 lejos a鷑 por el litoral de esta nueva tierra	pero al llegar a la orilla lleg?a las manos con Skraelings	los ind韌enas locales	y Thorvald cay?en la batalla. A pesar de ello	ya se est醤 planificando futuras expediciones a esta tierra rica y f閞til.;;;;;;;;;x
EVTDESC_TOG_403;西海彼岸传来了悲惨的消息！ 探险家索尔芬.卡尔塞尔芬率领着三艘满载的维京长船试图在文兰这个新大陆建立永久性定居点.不幸的是	当他们沿着文兰海岸驶向南方的时候	遭遇到了一大群全副武装的"着皮者"。\n\n着皮者们对维京移民实施了屠杀并夺取了两艘长船。索尔芬本人则在战斗中牺牲	但他们中有几个人成功地逃了出来并将这个不幸的消息传达到了格陵兰。根据幸存者们的报告，着皮者们驾着他们夺来的船只向南航行到他们强大的王国	也许我们先进的造船技术会被他们学走……;Triste nouvelle en provenance de la mer de l'ouest? L'explorateur Thorfinn Karlsefni a navigu?jusqu'au Vinland avec trois drakkars pleins dans le but de fonder une colonie dans le nouveau monde. Malheureusement	tandis qu'ils naviguaient le long de la c魌e sud du Vinland	ils ont crois?une grande troupe de guerriers Skr鎙ing lourdement arm閟.\n\nLes Skr鎙ings ont charcut?les scandinaves et se sont empar閟 de deux de leur drakkars. Il semble que Thorfinn lui-m阭e a 閠?offert en sacrifice ?leurs dieux vengeurs. Quelques-uns de ses hommes ont toutefois 閠?rel鈉h閟 afin qu'ils puissent rapporter un avertissement au Groenland. Selon les survivants	les Skr鎙ings auraient ensuite emmen?les navires captur閟 dans le sud	en direction des cit閟 de leur grand royaume	pour que leurs 閞udits puissent 閠udier nos techniques de construction navale.  ;Traurige Nachrichten von jenseits der westlichen Meere! Der Entdecker Thorfinn Karlsefni segelte mit drei Langbooten nach Vinland	um eine permanente Siedlung in dieser neuen Welt zu etablieren. Doch auf ihrer Reise gen S黡en entlang der K黶te von Vinland begegneten sie einer gro遝n Gruppe von Skr鎙ing Kriegern.\n\nDie Skr鎙ing metzelten die Nordm鋘ner nieder und kaperten zwei der drei Langboote. Thorfinn selbst wurde scheinbar ihren rachs點htigen G鰐tern geopfert	doch einige seiner M鋘ner wurden verschont	um Gr鰊land eine Warnung zu 黚erbringen. Laut den 躡erlebenden segelten die Skr鎙ing die gekaperten Langboote dann gen S黡en zu den St鋎ten ihres gro遝n Reichs	wo unsere Schiffsbauweise von ihren Gelehrten untersucht werden soll.;;Noticias graves desde m醩 all?del mar occidental! El explorador Thorfinn Karlsefni naveg?hacia Vinland con tres drakkars completos	con la intenci髇 de establecer un asentamiento permanente en el nuevo mundo. Lamentablemente	mientras navegaban hacia el sur a lo largo de la costa de Vinland	se encontraron con un gran grupo de guerreros Skraeling fuertemente armados.\n\nLos Skraelings masacraron a los N髍dicos y capturaron dos de los tres drakkars. El propio Thorfinn al parecer fue sacrificado a sus dioses vengativos	pero algunos de sus hombres fueron puestos en libertad para que puedan llevar una advertencia de vuelta a Groenlandia. Seg鷑 los supervivientes	los Skraelings despu閟 navegaron con los barcos capturados al sur	hacia las ciudades de su gran reino	donde las t閏nicas de construcci髇 naval ser醤 estudiadas por sus sabios.;;;;;;;;;x
EVTDESC_TOG_500;你决定委托制作并且立起一块宏伟的符石以供子孙后代凝望.该往上雕刻什么呢;Vous avez d閏id?de commander et d'閞iger une grande pierre runique que les futures g閚閞ations pourront admirer. Que souhaitez-vous qu'on y grave?;Ihr habt Euch entschlossen	einen gro遝n Runenstein in Auftrag zu geben	der von zuk黱ftigen Generationen betrachtet werden kann. Was soll in den Runenstein graviert werden?;;Has decidido encargar y levantar una gran piedra r鷑ica para que contemplen las generaciones futuras. 縌u?deber韆 tallarse en ella?;;;;;;;;;x
EVTDESC_TOG_5000;[From.GetTitledFirstName]轻蔑地看着你.跟这条疯狗去决斗，一次性替所有人解决你的分歧;La simple vue de [From.GetTitledFirstName] vous emplit de m閜ris. D閒iez ce mufle en holmgang	un combat singulier	pour lui r間ler son compte une fois pour toutes.;Schon alleine der Anblick von [From.GetTitledFirstName] erf黮lt Euch mit Verachtung. Fordert den Hundesohn zu einem Holmgang heraus	ein Duell	um Eure Streitigkeiten ein f黵 allemal beizulegen.;;La mera visi髇 de [From.GetTitledFirstName] te llena de desprecio. Desaf韆 al canalla a holmgang	un duelo de combate	para resolver vuestras diferencias de una vez por todas.;;;;;;;;;x
EVTDESC_TOG_5001;那条疯狗[From.GetTitledFirstName]不知为何鼓起勇气向你单挑！如果你接受了，你将和[From.GetFirstName]在一个小岛上单打独斗！如果你拒绝了，这将成为你人生上的污点。;[From.GetTitledFirstName]	ce chien enrag? a trouv?le courage de vous lancer le d閒i de holmgang? Si vous acceptez	vous affronterez [From.GetFirstName] en combat singulier sur un petit 頻ot. Si vous refusez le duel	votre honneur en sera ent鈉h?;Diese verr點kte Kreatur [From.GetTitledFirstName] hat irgendwie den Mut aufgebracht	Euch zu einem Holmgang herauszufordern! Wenn Ihr akzeptiert	werdet Ihr und [From.GetFirstName] Euch zu einem Zweikampf in einem einzelnen Duell auf einer schmalen Insel treffen. Wenn Ihr ablehnt	wird dies als ein Makel Eurer Ehre gewertet werden.;;se perro loco [From.GetTitledFirstName] ha encontrado de alguna manera el coraje para desafiarte a holmgang! Si aceptas	t?y [From.GetFirstName] os reunir閕s en un solo combate en un peque駉 islote. Si te niegas al duelo	se ver?como una mancha en tu honor.;;;;;;;;;x
EVTDESC_TOG_5002;[From.GetTitledFirstName]来信说他接受你的挑战！一个星期后你们将决斗，已经没有回头路了。;[From.GetTitledFirstName] vous confirme qu'il accepte votre d閒i? Dans une semaine	vous devrez tous deux vous affronter en duel. Impossible de revenir en arri鑢e maintenant.;[From.GetTitledFirstName] l鋝st Euch wissen	dass er Eure Herausforderung annimmt! In einer Woche werdet ihr euch im Kampf begegnen. Es gibt kein Zur點k mehr.;;From.GetTitledFirstName] manda decir que acepta el reto! Dentro de una semana	los dos os reunir閕s en combate. En este punto no hay vuelta atr醩.;;;;;;;;;x
EVTDESC_TOG_5003;那个懦夫[From.GetTitledFirstName]拒绝了你的挑战！现在大家都知道他是个没骨气的孬种了。;Ce couard de [From.GetTitledFirstName] a d閏id?qu'il d閏linait votre d閒i et qu'il ne vous affrontera pas en holmgang? Au moins	tous ont pu constater le flagrant manque d'honneur de ce l鈉he.;Der Feigling [From.GetTitledFirstName] hat Eure Herausforderung abgelehnt und wird Euch nicht im Holmgang gegen黚ertreten! Zumindest hat dies Allen die Ehrlosigkeit dieses r點kgratlosen Narren gezeigt.;;l cobarde [From.GetTitledFirstName] ha decidido rechazar el desaf韔 y no se enfrentar?a ti en holmgang! Por lo menos la absoluta falta de honor del tonto cobarde ha quedado a la vista de todos.;;;;;;;;;x
EVTDESC_TOG_5004;黄昏中你在决斗的小岛上看到了[From.GetTitledFirstName]。在众多目光的注视下，你和你的对手都紧握着盾牌举起了斧头.在几分钟的骂战后，决斗开始了！;C'est ?l'aube que vous rencontrez [From.GetTitledFirstName] sur le petit 頻ot choisi pour le holmgang. Entour?de t閙oins	vous empoignez votre bouclier et votre hache tandis que votre adversaire fait de m阭e. Apr鑣 quelques minutes ?vous insulter	vous amorcez enfin le combat?;Noch im Morgengrauen trefft Ihr auf einer kleinen Insel auf [From.GetTitledFirstName]	die f黵 diesen Holmgang ausgew鋒lt worden ist. Von Zeugen umgeben ergreift Ihr Euer Schild und Eure Axt	w鋒rend Euer Gegner es Euch gleich tut. Nach einem lebhaften Austausch von Beleidigungen kann der Kampf endlich beginnen!;;Todav韆 est?amaneciendo cuando te re鷑es con [From.GetTitledFirstName] en el peque駉 islote elegido para la holmgang. Rodeado de testigos	coges tu escudo y el hacha	mientras tu oponente hace lo mismo. Despu閟 de insultaros el uno al otro durante unos minutos	inalmente empieza la batalla!;;;;;;;;;x
EVTDESC_TOG_5005;在一次猛击下你的斧头劈开了对手的盾牌.没有了盾牌的[FromFrom.GetFirstName]绝望地在你面前挥舞着斧头.虽然你很快闪开了，但还是感到有血从你脸上留下来.愤怒的你在[FromFrom.GetFirstName]投降前狠狠地给了他几下重击。;Vous ass閚ez un formidable coup de hache qui brise en deux le bouclier de votre adversaire. Sans bouclier pour se prot間er	[FromFrom.GetFirstName] balance d閟esp閞閙ent sa hache vers votre visage. Bien que vous croyiez l'avoir esquiv閑	vous sentez le sang couler sur vos joues. Vex? vous chargez vers [FromFrom.GetFirstName] et lui infligez de nombreuses blessures avant qu'il ne se rende.;Mit einem kraftvollen Hieb Eurer Axt spaltet Ihr das Schild Eures Gegners entzwei. Ohne die Deckung eines Schildes schwingt [FromFrom.GetFirstName] verzweifelt die Axt nach Eurem Gesicht. Auch wenn Ihr Euch schnell beiseite duckt	so f黨lt Ihr doch Blut Eure Wangen herabrinnen. Ver鋜gert st黵mt Ihr auf [FromFrom.GetFirstName] los und f黦t ihm zahlreiche Wunden zu	bevor er nachgibt.;;Con un poderoso golpe de tu hacha	rompes el escudo de tu oponente por la mitad. Sin un escudo para esconderse	[FromFrom.GetFirstName] mueve desesperadamente su hacha contra tu cara. Aunque te apartas r醦idamente	puedes sentir la sangre corriendo por tu cara. Molesto	cargas contra [FromFrom.GetFirstName] y le infliges varias heridas antes de que se rinda.;;;;;;;;;x
EVTDESC_TOG_5006;在一次猛击下你的斧头劈开了对手的盾牌.没有了盾牌的[FromFrom.GetFirstName]绝望地在你面前挥舞着斧头.虽然你很快闪开了，但还是感到有血从你脸上留下来.愤怒的你对[FromFrom.GetFirstName]发出致命一击把他的头砍了下来。;Vous ass閚ez un formidable coup de hache qui brise en deux le bouclier de votre adversaire. Sans bouclier pour se prot間er	[FromFrom.GetFirstName] balance d閟esp閞閙ent sa hache vers votre visage. Bien que vous croyiez l'avoir esquiv閑	vous sentez le sang couler sur vos joues. Vex? vous donnez un dernier coup de hache ?[FromFrom.GetFirstName] et lui fendez le cr鈔e.;Mit einem kraftvollen Hieb Eurer Axt spaltet Ihr das Schild Eures Gegners entzwei. Ohne die Deckung eines Schildes schwingt [FromFrom.GetFirstName] verzweifelt die Axt nach Eurem Gesicht. Auch wenn Ihr Euch schnell beiseite duckt	so f黨lt Ihr doch Blut aus einer Wunde Eure Wangen herabrinnen. Ver鋜gert f黨rt Ihr einen finalen Hieb gegen [FromFrom.GetFirstName] aus und spaltet mit Eurer Axt seinen Sch鋎el.;;Con un poderoso golpe de tu hacha	rompes el escudo de tu oponente por la mitad. Sin un escudo para esconderse	[FromFrom.GetFirstName] mueve desesperadamente su hacha contra tu cara. Aunque te apartas r醦idamente	puedes sentir la sangre corriendo por tu cara por una cuchillada. Molesto	cargas un golpe final sobre [FromFrom.GetFirstName] y le abres la cabeza con tu hacha.;;;;;;;;;x
