;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
gamer;ÓÎÏ·´óÊ¦;Expert en jeux;Meisterspieler;;Maestro de juego;;;;;;;;;x
EVTDESC_WOL_10108;Ç×°®µÄ[Root.GetTitledFirstName]£¬ÎÒÌıËµÄãÓĞÒâÁÚ½üÎÒµÄÍÁµØ½¨Á¢ĞÂµÄÃ³Ò×ÔË×÷¡£ÎÒÏ£ÍûÄãÓĞÒâÔ¸ÎªÓÉ´ËÔì³ÉµÄ¶Ô[From.PrimaryTitle.GetFullName]µÄ×è°­²¹³¥ÎÒ¡£\n\nÊğÃû£¬\n[From.GetTitledFirstName];Ch[Root.GetBoyGirl] [Root.GetTitledFirstName], on m'a inform?de votre projet d'établir des opérations commerciales dans cette région. J'espère que les opportunités commerciales perdues par les [From.PrimaryTitle.GetFullName] en raison de votre incursion seront compensées.\n\nSign?\n[From.GetTitledFirstName];Oh [Root.GetTitledFirstName], man hat mich über Eure Pläne informiert, in unserer Umgebung Handelsposten einzurichten. Ich hoffe stark, dass [From.PrimaryTitle.GetFullName] für diesen Verlust an Handelsmöglichkeiten, den diese Einmischung nach sich zieht, entschädigt wird.\n\nUnterzeichnet, \n[From.GetTitledFirstName];;Querido[Root.GetTitledFirstName], me han informado sobre tus ambiciones de establecer operaciones comerciales en nuestra vecindad. Espero que la pérdida de comercio que resultar?para [From.PrimaryTitle.GetFullName] sea compensado.\n\nFirmado,\n[From.GetTitledFirstName];;;;;;;;;x
EVTOPTA_WOL_10108;ÕâĞ©Ç®ÊÇ¸ø [From.GetTitle] µÄ.;Voici quelques pièces pour [From.GetTitledFirstName].;Hier sind einige Münzen für den/die [From.GetTitle].;;Aqu?hay algunas monedas para el [From.GetTitle].;;;;;;;;;x
EVTOPTB_WOL_10108;Õâ²»ÊÇÄãµÄÊÂÇé;Ceci ne vous regarde pas.;Das geht Euch nichts an.;;Esto no es asunto tuyo.;;;;;;;;;x
EVTDESCA_WOL_10109;Ç×°®µÄ[Root.GetTitledFirstName]¡£ÄãÀíÓ¦ÒòÎªÎÒÃÇµÄÇÖÈ¨»ñµÃ²¹³¥¡£\n\nÊğÃû£¬\n[From.GetTitledFirstName];Ch[Root.GetBoyGirl] [Root.GetTitledFirstName], \n\nVous recevrez bien évidemment une compensation pour notre intrusion.\n\nSign?\n[From.GetTitledFirstName];Oh [Root.GetTitledFirstName], natürlich werdet Ihr für unsere Einmischung entschädigt.\n\nUnterzeichnet, \n[From.GetTitledFirstName];;Querido/a [Root.GetTitledFirstName]. Por supuesto, serás compensado por nuestra infracción.\n\nFirmado, \n[From.GetTitledFirstName] ;;;;;;;;;x
EVTDESCB_WOL_10109;Ç×°®µÄ[Root.GetTitledFirstName]¡£ÎÒÁË½âÄãµÄ¹ØÇĞ£¬µ«ÎÒÃÇµÄÊÂÒµ¸úÄãÎŞ¹Ø¡£\n\nÊğÃû£¬\n[From.GetTitledFirstName];Ch[Root.GetBoyGirl] [Root.GetTitledFirstName], \n\nJe comprends votre inquiétude. Cependant, mes plans ne vous concernent pas.\n\nSign?\n[From.GetTitledFirstName];Oh [Root.GetTitledFirstName], ich habe Verständnis für Eure Bedenken, aber meine Geschäftspläne gehen Euch nichts an .\n\nUnterzeichnet, \n[From.GetTitledFirstName];;Querido/a [Root.GetTitledFirstName]. Entiendo tu preocupación pero tus negocios no son asunto tuyo.\n\nFirmado, \n[From.GetTitledFirstName];;;;;;;;;x
EVTOPTA_WOL_10109;Ì«°ôÁË!;Excellent?;Ausgezeichnet!;;!Genial!;;;;;;;;;x
EVTOPTB_WOL_10109;ÄÇ¸öº£µÁ!;Sale pirate?;Immer diese Piraten!;;!Ese pirata!;;;;;;;;;x
EVTDESCA_WOL_10110;Äã¹ÍÓ¶È¥ÍµÈ¡ÉüĞóµÄÍÁ·ËÒÑ¾­Ê§°Ü£¬¸üÔã¸âµÄÊÇ£¬ËûÃÇÖĞµÄÒ»Ğ©ÈË±»²¶£¬²¢Í¸Â¶ÁËÄ»ºóÖ¸Ê¹¡£Ã²ËÆÄãÏÖÔÚ²»µÃ²»·ÅÆúÕâ´ÎÔ¶Õ÷¡£;Les bandits que vous avez embauchés pour voler les bêtes de somme ont échou? Pire encore, certains ont ét?arrêtés et ont parl?de vous. Il semble que cette expédition doive être remise ?plus tard.;Die Banditen, die Ihr angeheuert habt, konnten die Packtiere nicht beschaffen. Im Gegenteil, sie wurden gefasst und haben Eure Mittäterschaft ausgeplaudert. Es scheint, als müsse die Handelsexpedition fürs Erste abgebrochen werden.;;Los bandidos que contrataste fracasaron en la consecución de los animales de carga. Y lo que es peor, algunos de ellos fueron detenidos y revelado tu participación. Parece que esta expedición tendr?que ser abandonada por ahora.;;;;;;;;;x
EVTDESCB_WOL_10110;Äã¹ÍÓ¶È¥ÍµÈ¡´¬Ö»µÄÍÁ·ËÒÑ¾­Ê§°Ü£¬¸üÔã¸âµÄÊÇ£¬ËûÃÇÖĞµÄÒ»Ğ©ÈË±»²¶£¬²¢Í¸Â¶ÁËÄ»ºóÖ¸Ê¹¡£Ã²ËÆÄãÏÖÔÚ²»µÃ²»·ÅÆúÕâ´ÎÔ¶Õ÷¡£;Les bandits que vous avez embauchés pour voler le navire ont échou? Pire encore, certains ont ét?arrêtés et ont parl?de vous. Il semble que cette expédition doive être remise ?plus tard.;Die Banditen, die Ihr angeheuert habt, konnten das Schiff nicht für Euch stehlen. Schlimmer noch, manche von ihnen wurden gefasst und haben Eure Mittäterschaft ausgeplaudert. Es scheint, als müsse die Handelsexpedition fürs Erste abgebrochen werden.;;Los bandidos que contrataste fracasaron en la consecución del barco. Y lo que es peor, algunos de ellos fueron detenidos y revelaron tu participación. Parece que esta expedición tendr?que ser abandonada por ahora.;;;;;;;;;x
EVTOPTA_WOL_10110;ÕâÕæÊÇÌ«¿ÉÅÂÁË!;C'est une catastrophe?;Das ist ja furchtbar!;;!Es terrible!;;;;;;;;;x
EVTDESC_WOL_10111;ÏÖÔÚÊÇÊ±ºòÈÃÌ½ÏÕ¶ÓÈ¥ÎªÄãÈ¥µÄ¶ÀÌØµÄÉÌÆ·£¬ÒÔ´ïµ½Ó¯ÀûµÄÄ¿µÄ¡£;Il est temps de lancer l'expédition et de ramener des denrées exotiques. Espérons que les bénéfices seront l?;Es ist höchste Zeit, dass sich diese Handelsexpedition auf den Weg macht, um exotische Waren zu beschaffen und hoffentlich einen Gewinn abzuwerfen.;;Es el momento de poner en marcha la expedición en busca de mercancías exóticas y la esperanza de beneficios.;;;;;;;;;x
EVTOPTA_WOL_10111;ÈÃÎÒÃÇÇ°ÍùÍâ¹úµÄÍÁµØ¡£;En route vers l'inconnu.;Machen wir uns auf den Weg in die Fremde!;;Vamos a tierras extranjeras.;;;;;;;;;x
EVTDESC_WOL_10114;Ì½ÏÕ¶ÓÖÕÓÚµ½´ï[From.GetTitledFirstName]µÄÁìµØ¡£ÄãµÄ¹Ü¼ÒÎÊÄãËÍÊ²Ã´ÀñÎï£¬ÎÒÃÇ½«»áÎª[From.GetTitledFirstName]´øÀ´µÄÓÑÒêµÄÏóÕ÷¡£;L'expédition parvient enfin au royaume de [From.GetTitledFirstName]. Votre intendant vous demande si vous avez pens??un cadeau destin??témoigner votre amiti??[From.GetTitledFirstName].;Die Expedition erreicht zu guter Letzt das Reich von [From.GetTitledFirstName]. Euer Truchsess fragt Euch, mit welchen Gaben wir [From.GetTitledFirstName] beschenken wollen, um unsere freundschaftliche Gesinnung zu unterstreichen.;;La expedición finalmente alcanza el reino de [From.GetTitledFirstName].Tu administrador pregunta qu?regalo daremos a [From.GetTitledFirstName] como símbolo de amistad.;;;;;;;;;x
EVTOPTA_WOL_10114_HORSES;Ê®¼¸Æ¥Ç¿×³µÄÂí;Une dizaine de bons chevaux.;Ein Dutzend kräftige Pferde.;;Una docena de caballos fuertes.;;;;;;;;;x
EVTOPTA_WOL_10114_ELEPHANT;Ò»Í·Ç¿×³µÄ´óÏó;Un puissant éléphant.;Einen mächtigen Elefanten.;;Un poderoso elefante.;;;;;;;;;x
EVTOPTA_WOL_10114_WARRIORS;Ê®¼¸¸öÇ¿º·µÄÕ½Ê¿;Une dizaine de bons guerriers.;Ein Dutzend zähe Krieger.;;Una docena de guerreros duros.;;;;;;;;;x
EVTOPTA_WOL_10114_CAMELS;Ê®¼¸Æ¥Ç¿×³µÄÂæÍÕ;Une dizaine de chameaux endurants.;Ein Dutzend kräftige Kamele.;;Una docena de camellos robustos.;;;;;;;;;x
EVTOPTB_WOL_10114;¼ÒÀï·ÅÒÂ·şµÄÏä×Ó;Un coffre contenant des vêtements de qualit?;Eine Kiste mit qualitativ hochwertigen Stoffen aus der Heimat.;;Una cesta con telas de calidad de casa.;;;;;;;;;x
EVTOPTC_WOL_10114;´æ·ÅÕä¹óÒ©²ÄµÄ´ü×Ó;Un sac d'herbes rares.;Ein Säckchen mit seltenen Kräutern.;;Una bolsa de hierbas raras.;;;;;;;;;x
EVTOPTD_WOL_10114;ÎÒµÄÀñ½ÚÓ¦¸Ã´øÉÏ×ã¹»µÄÀñÎï;Ma courtoisie devrait suffire.;Meine Anwesenheit sollte als Geschenk reichen.;;Mi cortesía debería ser suficiente regalo.;;;;;;;;;x
EVTDESC_WOL_10116;Äã×¢Òâµ½[From.GetBestName]µÄÁ³ÒòÎªÄÕÅ­Ô½·¢ÕÇºì£¬ËûÅ­ÊÓ×ÅÄãµÄ²ÆÕş×Ü¹Ü£¬ÒòÎªËûÕıÍ½ÊÖ°ÑÊ³Îï²ù½ø×ìÀï¡£;Vous remarquez la face de [From.GetBestName] virer au cramoisi lorsqu'il voit votre intendant manger avec ses doigts comme un barbare.;Ihr bemerkt, dass das Gesicht von [From.GetBestName] vor Ärger rot anläuft, als er Eurem Truchsess zornig dabei zusieht, wie er sein Abendessen auf barbarische Weise mit den Fingern verspeist.;;Notas que la cara de [From.GetBestName] enrojece de irritación mientras mira a tu administrador comiendo la cena con las manos, como un bárbaro.;;;;;;;;;x
EVTOPTA_WOL_10116;[steward.GetBestName]Ö»ÊÇÔÚÒÀ¾İ[steward.GetHerHis]×Ú½ÌÏò[steward.Religion.GetRandomGodName]ÖÂ¾´¶øÒÑ¡£;[steward.GetBestName] rend hommage ?la bénédiction de [steward.Religion.GetRandomGodName].;[steward.GetBestName] bittet mit diesem Ritual um den Segen von [steward.Religion.GetRandomGodName].;;[steward.GetBestName] presenta sus respetos por la bendición de [steward.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTB_WOL_10116;ÇëÔ­ÁÂ [steward.GetHerHim]£¬ ÎÒÈÔÈ»Ïë½Ìµ¼Õâ¸öÒ°ÂùÈËÎÄÃ÷ÀñÒÇ¡£;Veuillez lui pardonner, il a grandi dans les rues, j'essaie de lui donner une éducation.;Beachtet ihn nicht weiter, ich versuche, dieses Gassenkind zu einem zivilisierten Menschen zu erziehen.;;Perdónalo, por favor trato de criar a este golfo callejero a una vida civilizada.;;;;;;;;;x
EVTOPTC_WOL_10116;ÎÒÒ²¶öÁË¡£;J'ai faim, moi aussi.;Ich bin auch hungrig.;;Yo también tengo hambre.;;;;;;;;;x
EVTDESCA_WOL_10120;µ±Äã»¨Ê±¼ä¸ü¶àµÄÊ±¼äÓë[From.GetBestName]ÌÖÂÛÄã»áÖªµÀÄãÃÇÁ©ºÜ¶à¹²Í¬µÄÊÂ¿ÉÒÔ×ö¡£;Alors que vous passez du temps ?discuter avec [From.GetBestName], vous constatez que vous avez bien plus en commun que des intérêts commerciaux.;Je mehr Zeit Ihr mit [From.GetBestName] verbringt, desto mehr erkennt Ihr, dass eure Gemeinsamkeiten weit über das rein Geschäftliche hinausgehen.;;Como pasas cada vez más tiempo hablando con [From.GetBestName] realizas que tenéis mucho más en común que los meros negocios.;;;;;;;;;x
EVTDESCB_WOL_10120;¾­¹ı³¤Ê±¼äµÄÌÖÂÛÈçºÎ¼ÌĞøÄãºÍ[From.GetBestName]µÄ½»Ò×ºóµÃ³öÁËÒ»¸ö½áÂÛ¡£;Après de longues heures passées ?définir les termes d'un accord commercial, [From.GetBestName] et vous en arrivez ?une conclusion qui vous satisfait tous les deux.;Nachdem ihr mehrere Stunden lang über die Bedingungen diskutiert habt, auf deren Grundlage eine auf Dauer ausgelegte Handelsroute aufgebaut werden kann, habt Ihr und [From.GetBestName] eine Abmachung getroffen, die euer beider Zustimmung findet.;;Después de largas horas hablando de cómo llevar a cabo el comercio, [From.GetBestName] y t?llegáis a la conclusión que ambos estáis de acuerdo.;;;;;;;;;x
EVTDESCC_WOL_10120;ÄÇ³¡ÔÚÄãºÍ[From.GetBestName]Ö®¼äÕ¹¿ªµÄÓú·¢¼èÄÑµÄÌ¸ÅĞ±»Í»È»´ò¶ÏÁË£¬ÃÍÈ»¼ä[From.GetBestName]½«[From.GetHerHis]È­Í·ÔÒÔÚÁË×À×ÓÉÏ. ¿´À´[From.GetSheHe]ÎŞ·¨ÈÌÊÜÄã³öÏÖÔÚÎİ×ÓÄÚ£¬µ±Äã¾ö¶¨Àë¿ªÊ±ËûÔÚÄã±³ºó´óÉùºğµÀ'[GetFromRootInsult]'.;Les négociations entre [From.GetBestName] et vous prennent fin brutalement lorsque [From.GetBestName] frappe du poing sur la table. Il semble ne plus pouvoir supporter votre présence dans la pièce et lorsque vous décidez de partir, il vous crie « Espèce de [GetFromRootInsultNounAdj] ».;Die Verhandlungen zwischen Euch und [From.GetBestName] kommen zu einem jähen Stillstand, als [From.GetBestName] mit der Faust auf den Tisch schlägt. Es hat den Anschein, als könne er Eure Gegenwart im Raum nicht länger ertragen. '[GetFromRootInsult]' hört Ihr ihn fluchen, als Ihr hinausgeht.;;Las negociaciones entre tu y [From.GetBestName] se detienen de repente cuando [From.GetBestName] golpea la mesa con su puño. Parece que ya no puede soportar tu presencia en la habitación y cuando decides irte grita '[GetFromRootInsult]' a tu espalda.;;;;;;;;;x
EVTOPTA_WOL_10120;ÎÒÒÑ¾­ÓĞÁËÁ½¸öÅóÓÑºÍÒ»·İÓĞÀû¿ÉÍ¼µÄĞ­Òé;J'ai gagn?un bon ami et un trait?avantageux.;Ich habe sowohl einen Freund gewonnen als auch ein gewinnträchtiges Abkommen unterzeichnet.;;He ganado tanto un amigo como un acuerdo provechoso.;;;;;;;;;x
EVTOPTB_WOL_10120;Õâ½«ÊÇÒ»·İÓĞÀû¿ÉÍ¼µÄĞ­Òé¡£;Ce sera un bon trait?;Dieses Abkommen wird Gewinn abwerfen.;;Esto ser?un acuerdo provechoso.;;;;;;;;;x
EVTOPTC_WOL_10120;ÎÒ²ÂÄÇÊÇÖ®ºóµÄÊÂÇéÁË;Je crois qu'on en restera l?;Ich schätze, das war es dann.;;Me imagino que eso fue todo.;;;;;;;;;x
EVTDESC_WOL_10125;Ëæ×ÅĞÂµÄÃ³Ò×Â·Ïß½¨Á¢£¬´óÁ¿ÂòÂô»õÎï»ñÈ¡ÁËÒ»¸ö²»´íµÄÀûÈó¡£ĞÂÉÌÆ·µÄ½øÈëÒ²½«ÓĞÀûÓÚ¾­¼Ã³¤Ê±¼ä·¢Õ¹¡£;Maintenant que la nouvelle route commerciale est en place, vous retournez chez vous et revendez vos denrées ?un bon prix. L'afflux de nouvelles choses bénéficiera ?l'économie pendant longtemps.;Die neue Handelsroute ist eröffnet. Ihr kehrt mit den Waren nach Hause zurück und verkauft sie mit einem ansehnlichen Gewinn. Der Zustrom neuer Waren verschafft auch der Wirtschaft über einen langen Zeitraum hinweg Vorteile.;;Una vez fijada la nueva ruta comercial establecida, puedes regresar con los productos y venderlos por un buen beneficio. La afluencia de nuevas mercancías también beneficiar?la economía durante un período largo por venir.;;;;;;;;;x
EVTOPTA_WOL_10125;Ç®ÓÀÔ¶²»ÏÓ¶à;Plus d'argent ne fait jamais de mal.;Es werden immer zusätzliche Gelder benötigt.;;Siempre se necesita más dinero.;;;;;;;;;x
EVTDESC_WOL_10128;ÄãµÄÕâ´ÎÃ³Ò×Ô¶Õ÷±»ÊÓÎªÒ»´ÎÖØ´óµÄÊ§°Ü£¬ÄãÃ»ÄÜ»ñµÃ´ïµ½Ğ­ÒéÒªÇóµÄÉÌÆ·¡£Õâ²»½ö±»ÄãÒ²±»ÄãÉí±ßµÄÈËÊÓÎªÊ§°Ü;L'expédition commerciale a échou? vous n'avez pas pu sceller un accord pour le commerce de denrées exotiques. Tous ceux qui vous entourent considèrent également cela comme un échec.;Die Handelsexpedition war ein Fehlschlag, da Ihr kein Abkommen bezüglich ausländischer Waren abschließen konntet. Dies wird nicht nur von Euch selbst als Fehlschlag betrachtet, sondern auch von allen in Eurer Umgebung.;;La expedición comercial fue un fracaso ya que no lograste cerrar un trato para las mercancías extranjeras. No solo t?lo consideras un fracaso, sino también por todos los que te rodean.;;;;;;;;;x
EVTOPTA_WOL_10128;ÖÁÉÙÎÒÑ§µ½ÁËÒ»µã¶«Î÷;Au moins, j'ai appris quelque chose.;Wenigstens habe ich daraus etwas gelernt.;;Al menos aprend?algo.;;;;;;;;;x
EVTDESC_WOL_10118;ÄãµØÓÆÏĞµØÂş²½ÔÚ[From.GetTitledFirstName]£¬µ±ÄãÌıµ½Ò»¸ö½ÇÂäÀï¼¤ÁÒµÄÌÖÂÛ¡£×ªÏò½ÇÂäÄãºÜ¾ªÑÈµØ¿´µ½Ô¶Õ÷¶ÓµÄ[Root.Religion.GetPriestTitle]ÕıÔÚÓëµ±µØµÄ¹ó×å½øĞĞ¼¤ÁÒÉñÑ§ÕùÂÛ¡£Õâ¿ÉÄÜ»áÎ£¼°Õâ´ÎÔ¶Õ÷µÄ³É°Ü£¡;Vous flânez ?la cour de [From.GetTitledFirstName] quand vous entendez au détour d'un couloir une discussion qui monte en intensit? ?votre étonnement, vous constatez que la conversation implique les [Root.Religion.GetPriestTitle]s de votre expédition, qui sont en plein débat théologique avec un noble des environs. Ces imbéciles vont tout gâcher?;Ihr macht einen Spaziergang am Hof von [From.GetTitledFirstName], als Ihr an einer Ecke zufällig eine Diskussion mithört, die zunehmend an Schärfe gewinnt. Als Ihr um die Ecke geht, seid Ihr überrascht, einen der Geistlichen Eurer Handelsexpedition zu sehen, verstrickt in eine heftige theologische Debatte mit einem ortsansässigen Adeligen. Dies könnte das ganze Projekt gefährden!;;Caminas tranquilamente por de la corte de [From.GetTitledFirstName] cuando oyes un debate cada vez más intenso a la vuelta de la esquina. Al torcer la esquina te sorprende ver a uno de los [Root.Religion.GetPriestTitle]s de tu expedición involucrado en un salvaje debate teológico con un noble local. !Esto podría poner en peligro la empresa entera!;;;;;;;;;x
EVTOPTA_WOL_10118;Õâ¸öÄÖ¾ç±ØĞë±»Í£Ö¹;Il faut mettre un terme ?cette discussion.;Dieser Verhau muss ein Ende haben.;;Este desastre debe ser detenido;;;;;;;;;x
EVTOPTB_WOL_10118;Ê¹ÓÃÄãµÄ÷ÈÁ¦À´µ÷½ÚÃ¬¶Ü;Intervenons avec subtilit?pour calmer le débat.;Mischt Euch unter Aufbietung Eures Charmes ein und beruhigt die Streitenden.;;Intervén con tu encanto y calme a los que disfruten.;;;;;;;;;x
EVTOPTC_WOL_10118;ÕâĞ©Òì¶ËµÄ´íÎóĞĞÎª±ØĞë±»¾ÀÕı£¡;Ces hérétiques ont besoin d'une bonne mise au point.;Diesen Ketzer muss ihr Irrweg aufgezeigt werden.;;Estos herejes tienen que aprender de sus errores.;;;;;;;;;x
EVTOPTD_WOL_10118;ÕâĞ©Òì¶ËµÄ´íÎóĞĞÎª±ØĞë±»¾ÀÕı£¡;Ces païens ont besoin d'une bonne mise au point.;Diesen Heiden muss ihr Irrweg aufgezeigt werden.;;Estos paganos tienen que aprender de sus errores.;;;;;;;;;x
EVTDESC_WOL_10126;ÄãµÄ[steward.GetJobTitle]Í¨¹ı´¦ÀíÃ³Ò×ºÍÌ½ÏÕÎªÄã´øÀ´ÁË²Æ¸»£¬[steward.GetSheHe]¿ÉÄÜÆÚ´ıÒ»Ğ©[steward.GetHerHis]½±Àø;Votre [steward.GetJobTitle] a fait enter des richesses dans votre pays grâce ?son expédition commerciale, et [steward.GetSheHe] espère peut-être en tirer quelque profit personnel.;Euer [steward.GetJobTitle] hat Eurem Reich viel Reichtum verschafft, indem [steward.GetSheHe] die Handelsexpedition zum Erfolg geführt hat und erwartet möglicherweise, selbst am Reichtum teilhaben zu können.;;Su [steward.GetJobTitle] ha traído riquezas a tus dominios mediante tu expedición comercial. [steward.GetSheHe] podría estar esperando obtener una amplia variedad de [steward.GetHerHis] propia.;;;;;;;;;x
EVTOPTA_WOL_10126;ÎÒ½«¸øÓè [steward.GetHerHim] ºÏÊÊµÄ½±Àø¡£;Je lui donnerai une récompense appropriée.;Ich werde eine angemessene Entlohnung finden.;;[steward.GetHerHim] recompensar?como es debido.;;;;;;;;;x
EVTOPTB_WOL_10126;[steward.GetSheHeCap] Ö»²»¹ı×öÁË [steward.GetHerHis] ·İÄÚµÄÊÂÇé¶øÒÑ¡£;[steward.GetSheHeCap] n'a fait que son devoir.;[steward.GetSheHeCap] hat nur pflichtgemäß gehandelt.;;[steward.GetSheHeCap] fue sólo cumpliendo con su deber.;;;;;;;;;x
EVTDESC_WOL_10123;ËäÈ»ÎÒÉíÔÚ¹úÍâ£¬µ«ÎÒÒ²»¨ÁËÒ»Ğ©Ê±¼ä¹Û²ìÕâÀïµÄÁìÖ÷ÈçºÎ°²ÅÅÓë¹ÜÀí×Ô¼ºµÄÊÖÏÂÌÖÂÛ¡£ÓĞÈ¤µÄÊÇËûÃÇÈçºÎÔÚÒ»¸öµØ·½¹ÜÀíºÜ¶à²»Í¬µÄÊÂÇé¡£;Alors que j'étais ?la cour du roi étranger, j'ai pris le temps d'observer et de discuter avec les personnes qui s'y trouvaient afin de comprendre comment ils organisaient leur gouvernement. Les différences que j'ai pu constater sont fascinantes.;Als ich an einem ausländischen Hof weilte, verbrachte ich ebenfalls einige Zeit damit, die Höflinge zu beobachten und mit ihnen darüber zu diskutieren, wie sie die Verwaltung organisiert haben. Es ist faszinierend, wie anders sie dort die Verwaltungsgeschäfte führen.;;Mientras estuve en la corte extranjera. También pas?algún tiempo observando y discutiendo con los cortesanos cómo lo organizan su administración. Es fascinante cómo manejan las cosas aqu?;;;;;;;;;x
EVTOPTA_WOL_10123;ÕâÆäÖĞµÄÒ»Ğ©¼¼ÇÉ£¬¿ÉÒÔÊ¹ÎÒ¸üÓĞĞ§µØ¹ÜÀíÎÒµÄ²ÆÎñ¡£;Ces astuces m'aideront ?mieux gérer mes finances.;Mithilfe einiger dieser Tricks kann ich meine Finanzen effizient verwalten.;;Con algunos de estos trucos puedo manejar más eficientemente mis finanzas.;;;;;;;;;x
EVTDESC_WOL_10130;´Ó[Root.GetName]¿ªÊ¼µÄÃ³Ò×Â·ÏßÆÈÇĞµÄĞèÒªĞÂµÄÉüĞóºÍ×°±¸À´¼ÌĞø×°ÔØ»õÎïµ½ÎÒÃÇµÄÁìµØ¡£;Le route commerciale qui part de [Root.GetName] a grand besoin de nouvelles bêtes de somme et d'équipement pour continuer ?acheminer les denrées vers notre pays.;Die Handelsroute von [Root.GetName] benötigt dringend neue Packtiere und Ausrüstung, damit der Warenstrom in unser Reich nicht abreißt.;;La ruta comercial de [Root.GetName] necesita urgentemente nuevos animales de carga y equipo para poder seguir trayendo mercancías a nuestro reino.;;;;;;;;;x
EVTDESC_WOL_10131;´Ó[Root.GetName]¿ªÊ¼µÄÃ³Ò×Â·ÏßÆÈÇĞµÄĞèÒªĞÂµÄ´¬Ö»ºÍ×°±¸À´¼ÌĞø×°ÔØ»õÎïµ½ÎÒÃÇµÄÁìµØ¡£;Le route commerciale qui part de [Root.GetName] a grand besoin d'un nouveau navire et d'équipement pour continuer ?acheminer les denrées vers notre pays.;Die Handelsroute von [Root.GetName] benötigt dringend ein neues Schiff und neue Ausrüstung, damit der Warenstrom in unser Reich nicht abreißt.;;La ruta comercial de [Root.GetName] necesita urgentemente un nuevo barco y equipo para ser capaz de seguir trayendo bienes a nuestro reino.;;;;;;;;;x
