#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_ALL_HELP_IS_APPRECIATED;¶ÔËùÓĞµÄ°ïÖú±íÊ¾¸ĞĞ»;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTOPTA100481;ºÃµÄ£¬ÕâÔÙºÃ²»¹ıÁË¡­¡­;Oui, ce serait mieux pour tout le monde...;Ja, das wäre das Beste?;S? sería lo mejor...;;;;;;;;;x
EVTDESC100490;ÎÒĞ×²ĞµÄ³ğµĞÕı×¼±¸Ò»³¡Õë¶ÔÎÒµÄÁìÖ÷[Root.Liege.GetTitledFirstName]µÄÅÑÂÒ£¡;Mon terrible rival fomente des actes de rébellion contre notre Seigneur [Root.Liege.GetTitledFirstName]?;Mein ärgster Rivale plant eine Revolte gegen unseren Lehnsherren [Root.Liege.GetTitledFirstName]!;;¡Mi acérrimo rival est?planeando actos de rebeldía contra nuestro señor [Root.Liege.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA100490;ÎÒ½«²»»áÈÃÎÒµÄ³ğµĞ½éÈëµ½ÎÒµÄÊÂÒµÖĞ;Je ne laisserai pas notre rivalit?interférer dans la cause que je défends.;Ich werde meine Rivalität nicht mit meinem Rechtsstreit beeinträchtigen lassen;;No voy a dejar que mi rivalidad interfiera con mi causa;;;;;;;;;x
EVTOPTB100490;Ò²ĞíÍ¬³ğµĞâéÄÜ¹»ÈÃÎÒÃÇºÍºÃ£¿;Peut-être que nos sentiments de haine respectifs pourraient nous inciter ?unir nos forces?;Vielleicht hilft uns gemeinsamer Hass, Frieden zu schließen?;;¿Tal vez unir odios nos permita hacer las paces?;;;;;;;;;x
EVTTOOLTIP100491;[Root.GetTitledFirstName]¼ÙÈçµ½[This.GetTitledFirstName]Õë¶ÔËûÃÇÁìÖ÷[Root.Liege.GetTitledFirstName]µÄÃÜÄ±ÖĞ;[Root.GetTitledFirstName] prend part au complot mis sur pied par [This.GetTitledFirstName] contre leur Seigneur [Root.Liege.GetTitledFirstName].;[Root.GetTitledFirstName] nimmt an [This.GetTitledFirstName]s Anschlag gegen seinen Lehnsherren [Root.Liege.GetTitledFirstName] teil;;[Root.GetTitledFirstName] se une al complot de [This.GetTitledFirstName] contra su señor [Root.Liege.GetTitledFirstName];;;;;;;;;x
EVTDESC100491;µ±[From.GetTitledFirstName]Í»È»´³½ø·¿¼ä²¢ÒªÇó¼ÓÈëÎÒÕë¶Ô[From.Liege.GetTitledFirstName]µÄÃÜÄ±Ê±£¬ÎÒÕıÔÚÄ±»®Õâ³¡ÃÜÄ±µÄÏÂÒ»²½¡£;J'étais en train de programmer la prochaine étape du complot lorsque [From.GetTitledFirstName] a fait irruption dans la pièce et demand??prendre part au complot contre [From.Liege.GetTitledFirstName]?;Ich befand mich mitten in der Planung meiner nächsten Schritte meines Anschlags, als [From.GetTitledFirstName] in mein Gemach stürmte und mich darum bat, bei meinem Anschlag auf [From.Liege.GetTitledFirstName] eingebunden zu werden!;;Yo estaba planeando el próxmio paso del complot cuando [From.GetTitledFirstName] irrumpi?en la habitación y pidi?unirse a mi complot contra [From.Liege.GetTitledFirstName]! ;;;;;;;;;x
EVTOPTA100491;ÎÒ²»ĞèÒªÄãµÄ°ïÖú£¡;Je n'ai pas besoin de votre aide?;Ich benötige Eure Hilfe nicht!;;¡No necesito tu ayuda!;;;;;;;;;x
EVTTOOLTIP100492;[Root.GetTitledFirstName]²»ĞèÒª[This.GetTitledFirstName]µÄ°ïÖú£¬Ò²²»ĞèÒª[Root.GetHerHis]¶Ô[This.Liege.GetTitledFirstName]µÄÃÜÄ±;[Root.GetTitledFirstName] n'a pas besoin de l'aide de [This.GetTitledFirstName] pour la mise en place de son complot contre [This.Liege.GetTitledFirstName].;[Root.GetTitledFirstName] benötigt keine Hilfe von [This.GetTitledFirstName] für [Root.GetHerHis] Anschlag gegen [This.Liege.GetTitledFirstName];;[Root.GetTitledFirstName] no necesita la ayuda de [This.GetTitledFirstName] con [Root.GetHerHis] complot contra [This.Liege.GetTitledFirstName];;;;;;;;;x
EVTOPTB100491;ÎÒ»áÓÃÉÏÈÎºÎÎÒÄÜ¹»µÃµ½µÄ°ïÖú£¡;Toute aide est la bienvenue?;ich könnte jede Hilfe brauchen, die ich bekommen kann!;;¡Cualquier ayuda que pueda conseguires bienvenida!;;;;;;;;;x
EVTDESC100492;ÎÒÔøÊ®·ÖÆÚ´ıºÍ[From.GetTitledFirstName]Ò»µÀ, ¼ÓÈë[From.GetHerHis]Õë¶ÔÎÒÃÇµÄÁìÖ÷[Root.Liege.GetTitledFirstName]µÄÒõÄ±ÖĞÈ¥, µ«[From.GetTitledFirstName]²¢Ã»ÓĞ¶Ô´Ë±íÊ¾¸Ğ¼¤ºÍ»¶Ó­, ·´¶ø¶ÔÎÒ´óº°´ó½Ğ²¢ÇÒ¾Ü¾øÈÃÎÒ¼ÓÈëµ½[From.GetHerHis]ÃÜÄ±ÖĞÈ¥£¡;Je n'avais qu'une hâte, prendre part au complot mis sur pied par [From.GetTitledFirstName] et ?l'encontre de notre Seigneur [Root.Liege.GetTitledFirstName]. Mais au lieu de faire preuve de gratitude et de m'accueillir ?bras ouverts, [From.GetTitledFirstName] m'a hurl?dessus et a refus?de m'intégrer ?son plan.;"Ich hatte mich darauf gefreut, [From.GetTitledFirstName] bei [From.GetHerHis] Anschlag gegen unseren Lehnsherren [Root.Liege.GetTitledFirstName] zu unterstützen - doch statt etwas Dankbarkeit zu zeigen und mich mit offenen Armen zu empfangen, schrie mich [From.GetTitledFirstName] an und weigterte sich, mich Teil [From.GetHerHis] Anschlags zu werden!";;Estaba deseando unirme a [From.GetTitledFirstName] en [From.GetHerHis] complot contra nuestro señor [Root.Liege.GetTitledFirstName], pero en lugar de mostrar un poco de gratitud y recibirme con los brazos abiertos, ¡[From.GetTitledFirstName] me grit?y se neg?a dejarme que le acompañara en [From.GetHerHis] complot!;;;;;;;;;x
EVTOPTA100492;ÄÇÃ´ÏÖÔÚÎÒ¸Ã¸ÉÊ²Ã´£¿;Qu'est-ce que je fais, maintenant?;Was soll ich nun machen?;;¿Qu?debo hacer ahora?;;;;;;;;;x
EVTDESC100500;ÔŞÃÀÎÒÖ÷[Root.Religion.GetRandomGodName]£¡ÎÒĞ×¶ñµÄ³ğµĞÒ²³ÉÎªÁË»ù¶½ĞÂ½ÌÅÉµÄ×·ËæÕß£¡¹şÀûÂ·ÑÇ£¡;[Root.Religion.GetRandomGodName] soit loué ! Mon ennemi jur?est également devenu un nouvel adepte de Dieu? Alléluia?;Gepriesen sei [Root.Religion.GetRandomGodName]! Mein ärgster Rivale ist ein Anhänger des neuen Weges Christi geworden! Hallelujah!;;¡Alabado sea [Root.Religion.GetRandomGodName]! ¡Mi acérrimo rival se ha convertido en un seguidor de la nueva fe de Cristo! ¡Aleluya!;;;;;;;;;x
EVTOPTA100500;ÎÒĞèÒªÖØĞÂÉóÊÓÎÒÃÇµÄ¹ØÏµ£¡;Je dois réévaluer nos rapports.;Ich muss unsere Beziehung neu bewerten!;;¡Tengo que volver a evaluar nuestras relaciones!;;;;;;;;;x
EVTOPTB100500;Óë³ğµĞºÍºÃ²»ÊÊÓÃÔÚÕâÖÖÇé¿öÏÂ;Aime ton ennemi ne s'applique pas dans cette situation.;Liebe deinen Feind ist in dieser Situation nicht anwendbar;;Ama a tu rival, no se aplica en este caso;;;;;;;;;x
EVTDESC100501;[Root.Religion.GetName]ĞÅÑö½Ìµ¼ÎÒÃÇÒª°®ÄãµÄ³ğµĞ£¬µ«µ±[From.GetTitledFirstName]ÌáÒé£ºÎªÏò[Root.Religion.GetRandomGodName]µÄ½Ìµ¼±íÊ¾¾´Òâ¡¢ÎÒÃÇÓ¦¸Ã½áÊøµĞ¶Ô¹ØÏµÊ±£¬[From.GetSheHe]ÒÀÈ»ÈÃÎÒ¸Ğµ½Ê®·ÖÒâÍâ¡­¡­;La religion [Root.Religion.GetName] nous enseigne qu'il faut aimer son ennemi, mais ça a ét?une vraie surprise quand [From.GetTitledFirstName] a propos?de mettre un terme ?notre rivalit?en l'honneur de [Root.Religion.GetRandomGodName]...;Der Glaube von [Root.Religion.GetName] lehrt uns, deinen Feind zu lieben, doch [From.GetTitledFirstName] hat mich überrascht, als [From.GetSheHe] vorschlug, wir sollten unsere Rivalität zu Ehren von [Root.Religion.GetRandomGodName]s Lehren beenden...;;La fe [Root.Religion.GetName] nos enseña a amar al rival, pero [From.GetTitledFirstName] te cogi?por sorpresa cuando [From.GetSheHe] propuso que deberíamos poner fin a nuestra rivalidad en honor a las enseñanzas de [Root.Religion.GetRandomGodName]...;;;;;;;;;x
EVTOPTA100501;ÎªÁË[Root.Religion.GetRandomGodName]£¡;Pour l'amour de [Root.Religion.GetRandomGodName]?;Um [Root.Religion.GetRandomGodName]s Willen!;;¡Por el bien de [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTTOOLTIP100502;[Root.GetTitledFirstName]½áÊø[Root.GetHerHis]ºÍ[This.GetTitledFirstName]Ö®¼äµÄµĞ¶Ô¹ØÏµ;[Root.GetTitledFirstName] met un terme ?la rivalit?l'opposant ?[This.GetTitledFirstName].;[Root.GetTitledFirstName] beendet [Root.GetHerHis] und [This.GetTitledFirstName]s Rivalität;;[Root.GetTitledFirstName] termina [Root.GetHerHis] su rivalidad con [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100501;[Root.Religion.GetRandomGodNameCap]»á¿íË¡ÎÒÃÇµÄµĞ¶Ô¹ØÏµ£¡;[Root.Religion.GetRandomGodNameCap] pardonnerait cette rivalit?qui nous oppose?;[Root.Religion.GetRandomGodNameCap] würde unsere Rivalität stillschweigend dulden!;;¡[Root.Religion.GetRandomGodNameCap] aprobaría nuestra rivalidad!;;;;;;;;;x
EVTTOOLTIP100503;[Root.GetTitledFirstName]¾Ü¾ø½ÓÊÜ[This.GetTitledFirstName]¹ØÓÚ½áÊøµĞ¶Ô¹ØÏµµÄÌáÒé;[Root.GetTitledFirstName] rejette l'offre de [This.GetTitledFirstName] de mettre un terme ?leur rivalit?;[Root.GetTitledFirstName] weist [This.GetTitledFirstName]s Vorschlag zurück, ihre Rivalität zu beenden;;[Root.GetTitledFirstName] rechaza la sugerencia de [This.GetTitledFirstName] de poner fin a su rivalidad;;;;;;;;;x
opinion_continued_rivalry;¼ÌĞøµĞ¶Ô;Une rivalit?qui perdure ;Fortgesetzte Rivalität;;Rivalidad continuada;;;;;;;;;x
EVTDESC100502;¡°ÎªÁË[Root.Religion.GetRandomGodName]µÄ°®£¬ÎÒ½ÓÊÜ£¡ÈÃÎÒÃÇ²»ÔÙ¶·Õù»òÕßÕù³³£¬ÈÃÎÒÃÇ×ñÑ­[Root.Religion.GetRandomGodName]Òª°®ÄãµÄ³ğµĞµÄ½Ìµ¼£¡¡±\n[From.GetTitledFirstName]Í³Ò»½áÊøÎÒÃÇ¼äÄÇËöËéµÄµĞ¶Ô¹ØÏµ£¡;Pour l'amour de [Root.Religion.GetRandomGodName], j'accepte votre offre? Mettons un terme ?ces disputes et respectons les enseignements de [Root.Religion.GetRandomGodName] affirmant qu'il faut aimer son rival?\n[From.GetTitledFirstName] a accept?de mettre un terme ?notre mesquine rivalit?;Für die Liebe [Root.Religion.GetRandomGodName]s, ich stimme zu! Lasst uns nicht länger kämpfen, noch streiten, lasst uns [Root.Religion.GetRandomGodName]s Lehren, deinen Rivalen zu lieben, respektieren!'\n[From.GetTitledFirstName] hat zugestimmt, unsere engstirnige Rivalität zu beenden!;;Por el amor de [Root.Religion.GetRandomGodName], ¡estoy de acuerdo! No debemos pelear ni discutir, vamos a respetar las enseñanzas de [Root.Religion.GetRandomGodName] acerca de amar atu rival! '\n[From.GetTitledFirstName] acord?poner fin a nuestra mezquina rivalidad!;;;;;;;;;x
EVTOPTA100502;ÕâÊÇ¸ö»¶ÀÖµÄÈÕ×Ó£¡;Quel jour heureux?;Dies ist ein freudiger Tag!;;¡Este es un día feliz!;;;;;;;;;x
EVTDESC100503;¡°[Root.Religion.GetRandomGodName]»á¶ÔÎÒÃÇ¼äµÄµĞ¶Ô¹ØÏµ×öĞ©Ê²Ã´£¿ÄÑµÀÎÒÃÇ³ÉÎª³ğµĞÖ®Ê±£¬[Root.Religion.GetRandomGodName]Ò²ÔÚ³¡£¿²»£¡ÎÒ¿´²»³öÎÒÃÇµÄ[Root.Religion.GetName]ÓĞÈÎºÎÀíÓÉÈÃÎÒÃÇ³ÉÎªÅóÓÑ¡£¡±\n[From.GetTitledFirstName]²¢²»Ô¸·ÅÏÂÎÒÃÇ¼äµÄµĞ¶Ô¹ØÏµ¡£;Je ne vois pas ce que [Root.Religion.GetRandomGodName] a ?voir avec notre rivalité ? Est-ce que [Root.Religion.GetRandomGodName] était présent quand nous sommes devenus ennemis? Non? Alors je ne vois pas en quoi notre foi [Root.Religion.GetName] ferait de nous des amis.\n[From.GetTitledFirstName] a refus?de mettre un terme ?notre rivalit?;Was hat [Root.Religion.GetRandomGodName] mit unserer Rivalität zu tun? War [Root.Religion.GetRandomGodName] dabei, als wir Rivalen wurden? Nein! Ich sehe keinen Grund, weshalb unser [Root.Religion.GetName] Glaube uns zu Freunden machen sollte.'\n[From.GetTitledFirstName] möchte unsere Rivalität nicht loslassen.;;¿Qu?tiene [Root.Religion.GetRandomGodName] que ver con nuestra rivalidad? ¿Estaba [Root.Religion.GetRandomGodName] all?cuando nos convertimos en rivales? ¡No! No veo ninguna razón por la que nuestra fe [Root.Religion.GetName] nos haga ser amigos. '\n [From.GetTitledFirstName] no quiso dejar de lado nuestra rivalidad.;;;;;;;;;x
EVTOPTA100503;ÎÒÒÔÎªÎÒÃÇµÄ¹²Í¬ĞÅÑö»áÈÃÎÒÃÇ³ÉÎªÅóÓÑ¡­¡­;Je pensais que la foi que nous partageons ferait de nous des amis...;Ich nahm an, unser gemeinsamer Glaube würde uns zu Freunden machen?;Pens?nuestra fe común nos haría amigos ...;;;;;;;;;x
EVTOPTB6502;Ìß·ÉÄÇÖ»Ğ¡Ã¨;Donner un coup de pied au chaton;Tretet das Kätzchen;;Patea al gatito;;;;;;;;;x
opinion_killed_father;É±¸¸³ğÈË;A tu?mon père;Tötete meinen Vater;;Mat?a mi padre;;;;;;;;;x
EVTDESC100510;ÕâÕæÊÇÒ»¸öÍêÃÀµÄ»ú»á ¡ª ÎÒµÄÁìÖ÷[Root.Liege.GetTitledFirstName]ÑûÇëÎÒºÍÎÒµÄ³ğµĞÒ»ÆğÈ¥[Root.Liege.Location.GetName]µÄÉ­ÁÖ²Î¼Ó[Root.Liege.GetHerHis]á÷ÁÔ. Ò»¸öĞ¡Ğ¡µÄÊ§Îó¾ÍÄÜÔì³ÉÆÆ»µĞÔµÄºó¹û, Ò»Ö§ÎóÉäµÄ¼ı¾ÍÓĞ¿ÉÄÜ´©Í¸ÎÒµÄ³ğµĞµÄĞÄÔà...;C'est une opportunit?de rêve? m[Root.Liege.GetHerHis] [Root.Liege.GetLordLady] lige, [Root.Liege.GetHerHim] [Root.Liege.GetTitledFirstName] nous a invités, m[Root.GetHerHis] rival[Root.GetNoneE] et moi, ?une partie de chasse dans la forêt de [Root.Liege.Location.GetName]. Une minuscule erreur peut avoir des conséquences funestes, une flèche tirée au mauvais moment pourrait transpercer le coeur de mon ennemi...;Es ist eine perfekte Gelegenheit - mein Lehnsherr [Root.Liege.GetTitledFirstName] hat meinen Rivalen und mich zu [Root.Liege.GetHerHis] Jagd in den Wäldern von [Root.Liege.Location.GetName] eingeladen. Ein kleiner Fehler kann verheerende Folgen haben, ein Pfeil, der zur falschen Zeit losgelassen wird, könnte das Herz meines Rivalen treffen...;;Es una oportunidad perfecta - mi señor [Root.Liege.GetTitledFirstName] nos ha invitado a mi rival y a mi a su jornada de caza en los bosques de [Root.Liege.Location.GetName]. Un pequeño error puede tener consecuencias devastadoras, una flecha lanzada en el momento equivocado podría atravesar el corazón de mi rival...;;;;;;;;;x
EVTOPTA100510;»ú²»¿ÉÊ§£¡;C'est maintenant ou jamais?;Jetzt oder nie!;;¡Es ahora o nunca!;;;;;;;;;x
EVTOPTB100510;Å©Ãñ£¬ÌıÎÒµÄÃüÁîÉä»÷£¡;Paysan, tirez ?mon signal?;Bauer, feuert auf mein Kommando!;;¡Campesino, dispara a mi señal!;;;;;;;;;x
EVTTOOLTIP100511;[Root.GetTitledFirstName]»ßÂ¸[This.GetTitledFirstName]È¥ÓÃ¼ıÉäÉ±[Root.GetHerHis]³ğµĞ;[Root.GetTitledFirstName] soudoie [This.GetTitledFirstName] pour tuer une personne avec qui [Root.GetSheHe] est en rivalit??l'aide d'une flèche.;[Root.GetTitledFirstName] besticht [This.GetTitledFirstName], mit einem Pfeil auf [Root.GetHerHis] Rivalen zu schießen;;[Root.GetTitledFirstName] soborna a [This.GetTitledFirstName] para que dispare a [Root.GetHerHis] rival con una flecha;;;;;;;;;x
EVTOPTC100510;ÈÃÎÒÃÇÏíÊÜá÷ÁÔ¾ÍºÃÁË;Profitons seulement de la partie de chasse.;Lasst uns einfach die Jagd genießen;;Disfrutemos la caza;;;;;;;;;x
EVTTOOLTIP36010;°×É«µÄĞÛÂ¹;Le cerf blanc;Der Weiße Hirsch;;El Ciervo Blanco;;;;;;;;;x
EVTDESC100511;ÔÚ±»ÄÇ¼ıÉäÖĞµÄÒ»ÃëÒÔÇ°ÎÒ¾ÍÌıµ½ÁËËüµÄÉùÒô¡£ËüµÄ¼ıÓğÎËÎË×÷ÏìÌıÆğÀ´¾ÍºÃÏñÔÚ´©Ô½É­ÁÖµÄÂ·ÉÏÒ»Ö±³ª×Å¸è£¬ÕâÉùÒôÓ¦¸ÃÈÃËüÄÜ¹»¸üÈİÒ×±»±Ü¿ª¡­¡­;J'ai entendu la flèche une seconde avant qu'elle n'atteigne sa cible. Le bruissement de la plume tandis que la flèche filait ?travers les arbres aurait d?me mettre la puce ?l'oreille...;Ich hörte den Pfeil in der Sekunde, in der er mich traf. Das schwirrende Geräusch der Federn lie?es klingen, als sänge er sich seinen Weg durch den Wald, hätte es mir leichter machen sollen, ihm auszuweichen...;;Escuch?la flecha segundos antes de que llegara. El que su pluma sonara como si cantara a su paso por el bosque debería haber hecho que fuera más fácil evitarla...;;;;;;;;;x
EVTOPTA100511;ÄÇ¼ıÉäÖĞÁËÎÒµÄÊÖ±Û£¡;La flèche m'a atteint au bras?;Der Pfeil hat meinen Arm getroffen!;;La flecha golpe?mi brazo!;;;;;;;;;x
EVTOPTB100511;ÄÇ¼ı´Ì½øÁËÎÒµÄ´óÍÈ£¡;La flèche m'a transperc?la jambe?;Der Pfeil hat mein Bein durchstochen!;;La flecha atraves?mi pierna!;;;;;;;;;x
EVTOPTC100511;ÄÇ¼ı¡­¡­»÷ÖĞÁËÎÒµÄĞÄÔà¡­¡­;La flèche... m'a atteint... droit dans le cœur...;Der Pfeil?hat mein Herz durchstochen?;La flecha ... me atraves?el corazón ...;;;;;;;;;x
EVTOPTD100511;ÄÇ¼ıÖ»ÊÇ¸úÎÒ²Á¼ç¶ø¹ı;La flèche m'a seulement effleur?;Der Pfeil striff mich nur;;La flecha sólo me roz?;;;;;;;;x
EVTDESC100512;µ±¼ıÉä³öµÄÒ»¿Ì£¬ÎÒÆÁ×¡ÁËºôÎü£¬²»¸ÒÕ£Ò»ÏÂÑÛ¾¦£¬Ä¿¹â¸úËæ×ÅËüµÄ¹ì¼£¡£ËûÖ±Ö±µØÉäÏòÁË[From.GetTitledFirstName]£¬ÎÒ¸Ò¿Ï¶¨ËüÒ»¶¨ÉäÖĞÁË¡­¡­;J'ai retenu ma respiration tandis que mon arc propulsait la flèche, je me forçais ?garder les yeux ouverts pour observer la trajectoire du projectile. J'avais vis?[From.GetTitledFirstName] et j'étais certain que la flèche atteindrait sa cible...;Ich hielt den Atem an, als der Pfeil meinen Bogen verlie? zwang mich meine Augen aufzuhalten und seinem Pfad zu folgen. Er zielte direkt auf [From.GetTitledFirstName] und ich war mir sicher, der Pfeil würde direkt ins Schwarze treffen...;;¡Contuve el aliento mientras la flecha abandonaba el arco, deseando que mis ojos permanecieran abiertos y siguieran su camino. Estaba directamente apuntada a [From.GetTitledFirstName] y estaba seguro de que la flecha le alcanzaría...;;;;;;;;;x
EVTOPTA100512;¡­¡­ÉäÖĞÁË[From.GetTitledFirstName]µÄÊÖ±Û£¬ÈÃ[From.GetHerHim]ÊÜÉË£¡;La flèche a touch?[From.GetTitledFirstName] au bras, provoquant une grave blessure?;…er traf [From.GetTitledFirstName]s Arm und verletzte [From.GetHerHim]!;;... golpe?el brazo de [From.GetTitledFirstName], hiriéndole!;;;;;;;;;x
EVTOPTB100512;¡­¡­ÉäÖĞÁË[From.GetTitledFirstName]µÄ´óÍÈ£¬ÈÃËû[From.GetHerHim]²Ğ·Ï£¡;La flèche a touch?[From.GetTitledFirstName] ?la jambe, estropiant ma cible?;…er traf [From.GetTitledFirstName]s Bein und verstümmelte [From.GetHerHim]!;;... golpe?la pierna de [From.GetTitledFirstName], mutilándole!;;;;;;;;;x
EVTOPTC100512;¼ıÊ¸Ã»ÓĞ»÷ÖĞ[From.GetTitledFirstName]£¡;La flèche a manqu?[From.GetTitledFirstName]?;…der Pfeil verfehlte [From.GetTitledFirstName]!;;... la flecha err?a [From.GetTitledFirstName]!;;;;;;;;;x
EVTDESC100513;ÄÇ¼ıÕæµÄÉäÖĞÁË[From.GetTitledFirstName]µÄĞÄÔà£¬ÎÒ¸Ò¿Ï¶¨[From.GetSheHe]ÔÚµôÏÂÂíÖ®Ç°[From.GetSheHe]¾ÍÒÑ¾­ËÀÁË¡£Ã»ÓĞÈËÏëÒªÖ¸Ö¤ÊÇË­µÄ¼ıÉäÖĞÁË[From.GetTitledFirstName]£¬ËùÒÔ[From.GetTitledFirstName]µÄËÀ½ö½öÖ»ÊÇÒ»³¡ÁîÈË±¯ÉËµÄá÷ÁÔÊÂ¹Ê¡£;La flèche a atteint sa cible, transperçant [From.GetTitledFirstName] en plein cœur, qui mourut avant même de tomber de sa monture. Personne n'a voulu dénoncer le tireur qui avait tu?[From.GetTitledFirstName] et sa mort est passée pour un tragique accident de chasse.;Der Pfeil traf ins Schwarze, durchbohrte [From.GetTitledFirstName]s Herz und [From.GetSheHe] war tot, bevor [From.GetSheHe] vom Pferd fiel. Niemand wollte sagen, wessen Pfeil [From.GetTitledFirstName] getötet hatte und so wurde aus [From.GetTitledFirstName]s Tod ein Jagdunfall.;;La flecha acert? traspasando el corazón de [From.GetTitledFirstName] y [From.GetSheHe] falleci?antes de caer del caballo. Nadie quiso admitir de quién era la flecha que mat?a [From.GetTitledFirstName] y as?la muerte de [From.GetTitledFirstName] se convirti?en un triste accidente de caza.;;;;;;;;;x
EVTOPTA100513;ÍêÃÀÒ»»÷£¡;Un tir parfait?;Ein perfekter Schuss!;;¡Un tiro perfecto!;;;;;;;;;x
EVTTOOLTIP100514;[This.GetTitledFirstName]·¢ÊÄ»áÕÒÉ±º¦[This.GetHerHis]¸¸Ç×[This.Father.GetTitledFirstName]µÄĞ×ÊÖ[Root.GetTitledFirstName]±¨³ğ;[This.GetTitledFirstName] jure de se venger de [Root.GetTitledFirstName], l'assassin de son père [This.Father.GetTitledFirstName].;[This.GetTitledFirstName] schwört [Root.GetTitledFirstName], dem Mörder [This.GetHerHis] Vaters, [This.Father.GetTitledFirstName], Rache;;[This.GetTitledFirstName] ha jurado vengarse del asesino de [This.GetHerHis] padre [This.Father.GetTitledFirstName], [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC100514;µ¼ÖÂÎÒµÄ¸¸Ç×[Root.Father.GetTitledFirstName]ËÀÍöµÄ¡°á÷ÁÔÊÂ¹Ê¡±Ò»¶¨²»ÊÇÒ»³¡¼òµ¥µÄÊÂ¹Ê¡£Ò»¶¨ÊÇ[From.GetTitledFirstName]¡ª¡ªÎÒ¸¸Ç×µÄ³ğµĞ¡ª¡ª³¯ÎÒ¸¸Ç×µÄĞÄÔàÉä³öÁËÄÇÖ§¼ı£¡;La mort de mon père, [Root.Father.GetTitledFirstName], n'avait rien d'un accident. [From.GetTitledFirstName], l'éternel rival de mon père, est l'auteur du tir qui a l'a tué !;Der Jagdunfall meines Vaters [Root.Father.GetTitledFirstName] war kein Unfall. [From.GetTitledFirstName], der Rivale meines Vaters, hielt den Bogen mit den Pfeilen in der Hand, mit denen das Herz meines Vaters durchbohrt wurde!;;El accidente de caza de mi padre [Root.Father.GetTitledFirstName] no fue un accidente. ¡[From.GetTitledFirstName], el rival de mi padre, sostenía el arco que arroj?la flecha que atraves?el corazón de mi padre!;;;;;;;;;x
EVTOPTA100514;×ÜÓĞÒ»Ìì£¬ÎÒ½«»áÎª´Ë¸´³ğ£¡;Je me vengerai, tôt ou tard?;Früher oder später werde ich meine Rache bekommen!;;Conseguir?mi venganza, ¡tarde o temprano!;;;;;;;;;x
the_content;°²ÓÚÏÖ×´Õß;Celui qui est satisfait;Der Zufriedengestellte;;El Satisfecho;;;;;;;;;x
the_failed_poisoner;Í¶¶¾Î´ËìÕß;Empoisonneur rat?Fehlgeschlagener Giftmischer;;Envenenador equivocado;;;;;;;;;x
opinion_poisoner;Í¶¶¾Õß;Empoisonneur ;Giftmischer;;Envenenador;;;;;;;;;x
master_poisoner;Í¶¶¾´óÊ¦;Maître-Empoisonneur;Meister-Giftmischer;;Maestro envenenador;;;;;;;;;x
EVTDESC100520;Ã»ÓĞÈË»áÁôÒâµ½ÎÒÔÚ[Root.Liege.GetTitledFirstName]¾Ù°ìµÄÑç»áÉÏÍù³ğµĞµÄ¾ÆÀïÍ¶¶¾£¬±ö¿ÍÃÇÖ»»áÈ«Éñ¹á×¢ÔÚ°ËØÔ¡¢ÒõÄ±ºÍÍ¼Ä±Ö®ÖĞ¡£;Personne ne le remarquerait si je versais du poison dans le vin lors de la fête de mon rival, [Root.Liege.GetTitledFirstName], les invités seront trop occupés ?jaser, comploter et conspirer.;"Niemandem würde es auffallen, wenn ich den Wein meines Rivalen auf [Root.Liege.GetTitledFirstName]s Gelage vergiften würde - die Gäste wären zu sehr mit Klatsch, Anschlägen und Komplotten beschäftigt.";;Nadie se daría cuenta si envenenara el vino de mi rival en la fiesta de [Root.Liege.GetTitledFirstName], los invitados están demasiado ocupados con los chismes, los complots y las conspiraciones.;;;;;;;;;x
EVTOPTA100520;ÎÒ½«»áÃ°ÏÕÔÚ¾ÆÀïÍ¶¶¾£¡;Je prends le risque d'empoisonner le vin?;Ich werde das Risiko eingehen und den Wein vergiften!;;¡Me arriesgar?y envenenar?el vino!;;;;;;;;;x
EVTTOOLTIP100523;Îª[Root.GetTitledFirstName]µÄ³ğµĞ×¼±¸µÄ¶¾¾ÆÈ´±»[This.GetTitledFirstName]ºÈÏÂÁË;Le vin empoisonn?destin?au rival de [Root.GetTitledFirstName] a ét?consomm?par [This.GetTitledFirstName].;Der vergiftete Wein, der für [Root.GetTitledFirstName]s Rivalen bestimmt war, findet stattdessen [This.GetTitledFirstName]s Lippen;;El vino envenenado destinado al rival de [Root.GetTitledFirstName] encontr?los labios de [This.GetTitledFirstName] en su lugar;;;;;;;;;x
EVTOPTB100520;¿ÖÅÂ»¹ÊÇ²»ÒªÁË£¬Èç¹ûÎÒ±»·¢ÏÖÁËÔõÃ´°ì£¿;Je n'ose pas, que se passera-t-il si l'on découvre ce que j'ai fait?;Ich wage es nicht, was wenn ich entdeckt werde?;;No me atrevo, ¿Y si me descubren?;;;;;;;;;x
