;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ACQUISITION_CLAIM;×÷ÎªĞû³ÆÕß¶øÕ÷·ş;Conquis en tant que revendicateur;Erobert als Anspruchsteller;;Conquistado como un pretendiente;;;;;;;;;x
EVTDESC_WOL_1033_DISTANT;[From.GetBestName], ÎÒµÄÇéÈË [FromFromFrom.GetTitledFirstNameNoRegnal] µÄ [GetFromFromFromVsFromRelation]  ¸øÎÒĞ´ÁËÒ»·âĞÅ²¢Ö±½ÓµØÎÊÎÒÎÒºÍÎÒµÄÇéÈËÊÇ·ñÓĞË½Çé!;[From.GetBestName], [From.GetHerHim] [GetFromFromFromVsFromRelation] de mon amant [FromFromFrom.GetTitledFirstNameNoRegnal], m'a envoy?une lettre me demandant si nous avions une liaison?;[From.GetBestName], der/die [GetFromFromFromVsFromRelation] meiner/s Geliebten [FromFromFrom.GetTitledFirstNameNoRegnal], fragte in einem Brief danach, ob wir eine Affäre haben!;;[From.GetBestName], el/la [GetFromFromFromVsFromRelation] de mi amante [FromFromFrom.GetTitledFirstNameNoRegnal] me ha enviado una carta preguntándome directamente si tenemos una aventura.;;;;;;;;;x
EVTOPTA_WOL_1033;¶ÏÈ»·ñÈÏ;Nier en bloc;Rundweg bestreiten;;Niégalo directamente.;;;;;;;;;x
EVTOPTB_WOL_1033;³ĞÈÏ²¢±£Ö¤½áÊøÕâ¶ÎË½Çé;Admettre la liaison, et promettre d'y mettre un terme;Gestehen und versprechen, die Sache zu beenden;;Confiesa y pon fin a la aventura.;;;;;;;;;x
EVTOPTC_WOL_1033_F;ÎÒÒªÉ±ÁËÄÇ¸öæ»×Ó!;Je la tuerai moi-même?;Ich werde die Schlampe umbringen!;;¡Voy a matar a esa perra!;;;;;;;;;x
EVTOPTC_WOL_1033_M;[GetRootFromInsult]! ÎÒÒªÉ±ÁËËû!;Espèce [GetRootFromInsultNounAdj]? Je le tuerai?;Ich hasse solche [GetRootFromInsult]! Ich werde ihn töten!;;¡Ser?[GetRootFromInsult]! ¡Lo matar?;;;;;;;;;x
EVTTOOLTIP_WoL_1011_ATTACK;[From.GetTitledFirstNameNoRegnal] ±»Ï®»÷ÁË¶øÇÒ¿ÉÄÜÉËµÃºÜÖØ!;[From.GetTitledFirstNameNoRegnal] subit une attaque, et avec un peu de chance, aura une grave blessure?;[From.GetTitledFirstNameNoRegnal] wurde angegriffen und ist hoffentlich schwer verletzt!;;¡[From.GetTitledFirstNameNoRegnal] es atacado y espero que malherido!;;;;;;;;;x
EVTDESC_WOL_1012;[FromFrom.GetTitledFirstNameNoRegnal] ±íÏÖµÃÊ®·Ö¾ªÆæ,¾Ü¾ø³ĞÈÏÓëÎÒµÄ [GetFromRelation] [From.GetFirstName]ÓĞÁµÇé.;[FromFrom.GetTitledFirstNameNoRegnal] semble choqué[FromFrom.GetNoneE] et nie toute liaison avec m[From.GetHerHis] [GetFromRelation] [From.GetFirstName].;[FromFrom.GetTitledFirstNameNoRegnal] tut schockiert und bestreitet die Affäre mit meiner/m [GetFromRelation] [From.GetFirstName].;;[FromFrom.GetTitledFirstNameNoRegnal] actúa sorprendido y niega tener un romance con mi [GetFromRelation] [From.GetFirstName]. ;;;;;;;;;x
EVTDESC_WOL_1012_ATTACKED;µ±±»ÎÊ¼° [FromFrom.GetPossPronoun] ºÍÎÒµÄ [GetFromRelation] [From.GetFirstName] µÄË½ÇéÊ±, [FromFrom.GetTitledFirstNameNoRegnal] ²ªÈ»´óÅ­²¢Å¹´òÁËÎÒ!;Quand j'ai questionn?la possibilit?d'une liaison avec m[From.GetHerHis] [GetFromRelation] [From.GetFirstName], [FromFrom.GetTitledFirstNameNoRegnal] a éclat?de colère et m'a attaqué[Root.GetNoneE]?;Auf die Frage nach [FromFrom.GetPossPronoun] Affäre mit meiner/m [GetFromRelation] [From.GetFirstName] bekam [FromFrom.GetTitledFirstNameNoRegnal] einen Wutanfall und wurde gewalttätig!;;¡Cuando le pregunt?sobre de su aventura con mi [GetFromRelation] [From.GetFirstName], [FromFrom.GetTitledFirstNameNoRegnal] mont?en cólera y me atac?físicamente!;;;;;;;;;x
EVTOPTA_WOL_1012;Å¶. ºÃ°É.;Oh. Dans ce cas, d'accord.;Oh, na dann ist ja gut.;;Ah. Bien entonces.;;;;;;;;;x
EVTOPTA_WOL_1012_ATTACKED;ÕâÑùµÄ·ßÅ­Ó¦¸ÃÒâÎ¶×ÅÇå°×... ÊÇ°É?;Une telle furie est un signe d'innocence... n'est-ce pas?;So viel Wut... Das deutet auf Unschuld hin, nicht wahr?;;Esa furia debe significar inocencia... ¿no?;;;;;;;;;x
EVTOPTB_WOL_1012;ÎÒ²»ĞèÒªÖ¤Ã÷£¬ÎÒ»áÓÃ¶¾Ò©¶Ô¸¶Ëû!;Je n'ai nul besoin de preuves quand j'ai du poison?;Ich habe Gift. Ich brauche keine Beweise!;;¡No necesito pruebas cuando tengo veneno!;;;;;;;;;x
EVTTOOLTIP_WoL_1013;Ò»ÓĞ»ú»á¾Í¶¾ËÀ [This.GetFirstName] .;Empoisonner [This.GetFirstName] ?la première occasion.;Vergiftet [This.GetFirstName] bei der ersten Gelegenheit.;;Envenena a [This.GetFirstName] a la primera oportunidad;;;;;;;;;x
EVTOPTC_WOL_1012_DUEL;ÎÒÃÇµÄÎäÆ÷½«²Ã¾ö [FromFrom.GetPossPronoun] ÓĞ×ï!;Nos épées décideront de sa culpabilité !;Unsere Klingen werden das Urteil über [FromFrom.GetPossPronoun] Schuld sprechen!;;¡Nuestros aceros decidirán su culpa!;;;;;;;;;x
EVTTOOLTIP_WoL_1032;[This.GetFirstName] Ôâµ½ÌôÕ½£¬±»ÒªÇó¾ö¶·.;[This.GetFirstName] est mis[This.GetNoneE] au défi dans un duel.;[This.GetFirstName] wird zum Duell gefordert.;;[This.GetFirstName] es desafiado a un duelo.;;;;;;;;;x
EVTDESC_WOL_1014;¶àÃ´ÃÀºÃµÄÒ¹Íí! ÃÀÎ¶µÄÊ³Îï, ¾«²ÊµÄ±íÑİ, ÅóÓÑÃÇÒ²ÅãÔÚÎÒµÄÉí±ß. µ«ÊÇ... ÎÒ¸Ğ¾õ²»Ì«ºÃ. ÎÒ²»ÄÜºôÎüÁË. ÎÒ²»ÄÜºôÎüÁË!;Quelle excellente soirée? De la bonne nourriture, un divertissement plaisant, et la compagnie de mes amis. Mais... je ne me sens pas bien. Je ne peux plus respirer. JE NE PEUX PLUS RESPIRER?;Was für ein schöner Abend. Gutes Essen, gute Unterhaltung und die Gesellschaft von Freunden. Aber warum bekomme ich heute so schlecht Luft. LUFT! ICH BEKOMME KEINE LUFT!;;¡Qu?tarde tan encantadora! Buena comida, buen entretenimiento y la compañía de amigos. Pero... No me siento muy bien. No puedo respirar. ¡NO PUEDO RESPIRAR!;;;;;;;;;x
EVTOPTA_WOL_1014;[FromFrom.GetTitledFirstNameNoRegnal], ÔÚÁÙËÀÖ®Ç°ÎÒÓÃ×îºóÒ»¿ÚÆø×çÖäÄã!;[FromFrom.GetTitledFirstNameNoRegnal], je vous maudis de mon dernier souffle?;[FromFrom.GetTitledFirstNameNoRegnal], ich verfluche dich mit meinem letzten Atemzug!;;¡[FromFrom.GetTitledFirstNameNoRegnal], te maldigo con mi último aliento!;;;;;;;;;x
EVTDESC_WOL_1015;¶àÃ´ÃÀºÃµÄÒ¹Íí! ÃÀÎ¶µÄÊ³Îï, ¾«²ÊµÄ±íÑİ, ÅóÓÑÃÇÒ²ÅãÔÚÎÒµÄÉí±ß. µ«ÊÇ... ÎÒ¸Ğ¾õ²»Ì«ºÃ. ÎÒÖĞ¶¾ÁËÂğ?;Quelle excellente soirée? De la bonne nourriture, un divertissement plaisant, et la compagnie de mes amis. Mais... je ne me sens pas bien. Aurais-je ét?empoisonné[Root.GetNoneE]?;Was für ein schöner Abend. Gutes Essen, gute Unterhaltung und die Gesellschaft von Freunden. Aber warum fühle ich mich heute so mies? Wurde ich etwa vergiftet?;;¡Qu?tarde tan encantadora! Buena comida, buen entretenimiento y la compañía de amigos. Pero... No me siento muy bien. ¿Me han envenenado?;;;;;;;;;x
EVTOPTA_WOL_1015;Õâ±´ÀàÊ³ÎïÊÇ±»ÏÂ¶¾ÁË»¹ÊÇ»µµôÁË?;Du poison ou des fruits de mer pas frais?;Gift oder verdorbene Meeresfrüchte?;;¿Veneno o marisco en mal estado?;;;;;;;;;x
EVTDESC_WOL_1016;ÏÂÁ÷µÄ [From.GetAdultererAdulteress], [From.GetTitledFirstNameNoRegnal], Ã»ÓĞ³ÔÏÂÁË¶¾µÄ±´Àà, µ«ÎÒÌıËµÒ»¸öÔÚ³ø·¿¸É»îµÄÄĞº¢µ±ÍíËÀÈ¥ÁË.;L'horrible adultère, [From.GetTitledFirstNameNoRegnal], n'a pas touch?au fruit de mer empoisonn? mais j'ai entendu dire qu'un cuisinier avait péri la nuit dernière.;Der/Die [From.GetAdultererAdulteress] [From.GetTitledFirstNameNoRegnal] hat die vergifteten Meeresfrüchte nicht gegessen. Angeblich soll aber eine Küchenhilfe in der Nacht gestorben sein.;;El asqueroso /La asquerosa [From.GetAdultererAdulteress], [From.GetTitledFirstNameNoRegnal], no se comi?el marisco envenenado, aunque he oído que un pinche de cocina muri?esa noche, algo más tarde.;;;;;;;;;x
EVTOPTA_WOL_1016;¿ÉÄÜ [Root.Religion.GetRandomEvilGodName] ×çÖäÁË [From.GetObjectPronoun]!;Que [Root.Religion.GetRandomEvilGodName] l'emporte?;[Root.Religion.GetRandomEvilGodName] verfluche [From.GetObjectPronoun]!;;¡Que [Root.Religion.GetRandomEvilGodName] le maldiga!;;;;;;;;;x
EVTDESC_WOL_1017;ÎÒ¿´µ½ÏÂÁ÷µÄ [From.GetAdultererAdulteress], [From.GetTitledFirstNameNoRegnal]ÌÉÔÚ»­ÀÈµÄµØ°åÉÏÖÏÏ¢¶øËÀ, ÆÍÈËÃÇÎªÁË¾ÈËûÃ¦µÃÍÅÍÅ×ª. µ±È», ÕâÊÇÍ½ÀÍµÄ...;Je regardais depuis la galerie alors que l'horrible adultère, [From.GetTitledFirstNameNoRegnal], s'étouffait, tandis que ses servants se précipitaient pour venir ?son aide. En vain, bien entendu...;Ich beobachtete, wie der/die [From.GetAdultererAdulteress] [From.GetTitledFirstNameNoRegnal] röchelnd mit dem Tod kämpfte. Die Diener versuchten zu helfen. Erfolglos, versteht sich.;;Lo he observado desde la galería como el asqueroso/ la asquerosa [From.GetAdultererAdulteress] de [From.GetTitledFirstNameNoRegnal], se tendía asfixiándose, con sirvientes arremolinándose tratando de ayudar. En vano, por supuesto...;;;;;;;;;x
EVTOPTA_WOL_1017;ÎÒÏ£ÍûÎÒµÄ [FromFromFromFrom.GetHusbandWife] µÃµ½ÁË°µÊ¾!;J'espère que s[FromFromFromFrom.GetHerHis] [FromFromFromFrom.GetHusbandWife] recevra le message?;Ich hoffe, [FromFromFromFrom.GetHusbandWife] versteht diesen Hinweis!;;¡Espero que mi [FromFromFromFrom.GetHusbandWife] pille la indirecta!;;;;;;;;;x
EVTDESC_WOL_1018;ÏÂÁ÷µÄ [From.GetAdultererAdulteress], [From.GetTitledFirstNameNoRegnal], Ã»ÓĞ±»¶¾ËÀ, µ«ÖÁÉÙ [From.GetSubjectPronoun] µÃÁË²¡.;L'horrible adultère, [From.GetTitledFirstNameNoRegnal], n'a pas péri des suites du poison, mais au moins [From.GetSubjectPronoun] en a ét?malade.;Der/Die [From.GetAdultererAdulteress] [From.GetTitledFirstNameNoRegnal] starb zwar nicht am Gift, aber wenigstens wurde [From.GetSubjectPronoun] krank.;;El asqueoso/ La asquerosa [From.GetAdultererAdulteress] de [From.GetTitledFirstNameNoRegnal], no muri?por el veneno, pero por lo menos enferm?;;;;;;;;;x
EVTOPTA_WOL_1018;ÎÒĞèÒªºÍÒ©¼ÁÊ¦½øĞĞÒ»´ÎÎ£ÏÕµÄÌ¸»°;Il faut que j'aie une conversation sérieuse avec l'apothicaire;Ich muss mit dem Apotheker ein ernstes Wörtchen reden.;;Tengo que conversar en serio con ese boticario;;;;;;;;;x
EVTDESC_WOL_1019;ÎÒµÄÇéÈË [From.GetTitledFirstNameNoRegnal], Í¬ÎÒ·ÖÊÖÁË! ÏÔÈ», [From.GetSubjectPronoun] Í¬ÎÒ¶àÒÉµÄ [GetFromFromRelation] [FromFrom.GetFirstName] Ì¸¹ıÁË²¢±£Ö¤Àë¿ªÎÒ.;Mon amant[From.GetNoneE], [From.GetTitledFirstNameNoRegnal] vient de rompre avec moi? Apparemment, m[FromFrom.GetHerHis] [GetFromFromRelation] [FromFrom.GetFirstName] l'a approché[From.GetNoneE], lui arrachant une promesse de rester loin de moi...;Mein/e Geliebte/r [From.GetTitledFirstNameNoRegnal] hat mich gerade verlassen! Anscheinend wurde [From.GetSubjectPronoun] von meiner/m misstrauischen [GetFromFromRelation] [FromFrom.GetFirstName] darauf angesprochen und es soll nun für immer vorbei sein.;;¡Mi amante, [From.GetTitledFirstNameNoRegnal], acaba de romper conmigo! Al parecer, mi desconfiado/a [GetFromFromRelation][FromFrom.GetFirstName] se enfrent?a [From.GetSubjectPronoun] y se comprometi?a mantenerse lejos.;;;;;;;;;x
EVTDESC_WOL_1019_DUEL;ÎÒ·ßÅ­µÄ [GetFromFromRelation] [FromFrom.GetFirstName] Ìá³öÁË¾ö¶·, ÎÒµÄÇéÈË, [From.GetTitledFirstNameNoRegnal], ¾ö¶¨³ĞÈÏ [From.GetPossPronoun] ÓĞ×ï²¢Í¬ÎÒ·ÖÊÖ!;Défi??un duel par mon furieux [GetFromFromRelation] [FromFrom.GetFirstName], mon amant, [From.GetTitledFirstNameNoRegnal], a décid?d'admettre sa culpabilit?et de rompre avec moi?;Weil mein/e [GetFromFromRelation] [FromFrom.GetFirstName] meine/n Geliebte [From.GetTitledFirstNameNoRegnal] zum Duell forderte, gestand er/sie [From.GetPossPronoun] Schuld und verlie?mich!;;Desafi?a un duelo por mi furioso[GetFromFromRelation] [FromFrom.GetFirstName],mi amante, [From.GetTitledFirstNameNoRegnal], decidi?admitir [From.GetPossPronoun] culpable y se rompe conmigo!;;;;;;;;;x
EVTOPTA_WOL_1019;Ã»ÓĞÁË [From.GetFirstName] ÎÒ¸ÃÔõÃ´»îÏÂÈ¥?;Comment puis-je vivre sans [From.GetFirstName]?;Wie soll ich ohne [From.GetFirstName] leben?;;¿Cómo vivir?sin [From.GetFirstName]?;;;;;;;;;x
EVTDESC_WOL_1020; [GetRootFromFromInsult] [FromFrom.GetTitledFirstNameNoRegnal] ³ĞÈÏÍ¬ÎÒµÄ [GetFromRelation] [From.GetFirstName] ÓĞË½Çé, ²¢Õæ³ÏµØÏòÎÒµÀÇ¸Í¬Ê±³ĞÅµÀë¿ªÎÒµÄ [GetFromRelation].;Cette espèce [GetRootFromFromInsultNounAdj] [FromFrom.GetTitledFirstNameNoRegnal] admet sa liaison avec s[From.GetHerHis] [GetFromRelation] [From.GetFirstName], implorant mon pardon et promettant de ne plus jamais s'approcher de m[From.GetHerHis] [GetFromRelation].;[FromFrom.GetTitledFirstNameNoRegnal] gibt zu, eine Affäre mit meine/r [GetFromRelation] [From.GetFirstName] zu haben. Diese [GetRootFromFromInsult]! Immerhin wurde ich aufrichtig um Vergebung gebeten und mir wurde versprochen, dass die Beziehung zu [GetFromRelation] beendet würde.;;El [GetRootFromFromInsult] de [FromFrom.GetTitledFirstNameNoRegnal] admite que tiene una relación amorosa con mi [GetFromRelation] [From.GetFirstName], pide sinceramente perdón y promete permanecer lejos de mi [GetFromRelation]. ;;;;;;;;;x
EVTOPTA_WOL_1020;ºÃ°É,ÄÇ¾ÍÈÃÎÒ×öºÃ [Root.GetManWoman]°É.;Très bien, il tient de moi de montrer davantage de dignit?;Gut, ich kann mich darüber hinwegsehen.;;Muy bien, puedo ser mejor [Root.GetManWoman]. ;;;;;;;;;x
EVTDESC_WOL_1021;ËäÈ»ÎÒµÄÇéÈËÕæ³ÏµØµÀÇ¸, ÎÒ·ßÅ­µÄ [GetFromRelation] [From.GetFirstName] ÒÀÈ»Ñ¡Ôñ¹«¿ªµÄĞßÈèÎÒºÍ [FromFromFrom.GetTitledFirstNameNoRegnal] µÄÍ¨¼éĞĞÎª!;Malgr?les excuses sincères de mon amant, m[From.GetHerHis] [GetFromRelation] [From.GetFirstName], dans sa colère, a choisi de dénoncer publiquement [FromFromFrom.GetTitledFirstNameNoRegnal] et moi-même pour adultère?;Trotz der Entschuldigungen hat mein/e [GetFromRelation] [From.GetFirstName] vor lauter Wut beschlossen, Schande über uns zu bringen und [FromFromFrom.GetTitledFirstNameNoRegnal] und mich öffentlich als Ehebrecher bloßzustellen!;;A pesar de la degradación de mi amante y las disculpas, mi colérico/a [GetFromRelation] [From.GetFirstName] ha elegido avergonzarme públicamente a m?y a [FromFromFrom.GetTitledFirstNameNoRegnal] como adúlteros!;;;;;;;;;x
EVTDESC_WOL_1032;·ßÅ­µÄ [From.GetTitledFirstNameNoRegnal] ²»½ÓÊÜÎÒµÄµÖÀµ ²¢ÏòÎÒ·¢Æğ¾ö¶·À´È·¶¨ÎÒºÍ [From.GetPossPronoun] [GetFromVsFromFromRelation], ÎÒµÄÇéÈË, [FromFrom.GetTitledFirstNameNoRegnal] ÓĞ×ï!;[From.GetTitledFirstNameNoRegnal], dans sa furie, refuse d'accepter mes nombreux démentis et me défie dans un duel pour déterminer ma culpabilit?et celle de s[FromFrom.GetHerHis] [GetFromVsFromFromRelation], mon amant[FromFrom.GetNoneE], [FromFrom.GetTitledFirstNameNoRegnal]?;Aus Wut akzeptiert [From.GetTitledFirstNameNoRegnal] meine überschwenglichen Dementi nicht und fordert mich nun zum Duell, in dem über meine Schuld und die von [From.GetPossPronoun] [GetFromVsFromFromRelation], meiner/m Geliebten, [FromFrom.GetTitledFirstNameNoRegnal], entschieden werden soll!;;¡El furioso [From.GetTitledFirstNameNoRegnal] no acepta mis profusos desmentidos profusos y me ha desafiado a un duelo lo determine mi culpa y la de [From.GetPossPronoun] [GetFromVsFromFromRelation], mi amante, [FromFrom.GetTitledFirstNameNoRegnal]!;;;;;;;;;x
EVTOPTA_WOL_1032;½ÓÊÜÌôÕ½!;J'accepte le défi?;Herausforderung angenommen!;;¡Desafío aceptado!;;;;;;;;;x
EVTOPTB_WOL_1032;¾ö¶·? ¶àÃ´»¬»ü, ¶àÃ´¿ÉĞ¦!;Un duel? Quelle farce, quelle moquerie?;Ein Duell? Was für eine groteske Farce!;;¿Un duelo? ¡Qu?farsa, qu?mascarada!;;;;;;;;;x
EVTOPTC_WOL_1032;ÎÒ²»ÊÇÕ½Ê¿. ÆòÇó¿íË¡.;Je ne suis pas un combattant. J'implore son pardon.;Ich bin kein Kämpfer. Ich bettle um Vergebung.;;Yo no lucho. Pido perdón;;;;;;;;;x
EVTDESC_WOL_1034;µ¨ÇÓµÄ [From.GetTitledFirstNameNoRegnal] ¾Ü¾øÍ¬ÎÒÕ½¶·!;[From.GetTitledFirstNameNoRegnal], dans sa couardise, refuse de se battre contre moi?;Der/die feige [From.GetTitledFirstNameNoRegnal] verweigert den Kampf mit mir!;;¡El/la cobarde de [From.GetTitledFirstNameNoRegnal] se niega a pelear conmigo!;;;;;;;;;x
EVTOPTA_WOL_1034;ÎêÈè [From.GetPossPronoun] µÄÈÙÓş!;Une tache sur son honneur?;Ein Schandfleck auf [From.GetPossPronoun] Ehre!;;¡Una mancha en su honor!;;;;;;;;;x
EVTDESC_WOL_1036;¾­¹ı¼¸´ÎÊÔÌ½½»ÊÖ, ÎÒÒâÊ¶µ½ [FromFrom.GetTitledFirstNameNoRegnal] ²»¾«Í¨ÎäÆ÷. ÎÒÇáËÉµØ´ò°ÜÁË [FromFrom.GetObjectPronoun] , Ö¤Ã÷ÁË [FromFrom.GetPossPronoun] ºÍÎÒµÄ [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName] ÓĞ×ï...;Après quelques échanges curieux, j'ai vite remarqu?que [FromFrom.GetTitledFirstNameNoRegnal] était loin d'être un maître épéiste. Je l'ai vaincu facilement, prouvant ainsi sa culpabilit?et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Nach einigen Hieben stellte ich fest, dass [FromFrom.GetTitledFirstNameNoRegnal] kein Meister des Schwertes ist. Ich besiegte [FromFrom.GetObjectPronoun] leicht und bewies [FromFrom.GetPossPronoun] Schuld und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;Tras unos intercambios de prueba, me di cuenta que [FromFrom.GetTitledFirstNameNoRegnal] no era ningún/ ninguna maestro/maestra de la espada. [FromFrom.GetObjectPronoun] he derrotado fácilmente, demostrando su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;;;;;;;;x
EVTDESC_WOL_1036_WOUND;ºÍ [FromFrom.GetTitledFirstNameNoRegnal] µÄ¾ö¶·ÊÇ³¡¿àÕ½, µ«×îºóÎÒÖ¤Ã÷ÁËÎÒ±È [Root.GetManWoman] ¸üÇ¿. ¾¡¹Ü [FromFrom.GetSubjectPronoun] ÊÔÍ¼¿³ÉËÎÒ, ×îºóÎÒ»¹ÊÇÖ¤Ã÷ÁË [FromFrom.GetPossPronoun] ºÍÎÒµÄ [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName] ÓĞ×ï.;Le duel contre [FromFrom.GetTitledFirstNameNoRegnal] était rude, mais j'en suis sorti vainqueur. Bien qu'il soit parvenu ?me blesser, j'ai prouv?sa culpabilit? et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Das Duell mit [FromFrom.GetTitledFirstNameNoRegnal] war erbittert, aber am Ende zeigte sich, dass ich der/die bessere [Root.GetManWoman] bin. Obwohl [FromFrom.GetSubjectPronoun] mich verletzen konnte, habe ich [FromFrom.GetPossPronoun] Schuld bewiesen und die von meiner/m [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;El duelo con [FromFrom.GetTitledFirstNameNoRegnal] fue una lucha complicada, pero al final demostr?ser mejor [Root.GetManWoman]. Aunque [FromFrom.GetSubjectPronoun] logr?cortarme, he demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x
EVTDESC_WOL_1036_MAIM;[FromFrom.GetTitledFirstNameNoRegnal] ±»Ö¤Ã÷ÊÇÒ»¸öÇ¿´óµÄ¶ÔÊÖ. ËäÈ»ÎÒ×îºó»ñµÃÁËÊ¤Àû, µ«ÎÒÊ§È¥ÁËÈı¸ùÊÖÖ¸Í¬Ê±ÊÜÁËÒ»Ğ©ÉË. ÎÒÖ¤Ã÷ÁË [FromFrom.GetPossPronoun] ºÍÎÒµÄ [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName] ÓĞ×ï!;[FromFrom.GetTitledFirstNameNoRegnal] s'est révél?être un adversaire redoutable. Malgr?ma victoire, j'ai perdu trois doigts et j'ai reçu plusieurs blessures sur le torse. J'ai néanmoins prouv?sa culpabilit?et celle de [FromFromFromFrom.GetFirstName], [GetFromFromFromFromRelation] de [FromFrom.GetTitledFirstNameNoRegnal]?;[FromFrom.GetTitledFirstNameNoRegnal] hat sich als starker Gegner entpuppt. Auch wenn ich letztlich siegreich war, wurde ich im Kampf mehrfach verwundet und verlor drei Finger. Ich habe [FromFrom.GetPossPronoun] Schuld bewiesen und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;;[FromFrom.GetTitledFirstNameNoRegnal] demostr?para ser un oponente formidable. Aunque gan?al final, perd?tres dedos y recib?varias heridas en el proceso. He demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x
EVTOPTA_WOL_1036;ÎÒ×¼Ğí [FromFrom.GetObjectPronoun] ºÁ·¢ÎŞÉËµØÇü·ş, ÔÚ [FromFrom.GetPossPronoun] Ê§È¥ÎäÆ÷Ö®ºó;Je lui ai permis de se rendre sans blessures après la perte de son épée;Ich gestattete [FromFrom.GetObjectPronoun], sich unversehrt zu ergeben, da [FromFrom.GetPossPronoun] Schwert verloren war;;Permit?que se rindiese ilesa/ ileso, tras perder la espada.;;;;;;;;;x
EVTOPTB_WOL_1036;[FromFrom.GetSubjectPronoun] ÔÚÎÒ»®ÉË [FromFrom.GetPossPronoun] µÄ¼ç°òºóÇü·şÁË;[FromFrom.GetSubjectPronoun] s'est rendu après que je l'aie bless??l'épaule;[FromFrom.GetSubjectPronoun] ergab sich, nachdem ich [FromFrom.GetPossPronoun] Schulter durchbohrte;;Se rindi?tras atravesar su hombro.;;;;;;;;;x
EVTOPTC_WOL_1036;[FromFrom.GetSubjectPronoun] ½ö½öÊ¹ÎÒÊÜÁËÇáÉË µ±ÎÒ¿³¶ÏÁË [FromFrom.GetPossPronoun] µÄÊÖÊ±!;Saignant de maintes blessures, il s'est rendu uniquement quand je lui ai coup?la main?;Auch nachdem er/sie aus mehreren Wunden blutete, ergab [FromFrom.GetSubjectPronoun] sich erst, als ich [FromFrom.GetPossPronoun] Hand abhieb!;;¡Aun sangrando por varios cortes, sólo se rindi?sólo cuando le cort?la mano!;;;;;;;;;x
EVTOPTD_WOL_1036;ÎÒ´Ì´©ÁË[FromFrom.GetPossPronoun] µÄĞÄÔà. Õâ¶Ô [GetRootFromInsult] À´ËµÊÇÒ»¸öºÏÊÊµÄ½á¾Ö!;Je lui ai perc?le cœur. Une fin parfaite pour cette espèce [GetRootFromInsultNounAdj]?;Ich durchbohrte [FromFrom.GetPossPronoun] Herz. Das passende Ende für einen dieser [GetRootFromInsult]!;;Atraves?su corazón. ¡Un final adecuado para ese/ esa [GetRootFromInsult]!;;;;;;;;;x
EVTDESC_WOL_1037;ÎÒÒ°ÂùµÄ [GetFromRelation] [From.GetFirstName] ÔÚ¾ö¶·ÖĞ´ò°ÜÁËÎÒĞÄ°®µÄ [FromFromFrom.GetTitledFirstNameNoRegnal] , ´Ó¶øÖ¤Ã÷ÁËÎÒÃÇÓĞ×ï.;Mon [GetFromRelation] [From.GetFirstName], cette brute, a vaincu [FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilit?;Mein/e [GetFromRelation] [From.GetFirstName] ist ein Barbar und hat meine/n geliebte/n [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell besiegt, so dass unsere Schuld nun als erwiesen gilt.;;Mi brutal [GetFromRelation] [From.GetFirstName] derrot?a mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en un duelo, demostrando as?nuestra culpa.;;;;;;;;;x
EVTDESC_WOL_1037_WOUND;ÎÒÒ°ÂùµÄ [GetFromRelation] [From.GetFirstName] ÔÚ¾ö¶·ÖĞ»÷°Ü²¢´òÉËÁËÎÒĞÄ°®µÄ [FromFromFrom.GetTitledFirstNameNoRegnal] , ´Ó¶øÖ¤Ã÷ÁËÎÒÃÇÓĞ×ï.;Mon [GetFromRelation] [From.GetFirstName], cette brute, a vaincu et bless?[FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilit?;Mein/e [GetFromRelation] [From.GetFirstName] ist ein Barbar und hat meine/n geliebte/n [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell besiegt und verwundet, so dass unsere Schuld nun als erwiesen gilt.;;Mi brutal [GetFromRelation] [From.GetFirstName] había derrotado y había herido mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en un duelo, demostrando as?nuestra culpa.;;;;;;;;;x
