;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ADD_AMBITION_EFFECT;$CHAR$ 获得野心 $OBJECTIVE$?\n;$CHAR$ acquiert l'ambition? $OBJECTIVE$?\n;$CHAR$ erh鋖t die Ambition $OBJECTIVE$?\n;;$CHAR$ gana la ambici髇 $OBJECTIVE$?\n;;;;;;;;;x
EVTOPTA6303;纳尼;Quoi?!;Wie bitte?!;;縌u?;;;;;;;;;x
EVTNAME6304;停止暴力法案;La loi d'arr阾 des violences;Der Erlass zum Stopp der Gewalt;;La Ley de Cese de Violencia;;;;;;;;;x
EVTDESC6304;你们的有点古怪的领主颁布了一项新的法律，要在全国实行.上面写着：\n\n"有鉴于王国内的儿童们对暴力感到麻木，并且，有鉴于普通平民似乎已经失去了对于神圣的人类生命的尊重：\n\n因此，我，[From.GetTitledName]，颁布法令规定所有指向其他人的暴力都是非法的，包括死刑，肉刑以及对于犯人，异教徒和外国人的折磨.这些受害的社会群体将被释放，恢复其社会地位.";Votre [Root.Liege.GetLordLady] lige, un brin excentrique, a proclam?une nouvelle loi qui sera instaur閑 dans tout le Royaume. En voici sa teneur? \n\n- Attendu que les enfants du Royaume sont devenus insensible ?la violence, \n- Attendu que la population a perdu tout respect pour le caract鑢e sacr?de la vie humaine? \nC'est pourquoi, Moi, [From.GetTitledName], d閏r鑤e que toutes les formes de violence ?l'endroit d'autres 阾res humains est hors la loi, y compris la peine capitale, les ch鈚iments corporels ainsi que la torture des criminels, des pa飁ns et des 閠rangers. Ces groupes sociaux vuln閞ables seront plut魌 r閔abilit閟 et 関entuellement rel鈉h閟 dans la soci閠?en tant que citoyens productifs.;Euer etwas exzentrischer Lehnsherr hat ein neues Gesetz verf黦t, das 黚erall im Reich gelten soll. Dort hei遲 es:\n\n''Demgem溥, dass die Kinder des Reiches gegen黚er von Gewalt abgestumpft sind und desweiteren die Bev鰈kerung Anzeichen von Gleichg黮tigke;;Tu lig閞amente exc閚trico se駉r ha proclamado una ley que deber?ser respetada en todo el reino. Dice:\n\n"Dado que los ni駉s del reino se han vuelto insensibles a la violencia, y en vista de que la poblaci髇 en general parece haber perdido toda considera;;;;;;;;;x
EVTOPTA6304;恢复...这是发哪门子的疯??;R閔abili-quoi? De quelle folie s'agit-il, encore?;Sie sollen sich eingliedern?! Das ist doch Wahnwitz!;;縍ehabi...? 縌u?clase de locura es esta?;;;;;;;;;x
EVTDESC6305;新法已经制订完成, 朝臣们正在把它分发给你的所有的封臣. 你对你亲手写的东西感到非常满意: \n\n"有鉴于芜菁代表着社会上的最高品质, 而且有着精细的纹路, 尤其是在煮熟的时候, 并且已经被证明可以治疗任何已知的疾病:\n\n因此我, [Root.GetTitledName], 宣布芜菁今后将作为货币在整个王国中流通, 取代金银或者任何其他贵金属的地位. 这些贵金属应该立即上交给国王来进行处理.";La nouvelle loi a 閠?r閐ig閑 et des messagers sont ?pr閟ent en train de distribuer un exemplaire de cette loi ?tous vos vassaux. Vous admirez votre 渦vre avec fiert闋: \n\n- Attendu que le navet est dot?des plus grandes qualit閟 qui soient, \n- Attendu que ce l間ume d間age une saveur si d閘icate, en particulier lorsqu'on le fait bouillir, \n- Attendu qu'il a 閠?prouv?qu'il rem閐ie ?toutes les maladies connus de l'homme lorsqu'il est consomm闋: \nC'est pourquoi, Moi, [From.GetTitledName], d閏r鑤e que le navet sera d閟ormais utilis?comme monnaie dans tout le Royaume, prenant la place de l'or, de l'argent ou tout autre m閠al pr閏ieux. Ils doivent aussit魌 阾re remis ?la Couronne pour en faire une r閟erve mon閠aire.;Das neue Gesetz wurde geschrieben und die Kuriere haben begonnen, es an Eure Vasallen zu verteilen. Ihr bewundert Euren Duktus:\n\n''Demgem溥, dass die R黚e die besten Qualit鋞en der Menschheit verk鰎pert, von delikater Textur ist, insbesondere in gekocht;;La nueva ley ha sido escrita y los mensajeros la pregonan entre tus vasallos. Admiras tu obra:\n\n"En vista de que el nabo representa la mejor de la cualidades que se encuentran en la sociedad, y:  debido a su fina textura, sobre todo cocido, y ha haber d;;;;;;;;;x ;;
EVTOPTA6305;这项法律将给整个王国带来救赎.;Le Royaume va trouver son salut gr鈉e ?cette loi.;Dieses Gesetz wird mein Reich der Erl鰏ung n鋒erbringen.;;Esta ley ser?la salvaci髇 del reino.;;;;;;;;;x
EVTDESC6306;新的法律已经制订完成，并且你的朝臣们已经在把它分发给你的所有的封臣.你对你亲手写的东西感到非常满意：\n\n"有鉴于裤子不仅限制了下肢和生殖器官，而且限制了人类的灵魂，而且有鉴于裤子对于除人类以外的所有生命都是一种侮辱：\n\n因此，我，[From.GetTitledName]，下令在全国范围内穿裤子为违法，并且将受到死刑的惩罚.所有已有的各种各样的这种衣服必须立刻烧毁，灰烬将被均匀的洒在我们祖先的陵墓上面.";La nouvelle loi a 閠?r閐ig閑 et des messagers sont ?pr閟ent en train de distribuer un exemplaire de cette loi ?tous vos vassaux. Vous admirez votre 渦vre avec fiert闋: \n\n- Attendu que le pantalon comprime non seulement les membres inf閞ieurs mais aussi les organes reproducteurs, tout comme l'鈓e humaine, \n- Attendu que les pantalons sont connus pour 阾re un affront ?toutes les formes de vie, sauf pour l'homme? \nC'est pourquoi, Moi, [From.GetTitledName], d閏r鑤e que l'utilisation d'un pantalon est interdite dans tout le royaume sous peine de mort. Toutes les variantes existantes de ce v阾ement doivent 阾re imm閐iatement br鹟閑s et les cendres r閜arties uniform閙ent sur les tombes de nos anc阾res.;Das neue Gesetz wurde geschrieben und die Kuriere haben begonnen, es an Eure Vasallen zu verteilen. Ihr bewundert Euren Duktus:\n\n''Demgem溥, dass die Hose nicht nur die unteren Glieder und Organe knebelt, sondern auch die Seele einschn黵t, und desweiter;;La nueva ley ha sido escrita y los mensajeros la pregonan entre tus vasallos. Admiras tu obra:\n\n"Dado que los pantalones oprimen, no solo los miembros inferiores y 髍ganos reproductores, sino tambi閚 el alma humana, y:  puesto que se consideran contrari;;;;;;;;;x
EVTDESC6307;新的法律已经制订完成，并且你的朝臣们已经在把它分发给你的所有的封臣.你对你亲手写的东西感到非常满意：\n\n"有鉴于新鲜空气的积极作用众所周知，并且有鉴于风的流动不应该被人造的建筑阻挡：\n\n因此，我，[From.GetTitledName]，颁布法令规定王国内所有的住宅都必须在墙上留两个洞，每个洞要至少能够容纳一个成年农夫伸直手臂站立其中，两个洞要打在正对的两面墙上以允许风自由穿过.这些洞不允许被木板，窗户，门或者牲口挡住.如果有任何家庭成员患有肠胃气胀，那么洞的数量应该不少于三个.";La nouvelle loi a 閠?r閐ig閑 et des messagers sont ?pr閟ent en train de distribuer un exemplaire de cette loi ?tous vos vassaux. Vous admirez votre 渦vre avec fiert闋: \n\n- Attendu que les effets positifs de l'air frais sont connus de tous, \n- Attendu que la circulation du vent ne doit pas 阾re bloqu閑 par des b鈚iments: \nC'est pourquoi, Moi, [From.GetTitledName], d閏r鑤e que toutes les fermes du Royaume auront deux trous, de la taille d'un paysan adulte debout ayant les bras tendus, chacun dans des parois oppos閑s pour permettre le libre passage du vent. Ces trous ne doivent pas 阾re couverts par des planches, fen阾res, portes ou animaux. Si un membre du m閚age est connu pour pr閟enter de s関鑢es flatulences, les trous seront au nombre de trois et pas moins.;Das neue Gesetz wurde geschrieben und die Kuriere haben begonnen, es an Eure Vasallen zu verteilen. Ihr bewundert Euren Duktus:''Demgem溥, dass die lebensspendende Wirkung von frischer Luft zum allgemeinen Wissenstand geh鰎t und desweiteren das Wehen des ;;La nueva ley ha sido escrita y los mensajeros la pregonan entre tus vasallos. Admiras tu obra:\n\n"Dados los efectos positivos que se conoce tiene el aire fresco, y en vista de que el movimiento del viento no debe ser obstruido por creaci髇 humana: \n\nYo;;;;;;;;;x
EVTDESC6308;新的法律已经制订完成，并且你的朝臣们已经在把它分发给你的所有的封臣.你对你亲手写的东西感到非常满意：\n\n"有鉴于王国内的儿童们对暴力感到麻木，并且，有鉴于普通平民似乎已经失去了对于神圣的人类生命的尊重：\n\n因此，我，[From.GetTitledName]，颁布法令规定所有指向其他人的暴力都是非法的，包括死刑，肉刑以及对于犯人，异教徒和外国人的折磨.这些受害的社会群体将被释放，恢复其社会地位.";La nouvelle loi a 閠?r閐ig閑 et des messagers sont ?pr閟ent en train de distribuer un exemplaire de cette loi ?tous vos vassaux. Vous admirez votre 渦vre avec fiert闋: \n\n- Attendu que les enfants du Royaume sont devenus insensible ?la violence, \n- Attendu que la population a perdu tout respect pour le caract鑢e sacr?de la vie humaine? \nC'est pourquoi, Moi, [From.GetTitledName], d閏r鑤e que toutes les formes de violence ?l'endroit d'autres 阾res humains est hors la loi, y compris la peine capitale, les ch鈚iments corporels ainsi que la torture des criminels, des pa飁ns et des 閠rangers. Ces groupes sociaux vuln閞ables seront plut魌 r閔abilit閟 et 関entuellement rel鈉h閟 dans la soci閠?en tant que citoyens productifs.;Das neue Gesetz wurde geschrieben und die Kuriere haben begonnen, es an Eure Vasallen zu verteilen. Ihr bewundert Euren Duktus:\n\n''Demgem溥, dass die Kinder des Reiches gegen黚er von Gewalt abgestumpft sind und desweiteren die Bev鰈kerung Anzeichen von ;;La nueva ley ha sido escrita y los mensajeros la pregonan entre tus vasallos. Admiras tu obra:\n\n"Dado que los ni駉s del reino se han vuelto insensibles a la violencia, y en vista de que la poblaci髇 en general parece haber perdido toda consideraci髇 a l;;;;;;;;;x
EVTDESC6315;你正坐在你的卧室的地板上，头上戴着一只鞋作为帽子，突然一只像人一样大小的金花鼠闯进了房间.它打扮得像一个女仆，当你大叫发出警报的时候，这只啮齿动物吱吱叫着惊慌的逃跑了.你追着它跑下楼来到大厅里，却只发现一个吓坏了的女仆畏缩在地板上.;Vous 阾es assis[Root.GetNoneE] sur le sol de votre chambre, portant l'une de vos chaussures en guise de chapeau, quand soudain, un 閏ureuil de la taille d'un homme fait irruption dans la pi鑓e. V阾u en servante et alors que vous donnez l'alerte, le rongeur s'enfuit au loin dans la panique. Vous le pourchassez au bout du couloir, mais vous ne trouvez qu'une femme de m閚age terrifi閑 recroquevill閑 sur le sol.;Ihr sitzt gerade, einen Eurer Schuhe als M黷ze auf dem Kopf tragend, in Eurem Schlafgemach, als ein mannsgro遝s Erdh鰎nchen urpl鰐zlich die Kammer betritt. Es tr鋑t die Garderobe einer Dienerin und als Ihr voller Schrecken aufschreit, l鋝st es ein Quieken;;Est醩 sentado en el suelo de tus aposentos, usando uno de tus zapatos como sombrero, cuando entra una ardilla de talla humana. Viste como una sirvienta y al gritar alarmado, el roedor chilla y huye asustado dando saltitos. La persigues pero solo encuentra;;;;;;;;;x
EVTOPTA6315;那只金花鼠跑到哪里去了你看见了么;O?est all?l'閏ureuil? Vous l'avez vu?;In welche Richtung ist das Erdh鰎nchen gelaufen? Hast du es gesehen?;;緼 d髇de habr?ido la ardilla? 縇a has visto?;;;;;;;;;x
EVTDESC6316;当满月照进一扇窗户的时候，你正在举行一顿晚宴招待本地的达官显贵.浑身颤抖着，你说了一声失礼，然后急忙跑上楼到你的卧室，边跑边撕扯你身上的衣服.当卫兵找到你的时候，你正浑身赤裸着蹲伏在你的阳台上，对着月亮嚎叫.;Vous recevez ?d頽er quelques dignitaires locaux quand la pleine lune se fait visible par les fen阾res. Tremblant de tous vos membres, vous vous excusez et vous ruez dans les escaliers jusqu'?votre chambre, en arrachant vos v阾ements. Lorsque les gardes arrivent, ils vous trouvent compl鑤ement nu[Root.GetNoneE], accroupi[Root.GetNoneE] sur votre balcon, hurlant ?la lune.;Ihr gebt gerade ein Abendessen f黵 einige 鰎tliche W黵dentr鋑er, als der Vollmond sich in einem der Fenster zeigt. Am ganzen K鰎per stark zitternd entschuldigt Ihr Euch f黵 einen Moment und eilt die Treppen hoch, wobei Ihr auf dem Weg nach oben Eure Kleid;;Organizas una cena para algunos dignatarios locales cuando la luna llena aparece a trav閟 de una de tus ventanas. Tembloroso, te excusas y sales corriendo por las escaleras hacia tus aposentos mientras te quitas la ropa.  Los guardias te encuentran de cuc;;;;;;;;;x
EVTOPTA6316;嗷嗷嗷嗷嗷嗷嗷呜呜呜呜呜呜呜!!!!!!;AAAAHOUUUUUUU?!!! ;AAAAAAAAOOOOOOO!!!!!!;;AAAAAAUUUUUUU!;;;;;;;;;x
EVTDESC6317;你的马总是向你证明它值得信赖，这是一种你觉得你的枢密院成员急需的品质.到了做出改变的时候了.你将要任命它为你的新任[Root.GetChancellorName].;Votre cheval est d'une fiabilit??toute 閜reuve, qualit?qui fait cruellement d閒aut ?vos conseillers, selon vous. Il est temps de remettre un peu d'ordre autour de vous. Vous d閏idez d'en faire le nouveau [Root.GetChancellorName].;Euer Pferd schien Euch schon immer eine besonders vertrauensw黵dige Kreatur zu sein ?was Ihr von Euren Ratsmitgliedern leider nicht immer sagen konntet. H鯿hste Zeit, f黵 etwas frischen Wind zu sorgen! Euer treues Ross soll Euer neuer [Root.GetChancellorName];;Tu caballo siempre ha mostrado ser digno de confianza, cualidad que crees muy escasa entre tus consejeros. Es hora de cambiar las cosas por aqu? Lo nombrar醩 tu nuevo [Root.GetChancellorName].;;;;;;;;;x
EVTOPTA6317;荣耀的马儿，我任命你为王国的[Root.GetChancellorName].;Sabot Brillant, je fais de toi le nouveau [Root.GetChancellorName] du Royaume.;Glitzerhuf, als Euer F黵st ernennen Wir Euch zum [Root.GetChancellorName] des Reiches.;;Pezu馻 Brillante, yo os nombro [Root.GetChancellorName] del reino.;;;;;;;;;x
EVTDESC6318;你疯狂的[Root.Liege.GetTitle]基于[Root.Liege.GetHerHis]无尽的智慧已经决定解除你[Root.Liege.GetChancellorName]的职位.[Root.Liege.GetHerHis]亲爱的马，将会接替你的位置.;Votre [Root.Liege.GetTitle] extravagant a d閏id? dans son infinie sagesse, de vous retirer de votre fonction de [Root.Liege.GetChancellorName]. Sabot Brillant, son cheval bien-aim? a 閠?nomm??votre place.;Euer geisteskranker [Root.Liege.GetTitle] hat als weiser [Root.Liege.GetHerHis] beschlossen, Euch als [Root.Liege.GetChancellorName] abzusetzen. Glitzerhuf, das Pferd Eures [Root.Liege.GetHerHis]s wird k黱ftig Euren Platz einnehmen.;;Tu enloquecido [Root.Liege.GetTitle] ha decidido, en [Root.Liege.GetHerHis] infinita sabidur韆, relevarte de tu puesto como [Root.Liege.GetChancellorName]. Pezu馻 de Oro, [Root.Liege.GetHerHis] amado caballo, ocupar?tu lugar.;;;;;;;;;x
horse_chancellor;你被迫经受这个耻辱，注视着领主的马被牵进枢密院大厅并被任命为[Root.Liege.GetChancellorName].;On vous inflige le spectacle indigne de Sabot Brillant si間eant au Conseil en tant que [Root.Liege.GetChancellorName].;Ihr seid gezwungen, Glitzerhufs feierlicher Amtseinf黨rung beizuwohnen und zuzuschauen, wie er als neuer [Root.Liege.GetChancellorName] eingesetzt wird.;;Te obligan a sufrir la humillaci髇 de ver c髆o Pezu馻 de Oro es escoltado hasta la Sala del Consejo y nombrado [Root.Liege.GetChancellorName].;;;;;;;;;x
EVTOPTA6318;这次这个疯子做得太过分了...;Cette fois, ce fou furieux est all?trop loin...;Dieses Mal hat dieser Wahnsinnige den Bogen 黚erspannt!;;Esta vez ese maniaco ha ido demasiado lejos...;;;;;;;;;x
RAISE_PROVINCE_OWNLEVIES;调集当地征召兵 ( $SIZE$? Troops )\n;Lever nos propres troupes ( $SIZE$? troupes )\n;Eigene lokale Truppen ausheben ( $SIZE$? Truppen)\n;;Armar la Leva del asentamiento local ( $SIZE$? soldados ) \n;;;;;;;;;x
RAISE_PROVINCE_OWNFLEET;调集当地征召舰队 ( $SIZE$? Ships )\n;Lever nos propres flottes ( $SIZE$? navires )\n;Eigene lokale Flotten ausheben ( $SIZE$? Truppen)\n;;Aprestar la Flota del asentamiento local  ( $SIZE$? naves ) \n;;;;;;;;;x
RAISE_PROVINCE_LIEGELEVIES;调集当地领主的征召兵;Lever les troupes vassales locales ;Truppen der 鰎tlichen Vasallen ausheben;;Armar la leva de los se駉res locales;;;;;;;;;x
RAISE_PROVINCE_LIEGEFLEET;调集当地领主的征召舰队;Lever la flotte vassale locale ;Flotten der 鰎tlichen Vasallen ausheben;;Aprestar la flota de los se駉res locales;;;;;;;;;x
RAISE_LIEGELEVY;调集领主的征召兵;Lever les troupes vassales ;Truppen des Lehnsmannes ausheben;;Armar la Leva Se駉rial;;;;;;;;;x
RAISE_LIEGEFLEET;调集领主的征召舰队;Lever la flotte vassale ;Flotten des Lehnsmannes ausheben;;Aprestar la Flota de Leva Se駉rial;;;;;;;;;x
RAISE_LIEGELEVY_LONG; $VASSAL$? 的 ( $SIZE$? $TYPE$ )\n;de $VASSAL$? ( $SIZE$? $TYPE$ )\n;von $VASSAL$? ( $SIZE$? $TYPE$ )\n;; de $VASSAL$? ( $SIZE$? $TYPE$ )\n;;;;;;;;;x
DISMISS_LIEGELEVY;解散领主军队;D閙obiliser les troupes de ce vassal;Truppen des Lehnsmannes aufl鰏en;;Disolver la Leva Se駉rial;;;;;;;;;x
CANNOT_BUY_RET_ROOM;\n你不能创建这支亲卫队，你已经达到了最大的亲卫队数量.;\nVous ne pouvez pas cr閑r cette escorte, le nombre maximal d'escortes a 閠?atteint.;\nIhr k鰊nt diesen Trupp nicht bilden, da die maximale Anzahl erreicht ist.;;\nNo puedes crear este s閝uito porque has alcanzado tu capacidad m醲ima de s閝uito.;;;;;;;;;x
CANNOT_BUY_RET_WEALTH;\n你不能创建这支亲卫队，你不能负担它的费用.;\nVous ne pouvez pas cr閑r cette escorte, vous n'avez pas assez d'argent.;\nIhr k鰊nt diesen Trupp nicht bilden, da Euch die Geldmittel fehlen.;;\nNo puedes crear este s閝uito, pues no puedes mantenerlo.;;;;;;;;;x
COST_TO_CREATE;建造需要花费的代价: $COST$?\n;Co鹴 de cr閍tion? $COST$?\n;Kosten: $COST$?\n;;Coste de crear: $COST$?\n;;;;;;;;;x
RETINUE_CAP_USAGE;目前的可用亲卫队: $SIZE$?\n;Taille maximale actuelle de l'escorte? $SIZE$?\n;Derzeit aktives Gefolge: $SIZE$?\n;;Uso actual de capacidad de s閝uito: $SIZE$?\n;;;;;;;;;x
RETINUE_CAP;亲卫队规模: $SIZE$?\n;Taille maximale de l'escorte? $SIZE$?\n;Maximales Gefolge: $SIZE$?\n;;Capacidad de s閝uito: $SIZE$?\n;;;;;;;;;x
RETINUE_CAP_USAGE_BUY;可用亲卫队: $SIZE$?\n;Taille maximale de l'escorte? $SIZE$?\n;Aktivierte Kapazit鋞: $SIZE$?\n;;Uso de capacidad de s閝uito: $SIZE$?\n;;;;;;;;;x
RETTYPE_CUL_ENG;长弓手;Arc;Langbogen;;Arco Largo;;;;;;;;;x
RETTYPE_CUL_SCOT;苏格兰传统长矛圆阵;Schiltron;Schiltron;;Sheltron;;;;;;;;;x
RETTYPE_CUL_BALT;波罗的海战士;Guerrier balte;Baltische Krieger;;Guerrero b醠tico;;;;;;;;;x
RETTYPE_CUL_ALTAIC;弓骑兵;Archer ?cheval;Ber. Bogensch黷zen;;Arquero a caballo;;;;;;;;;x
RETTYPE_CUL_FRANK_NOR_GER;骑士;Chevalier;Ritter;;Caballero;;;;;;;;;x
RETTYPE_CUL_IBER;骑手;Caballero;Caballero;;Caballero espa駉l;;;;;;;;;x
RETTYPE_CUL_ITA;长矛手;Picchiere;Pikeniere;;Piquero;;;;;;;;;x
RETTYPE_CUL_RUS;俄罗斯亲卫骑兵;Droujiina;Druschina;;Druzhina;;;;;;;;;x
RETTYPE_CUL_NORTHGER;侍卫;Housecarl;Huscarl;;Huscarl;;;;;;;;;x
RETTYPE_CUL_HUNG;轻骑兵;Hussard;Husaren;;H鷖ar;;;;;;;;;x
RETTYPE_CUL_ARAB;骆驼武士;Chamelier-Guerrier;Kamelreiterei;;Guerrero a camello;;;;;;;;;x
RETTYPE_CUL_BYZ;铁甲圣骑兵;Cataphractaire;Kataphrakten;;Catafracto;;;;;;;;;x
RETTYPE_CUL_IRISH;爱尔兰佣兵;Gallow-glass;Gallowglass;;Gallowglass;;;;;;;;;x
RETTYPE_CUL_ETHIO;埃塞俄比亚前哨骑兵;Harceleur 閠hiopien;膖hiopische Scharm黷zler;;Hostigador et韔pe;;;;;;;;;x
RETTYPE_CUL_W_AFR;自由战士;Guerrier libre;Krieger ohne Gefolgschaft;;Guerrero libre;;;;;;;;;x
RETTYPE_CUL_SOUTH_SLA;古萨尔;Gusar;Gusaren;;G鷖ar;;;;;;;;;x
RETTYPE_CUL_DUTCH;格鲁吉亚民兵;Milice Goedendag;Goedendag-Miliz;;Milicia de Goedendag;;;;;;;;;x
MAKE_CAPITAL_EFFECT;将都城搬迁至 $CAPITAL$?\n;D閜lacer la capitale ?$CAPITAL$?\n;Hauptstadt verlegen nach $CAPITAL$?\n;;Mudar capital a $CAPITAL$?\n;;;;;;;;;x
MAKE_PROVINCE_CAPITAL_EFFECT;把 $CAPITAL$? 作为$PROVINCE$?的首府\n;Faire de $CAPITAL$? la capitale de $PROVINCE$?\n;$CAPITAL$? zur Hauptstadt von $PROVINCE$? machen\n;;Hacer de $CAPITAL$? la capital de $PROVINCE$?\n;;;;;;;;;x
ARMY_LEVIES;军队征募;Troupes;Lehnstruppen;;Levas del Ej閞cito;;;;;;;;;x
FLEET_LEVIES;舰队征募;Flottes;Lehnsflotten;;Levas de Flota;;;;;;;;;x
CREATE_RETINUE_EFFECT;$WHO$ 得到了一个 $RETINUE$? 的亲卫队;$WHO$ dispose d'une escorte de $RETINUE$?.;$WHO$ erh鋖t $RETINUE$? Gefolgschaftstruppen;;$WHO$ consigue un s閝uito de $RETINUE$?;;;;;;;;;x
CAN_BUY_RETINUE_TRIGGER_NOT;$WHO$ 没有至少 $NEED$ ?亲卫队空余;$WHO$ ne poss鑔e pas l'espace minimum de $NEED$? pour l'escorte.;$WHO$ liegt weniger als $NEED$? unterhalb des Maximums;;$WHO$ no tiene al menos $NEED$? espacio de s閝uito;;;;;;;;;x
CAN_BUY_RETINUE_TRIGGER;$WHO$ 有至少$NEED$?亲卫队空余;$WHO$ poss鑔e au moins $NEED$? d'espace pour l'escorte.;$WHO$ liegt wenigstens $NEED$? unter dem Maximum;;$WHO$ tiene al menos $NEED$? espacio de s閝uito;;;;;;;;;x
TROOPTYPE_RETCOST_ENTRY;$TYPE$: $COST$? ( $EACH$? 块每名士兵 )\n;$TYPE$? $COST$? ( $EACH$? pour chaque soldat )\n;$TYPE$: $COST$? ( $EACH$? f黵 jeden Soldaten )\n;;$TYPE$: $COST$? ( $EACH$? por cada soldado )\n;;;;;;;;;x
TECH_RECRUIT_DESC;$BONUS$ 亲卫队;Escorte $BONUS$;$BONUS$ Gefolge;;$BONUS$ S閝uitos;;;;;;;;;x
TECH_RECRUIT_DESC2;征召兵 $BONUS$? ;Arm閑s $BONUS$? ;$BONUS$? Wehrpflichtige;;$BONUS$? Levas;;;;;;;;;x
TECH_CAPITAL;$CAPITAL$?科技奖励: $BONUS$;Technologie dans la capitale ($CAPITAL$?)? $BONUS$;Technologiebonus in $CAPITAL$?: $BONUS$;;Tecnolog韆 en $CAPITAL$?: $BONUS$;;;;;;;;;x
MODIFIER_GLOBAL_SUPPLY_LIMIT;全球补给限制;Limite globale de ravitaillement ;Globales Versorgungslimit;;L韒ite de abastecimiento global;;;;;;;;;x
REINF_UNIT_SOL;增援: $AMOUNT$? 名士兵 / 月;Renforcement? $AMOUNT$? soldats / mois;Nachschub: $AMOUNT$? Soldaten / Monat;;Refuerzos: $AMOUNT$? soldados / mes;;;;;;;;;x
REINF_UNIT_SHP;增援: $AMOUNT$? 艘战船 / 月;Renforcement? $AMOUNT$? navires / mois;Nachschub: $AMOUNT$? Schiffe / Monat;;Refuerzos: $AMOUNT$? naves / mes;;;;;;;;;x
GAME_USES;这款游戏现在正在运行 $DLC$? DLC;Jeu charg?avec le contenu t閘閏hargeable '$DLC$?';Spielinfo $DLC$? DLC;;Este juego est?corriendo el DLC $DLC$?;;;;;;;;;x
RETINUE_EXPL;亲卫队?\n这些数字是你目前的亲卫队数量以及你为他们支付的维护费.;Escorte?\nCes chiffres indiquent la taille actuelle de votre escorte et le co鹴 de maintenance qu'elle engendre.;Gefolge?\nDie Gr鲞e Eures Gefolges sowie die Kosten, die f黵 den Unterhalt entstehen.;;S閝uitos?\nEstas cifras son el n鷐ero actual de tu S閝uito y el costo de mantenimiento de los mismos.;;;;;;;;;x
;#RETINUE_EXPL_DEL;Your Retinue is a standing army consisting of 500-man? regiments. Unlike Army Levies, retinues are always on the map and reinforce slowly. Retinues only cost maintenance while reinforcing.\nThe maximum number of retinue regiments you can field depends on your Military Organization? technology and the size of all the levies in your realm.;;Euer Gefolge ist eine stehende Armee aus 500-Mann?-Regimentern. Anders als die Wehrf?higen sind die Gefolgschaftstruppen immer aktiv und füllen sich langsam wieder auf. Gefolgschaftstruppen kosten nur dann Unterhalt, wenn ihre Besetzung unterhalb des M;;Tu Séquito es un ejército de regimientos de 500 hombres? . A diferencia de las Levas, los séquitos están siempre en el mapa y se refuerzan lentamente. Los séquitos solo cuestan mantenimiento mientras se refuerzan.\nEl número máximo de regimientos de sé;;;;;;;;;x;
ARMY_EXPL;征召兵?\n这些数字显示你目前已调集了多少征召兵以及支付的维护费用.;Lev閑s de troupes?\nCes chiffres indiquent la taille actuelle de toutes les troupes lev閑s et du co鹴 de maintenance qu'elles engendrent.;Wehrf鋒ige?\nDie Anzahl der ausgehobenen Truppen (Wehrf鋒ige) sowie die Kosten, die f黵 deren Unterhalt entstehen.;;Levas?\nEstas cifras son el n鷐ero actual de todos tus reclutas y el coste de mantenimiento de los mismos.;;;;;;;;;x
NAVY_EXPL;征召舰队?\n这些数字显示你目前已调集了多少征召兵以舰队及支付的维护费用.;Mobilisation de flottes?\nCes chiffres indiquent le nombre actuel de navires mobilis閟 et le co鹴 de maintenance qu'ils engendrent.;Lehnsflotten?\nDie Anzahl der momentan ausgehobenen Schiffe und die Kosten, die f黵 diese entstehen.;;levas de Flota?\nEstas cifras son el n鷐ero actual de naves aprestadas  y su mantenimiento.;;;;;;;;;x
NAVY_EXPL_DEL;你的征召舰队可以从你的领地以及你的直属封臣那里调集.\n你需要为从你的直属领地调集的征召舰队支付维护费用, 但你的封臣将会为他们向你提供的征召舰队支付费用 (这会让他们不高兴的).;Vos flottes peuvent 阾re lev閑s ?partir de vos propri閠閟 et de vos vassaux directs.\nVous payez un co鹴 de maintenance pour les lev閑s dans vos propri閠閟 personnelles, mais vos vassaux devront payer pour celles dans leurs terres, ce qui ne les enchantent pas.;Eure Schiffe k鰊nen von den Liegenschaften Eurer Hausmacht und Eurer direkten Vasallen ausgehoben werden.\nF黵 den Unterhalt der Schiffe von den eigenen Liegenschaften m黶st Ihr selbst aufkommen, w鋒rend Eure Vasallen die Kosten f黵 diejenigen Schiffe, di;;Las Levas de Flota pueden reclutarse en tu Dominio y en el de tus vasallos directos.\nPagas mantenimiento por las levas de tus propiedades, pero tus vasallos pagar醤 por las levas que proporcionen (lo que no los hace muy felices).;;;;;;;;;x
charge_on_undefended_tactic;归咎于毫无防备的侧翼;Charger un flanc non prot間?Angriff auf die unbesetzte Flanke;;Atacar por el flanco desprotegido;;;;;;;;;x
action_improve_relations_desc;派出你的[GetChancellorName]从事一项外交使命来改善你和你的封臣们或者你和一个国家的统治者的关系.;Envoyez votre [GetChancellorName] en mission diplomatique pour am閘iorer vos relations avec vos vassaux ou avec le dirigeant d'un pays.;Entsendet [GetChancellorName] zu einer diplomatischen Mission, um die Beziehungen zu einem Vasallen oder dem Herrscher einer Provinz zu verbessern.;;Env韆 a tu [GetChancellorName] en misi髇 diplom醫ica para mejorar relaciones con vasallos o con el se駉r de un condado.;;;;;;;;;x
;#action_uncover_plots;Suppress Schemes;;Intrigen verhindern;;Reprimir conspiraciones;;;;;;;;;x;
