#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! ¿ÉÒÔ¸ºµ£ [GetHerHis] ×Ô¼ºµÄÊê½ğ;§Y[GetTitledFirstName]? peut payer sa propre rançon;§Y[GetTitledFirstName]? Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]? puede permitirse su propio rescate;;;;;;;;;x
EVTOPTA_SOA_3020;ÏÔÎÒÉñÍ¨£¡;Toute cette puissance?;Die MACHT!;;¡El PODER!;;;;;;;;;x
EVTTITLE_SOA_3021;[Root.Religion.GetRandomEvilGodName]Ö®×Ó£¡;Suppôt de [Root.Religion.GetRandomEvilGodName]?;Nachkomme von [Root.Religion.GetRandomEvilGodName]?;;¿Semilla de [Root.Religion.GetRandomEvilGodName]?;;;;;;;;;x
EVTDESC_SOA_3021;ÎÒµÄ[GetFromRelation][From.GetFirstName]´ÓĞ¡¾ÍÊÇ¸öÆæ¹ÖµÄº¢×Ó£¬Æä»ÄÌÆ¶ø²ĞÈÌµÄ±íÏÖÈÃÇ×ÅóºÃÓÑ[From.GetPossPronoun] ÆäÖĞ²»·¦½Ì»áĞŞÊ¿ÓÇĞÄâçâç£¬¸ü²»ÒªÌá[From.GetSubjectPronoun]ÁîÈËÃ«¹Çã¤È»µÄ¹Ö½Ğ£¬·ÉÄñÍ»È»´ÓÌì¿Õ×¹ÂäËÀÍö£¬¸÷ÖÖÒâÍâ¶¼ÄÜÔÚ[From.GetObjectPronoun]Éí±ß·¢Éú¡£ÔÚÑÏ¼Ó¹Ü½ÌµÄ¸÷ÖÖÅ¬Á¦Ê§°Üºó£¬ÎÒÃÇ³¹µ×Ê§ÍûÁË¡£ËûÒ²²»ÔÙÊÇ¸öº¢×Ó£¬[From.GetSubjectPronoun]³É³¤ÎªÒ»¸öÈÃÈË¿Ö¾åµÄÄêÇá[From.GetManWoman]¡­;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] a toujours ét?un enfant étrange qui inquiétait mes amis et ma famille, ainsi que les membres du clerg? par ses actes de cruaut?gratuite. Sans parler des bourdonnements étranges qu'[From.GetSubjectPronoun] émet, des oiseaux qui tombent morts ?ses pieds et des petits accidents qui se produisent sur son passage. Malgr?tous nos efforts pour lui fournir une éducation stricte, nos espoirs ont ét?déçus.\nMaintenant que [From.GetFirstName] a quitt?l'enfance, c'est devenu un être vraiment terrifiant.;Mein(e) [GetFromRelation] [From.GetFirstName] war schon immer etwas eigen, was vielen Freunden, Verwandten und auch den Geistlichen Anlass zur Sorge bot. [From.GetPossPronoun] Anwandlungen von Grausamkeit oder die Geräusche, die [From.GetSubjectPronoun] machte, oder die Vögel, die tot vom Himmel fielen und all die kleinen Unfälle, die um [From.GetObjectPronoun] herum geschahen. Trotz aller erzieherischen Bemühungen haben sich unsere Hoffnungen letztlich zerschlagen. Nun ist [From.GetSubjectPronoun] kein Kind mehr, sondern ein(e) [From.GetManWoman]... eine erwachsene Kreatur, die man fürchten muss...;;Mi [GetFromRelation] [From.GetFirstName] siempre ha sido un poco raro, lo que preocupa a amigos y familiares, as?como al clero, dados [From.GetPossPronoun] actos de crueldad gratuita, por no mencionar los escalofriantes zumbidos que [From.GetSubjectPronoun] emite, los pájaros que caen del cielo muertos y los pequeños accidentes que suceden alrededor de [From.GetObjectPronoun]. A pesar del gran esfuerzo realizado en instruirlo y educarlo con firmeza, hemos perdido la esperanza. [From.GetSubjectPronoun] ha dejado de ser niño para convertirse en un joven [From.GetManWoman] realmente aterrador...;;;;;;;;;x
EVTOPTA_SOA_3021;¶ñÄ§£¡;Démon?;Dämon!;;¡Demonio!;;;;;;;;;x
EVTDESC_SOA_3032;ÎÒµÄĞÄ¸Î[GetFromRelation] [From.GetFirstName]ÔÚ[From.GetPossPronoun]Ğ¡´²ÉÏ¿´ÆğÀ´Èç´ËµÄ°²¾²¡­ÏÖÔÚ[From.GetSubjectPronoun]ÓÀÔ¶°²Ï¢ÁË¡£;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] paraît si paisible dans son lit... ?présent, [From.GetSubjectPronoun] va se reposer pour l'éternit?;Meine süße [GetFromRelation] [From.GetFirstName] wirkt so friedlich in [From.GetPossPronoun] Bett... Doch nun muss [From.GetSubjectPronoun] die ewige Ruhe finden.;;Mi dulce [GetFromRelation] [From.GetFirstName] parece tan tranquilo en [From.GetPossPronoun] cama... Ahora [From.GetSubjectPronoun] descansar?para siempre.;;;;;;;;;x
EVTOPTA_SOA_3032;Èöµ©ÍòËê£¡;Ave Satana?;Ave Satana!;;¡Ave Satanás!;;;;;;;;;x
EVTTOOLTIP_SOA_3035;½«³¤³¤µÄÕë´Ó[This.GetPossPronoun]ÑÛ¾¦µÄÉÏ·½´ÌÏÂÈ¥¡£;Enfoncer la longue aiguille dans son œil.;Stoßt die lange Nadel durch die Seite [This.GetPossPronoun] Auges.;;Clavad la larga aguja en [This.GetPossPronoun] ojo.;;;;;;;;;x
EVTDESC_SOA_3035;à»àŞ£¡ÎÒ±»ÑÛ²¿µÄ¾çÍ´»½ĞÑ£¡Õâ¸öĞ°¶ñµÄº¢×Ó£¬[From.GetFirstName]£¬Õı×øÔÚÎÒĞØÇ°£¬´ÁÎÒµÄ¡­blszzpt ¡­;ARRGH? Je me réveille avec une douleur insoutenable ?l'œil? J'entrevois [From.GetFirstName] et son sourire démoniaque, ?cheval sur ma poitrine, qui m'enfonce une aiguille dans......;Ah! Ich erwache mit einem unerträglichen SCHMERZ in meinem Auge! Dieses teuflische Kind, [From.GetFirstName], sitzt auf meiner Brust und sticht mich in die... blszzpt...;;¡Aaaah! ¡Me despierto con un DOLOR insoportable en el ojo! El hijo del demonio, [From.GetFirstName], est?sentado en mi pecho, clavándome en el... blszzpt...;;;;;;;;;x
EVTOPTA_SOA_3035;[Root.Religion.GetRandomEvilGodNameCap]ÊÇÎŞ·¨ÕÆ¿ØÎÒµÄ£¡;[Root.Religion.GetRandomEvilGodNameCap] n'aura jamais mon âme?;Niemals wird [Root.Religion.GetRandomEvilGodNameCap] meine Seele besitzen!;;¡[Root.Religion.GetRandomEvilGodNameCap] no tendr?mi alma!;;;;;;;;;x
EVTDESC_SOA_3036;ÎÒÍ»È»ĞÑÀ´£¬¾õµÃĞØ¿ÚºÃÃÆ£¬ÏñÑ¹ÁËÒ»¿é´óÊ¯Í·£¡ÎÒÕıÒªºô¾È£¬Ö»¼ûÒ»¸öĞ¡º¢µÄÂÖÀª±Ä±ÄÌøÌøµØÅÜ¿ª£¬×ìÀïË»Ë»×÷Ïì£¬°ÑÒ»¸ù³¤³¤µÄÕëÏòÎÒÈÓ¹ıÀ´£¡;Je me réveille en sursaut. Je ressens une pression sur ma poitrine. Je hurle ?l'aide et une petite silhouette s'enfuit, émet un sifflement bruyant et lance une longue aiguille dans ma direction?;Ich erwache voller Schrecken. Auf meiner Brust spüre ich einen schmerzhaften Druck. Ich rufe um Hilfe, doch da huscht eine schemenhafte Gestalt zur Seite, zischend, mit einer langen Nadel bewaffnet, die auf mich gerichtet ist!;;Me despierto sobresaltado. ¡Siento una presión en el pecho! ¡Al pedir auxilio, una pequeña silueta se escabulle, silbando con fuerza y lanzándome una larga aguja!;;;;;;;;;x
EVTOPTA_SOA_3036; [From.GetFirstName]£¬¶ñÄ§Ö®×Ó£¬ÎÒ¾ÍÖªµÀ£¡;C'est [From.GetFirstName], l'enfant du démon, je le savais?;Diese Dämonenbrut, [From.GetFirstName], ich habe es gleich gewusst!;;¡La semilla del demonio, [From.GetFirstName], lo sabía!;;;;;;;;;x
EVTDESC_SOA_3037; à»àŞ£¡ÎÒ±»ÑÛ²¿µÄ¾çÍ´»½ĞÑ£¡ÎÒÕıÒªºô¾È£¬Ö»¼ûÒ»¸ö±Ä±ÄÌøÌøĞ¡º¢µÄÂÖÀª£¬×ìÀïË»Ë»×÷Ïì£¬ÄÃ×ÅÒ»¸ù³¤³¤µÄÕëÏòÎÒÔú¹ıÀ´£¡;ARRGH? Je me réveille avec une douleur insoutenable ?l'œil? Je hurle ?l'aide et une petite silhouette s'enfuit, émet un sifflement bruyant et lance une longue aiguille dans ma direction?;Ah! Ich erwache mit einem unerträglichen SCHMERZ in meinem Auge! Ich rufe um Hilfe, doch da huscht eine schemenhafte Gestalt zur Seite, zischend, mit einer langen Nadel bewaffnet, die auf mich gerichtet ist!;;¡Aaaah! ¡Me despierto con un DOLOR insoportable en el ojo! ¡Al pedir auxilio, una pequeña silueta se escabulle, silbando con fuerza y lanzándome una larga aguja!;;;;;;;;;x
EVTOPTA_SOA_3037;ÎÒµÄÑÛ¾¦£¡ÎÒ¡­ÎÒÔõÃ´Àä¾²²»ÏÂÀ´ÁË£¿;Mon œil? Je... Mais que m'arrive-t-il?;Mein Auge! Ich... was ist mit mir...? So neblig, die Welt...;;¡El ojo! Yo... ¿Por qu?no puedo pensar con claridad?;;;;;;;;;x
EVTTITLE_SOA_3039;¿ÉÅÂµÄÃÎ÷Ê;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTDESC_SOA_3039;ÎÒĞÄ°®µÄ[GetFromRelation][From.GetFirstName]ËÀÁË£¡ [From.GetSubjectPronounCap]ÔÚ[From.GetPossPronoun]±»·¢ÏÖÊ±ÒÑ¾­ÁËÎŞÉúÏ¢£¬[From.GetPossPronoun]µÄÁ³¼ÕÌÊ×ÅÑª£¬Ãæ²¿ÕøÄü£¬±íÇéÅ¤Çú¡£Ò½Éú¼ì²éÁËÒÅÌåÈ´Ã»ÓĞ·¢ÏÖÈÎºÎÒì³££¬ËÆºõ[From.GetSubjectPronoun]ËÀÓÚØ¬ÃÎµÄ¾ªÏÅ¡£ÓĞÖÖ¹ØÓÚ¡°¶ñÄ§Ö®×Ó¡±µÄ¿ÉÅÂ´«ÎÅ£¬Ïëµ½ÎÒµÄ[GetFromFromRelation] [FromFrom.GetFirstName],Ò»ÑÔÄÑ¾¡¡­Ã¿µ±Éí±ßÓĞ¿ÉÅÂµÄÊÂÇé·¢Éú£¬[FromFrom.GetSubjectPronoun]¾Í»áÒì³£µÄ¿ªĞÄ¡£;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] que j'aimais tant vient de mourir?\nOn a trouv?son corps sans vie dans son lit, le visage fig?en une terrible grimace, un filet de sang coulant le long de sa joue. Les médecins ne trouvent pas la cause de la mort. On dirait qu'[From.GetSubjectPronoun] a succomb?de peur en faisant un terrible cauchemar.\nLes rumeurs vont bon train au sujet de la nature démoniaque de [FromFrom.GetFirstName]... Comme toujours, quand un évènement horrible survient, [FromFrom.GetSubjectPronoun] semble d'ailleurs se réjouir.;Mein(e) liebe(r) [GetFromRelation] [From.GetFirstName] ist tot! [From.GetSubjectPronounCap] wurde leblos in [From.GetPossPronoun] Bett gefunden, das Gesicht zu einer schrecklichen Fratze gefroren, mit einem dünnen Rinnsal Blut, das von [From.GetPossPronoun] Wange herabtropfte. Ein körperliches Problem konnten die Ärzte nicht feststellen. Es ist, als wenn [From.GetSubjectPronoun] vor Schreck gestorben wäre. Die dunklen Gerüchte über das angebliche Dämonenkind, mein(e) [GetFromFromRelation] [FromFrom.GetFirstName], erhalten neue Nahrung... Wie immer, wenn etwas Unnatürliches passiert, scheint [FromFrom.GetSubjectPronoun] ausgesprochen glücklich zu sein.;;¡Mi amado [GetFromRelation] [From.GetFirstName] ha muerto! [From.GetSubjectPronounCap] ha sido hallado sin vida en [From.GetPossPronoun] cama. En su rostro había una expresión terrible y un hilo de sangre recorría [From.GetPossPronoun] mejilla. Los médicos no han hallado nada malo en su cuerpo. Es como si hubiera muerto de miedo por una terrible pesadilla. De nuevo, rumores oscuros hablan del llamado niño demonio, mi [GetFromFromRelation] [FromFrom.GetFirstName]... Como siempre que sucede algo terrible, [FromFrom.GetSubjectPronoun] parece excesivamente feliz.;;;;;;;;;x
EVTOPTA_SOA_3039;ÓĞÃ»ÓĞÄ±É±µÄ¿ÉÄÜ£¿;Serait-ce un meurtre?;Könnte es wirklich Mord gewesen sein?;;¿Es posible que haya sido asesinado?;;;;;;;;;x
EVTTITLE_SOA_3040;¿ÉÅÂµÄÃÎ÷Ê;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTDESC_SOA_3040; ÎÒĞÄ°®µÄ[GetFromRelation][From.GetFirstName]Éù³Æ×òÍíÓĞÊ²Ã´¡­¶«Î÷ÊÔÍ¼É±ËÀ[From.GetObjectPronoun]¡£[From.GetSubjectPronounCap]ĞÑÀ´Ê±·¢ÏÖÓĞ¸öëüëÊµÄĞ¡Ğ¡ÂÖÀª×øÔÚ[From.GetPossPronoun]ĞØÇ°£¬ÓÖË»Ë»×÷ÏìµØÅÜÁË£¬ÁôÏÂÁËÒ»¸ù¿ÉÅÂµÄ³¤Õë¡£ÎÒ¾õµÃÕâÖ»ÊÇØ¬ÃÎ°ÕÁË¡ª¡ª±Ï¾¹Å®ÆÍ¾­³£°ÑÕëÂÒ·Å¡£ÓĞÖÖ¹ØÓÚ¡°¶ñÄ§Ö®×Ó¡±µÄ¿ÉÅÂ´«ÎÅ£¬Ïëµ½ÎÒµÄ[GetFromFromRelation] [FromFrom.GetFirstName],Ò»ÑÔÄÑ¾¡¡­;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] soutient que... quelque chose a cherch??l'occire la nuit dernière. [From.GetSubjectPronounCap] a ouvert les yeux et a vu une petite forme qui appuyait sur sa poitrine. La forme est ensuite partie en sifflant, laissant derrière elle une longue aiguille acérée. Je pense que ce n'était qu'un cauchemar, les bonnes laissant traîner des aiguilles partout. Mais le bruit court au sujet d'un soi-disant « enfant démon », m[FromFrom.GetHerHis] [GetFromFromRelation] [FromFrom.GetFirstName]. Une fois de plus...;Mein(e) [GetFromRelation] [From.GetFirstName] behauptet, dass letzte Nacht irgend...etwas versuchte, [From.GetObjectPronoun] zu töten. [From.GetSubjectPronounCap] erwachte mit dem Gefühl eines unangenehmen Drucks auf [From.GetPossPronoun]er Brust. Zischend rannte daraufhin ein schemenhaftes Wesen davon, lie?jedoch eine lange Nadel zurück. Sicher war es nur ein Albtraum. Die Zofen lassen schließlich überall Nadeln herumliegen. Dennoch, die dunklen Gerüchte über das angebliche Dämonenkind, mein(e) [GetFromFromRelation] [FromFrom.GetFirstName], erhalten neue Nahrung...;;Mi amado [GetFromRelation] [From.GetFirstName] afirma que alguien... o algo trat?de acabar con [From.GetObjectPronoun] vida anoche. [From.GetSubjectPronounCap] despert?con una pequeña figura presionando [From.GetPossPronoun] pecho. Sali?corriendo mientras silbaba, pero olvid?una aguja larga y peligrosa. Creo que sólo fue una pesadilla. Las doncellas dejan agujas por todas partes. Sin embargo, de nuevo hay rumores oscuros que hablan del llamado niño demonio, mi [GetFromFromRelation] [FromFrom.GetFirstName]...;;;;;;;;;x
EVTOPTA_SOA_3040;Ì«»ÄÃıÁË;Tout ceci n'a aucun sens;Ich bin umgeben von Hirngespinsten;;Es absurdo.;;;;;;;;;x
EVTTITLE_SOA_3041;¿ÉÅÂµÄÃÎ÷Ê;Cauchemars fatals;Tödliche Träume;;Pesadillas letales;;;;;;;;;x
EVTDESC_SOA_3041;ÎÒÇ×°®µÄ[GetFromRelation] [From.GetFirstName]ÔÚ×òÍí[From.GetPossPronoun]Ë¯ÃÎÖĞÊÜµ½ÁËÏ®»÷¡£ÆÍÈË·¢ÏÖ[From.GetSubjectPronounCap]ÔÚ´²ÉÏÁ÷×Å¿ÚÏÑ£¬Ò»Ö»ÑÛ¾¦³äÑªºìÖ×£¬×ìÀïº¬ºı²»ÇåµØËµ×Å£¬ËÆºõÒ»Ö»Ğ¡¹ÖÎï´ÌÉËÁË[From.GetObjectPronoun]ÑÛ¾¦£¬È»ºóÅÜµôÁË¡£ÓĞÖÖ¹ØÓÚ¡°¶ñÄ§Ö®×Ó¡±µÄ¿ÉÅÂ´«ÎÅ£¬Ïëµ½ÎÒµÄ[GetFromFromRelation] [FromFrom.GetFirstName],Ò»ÑÔÄÑ¾¡¡­Ã¿µ±Éí±ßÓĞ¿ÉÅÂµÄÊÂÇé·¢Éú£¬[FromFrom.GetSubjectPronoun]¾Í»áÒì³£µÄ¿ªĞÄ¡£;M[From.GetHerHis] ch[From.GetBoyGirl] [GetFromRelation] [From.GetFirstName] a certainement eu une attaque dans son sommeil la nuit dernière. [From.GetSubjectPronounCap] bavait sur son lit, un œil inject?de sang, et balbutiait qu'un petit monstre avait réussi ?piquer son œil avant de prendre la fuite. Le bruit court au sujet d'un soi-disant « enfant démon », m[FromFrom.GetHerHis] [GetFromFromRelation] [FromFrom.GetFirstName]. Une fois de plus... Comme toujours, dès que quelque chose d'horrible se produit, [FromFrom.GetSubjectPronoun] semble en tirer un grand plaisir.;Mein(e) [GetFromRelation] [From.GetFirstName] muss in [From.GetPossPronoun] Bett der Schlag getroffen haben. Heute Morgen murmelte [From.GetSubjectPronounCap], ein Auge blutunterlaufen, etwas von einem kleinen Monster, das [From.GetObjectPronoun] ins Auge gestochen habe, bevor es davonlief. Die Gerüchte über das sogenannte Dämonenkind, mein(e) [GetFromFromRelation] [FromFrom.GetFirstName], flackern wieder auf... Wie immer, wenn etwas Unnatürliches passiert, scheint [FromFrom.GetSubjectPronoun] sehr glücklich zu sein.;;Mi querido [GetFromRelation] [From.GetFirstName] ha debido de sufrir un derrame cerebral mientras dormía. [From.GetSubjectPronounCap] fue hallado babeando en la cama, con un ojo inyectado en sangre, mascullando algo de un pequeño monstruo que [From.GetObjectPronoun] punzaba el ojo antes de escapar. De nuevo, rumores oscuros hablan del llamado niño demonio, mi [GetFromFromRelation] [FromFrom.GetFirstName]... Como siempre que sucede algo terrible, [FromFrom.GetSubjectPronoun] parece excesivamente feliz.;;;;;;;;;x
EVTOPTA_SOA_3041;¼òÖ±²»¸ÒÏàĞÅ¡­;Je ne puis y croire...;Ich kann es nicht glauben...;;No puedo creerlo...;;;;;;;;;x
EVTDESC_SOA_3050;¸ĞĞ»[Root.Religion.GetRandomEvilGodName]µÄ¶÷µä£¬ÎÒµÄ¶ÏÖ«¾¹È»³¤»ØÀ´ÁË£¡;Louons [Root.Religion.GetRandomEvilGodName], mon membre a repoussé !;[Root.Religion.GetRandomEvilGodName] war mir gnädig! Mein Körper ist wieder unversehrt!;;¡Por la gracia de [Root.Religion.GetRandomEvilGodName], me ha vuelto a salir el miembro!;;;;;;;;;x
EVTOPTA_SOA_3050;Èöµ©ÍòËê£¡;Ave Satana?;Ave Satana!;;¡Ave Satanás!;;;;;;;;;x
EVTDESC_SOA_3051;[Root.Religion.GetRandomEvilGodName]µÄÉñÁ¦ÈÃÎÒ»Ö¸´¹âÃ÷£¡;Les puissants pouvoirs de [Root.Religion.GetRandomEvilGodName] m'ont redonn?la vue?;[Root.Religion.GetRandomEvilGodName] segnete mich und hat mir das Augenlicht wiedergeschenkt!;;¡He recuperado la vista por el poder de [Root.Religion.GetRandomEvilGodName]!;;;;;;;;;x
EVTOPTA_SOA_3051;ÎÒÃÇÍ´ÒûÏÊÑª£¡;Sanguinem Bibimus?;Sanguinem Bibimus!;;¡Sanguinem Bibimus!;;;;;;;;;x
EVTDESC_SOA_3052;[Root.Religion.GetRandomEvilGodName]µÄÖÖ×ÓÎãÓ¹ÖÃÒÉ¡£ÎÒÖØĞÂ»Ö¸´ÄĞÈËµÄĞÛ·ç£¡;La semence de [Root.Religion.GetRandomEvilGodName] se propagera? Ma vigueur m'a ét?rendue?;Gepriesen sei [Root.Religion.GetRandomEvilGodName]! Meine Männlichkeit ist wiederhergestellt!;;No se negar?la semilla de [Root.Religion.GetRandomEvilGodName]. ¡He recuperado mi hombría!;;;;;;;;;x
EVTOPTA_SOA_3052;¸ß¾ÙÈöµ©µÄÉíÌå£¡;Elevate corpus Satanae?;Elevate corpus Satanae!;;¡Elevate corpus Satanae!;;;;;;;;;x
EVTDESC_SOA_3053;[Root.Religion.GetRandomEvilGodName]µÄĞ°Á¦ÉøÈëÁËÎÒµÄÑªÒº£¬ÎÒµÄÍ·ÄÔÔÙ¶ÈÇåÎúÆğÀ´£¡;L'esprit ténébreux de [Root.Religion.GetRandomEvilGodName] coule dans mes veines? Mon esprit est ?nouveau clair?;[Root.Religion.GetRandomEvilGodName], deine Kraft durchströmt meine Adern, aufs Neue klar mein Verstand!;;El alma oscura de [Root.Religion.GetRandomEvilGodName] corre por mis venas. ¡Ahora lo entiendo!;;;;;;;;;x
EVTOPTA_SOA_3053;ÎÒÃÇ÷Ò÷ÑÈâÉí£¡;Corpus edimus?;Corpus edimus!;;¡Corpus edimus!;;;;;;;;;x
EVTDESC_SOA_3054;[Root.Religion.GetRandomEvilGodNameCap]´ÍÎÒ¼²²¡ÒÔÄ¥íÂÎÒµÄ¾öĞÄ¡­ÏÖÔÚ£¬ÎÒµÄÒâÖ¾¼á¶¨Èç³öÇÊÀûÈĞ£¬Çë½«¶ñ¼²´ÓÎÒÉíÌåìî³ı°É£¡;[Root.Religion.GetRandomEvilGodNameCap] m'a inflig?cette maladie pour me mettre ?l'épreuve... Aujourd'hui, ma volont?est comme une lame acérée et j'exige que ce mal quitte mon corps?;[Root.Religion.GetRandomEvilGodNameCap] segnete mich mit dieser Krankheit, um meine Entschlossenheit zu stärken... Mein Wille wird das Messer sein, mit dem ich meinen Leib von seiner Fäulnis befreie!;;[Root.Religion.GetRandomEvilGodNameCap] me obsequi?con esta enfermedad para reforzar mi propósito?¡Ahora, mi voluntad es como una cuchilla afilada y quiero que esta maldición salga de mi cuerpo!;;;;;;;;;x
EVTOPTA_SOA_3054;·´»ù¶½ÍòËê£¡;Ave Antichriste?;Ave Antichriste!;;¡Ave Anticristo!;;;;;;;;;x
EVTDESC_SOA_3060;Ã»ÓĞ¼ÏËøÄÜÀ§×¡[Root.Religion.GetRandomEvilGodName]µÄ×ÓÃñ£¡ÓüÊØ»áÊ§È¥Öª¾õÖ±µ½ÎÒÌÓÍÑ¡£;Rien ni personne ne peut emprisonner ce qui appartient ?[Root.Religion.GetRandomEvilGodName]? Les sens de mes geôliers ont ét?perturbés assez longtemps pour me permettre de prendre la fuite.;Kein Gitter vermag einen Jünger von [Root.Religion.GetRandomEvilGodName] aufzuhalten! Von Blindheit geschlagen, erlaubten die Wärter mir zu entkommen.;;¡No hay cárcel capaz de retener a [Root.Religion.GetRandomEvilGodName]! El juicio de mis carceleros estaba lo suficientemente nublado para poder escapar.;;;;;;;;;x
EVTOPTA_SOA_3060;[Root.Religion.GetRandomEvilGodName]ÍòËê£¡;Voyez la puissance de [Root.Religion.GetRandomEvilGodName]?;Lob sei [Root.Religion.GetRandomEvilGodName]!;;¡Alabad a [Root.Religion.GetRandomEvilGodName]!;;;;;;;;;x
EVTDESC_SOA_3061;ÎÒµÄÇô·¸£¬±°±ÉµÄ[From.GetTitledName]¡ª¡ªÓĞÈËËµÊÇ[From.Religion.GetRandomEvilGodName]Ö®×Ó¡ª¡ª¾ÓÈ»´ÓÎÒµÄµØÀÎÀïÅÜÁË£¡ÓüÊØÃÇÎŞ·¨ËµÇå·¢ÉúÁËÊ²Ã´ÊÂ¡ª¡ª¼àÉáµÄËøºÃºÃµÄ£¬¿É¾ÍÊÇÈË²»¼ûÁË¡£;[From.GetTitledName], ce rebut de la sociét?que l'on dit être un enfant de [From.Religion.GetRandomEvilGodName], a pu s'échapper de mon cachot? Les gardes ne peuvent pas expliquer ce qui s'est pass? La cellule était encore verrouillée, mais ?l'intérieur, personne?;Meinem Gefangenen, dem verderbten [From.GetTitledName], den man für einen Bastard von [From.Religion.GetRandomEvilGodName] hält, ist die Flucht aus meinem Kerker geglückt! Die Wärter haben keine Erklärung. Das Schloss war unversehrt, die Zelle jedoch leer...;;¡Mi prisionero, el depravado [From.GetTitledName], del que se rumorea que es la semilla de [From.Religion.GetRandomEvilGodName], ha logrado escapar de las mazmorras! Los guardias no se lo explican, la celda seguía cerrada, aunque vacía.;;;;;;;;;x
EVTOPTA_SOA_3061;ÓĞĞ©¿Ö²ÀµÄ´«ÎÅ¡­;Ça ne sent pas bon...;Das sind schlimme Nachrichten...;;Malas noticias?;;;;;;;;x
EVTDESC_SOA_3065;Ò»Ö§È«¸±Îä×°µÄĞ°½Ì¾ü¶Ó£¬×Ô³Æ[Root.Religion.GetRandomEvilGodName]µÄĞÅÍ½£¬ÔÚÈıÃûÇ¿´óµÄÅ®Î×´øÁìÏÂµÖ´ïÁË[Root.Location.GetName]¡£ËûÃÇÒÑ×¼±¸ºÃÔÚÕâ³¡¾öÕ½ÖĞÎªÎÒºÍÖ÷ÈËĞ§Á¦¡£;Une puissante armée de disciples de [Root.Religion.GetRandomEvilGodName] est arrivée ?[Root.Location.GetName], menée par trois puissantes sorcières. Ils sont prêts ?servir leur maître absolu et moi-même dans cette guerre sanglante.;Ein gut ausgerüstete Armee von Kultisten, die sich zu [Root.Religion.GetRandomEvilGodName] bekennen, ist unter der Führung dreier Hexen in [Root.Location.GetName] angekommen. Sie stehen bereit, mir und unserem gefürchteten Meister in diesem wichtigen Krieg zu dienen.;;Un ejército bien equipado de sectarios, seguidores de [Root.Religion.GetRandomEvilGodName], ha llegado a [Root.Location.GetName] con tres poderosas brujas a la cabeza. Están listos para servirnos a m?y a nuestro temido maestro en esta importante guerra.;;;;;;;;;x
EVTOPTA_SOA_3065;[Root.Religion.GetRandomEvilGodName]ÍòËê£¡;Gloire ?[Root.Religion.GetRandomEvilGodName]?;Lob sei [Root.Religion.GetRandomEvilGodName]!;;¡Alabad a [Root.Religion.GetRandomEvilGodName]!;;;;;;;;;x
EVTDESC_SOA_3071;ÎÒµÄ[GetFromRelation]£¬Ğ¡[From.GetFirstName]£¬±»ËÍÈ¥ÁË[From.GetPossPronoun]±£Ä·ÄÇ¶ù¡ª¡ªÒ»¸öÌì×Ê´ÏÓ±µÄÄêÇá¹ÃÄï£¬¾İËµÔøÊÜÑµÒÔ³ÉÎª[Root.Religion.GetPriestTitle]¡£õèõÎµÄÊÇ¡­ÎÒÑ¹¸ù²»ÖªµÀËıÔõÃ´À´µÄ£¬³öÉúÔÚÄÄÀï¡£;M[From.GetHerHis] [GetFromRelation] [From.GetFirstName] adore sa nourrice, une jeune femme très talentueuse instruite comme tout [Root.Religion.GetPriestTitle]. C'est étrange, quand on y pense... Je ne parviens pas ?me rappeler quand cette fille est apparue, ni d'o?elle vient.;Mein(e) [GetFromRelation] [From.GetFirstName] hat [From.GetPossPronoun] Kindermädchen wirklich liebgewonnen. Sie ist eine außergewöhnliche Frau, gelehrt wie eine [Root.Religion.GetPriestTitle]. Seltsam ist nur, dass niemand mehr wei? wann und woher die junge Dame eigentlich hierher gekommen ist...;;Mi [GetFromRelation], el pequeño [From.GetFirstName], se ha encariñado mucho con [From.GetPossPronoun] niñera, una joven con un talento increíble, tan docta como cualquier [Root.Religion.GetPriestTitle]. Aunque es extraño?No tengo ni idea de dónde ha salido esta chica ni de dónde es exactamente.;;;;;;;;;x
EVTOPTA_SOA_3071;ËıÈ·ÊµºÜ³öÉ«;Elle fait vraiment forte impression tout de même;Sie ist wirklich höchst beeindruckend;;Es realmente impresionante;;;;;;;;;x
