#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
INSULT_PIGFACE;ÖíÍ·;de face de cochon;Schweinegesicht;;caracerdo;;;;;;;;;x
heir_text_traits_brave;ËûÊÇÒ»¸öÓÂ¸Ò¶øÀÖÒâĞĞ¶¯µÄÈË£¬ÎÒÃÇÏ£Íû[GetFirstName] µÄÓÂ¸Ò²»»áÈÃÁìµØ±äÎª·ÏĞæ; lui succède. Brave et prêt[GetNoneE] ?l'action, nous espérons qu'[GetSheHe] ne mènera pas le pays ?sa ruine;[GetFirstName] ist mutig und voller Tatendrang. Wir hoffen, [GetSheHe] wird das Reich nicht unbesonnen in den Ruin stürzen.;;Valiente y deseando saltar a la acción, esperamos que la bravura de [GetFirstName] no sea imprudencia que lleve al reino a la ruina;;;;;;;;;x
heir_text_traits_just;ÔÚÃ¿¼şÊÂÉÏ¶¼¹«Æ½ÕıÒå£¬ÎÒÃÇÏ£Íû[GetSheHe]½«´ø×Å´È±¯´¦ÀíÈÎºÎ³åÍ»; lui succède. Juste en toute chose, nous espérons qu'[GetSheHe] gérera les conflits avec grâce;[GetSheHeCap] ist ein Symbol der Gerechtigkeit und wir hoffen, [GetSheHe] wird alle Konflikte anmutig meistern.;;Justo e imparcial en todo, esperamos que [GetSheHe] maneja cualquier conflicto con gracia;;;;;;;;;x
heir_text_traits_gluttonous;ÌåĞÍÅÓ´óµÄ[GetManWoman]£¬ÎÒÃÇÏ£Íû[GetSheHe]Ê×ÏÈ´¦ÀíÁìµØµÄÊÂÎñ¶ø·Ç[GetHerHis]¼¢¶ö; lui succède. Un[GetNoneE] [GetManWoman] enrobé[GetNoneE], dont nous espérons qu'[GetSheHe] fera passer le pays avant sa faim;Da [GetFirstName] sehr gut gebaut ist, hoffen wir, dass [GetSheHe] das Reich über den eigenen Appetit stellt.;;[GetManWoman] de gran tamaño, esperamos que [GetSheHe] ponga el reino por delante de [GetHerHis] apetito;;;;;;;;;x
heir_text_traits_envious;×÷ÎªÒ»¸ö¼µ¶Ê»³ÒÉµÄ[GetManWoman]£¬ÁìµØÄÚµÄ·â³¼¿ÖÅÂÄÑÒÔµÃµ½[GetHerHis]ĞÅÈÎ; lui succède. Enviant les autres et étant méfiant[GetNoneE], les vassaux auront du mal ?gagner sa confiance;[GetSheHeCap] ist von Neid und Argwohn zerfressen. Die Vasallen des Reichs werden es schwer haben, das Vertrauen von [GetFirstName] zu erlangen.;;[GetManWoman] envidioso/a y desconfiado/a, a los vasallos del reino les costar?mucho ganarse [GetHerHis] confianza;;;;;;;;;x
heir_text_traits_craven;×÷ÎªÒ»¸öÅ³·ò£¬[GetHerHis]³¼Ãñ²»´ó¿ÉÄÜ×ğÖØ[GetHerHim]; lui succède. Sa lâchet?ne sera pas appréciée par ses sujets;So hundsfeige wie [GetSheHe] ist, werden die Untertanen [GetHerHim] wohl kaum respektieren.;;Un/a vil cobarde, es improbable que [GetHerHis] súbditos [GetHerHim] respeten.;;;;;;;;;x
heir_text_traits_greedy;Õâ¸ö[GetManWoman]Èç´ËµÄÌ°À·£¬ÁìµØµÄÇî¿àÅ©ÃñºÜ¿ÉÄÜ²»Âú; lui succède. Un[GetNoneE] [GetManWoman] avide que n'appréciera pas la paysannerie;Vor allem beim armen Landvolk wird diese gierige Person kaum Erfolg haben.;;[GetManWoman] codicioso/a, a quien no apreciarán los campesinos pobres del reino;;;;;;;;;x
heir_text_traits_cruel;×÷ÎªĞÄĞØÏÁÕ­µÄ[GetManWoman]£¬ÎÒÃÇµ£ĞÄ[GetFirstName]µÄ¹¬Í¢½«Éú»îÔÚ[GetHerHim]¿Ö²ÀÖ®ÖĞ; lui succède. Un[GetNoneE] [GetManWoman] mesquin[GetNoneE] qui instille la peur chez ses sujets;[GetFirstName] ist niederträchtig und der Hof wird [GetHerHim] sicherlich fürchten.;;[GetManWoman] mezquino/a, esperamos que la corte de [GetFirstName] viva temiéndo[GetHerHim];;;;;;;;;x
heir_text_traits_trusting;[GetFirstName]µÄÊàÃÜÔº¿ÉÄÜ±ÈÇáĞÅ×ÔÂúµÄ[GetHerHim]ÓµÓĞ¸ü´óµÄÈ¨Á¦£¬¼´Ê¹²»Ó¦Èç´Ë; lui succède. Sa nature confiante pourrait octroyer un pouvoir trop grand au Conseil;Da [GetFirstName] äußerst treuherzig und selbstzufrieden ist, wird der Rat wohl mehr Macht über [GetHerHim] haben, als angebracht wäre.;;Confiado/a y complaciente, puede que el consejo de [GetFirstName] tenga más poder sobre [GetSheHe] de lo que debería;;;;;;;;;x
heir_text_traits_honest;ÓÉÓÚÃ»ÄÜÁ¦È¥Èö»Ñ£¬ÎÒÃÇµ£ĞÄÓĞÈË»áÇáÊÓ[GetHerHis]³ÏÊµ; lui succède. Incapable de mentir, nous craignons que certains méprisent son honnêtet?Da [GetSheHe] einfach nicht lügen kann, wird [GetSheHe] wohl bei all jenen in Ungnade fallen, die Aufrichtigkeit verabscheuen.;;Incapaz de mentir, tenemos que habr?quienes desprecien [GetHerHis] sinceridad;;;;;;;;;x
heir_text_traits_slothful;×÷ÎªÒ»¸öÀÁ¶èµÄ[GetManWoman]£¬ÎÒÃÇµ£ĞÄÃ»ÓĞÊÂ»áÔÚ [GetFirstName]µÄÖÎÏÂ·¢Éú; lui succède. Étant un[GetNoneE] [GetManWoman] fainéant[GetNoneE], nous craignons que rien ne ressorte de son règne;Aufgrund der Untätigkeit von [GetFirstName] fürchten wir, dass im Reich nichts vorangehen wird.;;[GetManWoman] holgazán/a, tenemos que nada saldr?del reinado de [GetFirstName];;;;;;;;;x
heir_text_traits_charitable;Õâ¸ö[GetManWoman]¿¶¿®´ó·½£¬ÎÒÃÇÏ£ÍûÁìµØËùÓĞµÄ²Æ¸»×îºó²»»á¶¼Âäµ½[Religion.GetPriestTitle]ÃÇµÄ¿Ú´üÀï; lui succède. Enclin[GetNoneE] ?la charit? nous espérons que toute la richesse du pays n'ira pas dans les poches des [Religion.GetPriestTitle]s;Da [GetSheHe] sehr freigiebig ist, hoffen wir, dass nicht das gesamte Reichsvermögen in die Taschen des Klerus wandern wird.;;[GetManWoman] generoso/a, esperamos que no toda la riqueza del reino termine en los bolsillos de los [Religion.GetPriestTitle]s;;;;;;;;;x
heir_text_traits_wroth;[GetFirstName]¼«Ò×·¢Å­£¬µĞÈËºÍ·â³¼¶¼Éú»îÔÚ¶Ô[GetHerHim]µÄ¿Ö¾åÖ®ÖĞ; lui succède. Enclin[GetNoneE] ?des accès de colère, [GetSheHe] instille la peur chez ses ennemis, tout comme chez ses vassaux;Die häufigen Wutausbrüche von [GetFirstName] werden Feinde wie Vasallen wohl in Furcht leben lassen.;;Con propensión a la ira, tanto enemigos como vasallos de [GetFirstName] [GetHerHim] temerán por igual;;;;;;;;;x
heir_text_traits_paranoid;ÒÉÉñÒÉ¹íµÄ[GetManWoman]£¬[GetFirstName]µÄÆ«Ö´¿ÉÄÜ²»Ì«ÊÊºÏ[GetHerHis]³¼Ãñ; lui succède. Un[GetNoneE] [GetManWoman] très méfiant[GetNoneE], ce qui risque de poser problème ?ses sujets;[GetFirstName] ist überaus misstrauisch und neigt zu Paranoia, was bei den Untertanen kaum gut ankommen sollte.;;[GetManWoman] suspicaz, puede que la paranoia de [GetFirstName] no encaje bien con [GetHerHis] súbditos;;;;;;;;;x
heir_text_traits_erudite;[GetManWoman]ºÃÑ§ÓĞ²Å£¬ÎÒÃÇµ£ĞÄ[Religion.GetPriestTitle]½«»á·±ÈÙµ«ÉÌÈËÃÇÊÜµ½Ëğº¦;, un[GetNoneE] érudit[GetNoneE], lui succède. Nous craignons que les [Religion.GetPriestTitle]s se portent bien et que les bourgeois ne souffrent de son règne.;[GetFirstName] liest und lernt gerne. Wir fürchten, die [Religion.GetPriestTitle]-Gemeinde wird davon profitieren, während das Bürgertum darunter leiden wird.;;[GetManWoman] erudito/a y aficionado/a a los libros, tememos que los [Religion.GetPriestTitle]s prosperen mientras los burgueses sufren;;;;;;;;;x
heir_text_traits_stubborn;×÷ÎªÒ»¸öÍç¹ÌµÄ[GetManWoman]£¬[GetFirstName]µÄ³¼ÃñÔÚ[GetSheHe]¶¨ÏÂ[GetHerHis]¾ö¶¨ºó»òĞíÒª·Ñ¾¡Á¦Æø²ÅÄÜÁîÆäÌı½øÒâ¼û; lui succède. Un[GetNoneE] [GetManWoman] dont les sujets auront du mal ?placer un mot après qu'[GetSheHe] ait pris une décision;Die Dickköpfigkeit von [GetFirstName] wird es Untertanen erschweren, [GetHerHim] von einmal gefassten Entschlüssen abzubringen.;; [GetManWoman] obstinado/a, puede que a los súbditos de [GetFirstName] les cueste conseguir añadir algo después de que [GetSheHe] haya tomado [GetHerHis] decisión;;;;;;;;;x
heir_text_three_skills;[GetSheHe]ÒÑÈ»ÕÆÎÕÁË¶àÃÅ¼¼ÇÉ£¬±Ø½«ÊÜµ½[GetHerHis]³¼ÃñÇÕÅå; lui succède. Maîtrisant plusieurs domaines de compétence, [GetSheHe] sera sans doute admiré[GetNoneE] par ses sujets;Da [GetSheHe] viele Fertigkeiten gemeistert hat, werden die Untertanen [GetHerHim] sicherlich verehren.;;Dominando tantas habilidades, seguro que [GetSheHe] ser?admirado/a por [GetHerHis] súbditos;;;;;;;;;x
heir_text_five_skills;¶ÔÌìµØÖ®¼äËùÓĞÊÂÎïµÄ¾ªÈËÖªÊ¶¿Ï¶¨»áÊ¹µÃ[GetFirstName]µÄÍ³ÖÎ³ÉÎªÒ»¶Î´«Ææ; lui succède. Doté[GetNoneE] d'une connaissance impressionnante de toute chose entre ciel et terre, son règne deviendra probablement légendaire;[GetFirstName] ist mit beeindruckendem Wissen über alles Mögliche zwischen Himmel und Erde gesegnet und wird sicherlich zu einer Legende.;;Bendecido/a con un conocimiento asombroso de todas las cosas del mundo, seguro que el reinado de [GetFirstName] ser?legendario;;;;;;;;;x
heir_text_traits_varangian;Ôø¾­ÔÚÒ£Ô¶µÄ¡°Î°´óÖ®³Ç¡±Ã×¿ËÀ­¼Ó¶û×ÈÈÎÖ°£¬[GetFirstName]µÄÃ°ÏÕ¾«ÉñºÜ¿ÉÄÜ¼¤Àø[GetHerHis]³¼Ãñ; lui succède. Esprit aventureux ayant servi dans la lointaine Miklagård, [GetSheHe] inspirera facilement ses sujets;[GetFirstName] diente schon im fernen Miklagard und kann dank dieser Abenteuerlust sicher die Untertanen anspornen.;;Habiendo servido en la lejana Miklagard, es muy probable que el espíritu aventurero de [GetFirstName] inspire a [GetHerHis] súbditos;;;;;;;;;x
heir_text_traits_stubborn_kind;ÆäÈ·ĞÅ¶ÔÃ¿¸öÈË¶¼Ó¦¸ÃÕ¹ÏÖÉÆÁ¼¶øÎŞÂÛÊÇ·ñÖµµÃ£¬ÎÒÃÇµ£ĞÄ[GetFirstName]µÄµĞÈË¿ÉÄÜ»áÀûÓÃÕâÒ»µã; lui succède. Convaincu[GetNoneE] que tout le monde devrait faire preuve de gentillesse, nous craignons que ses ennemis n'en profitent;[GetFirstName] ist davon überzeugt, dass alle Menschen unabhängig ihrer Herkunft gleichermaßen gütig behandelt werden sollten. Feinde könnten dies jedoch zu ihrem Vorteil nutzen.;;Convencido que se deber mostrar amabilidad a todos a pesar de su valía, tememos que los enemigos de [GetFirstName] empleen esto en su beneficio;;;;;;;;;x
heir_text_traits_strong_brave;ÔÚÕ½³¡ÉÏ¸©ÊÓ×Å[GetHerHis]µĞÈË£¬[GetFirstName]ÄÜºÁÎŞÎÊÌâµØ¹ÄÎè[GetHerHis]¾ü¶Ó; lui succède. Surpassant ses ennemis sur le champ de bataille, [GetSheHe] n'aura pas de mal ?inspirer ses hommes;[GetFirstName] gibt auf dem Schlachtfeld eine imposante Figur ab und wird keine Probleme dabei haben, die Truppen zu motivieren.;;Al imponerse sobre [GetHerHis] enemigos en el campo de batalla, a [GetFirstName] no le costar?nada inspirar a sus [GetHerHis] tropas;;;;;;;;;x
heir_text_traits_temperate_lustful;ÏòÀ´Ô¸ÒâÓë[GetHerHis]ÅäÅ¼ĞĞÖÜ¹«Ö®Àñ£¬ÎÒÃÇÆÚ´ıÍ³ÖÎ¼Ò×å·±ÈÙ²ıÊ¢; lui succède. Toujours disposé[GetNoneE] ?divertir s[GetHerHisOpp] [GetHusbandWifeOpp], nous nous attendons ?ce que la famille s'agrandisse;Da [GetSheHe] der Erfüllung der ehelichen Pflichten stets und gerne nachkommt, rechnen wir mit einer stetig wachsenden Königsfamilie.;;Siempre deseoso/a de entretener a [GetHerHis] consorte, esperamos que la familia real aumente y prospere;;;;;;;;;x
heir_text_traits_charitable_just;×÷Îª¹«Æ½¹«ÕıµÄ[GetManWoman]£¬ÎÒÃÇÆÚ´ı[GetHerHim]È·±£Ã¿¸öÈË¶¼µÃµ½ËûÃÇÓ¦µÃµÄ; lui succède. Un[GetNoneE] [GetManWoman] équitable qui s'assurera que chacun est sa part;[GetSheHeCap] gilt als äußerst gerecht und wir gehen davon aus, dass niemand zu kurz kommen wird.;;[GetManWoman] equitativo/a, esperamos de [GetSheHe] que se asegure de que todos reciben lo que es justo;;;;;;;;;x
heir_text_traits_diligent_greedy;×÷ÎªÒ»¸öÇÚÕşµÄ[GetManWoman]£¬ÔÚ[GetHerHim]µÄÍ³ÖÎÏÂÁìµØ¿ÉÄÜ±äµÃ¸»Ô££¬Ò²¿ÉÄÜ±»»ÙÃğ; lui succède. Un[GetNoneE] [GetManWoman] assidu[GetNoneE] et avide, dont on ignore si le règne enrichira ou malmènera le pays;[GetFirstName] ist arbeitsam und wird das Reich zur Blüte bringen oder in den Ruin stürzen.;;[GetManWoman] trabajador/a, [GetHerHim] tocar?llevar el reino a la riqueza... o a la ruina;;;;;;;;;x
heir_text_traits_craven_honest;×ÜÊÇÔ¸Òâ³ĞÈÏ[GetHerHis]È±µãÓĞºÜ¶à£¬Ê¹µÃÁìµØÊÇ·ñ»áĞÅÈÎËûÃÇµÄĞÂ[PrimaryTitle.GetRulerTitle]³ÉÎªÁËÒÉÎÊ; lui succède. Toujours enclin[GetNoneE] ?admettre ses défauts qui sont nombreux, c'est avec un grand doute que le pays se fie ?[GetHerselfHimself];[GetSheHeCap] hat viele Schwächen und gesteht diese auch offen ein. Ob [GetSheHe] auf dem [PrimaryTitle.GetRulerTitle]-Posten das Vertrauen des Reichs erlangen kann, ist mehr als zweifelhaft.;;Siempre dispuesto a admitir [GetHerHis]s numerosas debilidades, dudamos mucho que el reino llegue a confiar en su nuevo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
heir_text_traits_shy_trusting;×÷ÎªÒ»¸öÓ×ÖÉµÄ[GetManWoman]£¬[GetHerHis]ÓÌÔ¥²»¾öµÄ±¾ĞÔ¿ÉÄÜÊ¹[GetHerHim]Ê§È¥¿ØÖÆÈ¨; lui succède. Sa nature peu enthousiaste et sa naïvet?pourrait l'empêcher de prendre les rênes;Naivität und ein zurückhaltendes Wesen könnten verhindern, dass [GetSheHe] die Zügel in der Hand behalten wird.;;[GetManWoman] ingenuo/a , [GetHerHis] naturaleza reacia puede impedir[GetHerHim] que tome el mando;;;;;;;;;x
heir_text_traits_gregarious_honest;´Ó²»ÇÓÓÚ±í´ï[GetHerHis]Ïë·¨£¬[GetSheHe] ¶¨»áÓÃ[GetHerHis]»úÃô³ÏÊµµÃµ½Õû¸öÁìµØµÄ°®´÷; lui succède. N'ayant pas peur de dire ce qu'[GetSheHe] pense, [GetSheHe] charmera sûrement ses sujets avec son honnêtet?[GetSheHeCap] hält mit Meinungen nie hinter dem Berg und wird das Reich zweifelsohne mit scharfsinniger Ehrlichkeit für sich gewinnen.;;Nunca teme dar [GetHerHis] opinión, as?que [GetSheHe] seguramente encandilar?al reino con [GetHerHis] sinceridad astuta;;;;;;;;;x
heir_text_traits_cynical_arbitrary;ÓÉÓÚÈ±Ê§µÀµÂÉÏµÄÖ¸µ¼£¬[GetHerHis]³¼Ãñ½«²»µÃ²»Ñ§Ï°ËûÃÇ¾¿¾¹Ó¦¸Ãº¦ÅÂ»¹ÊÇ×ğ¾´[GetHerHim]; lui succède. Manquant de boussole morale, ses sujets apprendront s'ils doivent [GetHerHim] craindre ou [GetHerHim] respecter;Da [GetSheHe] über keinerlei moralischen Kompass verfügt, wird das Volk erst herausfinden müssen, ob es [GetHerHim] fürchten oder respektieren soll.;;Al no tener brújula moral alguna, [GetHerHis] súbditos tendrán que aprender si temer[GetHerHim] o respetar[GetHerHim];;;;;;;;;x
heir_text_traits_cruel_wroth;×÷ÎªÒ»¸öÕæÕıµÄÅ°´ı¿ñ£¬ÎÒÃÇµ£ÓÇÁìµØ»áÔÚ[GetHerHis]Í³ÖÎÏÂ±ä³ÉÊ²Ã´Ñù×Ó; lui succède. Étant un[GetNoneE] véritable sadique, nous avons peur de ce que deviendra le pays sous son règne;Aufgrund der sadistischen Züge von [GetFirstName] befürchten wir das Schlimmste für das Reich.;;Todo un/a sádico/a, tememos en qu?se convertir?el reino bajo [GetHerHis] reinado;;;;;;;;;x
heir_text_traits_wroth_zealous;Æä±»×Ú½ÌÈÈÇéËùÃÉ±Î£¬Òì¶ËºÍÒì½ÌÍ½¶¼º¦ÅÂ[GetHerHis]ÕıÒåÖ®Å­; lui succède. Aveuglé[GetNoneE] par sa ferveur religieuse, les hérétiques et les infidèles craindront sa fureur vertueuse;Geblendet von religiöser Leidenschaft, wird [GetSheHe] Heiden und Ketzern mit rechtschaffenem Zorn das Fürchten lehren.;;Cegado/a por el fervor religioso, infieles y herejes aprenderán a temer [GetHerHis] justa ira;;;;;;;;;x
heir_text_traits_paranoid_deceitful;Ò»¸ö½Æ»«¶àÒÉµÄ½ÇÉ«£¬ÎÒÃÇµ£ĞÄ[GetHerHim]»áÓÃØ°Ê×°ÑÎÒÃÇÃ¿¸öÈËµÄÃû×ÖÉÏ´ÓÃûµ¥ÉÏ»®È¥; lui succède. Retors et méfiant[GetNoneE], nous nous attendons ?être des cibles pour [GetHerselfHimself];Da [GetSheHe] verschlagen und argwöhnisch ist, hält [GetSheHe] sicher schon eine Sammlung von Dolchen mit unseren Namen darauf bereit.;;Personaje artero y desconfiado, [GetHerHim] imaginamos llevando dagas con nuestros nombres escritos en ellas;;;;;;;;;x
# NEW TEXT;;;
province_embellishment;Ê¡·İ×°ÊÎ;Embellissement provincial;Provinzverschönerung;;Embellecimiento de la provincia;;;;;;;;x
FILTER_MY_DYNASTY;ÎÒµÄ¼Ò×å;Ma dynastie;Meine Dynastie;;Mi dinastía.;;;;;;;;;x
DISTANT_CHARACTER;§R³¬³öÍâ½»·¶Î§§!;§RHors de portée diplomatique?;§RAußerhalb diplomatischer Reichweite?;;§RFuera de alcance diplomático?;;;;;;;;;x
SET_PACIFIED_EFFECT;·ÀÖ¹$CHAR|Y$ÏòÍ¬Ò»ÁìµØÄÚµÄÆäËûÈËĞûÕ½£¬Ö±µ½$DATE|Y$¡£;Empêche ?$CHAR|Y$ de déclarer la guerre ?d'autres vassaux du même pays jusqu'au $DATE|Y$.;Hindert $CHAR|Y$ bis zum $DATE|Y$ daran, anderen im selben Reich den Krieg zu erklären.;;Impide a $CHAR|Y$ declara la guerra a otros del mismo reino hasta $DATE|Y$.;;;;;;;;;x
NOT_PACIFIED_BY_LIEGE;Î´ÊÜÁìÖ÷°²¸§(ÓĞĞ§ÆÚÖÁ$DATE|Y$);Non pacifi?par le seigneur lige (expire le $DATE|Y$);Nicht durch Lehnsherr befriedet (endet am $DATE|Y$);;No pacificado por su señor (expira $DATE|Y$);;;;;;;;;x
HAS_MERCENARY_UNITS_NOT;$CHARACTER$Ã»ÓĞÓµÓĞ¹ÍÓ¶±øµ¥Î»;$CHARACTER$ ne possède pas d'unit?de mercenaires;$CHARACTER$ besitzt keine Söldnereinheiten;;$CHARACTER$ no tiene unidades mercenarias;;;;;;;;;x
HAS_LOOT_TRIGGER;ÒÑ¾­Ï´½ÙÖÁÉÙ$NEED|Y$¤;A pill?au moins $NEED|Y$?Hat mindestens $NEED|Y$?geplündert;;Ha saqueado al menos $NEED|Y$?;;;;;;;;x
HAS_LOOT_TRIGGER_NOT;ÒÑ¾­Ï´½ÙÉÙÓÚ$NEED|Y$¤;A pill?moins de $NEED|Y$?Hat weniger als $NEED|Y$?geplündert;;Ha saqueado menos de $NEED|Y$?;;;;;;;;x
HAS_REGIMENTS;ÒÑ¾­×é½¨¾üÍÅ;A lev?des régiments;Hat Regimenter aufgestellt;;Ha reclurado regimientos;;;;;;;;;x
HAS_NOT_REGIMENTS;Î´×é½¨¾üÍÅ;N'a pas de régiments levés;Hat keine Regimenter aufgestellt;;No ha reclutado regimientos;;;;;;;;;x
LIEGE_IS_IN_THE_PROCESS_OF_ENFORCING_REALM_PEACE;ÁìÖ÷ÔÚÇ¿ÖÆÈ«¾³ºÍÆ½µÄ½ø³ÌÖĞ;Le seigneur lige impose la paix dans le pays;Lehnsherr ist dabei, den Reichsfrieden durchzusetzen;;Señor est?en proceso de imponer la paz en el reino;;;;;;;;;x
LIEGE_IS_NOT_IN_THE_PROCESS_OF_ENFORCING_REALM_PEACE;ÁìÖ÷Î´ÔÚÈ«¾³¹úÄÚºÍÆ½µÄ½ø³ÌÖĞ;Le seigneur lige n'impose pas la paix dans le pays;Lehnsherr ist nicht dabei, den Reichsfrieden durchzusetzen;;El señor no est?en proceso de imponer la paz en el reino;;;;;;;;;x
HAS_NEWLY_ACQUIRED_TITLES;ĞÂ½üÈ¡µÃÍ·ÏÎ;A acquis un nouveau titre;Hat neu erhaltene Titel;;Ha adquirido títulos recientmente;;;;;;;;;x
DONT_HAS_NEWLY_ACQUIRED_TITLES;ĞÂ½üÎ´È¡µÃÍ·ÏÎ;N'a pas acquis de nouveau titre;Hat keine neu erhaltenen Titel;;No ha adquirido títulos recientmente;;;;;;;;;x
NOT_ALLOWED_TO_PLAY_WITHOUT_DLC;Ã»ÓĞ§Y$DLC$§!DLC£¬²»ÄÜÑ¡ÔñÕâ¸ö½ÇÉ«½øĞĞÓÎÏ·£¡;Jouer ce personnage est impossible sans avoir le DLC '§Y$DLC$?'?;Diese Person kann nur mit dem DLC §Y$DLC$? gespielt werden!;;No se permite jugar con este personaje sin el DLC! §Y$DLC$?;;;;;;;;;x
prosperity_5_year;¼ûÖ¤ÁìµØ·±ÈÙ;Voir le pays prospérer;Wohlstand im Reich;;Ver prosperar el reino;;;;;;;;;x
desc_prosperity_5_year;¼ûÖ¤ÁìµØ·±ÈÙµÄÒ°ĞÄ½«»áÔÚ´ËĞŞÕıÏûÊ§Ê±´ï³É;L'ambition 'Voir le pays prospérer' s'achèvera lorsque ce modificateur expirera.;Die Ambition "Wohlstand im Reich" endet, wenn dieser Modifikator abläuft.;;La ambición Ver prosperar el reino concluir?cuando este modificador expire.;;;;;;;;;x
RETURNING_FAVOR_TO_ABSTAINER;$WHO1|Y$Ïë»¹ÈËÇé¸ø$WHO2|Y$£¬µ«Ä¿Ç°°´ÕÕ±¾ĞÄÍ¶Æ±£¬ÒòÎª$WHO2|Y$ÆúÈ¨ÁË;$WHO1|Y$ retourne une faveur ?$WHO2|Y$, mais vote selon sa conscience alors que $WHO2|Y$ s'abstient.;$WHO1|Y$ erwidert $WHO2|Y$ einen Gefallen, stimmt aber nach eigenem Gutdünken ab, während $WHO2|Y$ sich der Stimme enthält.;;$WHO1|Y$ devuelve un favor a $WHO2|Y$, pero vota según su conciencia, ya que $WHO2|Y$ se abstiene.;;;;;;;;;x
EMPTY_VOTER_SEAT;§Y ¿ÕÏ¯Î»§!;§YSiège vacant?;§YFreier Sitz?;;§YEscaño vacío?;;;;;;;;;x
EMPTY_VOTER_SEAT_EXPLANATION;¿ÕµÄÏ¯Î»ÊÓÎª·´¶ÔÆ±;Les sièges vacants sont comptabilisés comme des votes négatifs.;Ein freier Sitz wird als Nein-Stimme gewertet.;;Se considera que un escaño vacío vota en contra.;;;;;;;;;x
RELEASE_D_WARNING;ÄãÕıÔÚÊ¹ÓÃÊÍ·ÅDÖ´ĞĞµµ£¡ÒòÆäĞèÒª´óÁ¿¼ÇÂ¼ËùÒÔËÙ¶È»ºÂı£¡;Vous utilisez l'exécutable de la version D qui est lente ?cause de la mise en fichier log étendue;Du verwendest die D-Version der ausführbaren Datei! Diese läuft aufgrund umfassender Protokollierungsvorgänge langsamer!;;¡Estás usando el ejecutable Release D! ¡Va lento por una conexión exhaustiva!;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE;$WHO|Y$ÒÑ¾­ÊÚÓèÈÙÓşÍ·ÏÎ$TITLE|Y$;$WHO|Y$ a attribu?le titre honorifique '$TITLE|Y$';$WHO|Y$ hat den Ehrentitel $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido el título honorario $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_NOT;$WHO|Y$Î´ÊÚÓèÈÙÓşÍ·ÏÎ$TITLE|Y$;$WHO|Y$ n'a pas attribu?le titre honorifique '$TITLE|Y$';$WHO|Y$ hat den Ehrentitel $TITLE|Y$ nicht verliehen;;$WHO|Y$ no ha concedido el título honorario $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_COUNT;$WHO|Y$ÖÁÉÙÊÚÓèÁË$COUNT|Y$¸öÈÙÓşÍ·ÏÎ$TITLE|Y$;$WHO|Y$ a attribu?au moins $COUNT|Y$ titre honorifique '$TITLE|Y$';$WHO|Y$ hat mindestens $COUNT|Y$ des Ehrentitels $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido al menos $COUNT|Y$ títulos honorarios $TITLE|Y$;;;;;;;;;x
HAS_ASSIGNED_MINOR_TITLE_COUNT_NOT;$WHO|Y$ÊÚÓèµÄÈÙÓşÍ·ÏÎ$TITLE|Y$ÉÙÓÚ$COUNT|Y$¸ö;$WHO|Y$ a attribu?moins de $COUNT|Y$ titre honorifique '$TITLE|Y$';$WHO|Y$ hat weniger als $COUNT|Y$ des Ehrentitels $TITLE|Y$ verliehen;;$WHO|Y$ ha concedido menos de $COUNT|Y$ títulos honorarios $TITLE|Y$;;;;;;;;;x
INFAMY_DECAY_MONTHS;°´ÕÕ´ËËÙÂÊ£¬ĞèÒª$MONTHS|Y$¸öÔÂË¥¼õµ½§Y0%§!;?ce rythme, cela prendra $MONTHS|Y$ mois pour être ?§Y0%?.;Bei aktueller Geschwindigkeit dauert es $MONTHS|Y$ Monate, bis der Infamiewert 0 erreicht.;;A este ritmo tardar?$MONTHS|Y$ meses en decaer hasta 0.;;;;;;;;;x
PREFERRED_WAR_TARGET_TOOLTIP;Ê×Ñ¡Õ½ÕùÄ¿±ê£º$TARGET|Y$;Cible de guerre préférée: $TARGET|Y$;Bevorzugtes Kriegsziel: $TARGET|Y$;;Objetivo preferente de la guerra: $TARGET|Y$;;;;;;;;;x
CHARACTER_FAVOR_INDICATOR_TOOLTIP;Õâ¸ö½ÇÉ«Ç·ÄãÒ»¸öÈËÇé;Ce personnage vous doit une faveur;Diese Person ist Euch einen Gefallen schuldig.;;Este personaje te debe un favor;;;;;;;;;x
HAS_CHILDREN;ÓĞº¢×Ó;A des enfants;Hat Kinder;;Tiene hijos;;;;;;;;;x
HAS_NO_CHILDREN;Ã»ÓĞº¢×Ó;N'a pas d'enfant;Hat keine Kinder;;No tiene hijos;;;;;;;;;x
HAS_LIVING_CHILDREN;ÓĞ»î×ÅµÄº¢×Ó;A des enfants en vie;Hat lebende Kinder;;Tiene hijos vivos;;;;;;;;;x
HAS_NO_LIVING_CHILDREN;Ã»ÓĞ»î×ÅµÄº¢×Ó;N'a pas d'enfant en vie;Hat keine lebenden Kinder;;No tiene hijos vivos;;;;;;;;;x
