;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTA7806;Õâ´¬ÊÇ[FromFrom.GetTitledFirstName]ÆÆ»µµÄ!;Le bateau a ét?sabot?par [FromFrom.GetTitledFirstName]? ;Das Boot wurde von [FromFrom.GetTitledFirstName] sabotiert!;;¡[FromFrom.GetTitledFirstName] sabote?el bote!;;;;;;;;;x
EVTOPTA7807;ÓĞÈËÆÆ»µÁËÕâËÒ´¬...;Quelqu'un a sabot?le bateau...;Jemand hat das Boot sabotiert...;;Alguien sabote?el bote...;;;;;;;;;x
EVTDESC7808;ÔÚÄãµÄÒªÇóÏÂ¾­¹ıÁË×ĞÏ¸µÄ¼ì²é, Ë®ÊÖÃÇ·¢ÏÖÕâËÒ´¬±»×öÁËÊÖ½Å! Èç¹ûÓÃËü³öº½µÄ»°, ÎŞÒÉÈÃËùÓĞÈË¶¼ÔáÉíÓã¸¹.;Après un examen minutieux effectu??votre demande, les marins découvrent que le bateau a ét?saboté ! Le saboteur avait fait en sorte que le bateau prenne l'eau une fois l'ancre levée, mettant ainsi votre vie en péril.;Bei näherer Untersuchung, auf Euren Wunsch hin, stellen die Matrosen fest, dass sich jemand am Boot zu schaffen gemacht hat! Wenn es ablegt hätte, wäre es sicherlich umgeworfen worden und Ihr wärt in den Wellen ertrunken.;;Tras inspeccionar el bote a petición tuya, ¡los marineros descubren que el bote ha sido manipulado! De haber zarpado, seguramente habría zozobrado y me habría arrastrado bajo las olas.;;;;;;;;;x
EVTOPTA7808;¿Ï¶¨ÊÇ[FromFrom.GetTitledFirstName]ÅÉÈËÆÆ»µÁËÕâËÒ´¬!;Ce sont les hommes de [FromFrom.GetTitledFirstName] qui ont sabot?mon bateau?;[FromFrom.GetTitledFirstName] schickte seine Männer, um das Boot zu sabotieren!;;¡[FromFrom.GetTitledFirstName] hizo que lo sabotearan!;;;;;;;;;x
EVTOPTA7809;Ë­¶ÔÕâÊÂ¸ºÔğ?;Qui est responsable de cette affaire?;Wer ist verantwortlich?;;¿Quién es el responsable?;;;;;;;;;x
EVTDESC7810;ÎÒµÄÍ¬Ä±, [From.GetTitledFirstName], ¸æËßÎÒ, ÒÑ¾­×¼±¸¾ÍĞ÷. [Root.PlotTarget.GetTitledFirstName]²»¾Ã½«ÔÚº£ÄÑÖĞÓöÄÑ.;Mon complice, [From.GetTitledFirstName], m'a inform?que tout était prêt pour le petit incident de bateau dont [Root.PlotTarget.GetTitledFirstName] sera bientôt la victime.;Mein Mitverschwörer, [From.GetTitledFirstName], hat mir mitgeteilt, dass alles für den kleinen Bootunfall vorbereitet sei, dessen [Root.PlotTarget.GetTitledFirstName] bald Opfer sein wird.;;Mi cómplice, [From.GetTitledFirstName], me ha hecho saber que todo est?a punto para el pequeño accidente de navegación que pronto sufrir?[Root.PlotTarget.GetTitledFirstName].;;;;;;;;;x
EVTOPTA7810;àË, ´¬!;Oh? du bateau?;Schiff ahoi!;;¡Barco a la vista!;;;;;;;;;x
EVTDESC7811;[From.GetTitledFirstName]¸æËß[From.GetHerHis]ÔŞ³ÉÆÆ»µÄÇËÒ½«°Ñ[From.PlotTarget.GetTitledFirstName][From.PlotTarget.GetHerHis]ÂñÔáË®µ×µÄ´¬Ö»¡£Ô¸[Root.Religion.GetRandomGodName]¿íË¡ÎÒ!;[From.GetTitledFirstName] transmet son accord pour le sabotage du navire de [From.PlotTarget.GetTitledFirstName] qui deviendra son futur sépulcre. Que [Root.Religion.GetRandomGodName] me pardonne?;[From.GetTitledFirstName] sendet [From.GetHerHis] Zustimmung zur Sabotage des Bootes, das [From.PlotTarget.GetTitledFirstName] in [From.PlotTarget.GetHerHis] feuchtes Grab senden wird. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledFirstName] envía su aprobación para el sabotaje del barco, que llevar?a [From.PlotTarget.GetTitledFirstName] a su tumba submarina. ¡Que [Root.Religion.GetRandomGodName] me perdone!;;;;;;;;;x
EVTDESC7812;[From.GetTitledFirstName]Í¨ÖªÎÒ´ÌÉ±[From.PlotTarget.GetTitledFirstName]µÄÒõÄ±½øÕ¹Ë³Àû. Ò»¸öÔÂÄÚ[From.PlotTarget.GetSheHe]½«ÔÚÒ»´Î²»ĞÒµÄº£ÄÑÖĞÓÀÔ¶µØÊ§×Ù...;[From.GetTitledFirstName] m'informe que le complot visant ?tuer [From.PlotTarget.GetTitledFirstName] ne connaît aucun retard. D'ici un mois, [From.PlotTarget.GetSheHe] perdra la vie dans un tragique accident de mer...;[From.GetTitledFirstName] hat mich informiert, dass die Verschwörung, [From.PlotTarget.GetTitledFirstName] zu töten, nach Plan voranschreitet. In einem Monat wird [From.PlotTarget.GetSheHe] in einem schrecklichen Bootunfall für immer verloren sein?;[From.GetTitledFirstName] me ha informado que el complot para matar a [From.PlotTarget.GetTitledFirstName] va según lo previsto. Dentro de un mes, se perder?para siempre en un desafortunado accidente de barco...;;;;;;;;;x
EVTDESC7813;³É¹¦ÁË! ÔÚ[From.GetSheHe]´¬ÔâÓöµ½Ò»´Î²»ĞÒµÄ"ÊÂ¹Ê"Ê±[From.GetTitledFirstName]¸ú¿éÊ¯Í·Ò»Ñù³ÁÁËÏÂÈ¥! ²»ĞÒµÄÊÇ, Õâ´¬±»ÆÆ»µµÄ¼£ÏóÌ«Ã÷ÏÔÁË, ²¢ÇÒËùÓĞµÄÖ¤¾İ¶¼Ö¸ÏòÁËÎÒ...;Victoire? [From.GetTitledFirstName] a coul?comme une pierre quand son bateau a 'tragiquement' pris l'eau? Malheureusement, il a ét?prouv?que le bateau avait ét?sabot?et les preuves mènent tout droit vers moi...;Erfolg! [From.GetTitledFirstName] sank wie ein Stein, als das Boot, auf dem [From.GetSheHe] sich befand, einen unglücklichen 'Unfall' hatte! Leider war die Sabotage offensichtlich und alle Beweise führten zu mir?;¡Buenas noticias! ¡[From.GetTitledFirstName] se hundi?como una piedra porque el bote en el que viajaba sufri?un desgraciado 'accidente'! Por desgracia, es obvio que el barco fue saboteado y todas las pistas apuntan hacia m?..;;;;;;;;;x
EVTDESC7814;³É¹¦ÁË! ÔÚ[From.GetSheHe]´¬ÔâÓöµ½Ò»´Î²»ĞÒµÄ"ÊÂ¹Ê"Ê±[From.GetTitledFirstName]¸ú¿éÊ¯Í·Ò»Ñù³ÁÁËÏÂÈ¥! ËùÓĞµÄÖ¤¾İ¶¼Ëæ×ÅÄÇËÒ´¬³ÁÈëÁËº£µ×!;Victoire? [From.GetTitledFirstName] a coul?comme une pierre quand son bateau a 'tragiquement' pris l'eau? Les preuves de ma complicit?ont ét?emportées au fond de l'océan.;Erfolg! [From.GetTitledFirstName] sank wie ein Stein, als das Boot, auf dem [From.GetSheHe] sich befand, einen unglücklichen 'Unfall' hatte!  Alle Beweise gingen mit dem Boot verloren.;;¡Buenas noticias! ¡[From.GetTitledFirstName] se hundi?como una piedra porque el bote en el que viajaba sufri?un desgraciado 'accidente'! Todas las pruebas de mi participación se hundieron con el barco.;;;;;;;;;x
EVTOPTA7814;ÓĞÈËÂäË®ÁË!;Un homme ?la mer?;Mann über Bord!;;¡Hombre al agua!;;;;;;;;;x
EVTDESC7815;Ê§°ÜÁË! ÒòÎªÄ³Ğ©Ô­Òò[From.GetTitledFirstName]·¢ÏÖÁËÄÇĞ©ÊÖ½Å, ÕâËÒ´¬²»»á³ö¸ÛÁË. ÄÇ¸ö¶àÊÂµÄĞ¡º¢»¹°ÑÖ¤¾İÁªÏµµ½ÁËÎÒÉíÉÏ...;C'est un échec? [From.GetTitledFirstName] a découvert l'acte de sabotage et le bateau n'a jamais quitt?le port? Ce sale gamin curieux a accumul?les preuves qui l'ont men?tout droit vers moi.;Fehlschlag! Irgendwie entdeckte [From.GetTitledFirstName] die Sabotage, sodass das Boot den Hafen erst garnicht verlie? Dieses aufdringliche Kind hat die Beweise mit mir in Verbindung gebracht?;¡Malas noticias! De algún modo, [From.GetTitledFirstName] descubri?el sabotaje y el bote no sali?del puerto. Esa pequeña lumbrera ha descubierto las pistas que me delatan...;;;;;;;;;x
EVTOPTA7815;Ô­±¾ÕâÓ¦¸ÃÊÇÃ»ÎÊÌâµÄ°¡...;Ça aurait pu fonctionner...;Es hätte geklappt...;;Habría funcionado...;;;;;;;;;x
EVTDESC7816;Ê§°ÜÁË! ²»ÖªÎªºÎ[From.GetTitledFirstName]·¢ÏÖÁËÄÇĞ©ÊÖ½Å, ÕâËÒ´¬²»»á³ö¸ÛÁË. »¹ºÃÄÇ¸ö´À»õÃ»ÓĞÀíÓÉ»³ÒÉµ½ÎÒ.;C'est un échec? [From.GetTitledFirstName] a découvert l'acte de sabotage et le bateau n'a jamais quitt?le port? Au moins, cet imbécile de gamin n'a aucune raison de me suspecter.;Fehlschlag!  Irgendwie entdeckte [From.GetTitledFirstName] die Sabotage, sodass das Boot den Hafen erst garnicht verlie? Zumindesten hat das dumme Kind keinen Grund, meine Beteiligung zu vermuten.;;¡Malas noticias! De algún modo, [From.GetTitledFirstName] descubri?el sabotaje y el bote no sali?del puerto. Al menos la infeliz criatura no tiene motivos para sospechar de m?;;;;;;;;;x
EVTDESC7820;ÓĞĞ©Éß£¬Ö»ĞèÒªÒ»¿Ú£¬±ãÄÜËÍÒ»¸ö´óÈËÀë¿ªÕâ¸öÊÀ½ç. Èç¹ûÕâÑùµÄÒ»ÌõÄÜÔÚÍíÉÏµ½[Root.PlotTarget.GetHerHis]ÎÔÊÒÀï°İ·ÃÏÂ[Root.PlotTarget.GetTitledName]...;Il existe des serpents dans les environs capables de tuer un homme adulte d'une seule morsure. Si un tel spécimen venait ?s'immiscer dans la chambre de [Root.PlotTarget.GetTitledName] pendant son sommeil...;Da draußen gibt es Schlangen, die einen erwachsenen Mann mit einem Biss sofort zu Boden werfen kann. Wenn eine solche Schlange [Root.PlotTarget.GetTitledName] nachts in [Root.PlotTarget.GetHerHis] Gemächern einen Besuch abstatten würde...;;Existen serpientes que pueden acabar con un hombre adulto de un solo bocado. Si alguna visitara a [Root.PlotTarget.GetTitledName] en sus aposentos por la noche...;;;;;;;;;x
EVTOPTA7820;ÎÒµÄÍ¬Ä±»áÕÒµ½ÕâÑùÒ»ÌõÉß...;Mes complices sauront me trouver ce serpent...;Meine Mitverschwörer werden die Schlange besorgen...;;Mis cómplices conseguirán la serpiente...;;;;;;;;;x
EVTOPTB7820;ÂòÌõÉß;Acheter un serpent;Schlange kaufen;;Comprar serpiente;;;;;;;;;x
EVTOPTC7820;ÎÒÖªµÀÔÚÄÄÄÜµÃµ½ÕâÑùÒ»ÌõÉß...;Je sais o?me procurer ce serpent...;Ich wei? wo man diese Schlange bekommt?;S?dónde conseguir esa serpiente...;;;;;;;;;x
EVTDESC7822;ÎÒµÄÍ¬Ä±, [From.GetTitledName], ÒªÇóÎÒ¸øÒ»Ğ©Ç®È¥ÂòÒ»ÌõÏ¡ÓĞµÄ¼«ÆäÖÂÃüµÄ¶¾Éß. Èç¹ûÂòÁË, Ëü½«¸ø[Root.PlotTarget.GetTitledName]×öÒ»´ÎĞ¡Ğ¡µÄÒ¹·Ã.;Mon complice, [From.GetTitledName], m'a demand?un peu d'argent pour acheter un serpent très rare et terriblement vénimeux. Il est prévu que ce serpent fasse une petite visite nocturne ?[Root.PlotTarget.GetTitledName].;Mein Mitverschwörer, [From.GetTitledName], hat um Münzen gebeten, um eine seltene und sehr tödliche Schlange zu kaufen. Sobald sie gekauft ist, wird sie [Root.PlotTarget.GetTitledName] einen kleinen nächtlichen Besuch abstatten.;;Mi cómplice, [From.GetTitledName], me ha pedido dinero para comprar una extraña serpiente letal. Si la compramos, le har?una visita nocturna a [Root.PlotTarget.GetTitledName].;;;;;;;;;x
EVTOPTA7822;ÌÍÇ®¸ø[From.GetHerHim]. ÄÇÌõÉß¾ÍÊÇ¶ÔÎÒÃÇµÄÆíµ»ÕßµÄ´ğ¸´.;Donnez-lui l'argent. Ce serpent pourrait exaucer nos vœux les plus chers.;Gebt [From.GetHerHim] das Geld. Diese Schlange könnte die Antwort auf unsere Gebete sein.;;Darle el dinero. Esa serpiente podría ser la respuesta a nuestras plegarias.;;;;;;;;;x
EVTDESC7823;ÎÒÊÕµ½ÁË[From.GetTitledFirstName]¸øÎÒµÄÂòÉßÇ®. ÎÒ»áºÜ¿ì°ÑËü½éÉÜ¸ø[From.PlotTarget.GetTitledFirstName]...;J'ai reçu l'argent de la part de [From.GetTitledFirstName] pour acheter le serpent. Je vais bientôt pouvoir lui faire visiter la chambre de [From.PlotTarget.GetTitledFirstName]...;Ich habe das Geld von [From.GetTitledFirstName] bekommen, um die Schlange zu kaufen. Bald werde ich sie [From.PlotTarget.GetTitledFirstName] vorstellen...;;He recibido el dinero de [From.GetTitledFirstName] para comprar la serpiente. Pronto se la presentar?a  [From.PlotTarget.GetTitledFirstName]...;;;;;;;;;x
EVTDESC7824;[From.GetTitledFirstName]Ëµ[From.GetSheHe]²»»á¸øÎÒÂòÉßµÄÇ®!;[From.GetTitledFirstName] m'informe qu'[From.GetSheHe] n'enverra pas l'argent nécessaire ?l'achat de ce serpent rarissime?;[From.GetTitledFirstName] sagt, dass [From.GetSheHe] die Münzen nicht schicken wird, die ich benötige, um diese seltene Schlange besorgen zu können!;;¡[From.GetTitledFirstName] dice que no proporcionar?el dinero y que yo debo conseguir la serpiente!;;;;;;;;;x
EVTDESC7825;Âş³¤µÄÒ»Ìì¹ıÈ¥ÁËÏÖÔÚÊÇĞİÏ¢µÄÊ±¼ä, Äã»Øµ½ÁË×Ô¼ºµÄÎÔÊÒ¶È¹ıÕâ¸öÒ¹Íí. ±»ÎÑºÜÎÂÅ¯. Õıµ±ÄãÒªÈëË¯Ê±, ÄãÌıµ½Ò»ÉùÆæ¹ÖµÄË»Ë»Éù...;La journée a ét?longue et c'est avec soulagement que vous vous retirez dans votre chambre pour la nuit. Votre lit chaud et douillet vous tend les bras mais au moment de vous endormir, vous entendez un étrange sifflement...;Es war ein langer Tag und erleichtert geht Ihr in Eure Gemächer. Euer Bett ist warm und gerade als Ihr einzuschlafen beginnt, hört Ihr ein seltsames Zischen...;;Ha sido un día largo y te retiras cansado a tus aposentos, dispuesto a pasar la noche. Tu cama est?caliente. Cuando estás a punto de entregarte al sueño, oyes un extraño ruido siseante...;;;;;;;;;x
EVTOPTA7825;Ã÷ÌìÒªÕÒ¸öÄ¾½³À´¼Ó¹ÌÏÂÕâÕÅ´².;Ce lit émet de drôles de grincements... Je le ferai vérifier par un charpentier demain.;Ein Zimmermann wird sich diese Bett morgen näher ansehen müssen.;;Un carpintero tiene que revisar mañana esta cama.;;;;;;;;;x
EVTOPTB7825;Ò»ÌõÉß!;Un serpent?;Eine Schlange!;;¡Una serpiente!;;;;;;;;;x
EVTTOOLTIP7825;ÏÂ¸öÔÂ·ÅÌõÉß¸ø[This.GetTitledFirstName].;Introduire un serpent venimeux dans la chambre de [This.GetTitledFirstName] le mois prochain.;Hetzt im nächsten Monat eine giftige Schlange auf [This.GetTitledFirstName].;;Liberar una serpiente venenosa para [This.GetTitledFirstName] el mes que viene.;;;;;;;;;x
EVTDESC7826;Ò»¸ö±ùÀäµÄ¶«Î÷Ë³×ÅÄãµÄÍÈÂıÂıµØÏòÉÏÅÀ×Å£¬ÄÇĞ©ÁÛÆ¬ÈÃÄãµÄÍÈÉÏ³öÁËÎŞÊıµÄ¼¦Æ¤¸í´ñ. µ±Äã×øÆğÀ´Ê±£¬Äã¸Ğ¾õÄãµÄ´óÍÈ±»Ê²Ã´¶«Î÷ºİºİµØÒ§ÁËÒ»¿Ú. ÄãÃÍµØ½Ò¿ª´²µ¥£¬Ò»Ö»ÒõÀäµÄÕıÍÂ×ÅĞÅ×ÓµÄÉßºÕÈ»³öÏÖÔÚÁËÄãµÄÃæÇ°! ÄãõçõÇµØÅÜÏÂÁË´², µ«ÊÇÄãµÄÊÓÏßÒÑ½¥½¥Ä£ºı, ¾çÍ´ÕıÔÚÄãÈ«ÉíÂûÑÓ...;Quelque chose de froid et d'écailleux vous frôle la jambe gauche et tandis que vous vous redressez pour vous asseoir, vous sentez une vive douleur au niveau de la cuisse. En soulevant les couvertures, vous découvrez un infâme serpent? Vous sautez du lit mais déj?votre vue se brouille, tandis qu'une douleur intense remonte tout au long de votre corps...;Etwas Kaltes und Schuppiges streift Euer nacktes Bein und als Ihr euch aufsetzt, spürt Ihr einen stechenden Schmerz in Eurem Oberschenkel. Sie schlagt die Decke zurück und seht eine gefährlich zischende Schlange! Ihr stolpert aus dem Bett, aber Eure Sich ;;Algo frío y escamoso se restriega por tu pierna desnuda y, mientras te sientas, sientes un agudo dolor en el muslo. ¡Al retirar la manta descubres una feroz serpiente siseante! Consigues salir de la cama, pero tu vista se est?volviendo borrosa y un intenso dolor se extiende por tu cuerpo...;;;;;;;;;x
EVTOPTA7826;ÄÇ... ÄÇÌõ¶¾ÉßÊÇ[FromFrom.GetTitledFirstName]µÄ!;Ce... Ce serpent appartient ?[FromFrom.GetTitledFirstName]?;Diese... diese Schlange gehört [FromFrom.GetTitledFirstName]!;;¡Esa... esa serpiente pertenece a [FromFrom.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA7827;ÎÒÌÖÑáÉß!;Je hais les serpents?;Ich hasse Schlangen!;;¡Odio las serpientes!;;;;;;;;;x
EVTDESC7828;ÄãÁ¢¿Ì¹öÏÂÁË´², ÄÇÌõ¶ñĞÄµÄ¶¾Éß»¹Ã»À´µÃ¼°³ö»÷. ÔÚÄãÅÜ³öÈ¥½ĞÎÀ±øµÄÊ±ºòÕâĞóÉú´Ó±»×Óµ×ÏÂÅÜÁË.;Vous sautez du lit avant que le serpent n'ait le temps de vous mordre. L'animal a un mouvement de recul et disparaît sous les couvertures alors que vous courez ?la recherche d'un garde.;Ihr steigt sofort aus dem Bett, noch bevor die Schlange angreifen kann. Die abscheuliche Bestie schreckt zurück und verschwindet unter der Bettdecke, während Ihr davonrennt, um einen Wächter zu finden.;;Saltas inmediatamente de la cama, antes de que la serpiente pueda atacarte. La bestia recula y desaparece entre las matas mientras corres a avisar al guarda.;;;;;;;;;x
EVTOPTA7828;ÄÇÌõÉßÊÇ[FromFrom.GetTitledFirstName]µÄ...;Ce serpent appartient ?[FromFrom.GetTitledFirstName]... ;Diese Schlange gehört [FromFrom.GetTitledFirstName]...;;La serpiente pertenece a [FromFrom.GetTitledFirstName]...;;;;;;;;;x
EVTOPTA7829;Ë­°ÑÄÇÌõÉß´øÀ´µÄ?!;Qui a os?déposer ce serpent dans ma chambre?!;Wer hat diese Schlange hierher gebracht?!;;¡¿Quién ha traído esta serpiente aqu?!;;;;;;;;;x
EVTDESC7830;ÎÒµÄÍ¬Ä±, [From.GetTitledFirstName], ÒÑ¾­ÕÒµ½ÁËÒ»Ìõ¾ç¶¾µÄÉß, ·¢ÏûÏ¢¸øÎÒËµËü²»¾Ã¾ÍÄÜ°Ñ¶¾ÑÀÇ¶½ø[Root.PlotTarget.GetTitledFirstName]µÄÈâÀï.;Mon complice, [From.GetTitledFirstName], a fait l'acquisition d'une vipère très venimeuse et m'informe que celle-ci plantera bientôt ses crochets dans la chair de [Root.PlotTarget.GetTitledFirstName].;Mein Mitverschwörer, [From.GetTitledFirstName], hat eine Giftschlange besorgt und lässt uns wissen, dass sie bald ihre Giftzähne in [Root.PlotTarget.GetTitledFirstName] hineinbohren wird.;;Mi cómplice, [From.GetTitledFirstName], ha conseguido una víbora venenosa y dice que pronto hincar?sus colmillos en [Root.PlotTarget.GetTitledFirstName].;;;;;;;;;x
EVTOPTA7830;±ğÄÃÄÇ¸ö¶«Î÷¶Ô×ÅÎÒ.;Je vous demande juste de la tenir éloignée de moi.;Richtet das Ding nicht so auf mich.;;No me señales con eso.;;;;;;;;;x
EVTDESC7831;[From.GetTitledFirstName]µÃÖª[From.PlotTarget.GetTitledFirstName]²»¾Ã½«³ÉÎª¶¾ÉßÏ®»÷µÄÊÜº¦ÕßÊ±·Ç³£¿ªĞÄ. Ô¸[Root.Religion.GetRandomGodName]Ô­ÁÂÎÒ!;[From.GetTitledFirstName] se réjouit de savoir que [From.PlotTarget.GetTitledFirstName] sera bientôt victime d'une attaque de serpent? Que [Root.Religion.GetRandomGodName] me pardonne?;[From.GetTitledFirstName] ist erfreut zu erfahren, dass [From.PlotTarget.GetTitledFirstName] bald das Opfer eines wilden Schlangenangriffs sein wird. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledFirstName] se complace de saber que [From.PlotTarget.GetTitledFirstName] ser?pronto víctima del ataque de una serpiente salvaje. ¡Que [Root.Religion.GetRandomGodName] me perdone!;;;;;;;;;x
EVTDESC7832;[From.GetTitledName]¸æËßÎÒ´ÌÉ±[From.PlotTarget.GetTitledName]µÄÒõÄ±½øÕ¹Ë³Àû. Ò»¸öÔÂÄÚÒ»Ìõ¾ç¶¾µÄÉß½«Áï½ø[From.PlotTarget.GetHerHis]µÄÎÔÊÒ.;[From.GetTitledName] m'informe que le complot visant ?tuer [From.PlotTarget.GetTitledName] suit son cours. D'ici un mois, un serpent venimeux sera introduit dans sa chambre.;[From.GetTitledName] hat mich wissen lassen, dass die Verschwörung, [From.PlotTarget.GetTitledName] zu töten, gut voranschreitet. In einem Monat wird eine sehr giftige Schlange in [From.PlotTarget.GetHerHis] Gemächer hineingelassen.;;[From.GetTitledName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledName] va viento en popa. Dentro de menos de un mes, se introducir?una serpiente extremadamente venenosa en su dormitorio.;;;;;;;;;x
EVTDESC7833;³É¹¦ÁË! ÕâÌõÉß³Á×ÅµØÍê³ÉÁËÈÎÎñ, ¶Ô[From.GetTitledFirstName]ÊÍ·ÅÁËËüËùÓĞµÄ¶¾Òº. ²»ĞÒµÄÊÇ, Éß±»×¥×¡ÁË, ³öÊÛµÄÈË¹©³öÁËÎÒ.;Victoire? Le serpent a rempli son rôle avec sang-froid et décharg?son venin mortel dans le corps de [From.GetTitledFirstName]. Malheureusement, le serpent a ét?captur?et le vendeur a dévoil?le nom de l'acheteur, mettant ainsi au jour ma complicit?;Erfolg! Die Schlange hat ihre Pflicht vorbildlich erledigt und [From.GetTitledFirstName] mit tödlichem Gift vollgepumpt. Leider wurde die Schlange gefangen und der Verkäufer verriet meine Mitschuld.;;¡Buenas noticias! La serpiente cumpli?su cometido con aplomo y rellen?a [From.GetTitledFirstName] con su veneno. Desafortunadamente, la serpiente fue capturada y el vendedor me delat?;;;;;;;;;x
EVTDESC7834;³É¹¦ÁË! ÕâÌõÉß³Á×ÅµØÍê³ÉÁËÈÎÎñ, ¶Ô[From.GetTitledFirstName]ÊÍ·ÅÁËËüËùÓĞµÄ¶¾Òº, È»ºó³Ã×ÅÒ¹É«ÁïÖ®´ó¼ª. ÏÖÔÚÎÀ±øÃÇÕıÃ¦×Å¾Í¶¾ÉßÏ®»÷ÖëË¿Âí¼£½øĞĞÕùÂÛ¶¼Ã»Ê±¼äÀ´ÕÒÕæÕıĞèÒª¸ºÔğµÄÈË.;Victoire? Le serpent a rempli son rôle avec sang-froid et décharg?son venin mortel dans le corps de [From.GetTitledFirstName]. Il s'est échapp?pendant la nuit et les gardes sont ?présent trop occupés ?chercher l'animal venimeux pour se soucier de rechercher le vrai coupable.;Erfolg! Die Schlange hat ihre Pflicht vorbildlich erledigt und [From.GetTitledFirstName] mit tödlichem Gift vollgepumpt. Sie glitt in die Nacht, und nun sind die Wachen zu beschäftigt damit, eine Reihe tödlicher Schlangenangriffe aufzuklären, um nach den ;;¡Buenas noticias! La serpiente cumpli?su cometido con aplomo y rellen?a [From.GetTitledFirstName] con su veneno. Se escabull?mientras los guardias estaban demasiado ocupados tratando de contener el veneno para buscar al culpable.;;;;;;;;;x
EVTOPTA7834;ÎÒ¼òÖ±ÏëÎÇÒ»ÏÂÄÇÌõÉß! ºÃ°É, »¹ÊÇ±ğÁË...;Si je pouvais, j'embrasserais ce serpent? Ou peut-être pas...;Ich könnte diese Schlange küssen! Na ja, vielleicht doch nicht...;;¡Podría besar a esa serpiente! Bueno, tal vez no...;;;;;;;;;x
EVTDESC7835;Ê§°ÜÁË! [From.GetTitledFirstName]³É¹¦µØ¶ã¿ªÁËÄÇÌõÉß. ÔÚ¶¾ÉßÏëÒªÁï×ßµÄÊ±ºòÎÀ±ø×¥×¡ÁËËü. ³öÊÛÕâÌõÉßµÄÉÌÈË±»ÕÒ³öÀ´ÁË, ÎÒÔÚÖ®ÖĞµÄ²ÎÓëÒ²±»·¢ÏÖÁË...;C'est un échec? [From.GetTitledFirstName] a réussi ?parer l'attaque du serpent et les gardes ont captur?l'animal venimeux alors qu'il tentait de s'enfuir. Le marchand a ét?identifi?et n'a pas manqu?de dévoiler ma complicit?;Fehlschlag! [From.GetTitledFirstName] konnte der Schlange entkommen, und die Wachen fingen sie, als sie wegglitt. Der Verkäufer wurde identifiziert und verriet meine Mitschuld...;;¡Malas noticias! [From.GetTitledFirstName] se las ingeni?para escapar de la serpiente y los guardas la capturaron mientras se escabullía. El vendedor fue identificado y me delat?..;;;;;;;;;x
EVTOPTA7835;ÎÒÌÖÑáÉß.;Je hais les serpents...;Ich hasse Schlangen.;;Odio las serpientes.;;;;;;;;;x
EVTDESC7836;Ê§°ÜÁË! [From.GetTitledFirstName]³É¹¦µØ¶ã¿ªÁËÄÇÌõÉß, ËüËæºóÔÚÒ¹É«ÖĞÁï×ßÁË. ÏÖÔÚÕıÔÚÉùÊÆºÆ´óµØËÑÑ°ÄÇÌõÉß, µ«»¹ºÃÃ»ÈË»³ÒÉµ½ÎÒÉíÉÏ.;C'est un échec? [From.GetTitledFirstName] a réussi ?parer l'attaque du serpent qui a disparu dans les ténèbres de la nuit. Une gigantesque chasse au serpent est en cours, mais au moins, personne ne soupçonne mon implication dans cet attentat rat?;Fehlschlag! [From.GetTitledFirstName] konnte der Schlange entkommen, die ins Dunkle glitt. Eine große Schlangenjagd ist nun im Gange, aber zumindest niemand meine Beteiligung.;;¡Malas noticias! [From.GetTitledFirstName] escap?de la serpiente, que se desvaneci?en la oscuridad. Se est?realizando una caza masiva de serpientes, pero al menos nadie sospecha de m?;;;;;;;;;x
EVTDESC7840;[Root.PlotTarget.GetTitledName]Ï²»¶ÔÚ[Root.PlotTarget.GetHerHis]µÄÑôÌ¨ÉÏÎü¼¸¿ÚÔç³¿µÄĞÂÏÊ¿ÕÆø. Èç¹ûÓĞÈË´ÓÄÇË¤ÏÂÈ¥µÄ»°, Ó¦¸ÃÄÜ·ÉºÃ³¤Ò»»á°É... »òĞíÄÇÀ¸¸Ë¿ÉÒÔÉÔÉÔ"µ÷Õû"Ò»ÏÂ.;[Root.PlotTarget.GetTitledName] aime respirer l'air frais du matin sur son balcon. La chute serait interminable si quelqu'un venait ?le pousser... Ou peut-être que le garde-fou pourrait être légèrement 'ajust? pour l'occasion. ;[Root.PlotTarget.GetTitledName] mag es sehr, die frische Morgenluft auf [Root.PlotTarget.GetHerHis] Balkon einzuatmen. Der Sturz wäre tatsächlich sehr tief, wenn jemand da runterfallen würde...vielleicht könnte man das Geländer etwas 'anpassen'.;;A [Root.PlotTarget.GetTitledName] le gusta tomar el aire desde el balcón. La caída sería grande si alguien tropezara desde ah?.. quizás se podría 'ajustar' la barandilla un poco...;;;;;;;;;x
EVTOPTA7840;ÎÒµÄÍ¬Ä±»áÕÒµ½ÈËÑ¡À´¸ã¶¨ÕâÊÂ...;Mes complices vont trouver la personne de la situation.;Meine Mitverschwörer werden jemanden finden, der dies erledigen kann...;;Mis cómplices encontrarán a quién lo haga;;;;;;;;;x
EVTOPTB7840;¹ÍÓ¶Ä¾½³;Engager un charpentier.;Zimmermann anstellen;;Contratar a un carpintero;;;;;;;;;x
