;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
opinion_hajj_promised;麦加朝圣之诺.;A promis de faire le hajj;Hat versprochen auf Hadsch zu gehen.;;Prometi?ir de Hajj.;;;;;;;;;x
EVTOPTA91215;哦，让他们说去吧.;Laissez-les parler.;Ach, lass sie murren.;;Oh, d閖alos que hablen.;;;;;;;;;x
EVTDESC91216;你怀疑身边的每一个人的忠诚，使得你的仆人和官员甚至都不敢当着你的面大声呼吸.你的宫殿卫兵的人数已经翻了十倍，每一件事情，不论是好是坏，都要在呈给你之前经过他们的检验.;Vous suspectez tout le monde de tra顃rise, au point que vos serviteurs et vos proches collaborateurs sont terrifi閟 ?la simple id閑 de respirer en votre pr閟ence. La garde du palais a vu son effectif et son autorit?d閏upler. Les gardes servent ?pr閟ent d'interm閐iaires obligatoires entre vous et le reste du monde.;Ihr verd鋍htige alle um Euch herum des Verrats bis zu dem Punkt, dass Eure Bediensteten und Mitarbeiter Angst davor hatten, in Eurer Anwesenheit 黚erhaupt auch nur zu atmen. Die Gr鲞e und der Einfluss Eurer Palastwache hat sich verzehnfacht, da alles, ob gut oder schlecht, durch sie hindurch m黶sen, um zu Euch zu kommen. ;;Sospechas que todos los que te rodean te traicionan, hasta el punto de que tus sirvientes y empleados temen incluso respirar en tu presencia. El tama駉 y la influencia de la guardia de tu palacio se han multiplicado por diez, dado que cualquier cosa, buena o mala, tiene que pasar por ellos antes de llegar a ti.;;;;;;;;;x
EVTOPTA91216;他们不会让我在无意识之中被人暗害.;Ceux qui veulent ma peau peuvent toujours courir?;We werden mich nicht unwissend vorfinden. ;;No me pillar醤 desprevenido.;;;;;;;;;x
EVTDESC91217;你以对你的仆人和臣民施以残酷的刑罚来取乐.如果没有惩罚他们的罪名，你只需要发明一个新的即可.;Vous prenez un malin plaisir ?infliger des ch鈚iments cruels ?vos sujets et vos serviteurs. Et m阭e s'ils n'ont rien fait de mal, vous trouvez facilement un pr閠exte pour les punir.;Ihr findet Gefallen daran, Euren Bediensteten und Untertanen grausame Bestrafungen aufzuerlegen. Wenn es keinen Grund gibt, sie zu bestrafen, f鋖lt es Euch leicht, etwas zu erfinden.;;Infligir castigos crueles a tus sirvientes y s鷅ditos te produce gran placer. Cuando no hay raz髇 para castigarlos, inventar una te resulta de lo m醩 sencillo.;;;;;;;;;x
EVTOPTA91217;我会让你记住不要在我面前眨那么多次眼...;Je vais vous apprendre ?cligner autant des yeux en ma pr閟ence?;Ich werde Euch beibringen, in meiner Anwesenheit nicht einmal zu blinzeln... ;;Os ense馻r?a no parpadear tanto en mi presencia...;;;;;;;;;x
EVTDESC91218;你似乎总是比你身边的人考虑的更为长远.世上没有几个人能够与我的智力相媲美，当你的聪明才智集中在一个问题上的时候，人们就知道它将会得到解决.;Vous semblez avoir toujours une r閒lexion plus pouss閑 que vos collaborateurs. Rares sont les personnes capables de telles prouesses mentales, et quand vous vous concentrez sur un probl鑝e particulier, une solution finit toujours par 阾re trouv閑.;Ihr scheint immer einige Schritte im Voraus zu planen, als die Leute um Euch herum. Es gibt wenig Leute, die Eure mentale Leistungsf鋒igkeit gleichkommen, und wenn Eure Intelligenz auf ein einzelnes Problem fokussiert ist wissen die Leute, dass eine L鰏ung gefunden wird. ;;Tu pensamiento parece ir siempre varios pasos por delante del de quienes te rodean. Pocas personas pueden equipararse a tu agudeza mental y, cuando tu intelecto se concentra en un problema, todos saben que hallar醩 una soluci髇.;;;;;;;;;x
EVTOPTA91218;安拉（愿主荣耀尊贵）早已决定一切.;Allah (qu'Il soit exalt? ne joue pas aux d閟.;Allah (verherrlicht sei Er) w黵felt nicht. ;;Al?(glorificado y exaltado sea) no juega a los dados.;;;;;;;;;x
EVTDESC91219;你决定把你的肉体欲望放在一边并开始过禁欲生活，这得到了你的人民的欢迎，也许是因为他们仰慕你做出的如此巨大的牺牲，也许是因为他们对于你今后会少生孩子而感到如释重负.;La d閏ision de mettre un terme aux plaisirs de la chair et de mener une vie de c閘ibat est applaudie par le peuple, soit parce qu'ils admirent votre sens du sacrifice, soit parce qu'ils sont soulag閟 de ne plus vous voir procr閑r ?gogo.;Eure Entscheidung, Eure fleischlichen Gel黶te zur Seite zu schieben und ein z鰈ibat鋜es Leben zu f黨ren, wird von den Meschen gutgehei遝n, entweder weil sie bewundern, welches Opfer Ihr bringt oder weil sie erleichtert sind, dass es weniger wahrscheinlich ist, dass Ihr Euch fortpflanzt. ;;La gente aplaude tu decisi髇 de alejarte del deseo carnal y llevar una vida de celibato, bien porque admiran tu sacrificio o bien porque les provoca una sensaci髇 de alivio que tus probabilidades de reproducci髇 disminuyan. ;;;;;;;;;x
EVTOPTA91219;我做这些都是为了你们！;C'est pour vous que je le fais?;Ich habe es f黵 Euch getan!;;o he hecho por vosotros!;;;;;;;;;x
EVTDESC91220;作为一名专业的学者，你从你读过的所有巨著中吸收了很多重要的知识.从古兰经到古代关于农业技巧和历史的著作，里面都有伟大的智慧待人发掘.;En tant qu'閞udit d関ou? vos nombreuses lectures vous ont apport?de grandes connaissances. Du Coran aux anciens trait閟 d'agriculture en passant par l'histoire, vous savez puiser la sagesse dans tous les ouvrages.;Als engagierter Gelehrter habt Ihr viele wertvolle Einsichten durch all die Folianten gewonnen, die Ihr gelesen habt. Vom Koran bis hin zu antiken Abhandlungen 黚er Farmtechniken und Geschichte, in allem kann gro遝 Weisheit gefunden werden.;;Como erudito aplicado que eres, has extra韉o muchas ideas valiosas de los tomos estudiados. Desde el Cor醤 hasta los tratados antiguos sobre t閏nicas de cultivo e historia, todos albergan una gran sabidur韆. ;;;;;;;;;x
EVTOPTA91220;有太多东西要学习了.;Il y a tant ?apprendre.;Es gibt so viel zu lernen. ;;Hay tanto que aprender.;;;;;;;;;x
EVTDESC91221;你高雅正直的生活方式为人称赞，就连离你的国境很远的国家都把你奉为典范.如果所有的人都向你这样生活.;Votre style de vie chaste et vertueux est un exemple qui s'閠end au-del?des fronti鑢es de votre territoire. Si seulement tous les hommes vivaient de la m阭e fa鏾n.;Euer keuscher und z點htiger Lebenswandel wird als Beispiel gehalten, sogar weit 黚er die Grenzen Eures Landes hinaus. Wenn doch nur alle M鋘ner so leben w黵den. ;;Tu estilo de vida casto y virtuoso se muestra como ejemplo incluso m醩 all?de las fronteras de tus tierras. Ojal?todos los hombres vivieran de este modo.;;;;;;;;;x
EVTOPTA91221;世界会变得更加美好.;Le monde serait un endroit meilleur.;Die Welt w鋜e ein besserer Ort.;;El mundo ser韆 un lugar mejor.;;;;;;;;;x
EVTDESC91222;虽然其他的统治者经常无节制地滥用他们的地位带来的权力，你总是把每一件事情都处理的不过不失.这种品质被你统治下的人民所敬仰.;L?o?les autres dirigeants abusent de leur pouvoir et font des exc鑣, vous pr阠hez la mod閞ation. Votre peuple ne peut 阾re qu'admiratif devant cette grande qualit?;Da wo andere  Herrscher oft ihre Position ausnutzen und an Exzessen teilnehmen, habt Ihr in allen Bereichen immer ma遟ehalten. Diese Qualit鋞 wird von den Menschen, die Ihr regiert, bewundert.;;Mientras otros gobernantes suelen abusar de su posici髇 y se dejan llevar por los excesos, t?siempre has valorado la moderaci髇 en todas las cosas. Aquellos a quienes gobiernas admiran esta cualidad.;;;;;;;;;x
EVTOPTA91222;放纵是人性的弱点.;La complaisance m鑞e ?la faiblesse.;Genuss f黨rt zu Schw鋍he. ;;La indulgencia conduce a la debilidad.;;;;;;;;;x
EVTDESC91223;你总是乐于帮助那些比你贫穷的人，当一场塌方摧毁了[Root.Location.GetName]的几户贫困家庭的房屋的时候，你让他们临时地住在你的宫殿里.;Vous 阾es toujours pr阾 ?donner aux plus pauvres, et quand un glissement de terrain provoque la destruction de plusieurs habitations ?[Root.Location.GetName], vous d閏idez d'h閎erger les familles dans votre palais de fa鏾n temporaire.;Ihr seid immer bereit, den weniger Gl點klichen zu geben, und als ein Bergsturz die H鋟ser vieler armer Familien in [Root.Location.GetName] zerst鰎te, habt Ihr sie zeitweise in Euren Palast eingeladen.;;Siempre est醩 listo para dar a los desafortunados. Cuando un desprendimiento de rocas destruy?los hogares de varias familias pobres en [Root.Location.GetName], les ofreciste alojamiento en palacio de forma temporal.;;;;;;;;;x
EVTOPTA91223;太阳每天都升起，施济对于每个人来说都是应做的.;Chaque nouvelle journ閑 doit 阾re synonyme de charit?envers les autres.;Jeden Tag geht die Sonne auf, Wohlt鋞igkeit ist f黵 jede Person f鋖lig. ;;Cada vez que sale el sol, nos exige tener caridad con los dem醩.;;;;;;;;;x
EVTDESC91224;你治下的民众并没有忽视你作为他们的统治者不知疲倦的辛勤工作.有人给你起了“分身万千”的绰号，并说你有超自然的力量能够在不同的地点同时现身.;Votre peuple a remarqu?la diligence dont vous faites preuve pour gouverner le territoire. Certaines personnes vous ont surnomm?珷Celui qui appara顃 partout牷 et pr閠endent que vous avez des pouvoirs surnaturels vous permettant d'阾re ?plusieurs endroits ?la fois.;Eure unerm黡liche und gewissenhafte Arbeit als ihr Herrscher ist von Euren Untertanen nicht unbemerkt geblieben. Manche nennen Euch "Er, der 黚erall erscheint" und behaupten, dass Ihr 黚ersinnliche Kr鋐te besitzt, sodass Ihr zeitgleich an mehr als einem Ort sein k鰊nt.;;Tu trabajo incansable y diligente como gobernante no ha pasado desapercibido a tu pueblo. Algunos te han apodado 'El que aparece en todo lugar' y afirman que posees poderes sobrenaturales para estar presente en m醩 de un sitio a la vez.;;;;;;;;;x
EVTOPTA91224;我从来不会被小小的困难吓倒.;Le travail ne m'a jamais fait peur.;Ich habe mich noch nie vor ein wenig harter Arbeit gef黵chtet. ;;Nunca he temido un poco de trabajo duro.;;;;;;;;;x
EVTDESC91225;由于你的良好治理，你的名声大振，你的人民热爱你的统治.虽然也有人称这是“软弱”，但是甚至连他们都被你的臣民表现出的忠心所打动.;Vous 阾es un seigneur compr閔ensif et le peuple vous appr閏ie pour 鏰. Et m阭e si certains vous trouvent un peu trop souple, ils n'en sont pas moins impressionn閟 par l'attachement que vous portent vos sujets.;Ihr werdet als g黷iger Herrscher angesehen und Eure Untertanen lieben Euch daf黵. Es gibt welche, die Euch als weich bezeichnen w黵den, doch selbst diese sind von der Hingabe beeindruckt, die Euch Eure Untertanen entgegenbringen. ;;Te has hecho famoso por tu buen mandato y tu pueblo te ama por ello. Algunos te llamar韆n blando, pero incluso ellos est醤 impresionados por la devoci髇 que demuestran tus s鷅ditos.;;;;;;;;;x
EVTOPTA91225;胡萝卜比大棒好用.;La carotte est plus efficace que le b鈚on?;Zuckerbrot und Peitsche.;;Hay que dar la zanahoria, no el palo.;;;;;;;;;x
EVTDESC91226;你的长远规划能力对你的统治辅助良多.下一代人会感激你现在做的工作！;Vos aptitudes ?voir sur le long terme et ?toujours avoir une vue d'ensemble de la situation sont des atouts pour gouverner un territoire. Les g閚閞ations futures vous remercieront pour le travail que vous accomplissez aujourd'hui?;Eure F鋒igkeit, langfristig zu planen und das gro遝 Bild zu erkennen, hat Euch als Herrscher gute Dienste geleistet. Zuk黱ftige Generationen werden Euch f黵 die Arbeit danken, die Ihr heute vollbracht habt! ;;Tu habilidad para planificar a largo plazo y ver las cosas de forma global te ha ido bien para gobernar. as generaciones futuras te agradecer醤 el trabajo que haces actualmente!;;;;;;;;;x
EVTOPTA91226;只有有耐心的人才能成就大事.;Tout vient ?point ?qui sait attendre.;Gro遖rtige Dinge kommen zu denen, die warten. ;;Todo llega a quien sabe esperar.;;;;;;;;;x
EVTDESC91227;你总是努力保持谦卑，不忘记你和你的祖先和的根基所在.许多过去的教训在今天仍然需要注意.;Vous veillez toujours ?faire preuve d'humilit? ?ne jamais oublier vos racines et vos anc阾res. Il faut toujours tenir compte des le鏾ns du pass?;Ihr strebt immer an, bescheiden zu sein, niemald Eure Wurzeln zu vergessen. Es gibt viele Lehrstunden aus der Vergangenheit, die noch heute beherzigt werden m黶sen. ;;Te esfuerzas siempre por ser humilde, sin olvidar jam醩 tus ra韈es y las de tus antepasados. Hay muchas lecciones del pasado que a鷑 hay que tener en cuenta.;;;;;;;;;x
EVTOPTA91227;我不会忘记.;Je n'oublierai jamais.;Ich werde nichts vergessen.;;No olvidar?;;;;;;;;;x
EVTDESC91228;你坦诚的天性和想什么就说什么的习惯曾经让你数次激怒过别人，但是这也给你带来极大的尊重.人们知道你的话的都是出自真心.;Votre honn阾et?et votre franchise ont pu froisser quelques personnes par le pass?mais elles vous ont aussi valu un profond respect. Vos mots sonnent juste aux oreilles de vos sujets.;Eure ehrliche Natur und der Neigung, das zu sagen, was Euch gerade durch den Kopf gehPeople know that your words ring true.;;Tu naturaleza honesta y tu natural tendencia a decir lo que piensas ha irritado a algunos en el pasado, pero tambi閚 te ha granjeado un gran respeto. El pueblo sabe que tus palabras dicen la verdad.;;;;;;;;;x
EVTOPTA91228;事实就是事实.;Il n'y a qu'une seule v閞it?;Die Warheit ist die Wahrheit.;;La verdad es la verdad.;;;;;;;;;x
EVTDESC91229;你的敌人可以指控你许多罪行，但是甚至是他们也不会给你贴上懦夫的标签.众所周知你无所畏惧，总是希望同你的部下一起分担危险.;Vos ennemis pourraient vous reprocher de nombreuses choses, mais certainement pas votre l鈉het? Tout le monde sait que vous 阾es un homme intr閜ide, qui ne laisse jamais ses hommes affronter seuls le danger.;Eure Feinde w黵den Euch viele Dinge vorwerfen, doch nicht einmal sie w黵den Euch als einen Feigling bezeichnen. Es ist wohl bekannt, dass Ihr furchtlos seid und Ihr immer bereit seid, die Gefahr zu teilen, denen Eure M鋘ner gegen黚erstehen.;;Tus enemigos podr韆n acusarte de muchas cosas, pero ninguno se atrever韆 a etiquetarte como cobarde. Es bien sabido que no temes a nada y que siempre est醩 dispuesto a compartir los peligros a los que se enfrentan tus hombres.;;;;;;;;;x
EVTOPTA91229;永不向畏惧投降.;Il ne faut jamais c閐er ?la peur.;Gib niemals der Angst nach.;;Nunca cedas al miedo.;;;;;;;;;x
EVTDESC91230;你是一个有雄心的男人，总是想要努力做得更好.你的人民知道这点，虽然你的一些决定不太受欢迎，他们通常至少把这看作是积极进取的.;Vous 阾es un homme ambitieux, toujours d閟ireux de vous am閘iorer. Les gens le savent et m阭e si certaines de vos d閏isions sont impopulaires, elles ont au moins le m閞ite d'阾re progressistes.;Ihr seid ein ambitionierter Mann, der immer bestrebt ist, sich zu verbessern. Die Leute wissen das, und auch wenn einige Eurer Entscheidungen unpopul鋜 sind, werden sie normalerweise zumindest als fortschrittlich angesehen. ;;Eres un hombre ambicioso y te esfuerzas continuamente por mejorar y ser mejor. La gente lo sabe y, aunque algunas de tus decisiones no sean populares, por lo menos se ven como progresivas.;;;;;;;;;x
EVTOPTA91230;为什么甘愿平庸呢;Pourquoi se contenter de m閐iocrit闋?;Weshalb sollte man sich mit dem Mittelm溥igen zufrieden geben?;;縋or qu?conformarse con la mediocridad?;;;;;;;;;x
EVTDESC91231;在所有事情上面做到公平公正，由于你的人民知道不管是什么事情你都可以依照法律秉公处理，所以他们都可以安心.;Avec un seigneur juste et impartial tel que vous, le peuple sait qu'il peut compter sur vous pour respecter les lois ?la lettre.;Gerecht und fair, Eure Untertanen k鰊nen sich immer auf dem Wissen ausruhen, dass Ihr, egal wie, immer Eure Gesetze eingehaltet.;;Dado que eres justo y legal en todos los asuntos, tu pueblo descansa con el conocimiento de que, pase lo que pase, t?siempre respetar醩 la ley.;;;;;;;;;x
EVTOPTA91231;法律应该支配一切.;La loi est la base d'un gouvernement sain.;Das Gesetz sollte herrschen.;;La ley debe regir.;;;;;;;;;x
EVTDESC91232;没有人可以质疑你对于安拉和他的先知（愿主福安之）的教诲的献身.你总是可以被期望把信仰放在你自身前面.;Personne ne pourra jamais remettre en question votre d関ouement pour Allah et votre respect des enseignements du Proph鑤e (que la paix soit avec Lui). La foi aura toujours le dessus.;Niemand kann Eure Hingabe zu Allah und den Lehren seines Propheten (der Friede sei mit ihm) in Frage stellen. Man kann immer sicher sein, dass Ihr Euren Glauben 黚er Euch stellt. ;;Nadie puede cuestionar tu devoci髇 a Al?y a las ense馻nzas de su profeta (la paz sea con 閘). Siempre antepones la fe a tu persona.;;;;;;;;;x
EVTOPTA91232;万物非主，唯有安拉！;Laa ilaha illallah?;Laa ilaha ilallah!;;aa ilaha ilalah!;;;;;;;;;x
EVTDESC91233;你已经通过向伊斯兰的敌人开战证明了你对安拉（愿主荣耀尊贵）的献身.作为圣战者的一员，你得到了曾经参与圣战的承认.;Vous avez prouv?votre d関ouement envers Allah (qu'Il soit exalt? en d閏larant la guerre aux ennemis de l'islam. En tant que moudjahid, il est d閟ormais reconnu que vous avez pris part ?un djihad par l'閜閑.;Ihr habt Eure Hingabe f黵 Allah (m鰃e Er verherrlicht sein) bewiesen, indem in den Krieg gegen die Feinde des Islam zieht. Als einer der Mujahideen, seid Ihr bekannt als jemand, der in einem Jihad gek鋗pft hat. ;;Has demostrado tu devoci髇 a Al?(glorificado y exaltado sea) al declarar la guerra contra los enemigos del Islam. Ser muyahid韓 te identifica como luchador en una yihad.;;;;;;;;;x
EVTOPTA91233;只有在战争中跑死你的战马，泼洒你的鲜血才是最好的圣战.;Le meilleur djihad est celui lors duquel votre cheval est tu?et votre sang d関ers?;Der beste Jihad ist der, bei dem Euer Pferd get鰐et wird und Euer Blut spritzt.;;La mejor yihad es aquella en que tu caballo muere y se derrama tu sangre.;;;;;;;;;x
EVTDESC91234;你已经完整背记下了古兰经，这一成果不仅显示了你对于安拉（愿主荣耀尊贵）的献身，而且为你的统治赢得了极大的尊重.;Vous connaissez le Coran par c渦r et cet accomplissement d閚ote non seulement de votre d関ouement envers Allah (qu'Il soit exalt? mais vous doit aussi un grand respect de la part de votre peuple.;Ihr habt den Koran vollst鋘dig auswendig gelernt, eine Leistung, die nicht nur Eure Hingabe zu Allah beweist (m鰃e Er verherrlicht sein), sondern Euch auch gro遝n Respekt als Herrscher eingebracht hat.;;Has memorizado el Cor醤 por completo, un logro que no solo muestra tu devoci髇 a Al?(glorificado y exaltado sea), sino que tambi閚 te ha valido un gran respeto como gobernante.;;;;;;;;;x
EVTOPTA91234;这并不简单.;莂 n'a pas 閠?facile?;Es war nicht leicht.;;No fue f醕il.;;;;;;;;;x
EVTDESC91235;众所周知你已经去过麦加朝圣，这显示了你对于安拉（愿主荣耀尊贵）的屈服和献身.不管其他人说你什么，都不能抹去这一点.;C'est un fait reconnu de tous que vous avez r閍lis?le Hajj et ainsi montr?vote d関ouement ?Allah (qu'Il soit exalt?. Quels que soient les reproches que peuvent vous faire vos opposants, c'est une chose qu'on ne peut pas vous retirer.;Es ist eine weit verbreitete Tatsache, dass Ihr den Hadsch beendet habt, was Eure Ehrerbietung und Hingabe f黵 Allah zeigt (m鰃e Er verherrlicht sein). Egal was sie 黚er Euch sagen, niemand kann Euch dies absprechen.;;Es bien sabido que has completado el Hajj y con ello demostrado tu sumisi髇 y devoci髇 a Al?(glorificado y exaltado sea). Digan lo que digan sobre ti, nadie puede negar este hecho.;;;;;;;;;x
EVTOPTA91235;这是我的责任.;Je n'ai fait que mon devoir.;Es war meine Aufgabe.;;Era mi deber.;;;;;;;;;x
EVTDESC105250;为[Root.Liege.GetTitledFirstName]的食物试毒是一项危险的工作.我必须预先品尝呈给[Root.Liege.GetHerHim]的饮食，以此来确保它是安全的，而不是有毒或者尝起来奇怪的.最近我开始秘密的尝试让我自己对各种毒药带有抗药性，因为我陷入了对于死亡的恐惧中.;蕋re le go鹴eur de [Root.Liege.GetTitledFirstName] comporte des risques. Je suis cens?go鹴er la nourriture et les boissons qui lui sont servies afin de m'assurer que tout est en ordre et que ses aliments n'ont pas 閠?empoisonn閟. Derni鑢ement, j'ai tent?de trouver un rem鑔e aux diff閞entes sortes de poisons existants car je crains le spectre de la mort qui plane quotidiennement au-dessus de moi.;Vorschmecker von [Root.Liege.GetTitledFirstName] zu sein, kann eine gef鋒rliche Aufgabe sein. Ich soll das Essen und Trinken probieren, das [Root.Liege.GetHerHim] serviert wird, um sicherzustellen, dass es genie遙ar ist und nicht vergiftet oder seltsam schmeckend. In letzter Zeit habe ich heimlich versucht, immun gegen verschiedene Gifte zu werden, da ich Angst vor dem Tod habe.;;Ser catador de [Root.Liege.GetTitledFirstName] puede convertirse en un trabajo peligroso. Se supone que tengo que probar la comida y la bebida antes de serv韗selas para asegurarme de que est醤 en buen estado, libres de venenos y sabores extra駉s. 趌timamente he estado intentado inmunizarme contra diversos venenos, porque estoy atrapado por el miedo a morir.;;;;;;;;;x
EVTOPTA105250;如果[Root.Liege.GetTitledFirstName]会因为我的抗毒而死掉，那就更好了！;Si [Root.Liege.GetTitledFirstName] venait ?mourir parce que je suis immunis? eh bien tant pis?;Sollte [Root.Liege.GetTitledFirstName] sterben, weil ich immun bin, umso besser! ;;i [Root.Liege.GetTitledFirstName] muriera porque yo soy inmune, a鷑 mejor!;;;;;;;;;x
EVTTOOLTIP105251;[Root.GetTitledFirstName]发现了这件事情;[Root.GetTitledFirstName] l'a d閏ouvert;[Root.GetTitledFirstName] findet es heraus;;[Root.GetTitledFirstName] lo averigua;;;;;;;;;x
EVTOPTB105250;保护我的君主的安全是我的工作，我不应该尝试对于毒药有抗药性！;Il est de mon devoir de veiller ?la s閏urit?de mon seigneur, je ne devrais pas chercher ?m'immuniser contre les poisons?;Es ist meine Aufgabe daf黵 zu sorgen, dass es meinem Lehnsherren gut geht. Ich sollte nich versuchen, gegen Gift immun zu werden! ;;Preservar la salud del se駉r es mi trabajo, o deber韆 tratar de inmunizarme contra los venenos!;;;;;;;;x
EVTDESC105251;这食物尝起来有点奇怪，调味品掩盖了什么东西，但是我相信为我试毒的[From.GetTitledFirstName]不会呈给我任何可能带毒的东西.哦，当天晚上我就突然开始胃痛，我对这种信任后悔无比...;La nourriture avait une saveur 閠range, j'ai senti un arri鑢e-go鹴 derri鑢e tout cet assaisonnement mais j'ai fait confiance ?mon go鹴eur [From.GetTitledFirstName], qui ne m'aurait jamais servi un plat empoisonn? Mais j'ai am鑢ement regrett?cet exc鑣 de confiance plus tard dans la soir閑, quand les douleurs d'estomac sont apparues... ;Das Essen schmeckte seltsam, irgendetwas war unter den Gew黵zen, doch ich vertraute darauf, dass mein Vorschmecker [From.GetTitledFirstName] mir niemals etwas vergiftetes servieren w黵de. Oh, wie ich dieses Vertrauen sp鋞er am Abend bedauerte, als die Magenschmerzen begannen...;;La comida sab韆 algo raro, la salsa ocultaba algo, pero yo confiaba en que el catador [From.GetTitledFirstName] nunca me servir韆 algo que pudiera estar envenenado. Oh, cu醤to me arrepent?de esta confianza esa misma tarde, cuando empez?a dolerme el est髆ago...;;;;;;;;;x
EVTOPTD105251;杀了[From.GetHerHim]！;Le go鹴eur sera condamn??mort? Tuez-[From.GetHerHim]?;F黵 den Vorschmecker ist es tot! Ich meine, t鰐et [From.GetHerHim]!;;ara el Catador la muerte! Quiero decir, atadle!;;;;;;;;;x
EVTTOOLTIPA105253;试毒者[This.GetTitledFirstName]被发疯的[Root.GetTitledFirstName]关了起来;Le go鹴eur [This.GetTitledFirstName] a 閠?emprisonn?par [Root.GetHerHim] lunatique [Root.GetTitledFirstName].;Vorschmecker [This.GetTitledFirstName] wurde von dem launischen [Root.GetTitledFirstName] eingekerkert;;El catador [This.GetTitledFirstName] es encarcelado por el lun醫ico [Root.GetTitledFirstName] ;;;;;;;;;x ;
EVTTOOLTIPB105253;毒药仅仅引起胃部痉挛，试毒者[This.GetTitledFirstName]被关押起来;Le poison n'a caus?que de fortes crampes d'estomac et le go鹴eur [This.GetTitledFirstName] a 閠?emprisonn?Das Gift f黨rte nur zu Magenkr鋗pfen, der Vorschmecker [This.GetTitledFirstName] wurde eingekerkert;;El veneno solo caus?retortijones de est髆ago. El catador [This.GetTitledFirstName] es encarcelado;;;;;;;;;x ;
EVTTOOLTIPC105253;[Root.GetTitledFirstName]把食物试毒者[This.GetTitledFirstName]关了起来，但是更希望看到[This.GetHerHim]的死亡;[Root.GetTitledFirstName]a fait emprisonner le go鹴eur [This.GetTitledFirstName] bien que sa mort aurait 閠?pr閒閞able;[Root.GetTitledFirstName] kerkert den Vorschmecker [This.GetTitledFirstName] ein, w黵de [This.GetHerHim] jedoch lieber tot sehen;;[Root.GetTitledFirstName] encarcela al catador [This.GetTitledFirstName], pero preferir韆 verle muerto;;;;;;;;;x
EVTDESC105253;我让自己变得抗毒的计划实现的并不理想，我漏过了针对[From.GetTitledFirstName]的带毒的食物，我也因此死在[From.GetTitledFirstName]的地牢里...;En m'immunisant contre les poisons, je n'ai malheureusement pas senti que la nourriture servie ?[From.GetTitledFirstName] 閠ait empoisonn閑. Et c'est pour cette raison que je me trouve ?pr閟ent enferm?dans les ge鬺es de [From.GetTitledFirstName]...;Mein Plan, gegen mich gegen Gift zu immunisieren, war nicht ganz so erfolgreich. Ich 黚ersah vergiftetes Essen, dass f黵 [From.GetTitledFirstName] gedacht war und so kam es dazu, dass ich in [From.GetTitledFirstName]s  Verlies gelandet bin...;;Mi plan para inmunizarme contra los venenos no sali?demasiado bien. No descubr?el veneno oculto en la comida de  [From.GetTitledFirstName] y he terminado en sus mazmorras...;;;;;;;;;x
EVTOPTA105253;[From.GetTitledFirstName]因为带毒的食物重病不起;La nourriture empoisonn閑 a rendu [From.GetTitledFirstName] gri鑦ement malade;[From.GetTitledFirstName] wurde von dem vergifteten Essen sehr krank ;;[From.GetTitledFirstName] enferm?gravemente debido a la comida envenenada;;;;;;;;;x
EVTOPTB105253;这毒药甚至没有让[From.GetTitledFirstName]感到丝毫不适！;Le poison n'a eu aucun effet sur la sant?de [From.GetTitledFirstName]?;[From.GetTitledFirstName] wurde durch das Gift nicht einmal krank! ;;l veneno ni siquiera hizo enfermar a [From.GetTitledFirstName]!;;;;;;;;;x
EVTOPTC105253;我害怕毒药把[From.GetTitledFirstName]弄疯了;Je crains que le poison n'ait fait sombrer [From.GetTitledFirstName] dans la folie;Ich f黵chte, das Essen hat [From.GetTitledFirstName] verr點kt werden lassen;;Me temo que el veneno hizo enloquecer a [From.GetTitledFirstName];;;;;;;;;x
EVTDESC106000;在学习教法七年之后安萨里返回了[Root.GetName] .他在苏菲，卡拉姆，哲学，逻辑学和伊斯兰法学的兴趣促使他开始写书，他将他写作的书籍称之为他一身的杰作！.;Un homme pr閚omm?Al-Ghazali est revenu ?[Root.GetName] apr鑣 avoir pass?sept ans ?閠udier le fiqh, une expansion du code de conduite appel?charia. L'int閞阾 qu'il porte au soufisme, au kal鈓, ?la philosophie, ?la logique et ?la jurisprudence islamique l'a conduit ?r閐iger un livre qu'il a intitul?'Incoh閞ence des philosophes', qui sera sans doute un chef-d'渦vre une fois termin?;Ein Mann namens Al-Ghazali hat sieben Jahre Fiqh studiert, der Erweiterung des Verhaltenskodex', Sharia genannt, und ist nun nach [Root.GetName] zur點kgekehrt. Das Interesse als Gelehrter an dem Sufismus, Kalam, Philosophie, Logik und der islamischen Rechtsprechung haben dazu gef黨rt, dass er damit begonnen hat ein Buch zu verfasse mit dem Titel "Die Zusammenhanglosigkeit der Philosphen", was sicherlich ein Meisterst點k sein wird, wenn es beendet ist.;;Un hombre llamado Al-Ghazali ha regresado a [Root.GetName] tras siete a駉s estudiando fiqh, la extensi髇 del c骴igo de conducta denominado sharia. Su inter閟 acad閙ico en el sufismo, el kalam, la filosof韆, la l骻ica y la jurisprudencia isl醡ica le han llevado a iniciar la redacci髇 de un libro llamado 'La incoherencia de los fil髎ofos', que con seguridad se convertir?en una obra maestra una vez terminado. ;;;;;;;;;x
EVTOPTA106000;我得向领主引荐此人!;Je dois absolument pr閟enter cet homme ?m[Root.Liege.GetHerHis] [Root.Liege.GetLordLady] lige?;Ich muss diesen Mann meinem Lehnsherren vorstellen! ;;ebo presentar este hombre a mi se駉r!;;;;;;;;;x
