;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
IS_NOT_LOVER_OF;不是$WHO$?的情人;N'est pas l'amant(e) de $WHO$?;Ist KEIN Liebhaber von $WHO$?;;No es un amante de $WHO$?;;;;;;;;;x
d_marathi_band_adj;摩罗提大队的;marathi;Marathisch;; Marathi;;;;;;;;;x
d_bengal_company;旁伽罗军团;Compagnie du Bengale;Bengalische Kompanie;; Compa耥a de Bengala;;;;;;;;;x
d_bengal_company_adj;旁伽罗军团的;bengalaise;Bengalisch;; Bengala;;;;;;;;;x
d_bengal_band;旁伽罗大队;Bande arm閑 bengalaise;Bengalische Bande;; Banda de Bengala;;;;;;;;;x
d_bengal_band_adj;旁伽罗大队的;bengalaise;Bengalisch;; Bengala;;;;;;;;;x
d_rajput_company;罗阇富多军团;Compagnie rajput;Rajputische Kompanie;; Compa耥a de Rajput;;;;;;;;;x
d_rajput_company_adj;罗阇富多军团的;rajput;Rajputisch ;; Rajput;;;;;;;;;x
d_rajput_band;罗阇富多大队;Bande arm閑 rajput;Rajputische Bande;; Banda de Rajput;;;;;;;;;x
d_rajput_band_adj;罗阇富多大队的;rajput;Rajputisch;; Rajput;;;;;;;;;x
TRAIT_OPINION_CHURCH;教会关系: $VALUE$;Opinion de la part des religieux? $VALUE$;Kirchenmeinung: $VALUE$;;Opini髇 de la Iglesia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_CHRISTIAN_CHURCH;基督教关系: $VALUE$;Opinion de la part des religieux chr閠iens? $VALUE$;Christliche Kirchenmeinung: $VALUE$;;Opini髇 de la Iglesia Cristiana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SPOUSE;配偶好感: $VALUE$;Opinion du conjoint? $VALUE$;Meinung des Ehepartners: $VALUE$;;Opini髇 de c髇yuge: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SEX_APPEAL;吸引力好感: $VALUE$;Attirance? $VALUE$;Attraktionsmeinung: $VALUE$;;Opini髇 de atracci髇: $VALUE$;;;;;;;;;x
TRAIT_OPINION_DYNASTY;家族好感: $VALUE$;Opinion de la part des membres de la dynastie? $VALUE$;Meinung der Dynastie: $VALUE$;;Opini髇 de dinast韆: $VALUE$;;;;;;;;;x
TRAIT_OPINION_VASSAL;附庸好感: $VALUE$;Opinion de la part des vassaux? $VALUE$;Meinung der Vasallen: $VALUE$;;Opini髇 de vasallo: $VALUE$;;;;;;;;;x
TRAIT_OPINION_LIEGE;君主看法: $VALUE$;Opinion envers le seigneur lige? $VALUE$;Meinung des Lehnsherren: $VALUE$;;Opini髇 de se駉r feudal: $VALUE$;;;;;;;;;x
TRAIT_OPINION_INFIDEL;不同信仰关系: $VALUE$;Opinion envers une autre religion $VALUE$;Meinung anderer Glaubensanh鋘ger: $VALUE$;;Opini髇 de otra creencia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_TRAIT;同一特质关系: $VALUE$;Opinion pour le m阭e trait? $VALUE$;Meinung durch gleiche Merkmale: $VALUE$;;Opini髇 de la misma caracter韘tica: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_TRAIT_SAME_REL;修道士关系: $VALUE$;Opinion pour le m阭e trait si la m阭e religion? $VALUE$;Meinung durch gleiche religi鰏e Merkmale: $VALUE$;;Opini髇 de la misma caracter韘tica religiosa: $VALUE$;;;;;;;;;x
TRAIT_OPINION_OPPOSITE_TRAIT;相反特质关系: $VALUE$;Opinion pour le trait oppos闋: $VALUE$;Meinung durch entgegengesetzte Merkmale: $VALUE$;;Opini髇 de caracter韘tica opuesta: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_RELIGION;同一信仰关系: $VALUE$;Opinion de la part des coreligionnaires? $VALUE$;Meinung von Glaubensgenossen: $VALUE$;;Opini髇 de la Misma Creencia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_MUSLIM;穆斯林关系: $VALUE$;Opinion de la part des musulmans? $VALUE$;Meinung der Muslime: $VALUE$;;Opini髇 Musulmana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_ZORO;祆教关系: $VALUE$;Opinion de la part des zoroastriens? $VALUE$;Meinung der Zoroastrier: $VALUE$;;Opini髇 Zoroastriana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_JEWISH;犹太教关系: $VALUE$;Opinion de la part des juifs? $VALUE$;Meinung der Juden: $VALUE$;;Opini髇 Jud韆: $VALUE$;;;;;;;;;x
TRAIT_OPINION_CHRISTIAN;基督教关系: $VALUE$;Opinion de la part des chr閠iens? $VALUE$;Meinung der Christen: $VALUE$;;Opini髇 Cristiana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_AMBITION;认同野心勃勃: $VALUE$;Opinion en raison de la forte ambition? $VALUE$;Meinung durch Ambition: $VALUE$;;Opini髇 de ambici髇: $VALUE$;;;;;;;;;x
indian_has_not_converted;未皈依;Ne s'est pas d閖?converti;Ist noch nicht konvertiert;;A鷑 no se ha convertido;;;;;;;;;x
EVTDESC_RoI_1080;充满火药味的晚宴！[FromFromFrom.GetFullName]与[FromFrom.GetFullName]之间发生了一场决斗，激情燃烧的时刻，钢铁与钢铁之间的碰撞让许多观众入迷。\n\n[FromFrom.GetFullName]虽然输掉了决斗，但只是受了轻伤.;La tension monte au festin? [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affront閟 en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensit?\n\n[FromFrom.GetFullName] a perdu l'affront, mais s'en sort avec des blessures l間鑢es.;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer f黵 einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor, hat aber nur Kratzer abbekommen.;;os醤imos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdi?pero sufri?heridas menores.;;;;;;;;;x
EVTDESC_RoI_1081;充满火药味的晚宴！[FromFromFrom.GetFullName]与[FromFrom.GetFullName]之间发生了一场决斗，激情燃烧的时刻，钢铁与钢铁之间的碰撞让许多观众入迷。\n\n[FromFrom.GetFullName]输掉了决斗，受伤倒地.;La tension monte au festin? [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affront閟 en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensit?\n\n[FromFrom.GetFullName] a perdu l'affront et s'allonge, bless? sur le sol.;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer f黵 einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor und liegt verletzt am Boden.;;os醤imos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdi?y est?tumbado/a en el suelo herido/a.;;;;;;;;;x
EVTDESC_RoI_1082;充满火药味的晚宴！[FromFromFrom.GetFullName]与[FromFrom.GetFullName]之间发生了一场决斗，激情燃烧的时刻，钢铁与钢铁之间的碰撞让许多观众入迷。\n\n[FromFrom.GetFullName]输掉了，并且伤重残废了.;La tension monte au festin? [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affront閟 en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensit?\n\n[FromFrom.GetFullName] a perdu l'affront et a 閠?horriblement mutil?;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer f黵 einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor und wurde f黵chterlich verst黰melt.;;os醤imos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdi?y fue mutilado/a horriblemente.;;;;;;;;;x
EVTDESC_RoI_1083;充满火药味的晚宴！[FromFromFrom.GetFullName]与[FromFrom.GetFullName]之间发生了一场决斗，激情燃烧的时刻，钢铁与钢铁之间的碰撞让许多观众入迷。\n\n[FromFrom.GetFullName]不幸被杀!;La tension monte au festin? [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affront閟 en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensit?\n\n[FromFrom.GetFullName] a trouv?la mort?;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer f黵 einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] hat den Tod gefunden!;;os醤imos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] fue asesinado!;;;;;;;;;x
EVTDESC_RoI_3202;最近,你一直与你的宫廷上师[From.GetFirstNameWithNick]探讨哲理.你一直在讨论佛教,以及如何成为上师并如何消除人们的痛苦。;Ces derniers temps, vous vous 阾es livr??de longues conversations philosophiques avec [From.GetFirstNameWithNick], le gourou de votre cour. Vous avez parl?du bouddhisme, de comment ma顃riser vos d閟irs et vos faiblesses, et de calmer la souffrance que ces 閙otions vous causent.;In letzter Zeit habt Ihr ausf黨rliche philosophische Diskussionen mit [From.GetFirstNameWithNick], Eurem Hofguru, gef黨rt. Ihr habt Euch 黚er den Buddhismus unterhalten und wie Ihr Herr 黚er Eure Begierden und Schw鋍hen werdet und das Leid, das sie Eurer Seele antun, ausl鰏cht.;;趌timamente has participado en largas conversaciones filos骹icas con [From.GetFirstNameWithNick], tu gur?de la corte. Hab閕s discutido sobre el budismo, y c髆o puedes convertirte en maestro de tus deseos y debilidades y eliminar el sufrimiento que causan en el alma.;;;;;;;;;x
EVTOPTA_RoI_3202;我觉得我得到了帮助!;Je sens que tout cela m'a aid闋!;Ich f黨le, dass es mir geholfen hat!;;iento que esto me ha ayudado!;;;;;;;;;x
EVTOPTB_RoI_3202;这没用!;Balivernes?;Das bringt nichts!;;s in鷗il!;;;;;;;;;x
obj_buddhist_stop_drinking_title;戒酒;Fini la boisson;Entsagt dem Alkohl;; Deja de beber;;;;;;;;;x
obj_buddhist_stop_drinking_desc;[This.GetTitledFirstName], 作为一个忠实的佛教徒, 要学会放弃[This.GetHerHis]有害的饮酒习惯.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?abandonner son penchant pour la boisson qui lui cause tant de souffrances.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, [This.GetHerHis]e sch鋎lichen Trinkgewohnheiten abzulegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abandonar [This.GetHerHis] da駃nos h醔itos de consumir bebidas alcoh髄icas.;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_title;学会拒绝享受;Apprendre ?rejeter les plaisirs inutiles;Lernt, leere Vergn黦ungen abzulehnen;;Aprender a Rechazar Placeres Vac韔s;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 要学会拒绝享受.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter les plaisirs inutiles.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, leere Vergn黦ungen abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar placeres vac韔s..;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_title;学会戒掉肉欲;Apprendre ?s'abstenir des exc鑣 de la chair;Lernt, fleischlichen Exzessen zu entsagen;; Aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 正努力学习戒除肉欲.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?s'abstenir des exc鑣 de la chair.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, fleischlichen Exzessen zu entsagen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_reject_cruelty_title;拒绝残忍;Rejeter la cruaut?Lehnt Grausamkeit ab;; Rechazar la crueldad;;;;;;;;;x
obj_buddhist_reject_cruelty_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 正努力学习慈和.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter la cruaut?;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, Grausamkeit abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar la crueldad.;;;;;;;;;x
obj_buddhist_temperance_food_title;学习节约粮食;Apprendre ?mod閞er son app閠it;Lernt M溥igung beim Essen;; Aprender a ser moderado con la comida;;;;;;;;;x
obj_buddhist_temperance_food_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒,正努力学习节食.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?manger sans exc鑣.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, beim Essen Ma?zu halten.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a dejar de comer en exceso.;;;;;;;;;x
obj_buddhist_reject_greed_title;学会不贪婪;Apprendre ?rejeter le poison de l'avarice;Lernt, das Gift der Gier abzulehnen;;Aprender a rechazar el veneno de la codicia;;;;;;;;;x
obj_buddhist_reject_greed_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 正在努力学习不贪婪。;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter ce poison de l'esprit qu'est l'avarice.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, die Vergiftung des Geistes durch Gier abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la codicia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_envy_title;学会不嫉妒;Apprendre ?rejeter l'envie;Lernt, Neid abzulehnen;; Aprender a rechazar la envidia;;;;;;;;;x
obj_buddhist_reject_envy_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 正在努力学习不嫉妒.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter ce poison de l'esprit qu'est l'envie.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, die Vergiftung des Geistes durch Neid abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la envidia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_hate_title;学会拒绝仇恨;Apprendre ?rejeter la haine;Lernt, Hass abzulehnen;; Aprender a rechazar el odio;;;;;;;;;x
obj_buddhist_reject_hate_desc;[This.GetTitledFirstName], 作为一个虔诚的佛教徒, 正在努力学习不憎恨他人.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter la haine et la col鑢e qui sont des poisons de l'esprit.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, die Vergiftung des Geistes durch Hass und Zorn abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que el odio y la ira traen a la mente.;;;;;;;;;x
obj_buddhist_reject_pride_title;学会不骄傲;Apprendre ?rejeter l'orgueil;Lernt, Stolz abzulehnen;; Aprender a rechazar el orgullo;;;;;;;;;x
obj_buddhist_reject_pride_desc;[This.GetTitledFirstName],作为一个虔诚的佛教徒, 正在努力学习保持谦虚.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?rejeter l'orgueil.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, den Stolz abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el orgullo.;;;;;;;;;x
obj_buddhist_defeat_fear_title;战胜恐惧;Vaincre la peur;Besiegt die Furcht;; Vencer el Miedo;;;;;;;;;x
obj_buddhist_defeat_fear_desc;[This.GetTitledFirstName],作为一个虔诚的佛教徒,正在努力学习战胜[This.GetHerHis]这个世界的带来的恐惧.;[This.GetTitledFirstName], bouddhiste z閘? tente d'apprendre ?vaincre sa peur du monde et des projets d'autrui.;[This.GetTitledFirstName] ist 黚erzeugter Buddhist und versucht, [This.GetHerHis] Furcht vor der Welt und der Hinterh鋖tigkeit anderer Menschen zu besiegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a derrotar [This.GetHerHis] miedo al mundo y a los designios de otros.;;;;;;;;;x
temple_barony_of_hindu;印度寺庙的;Mandir de;Mandir von;; Mandir de;;;;;;;;;x
temple_barony_of_buddhist;佛教寺庙的;Vihara de;Vihara von;; Vihara de;;;;;;;;;x
temple_barony_of_jain;耆那寺庙的;Derasar de;Derasar von;; Derasar de;;;;;;;;;x
DEATH_SACRIFICED;献祭$KILLER$以供奉神灵;a 閠?offert[GetNoneE] aux dieux sur ordre de $KILLER$;wurde von $KILLER$ in einem Opferritual den G鰐tern geopfert;;fue ofrecido en sacrificio a los Dioses a manos de $KILLER$;;;;;;;;;x
obj_become_paragon_of_enlightenment_title;正法;Devenir un mod鑜e de spiritualit?Werdet zu einem Symbol der Erleuchtung;;Convertirse en Ejemplo de Iluminaci髇;;;;;;;;;x
obj_become_paragon_of_enlightenment_desc;[This.GetTitledFirstName]力臻改善[This.GetHerHis] [This.Religion.GetPietyName]并正觉，而启迪来自他信仰的[This.GetHerHis].;[This.GetTitledFirstName] tente de s'am閘iorer en [This.Religion.GetPietyName] et d'atteindre la lumi鑢e. C'est une source d'inspiration pour tous ceux de sa religion.;[This.GetTitledFirstName] strebt danach, [This.GetHerHis] [This.GetPietyName] zu verbessern, erleuchtet zu werden und allen [This.GetHerHis] Glaubensgenossen als Inspiration zu dienen.;;[This.GetTitledFirstName] se esfuerza en mejorar [This.GetHerHis] [This.GetPietyName] y alcanzar el estado de iluminaci髇, una inspiraci髇 para [This.GetHerHis] fe.;;;;;;;;;x
opinion_enlightened;觉悟者;Illumination int閞ieure;Erleuchtet;;Iluminado;;;;;;;;;x
paragon_of_enlightenment;潜心修法;Mod鑜e de spiritualit?Symbol der Erleuchtung;;Ejemplo de Iluminaci髇;;;;;;;;;x
EVTTOOLTIP1_RoI_2001;给[From.GetFullName]回复;R閜onse envoy閑 ?[From.GetFullName];Antwort wird gesendet an [From.GetFullName];;Respuesta enviada a [From.GetFullName];;;;;;;;;x
brahmin_desc;这个特质属于婆罗门种姓，这是属于宗教人士的印度种姓制度最高等级。;Ce personnage appartient ?la caste des brahmanes. En Inde, c'est la caste des pr阾res et des 閞udits, la plus haute caste dans la hi閞archie.;Dieser Charakter geh鰎t der Kaste der Brahmanen an. Es handelt sich dabei um die indische Kaste der Priester und Gelehrten, die in der Kastenhierarchie ganz oben steht.;;Este personaje pertenece a la casta de los brahmanes. Es la casta hind?de sacerdotes y eruditos, la m醩 alta en la jerarqu韆 de castas.;;;;;;;;;x
kshatriya_desc;这个特质属于刹帝利种姓，这是属于贵族阶层的印度种姓制度第二等级。;Ce personnage appartient ?la caste des kshatriya. En Inde, c'est la caste des guerriers et des rois, la deuxi鑝e caste dans la hi閞archie.;Dieser Charakter geh鰎t der Kaste der Kshatriya an. Es handelt sich dabei um die indische Kaste der Krieger und K鰊ige, die in der Kastenhierarchie an zweiter Stelle steht.;;Este personaje pertenece a la casta de Kshatriya. Es la casta hind?de guerreros y reyes, segunda en la jerarqu韆 de castas.;;;;;;;;;x
vaishya_desc;这个特质属于吠舍种姓这是属于工商阶层的印度种姓制度第三等级。;Ce personnage appartient ?la caste des vaishya. En Inde, c'est la caste des marchands et des artisans, la troisi鑝e caste dans la hi閞archie.;Dieser Charakter geh鰎t der Kaste der Vaishya an. Es handelt sich dabei um die Kaste der H鋘dler und Handwerker, die in der Kastenhierarchie an dritter Stelle steht.;;Este personaje pertenece a la casta Vaishya. Es la casta hind?de comerciantes y artesanos, tercera en la jerarqu韆 de castas.;;;;;;;;;x
convert_indian_branch;改变宗教分支;Changer de d関otion;Religi鰏en Zweig 鋘dern;;Cambio de poder religioso;;;;;;;;;x
jain_ahimsa_tooltip;这种行为违反了耆那教非暴力的教义.;Cette action enfreint la doctrine ja飊e de l'Ahimsa, la non-violence.\n;Diese Handlung verst鲞t gegen das jainistische Prinzip des Ahimsa, der Gewaltlosigkeit\n;;Este acto viola la doctrina jainista de Ahimsa, o no-violencia\n;;;;;;;;;x
ARRANGE_MARRIAGE_DESC;安排与一个最合格的潜在配偶结婚。;Organiser un mariage avec la personne qui convient le mieux.;Arrangiere eine Heirat mit einem der begehrtesten potenziellen Partner, der zur Verf黦ung steht.;;Organizar un matrimonio con uno de los c髇yuges m醩 codiciados en potencia disponibles.;;;;;;;;;x
alert_demesne_too_big_instant;直辖地超限?;Domaine personnel trop vaste?;Dom鋘e zu gro擐!;;eredad demasiado grande! ;;;;;;;;;x
alert_demesne_too_big_delayed;你拥有$NUM$?/$MAX$?块直辖地，这会降低你收取税金和征募部队的效率，并恶化你和你封臣之间的关系;Votre domaine poss鑔e $NUM$?/$MAX$? propri閠閟, ce qui affecte le pr閘鑦ement de l'imp魌 et le recrutement des troupes, et cause un ressentiment parmi vos vassaux.;Eure Dom鋘e umfasst $NUM$?/$MAX$? Besitzt黰er, wodurch die Besteuerung und die Truppenaushebung ineffizient sind und Unmut unter Euren Vasallen verursacht wird.;;u heredad tiene $NUM$?/$MAX$? propiedades, causando tributaci髇 ineficiente, reclutamiento de tropas y resentimiento entre tus vasallos.;;;;;;;;;x
horse_archers_modifier;弓骑兵战斗修正: $PERC$;Bonus de combat pour les troupes d'archers ?cheval $PERC$;Kampfkrafterh鰄ung der berittenen Bogensch黷zen: $PERC$;;Modificador de Combate apoyar a tropas de arqueros a caballo: $PERC$;;;;;;;;;x
camel_cavalry_modifier;骆驼骑兵战斗修正: $PERC$;Bonus de combat pour les chameaux $PERC$;Kampfkrafterh鰄ung der Kamelreiter: $PERC$;;Modificador de Combate apoyar a tropas montadas en camello: $PERC$;;;;;;;;;x
war_elephants_modifier;象兵战斗修正: $PERC$;Bonus de combat pour les 閘閜hants $PERC$;Kampfkrafterh鰄ung der Elefantenreiter: $PERC$;;Modificador de combate apoyar a tropas montadas en elefante: $PERC$;;;;;;;;;x
EVTDESC_RoI_500;一个叫马可波罗的客商从欧洲来.他说他从威尼斯长途跋涉去往遥远的东方.;Des marchands venus d'Europe demandent audience. Ils disent venir de Venise et avoir pour destination la cour du grand Khan, plus loin ?l'Est.;Ein paar reisende H鋘dler aus Europa sind eingetroffen und erbitten eine Audienz. Sie sagen, sie w黵den aus Venedig stammen und bef鋘den sich auf einer langen Reise an den Hof des Khans im fernen Osten.;;Han llegado algunos comerciantes que viajan desde Europa en busca de audiencia. Dicen que son de Venecia y est醤 en un largo viaje para llegar a la corte del Khan en en el lejano este.;;;;;;;;;x
EVTOPTA_RoI_500;带他们过来,我要见见他们.;Faites-les venir, j'aimerais leur parler.;Bringt sie zu mir, ich werde mit ihnen sprechen.;;Tr醝ganmelos, voy a hablar con ellos.;;;;;;;;;x
EVTOPTB_RoI_500;这些人我不感兴趣,送他们离开.;Ces gens ne m'int閞essent pas. Renvoyez-les.;Diese Leute interessieren mich nicht. Schickt sie fort.;;Estas personas no me interesan. M醤dalos fuera.;;;;;;;;;x
EVTDESC_RoI_501;马可波罗请求你提供一个向导指引他们通过你的领土向东去.;Il s'av鑢e que les marchands sont deux fr鑢es du nom de Niccol?Polo and Matteo Polo. Le fils de Niccol? un certain Marco, les accompagne. Ils vous demandent de leur fournir une escorte ou des guides afin de traverser les r間ions orientales de votre royaume.;Es stellt sich heraus, dass es sich bei den H鋘dlern um Br黡er handelt mit den Namen Niccol?Polo und Matteo Polo, auch Niccol髎 Sohn Marco reist mit ihnen. Sie ersuchen Euch um eine Eskorte oder einen F黨rer, um Richtung Osten durch Euer Reich zu reisen.;;Resulta que los comerciantes eran hermanos, con los nombres de Niccol Polo y Matteo Polo, y el hijo de Niccol, Marco, tambi閚 viaja con ellos. Te piden que les proporciones una escolta de gu韆s para viajar al este a trav閟 de tu reino.;;;;;;;;;x
EVTOPTA_RoI_501;我将提供经验丰富的向导.;Ils auront des guides exp閞iment閟.;Ich stelle ihnen erfahrene F黨rer zur Seite.;;Voy a proporcionar gu韆s experimentados.;;;;;;;;;x
EVTOPTB_RoI_501;我将提供经验丰富的向导和士兵护送.;Ils auront des guides exp閞iment閟, ainsi qu'une escorte arm閑.;Ich stelle ihnen erfahrene F黨rer und eine bewaffnete Eskorte zur Verf黦ung.;;Voy a proporcionar gu韆s experimentados y una escolta armada.;;;;;;;;;x
EVTOPTC_RoI_501;我相信他们可以照顾好自己.;Ils sauront tr鑣 bien faire sans mon aide.;Ich bin sicher, sie schaffen es auch alleine.;;Estoy seguro de que pueden valerse por s?mismos.;;;;;;;;;x
EVTDESC_RoI_502;马可波罗感谢您的大队助,第二天他们向东出发.;Les fr鑢es Polo vous t閙oignent leur gratitude pour l'aide que vous leur apportez. Le jour suivant, ils se mettent en route vers l'Est, accompagn閟 de l'aide que vous leur avez fournie.;Die Polo-Br黡er danken Euch f黵 Eure Unterst黷zung aus vollstem Herzen. Am n鋍hsten Tag brechen sie Richtung Osten auf, gest鋜kt durch die Hilfe, die Ihr ihnen gew鋒rt habt.;;Los hermanos Polo te agradecen tu ayuda. Al d韆 siguiente se ponen en marcha hacia el Este, fortalecidos por la ayuda que les has proporcionado.;;;;;;;;;x
EVTOPTA_RoI_502;祝他们一路顺风;Souhaitons-leur bon voyage.;Ich w黱sche Ihnen eine gute Reise.;; Les deseo un buen viaje.;;;;;;;;;x
EVTDESC_RoI_503;马可波罗感谢你的招待。在城里过夜后,第二天他们又出发了。;Les fr鑢es Polo vous remercient de les avoir re鐄s. Apr鑣 une nuit pass閑 en ville, ils repartent le lendemain.;Die Polo-Br黡er danken Euch f黵 die Audienz. Nachdem sie die Nacht in der Stadt verbrachten, brechen sie am n鋍hsten Morgen auf.;;Los hermanos Polo te quiere agradecer por la audiencia. Despu閟 de pasar la noche en la ciudad, se ponen en marcha de nuevo al d韆 siguiente.;;;;;;;;;x
EVTOPTA_RoI_503;什么奇怪的人.;Quels 閠ranges personnages.;Was f黵 seltsame Typen.;;Qu?hombres m醩 extra駉s.;;;;;;;;;x
