;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
LEDGER_SORT_DELAYED;点击后按此栏排序;Cliquez pour trier cette colonne;Zum Sortieren nach dieser Spalte hier klicken;;Clic para ordenar usando esta columna;;;;;;;;;x
EVTOPTA3700;我对我的朋友谎称这只猎鹰毫无用处，并提出要买下它;J'ai menti et dit ?mon ami qu'il ne servait ?rien, puis lui ai propos?de l'acheter;Ich l黦e meinen Freund an und behaupte, das Tier sei ungeeignet, mache dann aber selbst ein Kaufangebot.;;Miento y le digo a mi amigo que no sirve para nada, y despu閟 me ofrezco a comprarlo;;;;;;;;;x
EVTTOOLTIP3701;猎鹰是很容易训练的，打猎时候带上它会有很多乐趣;Le faucon se dresse facilement, et donne beaucoup d'amusement ?la chasse;Der Falke l鋝st sich leicht trainieren und die Jagd mit ihm macht Freude;;Es f醕il entrenar al halc髇, y divertido cazar con 閘;;;;;;;;;x
EVTTOOLTIP3702;猎鹰毫无用处，可能还会弄伤 [This.GetTitledFirstName];Le faucon est mauvais et blesse [This.GetTitledFirstName];Der Falke ist nutzlos und verwundet [This.GetTitledFirstName];;El halc髇 no sirve para nada y hiere a [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB3700;给我一点钱我就会帮你;Pour une pi鑓e ou deux, je peux peut-阾re vous aider;F黵 eine kleine Summe k鰊nte ich Euch vielleicht behilflich sein;;Podr韆 ayudarte a cambio de una moneda o dos;;;;;;;;;x
EVTOPTC3700;这只猎鹰是很容易训练的;L'oiseau se laisse dresser facilement;Der Vogel l鋝st sich gut trainieren;;Ser?f醕il entrenar al ave;;;;;;;;;x
EVTOPTD3700;我会向你展现我所有的技巧;Je vais vous montrer tous mes tours;Ich werde dir alle Kniffe beibringen;;Te ense馻r?todos mis trucos;;;;;;;;;x
EVTDESC3701;猎鹰是很容易训练的，用不了多久就可以带上它去打猎，并且不用担心他会逃跑或胡乱杀死猎物.;Le faucon s'est laiss?dresser facilement, et il n'a pas fallu longtemps avant de pouvoir l'emmener ?la chasse sans crainte qu'il ne s'envole pour de bon, ou qu'il massacre sa proie.;Der Falke lie?sich gut trainieren und schon nach kurzer Zeit konnte ich ihn mit auf die Jagd nehmen, ohne bef黵chten zu m黶sen, dass er davonfliegen oder die Beute unbrauchbar machen w黵de.;;Fue f醕il entrenar al halc髇 y en poco tiempo pude llevarlo de caza sin temor a que escapase o destrozase a la presa.;;;;;;;;;x
EVTOPTA3701;我会带着它的;Je devrais le garder;Ich sollte ihn behalten;;Deber韆 conservarlo;;;;;;;;;x
EVTTOOLTIP3704;前主人，[This.GetTitledFirstName]发现了猎鹰的状况。;L'ancien propri閠aire, [This.GetTitledFirstName] d閏ouvre ce qui est arriv?au faucon;[This.GetTitledFirstName], der vorherige Besitzer, erf鋒rt, was mit dem Falken passiert ist;;El antiguo propietario, [This.GetTitledFirstName] se entera de lo que le ha pasado al halc髇;;;;;;;;;x
EVTOPTB3701;我会再训练一下，然后把猎鹰卖掉;Je vais l'entra頽er encore un peu, et puis je vais le vendre;Ich werde ihn noch eine Zeit lang weiter ausbilden und dann verkaufen;;Lo entrenar?un poco m醩 antes de venderlo;;;;;;;;;x
EVTOPTC3701;它的主人会很高兴的!;Le propri閠aire en sera content?;Der Besitzer wird erfreut sein!;;l propietario se alegrar?;;;;;;;;;x
EVTTOOLTIP3707;它的主人,[This.GetTitledFirstName] 终于弄清楚了猎鹰身上发生了什么;Le propri閠aire, [This.GetTitledFirstName] d閏ouvre ce qui est arriv?au faucon;[This.GetTitledFirstName], der Besitzer, erf鋒rt, was mit dem Falken passiert ist;;El propietario, [This.GetTitledFirstName] se entera de lo que le pasa al halc髇;;;;;;;;;x
EVTDESC3702;无论我这么做, 这只猎鹰都不会向我自己那只那样回应我，它太难训练了.在它因为恐惧而攻击我之后，我已经准备放弃它了!;Malgr?mes efforts, le faucon 閠ait difficile ?dresser et ne r閜ondait comme les autres oiseaux que je poss鑔e d閖? J'閠ais d閖?dispos??abandonner, lorsque quelque chose effraya l'oiseau, lequel se mit ?m'attaquer?;Wie ich es auch anstellte, der Falke verhielt sich einfach nicht so, wie ich es von meinen eigenen Tieren gewohnt bin. Ich wollte die Arbeit mit ihm gerade einstellen, als irgendetwas dem Tier Angst machte, woraufhin der Vogel auf mich losging.;;Por m醩 que lo intentaba no era f醕韑 entrenar al halc髇, no respond韆 de la misma manera que las aves que yo mismo hab韆 criado. Estaba a punto de darme por vencidp cuando algo hizo asustar al ave,  me atac?;;;;;;;;;x
EVTOPTA3702;我不得不告诉我的朋友这只鹰无法训练;Je dois dire ?mon ami qu'il est impossible de dresser cet oiseau;Ich muss meinem Freund berichten, dass dieses Tier nicht trainiert werden kann;;Tengo que decirle a mi amigo que es no es posible entrenar a esta ave;;;;;;;;;x
EVTTOOLTIPA3705;它的主人, [This.GetTitledFirstName], 知道了关于这只猎鹰的坏消息;Le propri閠aire, [This.GetTitledFirstName], apprend la mauvaise nouvelle au sujet du faucon;[This.GetTitledFirstName], der Besitzer, erh鋖t die schlechten Neuigkeiten bez黦lich des Falken;;El propietario, [This.GetTitledFirstName], recibe las malas noticias sobre el halc髇;;;;;;;;;x
EVTTOOLTIPB3705;它的上一任主人, [This.GetTitledFirstName], 知道了关于这只鹰的坏消息;L'ancien propri閠aire, [This.GetTitledFirstName], apprend la mauvaise nouvelle au sujet du faucon;[This.GetTitledFirstName], der vorherige Besitzer, erh鋖t die schlechten Neuigkeiten bez黦lich des Falken;;El antiguo propietario, [This.GetTitledFirstName], recibe las malas noticias sobre el halc髇;;;;;;;;;x
EVTOPTB3702;在我知道这个消息之前, 我打算杀了这只鹰;En un clin d'渋l, je r閡ssis ?tuer le faucon;Ehe ich mich versah, hatte ich den Falken schon get鰐et;;Antes de que me diese cuenta, hab韆 conseguido matar al halc髇;;;;;;;;;x
EVTOPTC3702;我的朋友不得不把这只鹰带回去!;Mon ami doit le reprendre?;Mein Freund muss ihn zur點knehmen!;;i amigo tiene que devolverlo!;;;;;;;;;x
EVTOPTD3702;我要扭断你的脖子!;Je vais te tordre le cou?;Ich werde dir den Hals umdrehen!;;e retorcer?el pescuezo!;;;;;;;;;x
EVTDESC3703;我已经花了很多时间训练我朋友的鹰, 而我得到了怎样的回报?我的朋友现在到处吹嘘那只猎鹰是多么的训练有素，并且训练猎鹰是多么容易的一件事!;J'ai pass?de nombreuses heures ?dresser le faucon de mon ami, et pour quelle r閏ompense? Maintenant, mon ami se vante d'avoir bien dress?son faucon, et se vante partout de la facilit?avec laquelle il a obtenu ce r閟ultat?;All die Stunden, die ich mit der Ausbildung des Falken zugebracht habe, und wof黵?! ?Nur um mitanzusehen, wie mein Freund die Lorbeeren f黵 den gut ausgebildeten Falken einheimste und auch noch damit prahlte, wie leicht dies alles gewesen sei!;;Hab韆 invertido muchas horas en entrenar al halc髇 de mi amigo 縴 qu?recib韆 a cambio? i amigo se llev?todo el m閞ito del halc髇 bien entrenado y se jactaba de lo f醕il que hab韆 sido!;;;;;;;;;x
EVTOPTA3703;那人应该被投入监狱！!;En prison?;Ab in die Zelle mit Euch!;; la c醨cel!;;;;;;;;;x
EVTOPTB3703;让他吹吧，我不介意;Qu'il se vante, je m'en fiche;Soll mein Freund doch prahlen, was k黰mert es mich;;Que fanfarronee todo lo que quiera, no me importa;;;;;;;;;x
EVTOPTC3703;我的朋友怎么能这样对我?;Comment mon ami a-t-il pu me faire cela?;Wie konnte mein Freund mir das antun?;;緾髆o pudo hacerme esto mi amigo?;;;;;;;;;x
EVTTOOLTIP3706;在[Root.GetTitledFirstName]吹嘘训练一只猎鹰是多么容易时遇到了[This.GetSheHe] ;est d閒i?par [Root.GetTitledFirstName] lorsqu'[This.GetSheHe] se vante de la facilit?avec laquelle ce faucon a 閠?dress?wird von [Root.GetTitledFirstName] darauf angesprochen, wie [This.GetSheHe] dazu kommt, sich mit der Ausbildung des Falken zu br黶ten;;es enfrentado por [Root.GetTitledFirstName] cuando [This.GetSheHe] se jactaba de lo f醕il que hab韆 sido entrenar al halc髇;;;;;;;;;x
EVTDESC3704;[From.GetTitledFirstName] 要买那只被[From.GetSheHe] 说成是没用的猎鹰，我很高兴的卖给了他. 数个星期之后我发现[From.GetTitledFirstName] 骗了我: 这只鹰并不像他说的那样无用, [From.GetSheHe] 只是希望我便宜的卖给 [From.GetHerHim]!;[From.GetTitledFirstName] a propos?de racheter le faucon qu'[From.GetSheHe] jugeait inutile, et j'ai 閠?heureux de m'en d閎arrasser. Mais deux semaines plus tard, je vois que [From.GetTitledFirstName] m'a menti? l'oiseau valait quelque chose, et, [From.GetSheHe] voulait que je le lui vende pour une bouch閑 de pain?;[From.GetTitledFirstName] machte ein Kaufangebot f黵 den Falken, den [From.GetSheHe] als nutzlos bezeichnet hatte und ich war froh, mir das Tier vom Hals zu schaffen. Mittlerweile, nachdem einige Wochen vergangen sind, wird mir klar, dass [From.GetTitledFirstName] mich angelogen hat: Der Vogel war gar nicht wertlos, vielmehr war es so, dass [From.GetSheHe] mich dazu bringen wollte, das Tier billig an [From.GetHerHim] zu verkaufen!;;[From.GetTitledFirstName] se ofreci?a comprar el halc髇 que seg鷑 [From.GetSheHe] no serv韆 para nada y yo me alegr?de librarme de 閘. Ahora que han transcurrido un par de semanas entiendo por qu?[From.GetTitledFirstName] me minti? o es que el ave fuese in鷗il, sino que [From.GetSheHe] tan solo pretend韆 que yo se la vendiese a un bajo precio!;;;;;;;;;x
EVTOPTA3704;你这个骗子!;Tu m'as menti?;Ihr habt mich angelogen!;;e mentiste!;;;;;;;;;x
EVTOPTB3704;[From.GetTitledFirstName] 随后就高价卖掉了这只“无用的”猎鹰!;[From.GetTitledFirstName] a ensuite vendu l'oiseau 珷inutile牷 ?un bon prix?;[From.GetTitledFirstName] verkaufte den 俷utzlose?Vogel anschlie遝nd mit Gewinn!;;espu閟 [From.GetTitledFirstName] obtuvo ganancias vendiendo al ave 'in鷗il'!;;;;;;;;;x
EVTDESC3705;在[From.GetSheHe] 训练这只猎鹰的时候，这只猎鹰差点弄伤了 [From.GetTitledFirstName]. 这确认了[From.GetHerHis] 的怀疑：这只猎鹰是没有价值的.;Le faucon a r閡ssi ?blesser [From.GetTitledFirstName] pendant qu'[From.GetSheHe] tentait de le dresser, et a apparemment confirm?ses soup鏾ns? cet oiseau ne valait rien.;Als [From.GetSheHe] versuchte, den Falken auszubilden, griff das Tier [From.GetTitledFirstName] an und best鋞igte so [From.GetHerHis] Vermutung, dass der Vogel f黵 die Jagd ungeeignet sei.;;El halc髇 hiri?a [From.GetTitledFirstName] cuando [From.GetSheHe] intentaba entrenarlo y eso aparentemente confirm?sus sospechas de que el ave no serv韆 para nada.;;;;;;;;;x
EVTOPTA3705;真是太糟糕了，我只好放弃这只猎鹰了;C'est dommage. Je vais devoir l'abattre, dans ce cas. ;Was f黵 ein Pech. Dann muss ich das Vorhaben aufgeben;;Qu?l醩tima. Ahora tendr?que liquidarla;;;;;;;;;x
EVTOPTB3705;[From.GetTitledFirstName] 杀了那只猎鹰!;[From.GetTitledFirstName] a tu?l'oiseau?;[From.GetTitledFirstName] hat den Vogel get鰐et!;;From.GetTitledFirstName] mat?al ave!;;;;;;;;;x
EVTOPTC3705;那只无用的猎鹰被 [From.GetTitledFirstName]杀死了;L'oiseau inutile a 閠?abattu par [From.GetTitledFirstName];Der Vogel wurde durch [From.GetTitledFirstName] get鰐et;;El ave in鷗il ha sido sacrificada por [From.GetTitledFirstName];;;;;;;;;x
EVTOPTD3705;[From.GetTitledFirstName] 强迫我带会那只鸟!;[From.GetTitledFirstName] m'a oblig??reprendre l'oiseau?;[From.GetTitledFirstName] zwang mich dazu, den Vogel zur點kzunehmen!;;From.GetTitledFirstName] me oblig?a devolver al ave!;;;;;;;;;x
EVTDESC3706;[From.GetTitledFirstName] 帮我训练了一只猎鹰，但当我向别人吹嘘训练一只猎鹰是多么容易的时候却惹恼了他. [From.GetSheHeCap] 找到我 然后告诉我 [From.GetSheHe] 再也不会帮我训练猎鹰了!;[From.GetTitledFirstName] m'a aid??dresser un nouveau faucon, et n'a pas appr閏i?que je commence ?dire que c'閠ait tr鑣 facile. [From.GetSheHeCap] m'a d閒i?et m'a dit qu'[From.GetSheHe] ne m'aiderait plus jamais ?dresser un oiseau?;[From.GetTitledFirstName] half mir mit der Ausbildung des Falken und war wenig erfreut, als ich mich vor den Anderen damit br黶tete, wie schnell das Tier bei mir gelernt hatte. [From.GetSheHeCap] stellte mich zur Rede und sagte, dies sei das letzte Mal gewesen, dass [From.GetSheHe] mir bei der Falkenausbildung geholfen habe!;;[From.GetTitledFirstName] me ayud?a entrenar a mi nuevo halc髇 y no le gust?nada cuando empec?a jactarme ante otras personas sobre lo f醕il que hab韆 sido entrenarla. From.GetSheHeCap] se encar?conmigo y me dijo que [From.GetSheHe] jam醩 volver韆 a ayudarme a entrenar un ave!;;;;;;;;;x
EVTOPTA3706;什么，再也不了?;Quoi? Plus jamais?;Wirklich, Ihr helft mir nie wieder?;;髆o! 縉unca m醩?;;;;;;;;;x
EVTDESC3707;我敬畏的看着 [From.GetTitledFirstName]放出我的猎鹰， 猎鹰从天空俯冲下来，几乎立刻杀死了兔子. 尽管事实上[From.GetSheHe]从来没有训练过这只鹰, 但没用多久这只鹰就成了一只训练有素的杀戮机器.;J'ai regard?avec 閙erveillement [From.GetTitledFirstName] lib閞er mon faucon et le voir fondre des cieux, tuant le li鑦re presque imm閐iatement. Bien qu' [From.GetSheHe] n'ait jamais dress?de faucon auparavant, ce faucon 閠ait devenu en un rien de temps un bien bel instrument de mort.;Ich beobachtete voller Staunen, wie [From.GetTitledFirstName] meinen Falken losschickte und dieser in den Himmel stieg, um kurz darauf wiederum blitzartig in die Tiefe zu schie遝n, wo er einem Hasen einen j鋒en Tod bescherte. Obwohl [From.GetSheHe] nie zuvor einen Falken trainiert hatte, dauerte es nicht lange, bevor aus dem Vogel eine t鰀liche Jagdwaffe geworden war.;;Qued?asombrado cuando [From.GetTitledFirstName] solt?a mi halc髇 y este baj?en picado desde el cielo para matar a la liebre en un abrir y cerrar de ojos. Aunque [From.GetSheHe] nunca hab韆 entrenado un halc髇, en poco tiempo el halc髇 se hab韆 convertido en una m醧uina de matar bien entrenada.;;;;;;;;;x
EVTOPTA3707;非常感谢你!;Merci mille fois?;Ich danke Euch vielmals!;;uchas gracias!;;;;;;;;;x
EVTDESC3070;我的朋友和我计划一起出去打猎，但当他摔断腿的时候，我就意识到我不得不找其他人陪我一起，或者取消这次打猎.;Mon ami et moi avions pr関u de chasser ensemble, mais lorsqu'il se brisa la jambe, je compris que je devais trouver quelqu'un pour le remplacer, ou bien renoncer ?mes plans.;Ich plante mit meinem Freund gemeinsam auf die Jagd zu gehen, doch als dieser sich ein Bein brach, wurde mir klar, dass ich entweder einen Ersatz f黵 ihn finden oder die Jagd abblasen musste.;;Mi amigo y yo ten韆mos pensado salir de caza juntos, pero cuando se rompi?la pierna me di cuenta de que tendr韆 que buscarme otro compa馿ro o abandonar el proyecto.;;;;;;;;;x
EVTOPTA3070;找谁呢?;Quelqu'un?;Gibt es nicht noch jemanden?;;縉adie se ofrece?;;;;;;;;;x
EVTOPTB3070;我会等我的朋友好起来后再一起去的;Je vais juste attendre que mon ami se remette;Ich werde einfach warten, bis es meinem Freund wieder besser geht;;Tendr?que esperar a que mi amigo se recupere;;;;;;;;;x
EVTTOOLTIP3071;[This.GetTitledFirstName] 很愿意加入 [Root.GetTitledFirstName] 的狩猎队伍;[This.GetTitledFirstName] rejoint de bon c渦r [Root.GetTitledFirstName] pour chasser;[This.GetTitledFirstName] ist gerne bereit, [Root.GetTitledFirstName] zur Jagd zu begleiten;;[This.GetTitledFirstName] acepta gustoso unirse a [Root.GetTitledFirstName] en la cacer韆;;;;;;;;;x
EVTDESC3071;当[From.GetTitledFirstName]问我是否愿意和[From.GetHerHim]一起打猎的时候, 我很高兴的答应了. 可惜的是, 这次狩猎被 [From.GetHerHis]的贪婪毁了.;Lorsque [From.GetTitledFirstName] me demanda si je voulais chasser avec [From.GetHerselfHimself], j'acceptai de bon c渦r. Malheureusement, la chasse fut g鈉h閑 par son avidit?;Als [From.GetTitledFirstName] mich darum bat, mit [From.GetHerHim] gemeinsam zur Jagd zu gehen, sagte ich bereitwillig zu. Doch leider verdarb [From.GetHerHis] Gier mir den Spa?;;Cuando [From.GetTitledFirstName] me pregunt?si quer韆 que sali閞amos juntos de cacer韆, yo acept?de buen grado. Desafortunadamente, su avaricia nos estrope?la partida.;;;;;;;;;x
EVTOPTA3071;令人无法接受!;Inacceptable?;Unzumutbar!;;naceptable!;;;;;;;;;x
EVTTOOLTIP3072;[Root.Liege.GetTitledFirstName] 应该知道我不会容忍这种事的!;[Root.Liege.GetTitledFirstName] doit savoir que je ne tol閞erai pas cela?;[Root.Liege.GetTitledFirstName] h鋞te wissen m黶sen, dass ich ein solches Verhalten nicht dulden kann! ;;Root.Liege.GetTitledFirstName] deber韆 saber que no voy a tolerar esto!;;;;;;;;;x
EVTDESC3072;当我和 [From.GetTitledFirstName]他一起狩猎的时候，我们打到了很多猎物, 因此我们决定卖掉一些. 当我们卖完之后，我们因为钱的分配发生了争执.;Nous tu鈓es tellement lors de cette chasse avec [From.GetTitledFirstName] que nous d閏id鈓es de vendre une partie de la viande. Malheureusement, une fois la viande vendue, une dispute 閏lata au sujet de l'argent gagn?;Auf der Jagd mit [From.GetTitledFirstName] hatten wir so gro遝s Jagdgl點k, dass wir beschlossen, einen Teil des Fleisches zu verkaufen. Als wir alles verkauft hatten, gerieten wir in Streit dar黚er, wem welcher Anteil des Geldes zustehen sollte.;;Cuando sal?de caza con [From.GetTitledFirstName] matamos m醩 presas de las que necesit醔amos , as?que decidimos vender parte de la carne. Cuando acabamos de venderlo todo empezamos a discutir sobre el dinero.;;;;;;;;;x
EVTOPTA3072;我们在我的森林里打猎，我应该获得更多的金币!;Nous avons chass?dans la for阾, je devrais toucher plus que toi?;Die Jagd fand in meinen W鋖dern statt, deshalb steht mir ein gr鲞er Anteil zu als Euch!;;El bosque donde cazamos es m韔, o deber韆 recibir m醩 dinero que t?;;;;;;;;;x
COMBATEND_ATTACKERS;攻击方;Attaquants;Angreifer;;Atacantes;;;;;;;;;x
COMBATEND_DEFENDERS;防御方;D閒enseurs;Verteidiger;;Defensores;;;;;;;;;x
COMBATEND_LEFT_AS_GARRISON;留作卫戍部队;En garnison;Als Besatzung zur點kgelassen;;Dejados en guarnici髇;;;;;;;;;x
FE_VASSALS;封臣:;Vassaux;Vasallen:;;Vasallos:;;;;;;;;;x
EVTDESC3662;玫瑰是红色的\n紫罗兰是蓝色的\n太阳艳丽无比 -但真正美丽的是你...'\n令我惊讶的是, 当[From.GetSheHe]告诉我[From.GetHerHim]再也没有更多东西教我时，我注意到了在[From.GetTitledFirstName]脸上的眼泪.;Les roses sont rouges\nLes violettes sont bleues\nLe soleil rayonne de beaut閈nMais ta beaut?est en toi...牷\nAvec 閠onnement, je vis [From.GetTitledFirstName] verser des larmes quand [From.GetSheHe] me dit qu'[From.GetSheHe] n'avait plus rien qu'[From.GetSheHe] puisse m'enseigner.;Rosen sind rot\nVeilchen sind blau\nDie Sonne zeigt ihre Sch鰊heit ?doch die wahre Sch鰊heit entspringt nur aus Euch慭nVoller Erstaunen bemerkte ich Tr鋘en bei [From.GetTitledFirstName], als [From.GetSheHe] mir sagte, es g鋌e nichts mehr, was ich von [From.GetHerHim] lernen k鰊ne.;;Las rosas son rojas\nLas violetas azules\nEl sol muestra su belleza - pero la belleza est?en ti...'\nNot?asombrado que [From.GetTitledFirstName] derramaba l醙rimas mientras [From.GetSheHe] me dec韆 que no ten韆 nada m醩 que ense馻rme.;;;;;;;;;x
;#EVTDESC3165;Small random acts of kindness, giving a beggar some food and a place in the stable to sleep, making sure an orphan gets a new home or helping a widow by chopping up some wood for her fireplace, all these things makes me feel good.;;Scheinbar unwichtige gute Taten, wie beispielsweise dem Bettler Brot oder Obdach zu geben, dem Waisenkind eine Familie zu finden, oder der Witwe beim Holzhacken zu helfen, sind das, was mir von Herzen Freude bereitet.;;Peque?os actos de bondad realizados al azar, darle a un mendigo algo de comer y un lugar en el establo donde dormir, asegurarse de que un huérfano encuentra un nuevo hogar o ayudar a una viuda a cortar un poco de le?a para el hogar, todas estas cosas me hacen sentir bien.;;;;;;;;;x;
EVTOPTA3165;值得奖赏;C'est v閞itablement gratifiant;In diesen Dingen liegt ein unsch鋞zbarer Wert;;Es muy gratificante;;;;;;;;;x
EVTDESC3170;[Root.Location.GetName]的村民正在挨饿 ，而他们的代表竟敢我的城堡下聚集，请求我的帮助...;Les villageois meurent de faim dans [Root.Location.GetName] et un petit groupe d'閙issaires a os?poser le pied dans mon ch鈚eau pour exiger de l'aide...;In [Root.Location.GetName] stirbt die Bev鰈kerung den Hungertod und eine kleine Gesandtschaft hat es gewagt, zu mir auf die Burg zu kommen, um hier um Hilfe zu ersuchen?;Los aldeanos se mueren de hambre en [Root.Location.GetName] y un peque駉 grupo de representantes se ha atrevido a poner los pies en mi castillo para pedir ayuda...;;;;;;;;;x
EVTOPTA3170;当然，拿上你们觉得需要的东西!;蓈idemment? Prenez tout ce qu'il vous faut?;Aber nat黵lich! Nehmt euch, was ihr braucht!;;or supuesto! oged lo que quer醝s!;;;;;;;;;x
EVTOPTB3170;我才不会帮他们;Refuser de les aider;Die Bitte zur點kweisen;;Negarse a ayudarlos;;;;;;;;;x
EVTDESC3175;我的一个大臣经常轻蔑地对待仆人们，如果不是我干预的话，他甚至会打他们!我训斥他说: '善良是一种美德, 你应该同情且信任你的仆人，即使你的仆人是平民..'.;Un des courtisans traite toujours les serviteurs avec m閜ris, et sans mon intervention, le courtisan aurait sans doute rou?de coups un des domestiques? Je l'ai r閜rimand?en disant? 珷La gentillesse est une vertu, et vous devriez montrer de l'empathie et faire confiance sans pr閖ug? m阭e si votre serviteur est un homme du peuple.牷.;Einer der H鰂linge begegnet den Bediensteten mit unverhohlenem Misstrauen und w鋜e ich nicht schlichtend eingeschritten, so h鋞te der H鰂ling einen der Bediensteten wahrscheinlich verpr黦elt! Ich ermahnte den H鰂ling und sagte: 'Milde ist eine Tugend ?und ein Mensch soll Mitgef黨l zeigen und ohne Verachtung auch jenen vertrauen, die von weniger hoher Geburt sind.';;Hay un cortesano que siempre trata con desprecio a los sirvientes, e no haber intervenido yo, el cortesano seguramente habr韆 dado una paliza a uno de los criados! Reprend?al cortesano dici閚dole: 'La amabilidad es una virtud, deber韆s mostrar m醩 empat韆 y confiar sin prejuicios en los dem醩 aunque tu sirviente sea un plebeyo'.;;;;;;;;;x
EVTOPTA3175;我希望那位大臣能理解我的苦心!;J'esp鑢e que ce courtisan m'a bien 閏out?et bien compris?;Ich hoffe sehr, dass diese Ermahnung nicht ohne Wirkung geblieben ist!;;spero que el cortesano me haya escuchado y entendido!;;;;;;;;;x
EVTTOOLTIP3176;[Root.GetTitledFirstName]内心的善良无法感化其他人;La bont?du c渦r de [Root.GetTitledFirstName] ne peut pas faire fondre celui des autres;Die Milde im Herzen von [Root.GetTitledFirstName] vermag es nicht, die Kaltherzigkeit anderer Seelen zu 鋘dern.;;La bondad en el coraz髇 de [Root.GetTitledFirstName] no puede derretir el hielo en el de los dem醩;;;;;;;;;x
EVTDESC3176;一个笨拙仆人差点将酒撒到我身上， 正当我要给那个无能的仆人一巴掌的时候. [From.GetTitledFirstName] 将我拖到一边并告诉我 '善良是一种美德, 你应该同情且信任你的仆人，即使你的仆人是平民.'.;Un serviteur maladroit a failli me renverser du vin dessus, et j'閠ais sur le point de le gifler pour son incomp閠ence, quand [From.GetTitledFirstName] m'a pris a part et m'a dit? 珷La gentillesse est une vertu, et vous devriez montrer de l'empathie et faire confiance sans pr閖ug? m阭e si votre serviteur est un homme du peuple.牷.;Ein linkischer Diener wollte mich gerade mit Wein 黚ergie遝n und ich war schon drauf und dran ihm f黵 seine Ungeschicklichkeit eine Tracht Pr黦el zu verpassen, als [From.GetTitledFirstName] mich zur Seite nahm und zu mir sagte: 'Milde ist eine Tugend ?und ein Mensch soll Mitgef黨l zeigen und ohne Verachtung auch jenen vertrauen, die von weniger hoher Geburt sind.';;Un sirviente torpe casi derrama el vino sobre m?y cuado estaba a punto de soltarle una bofetada por su incompetencia [From.GetTitledFirstName] me arrastr?a un lado y me dijo: 'La amabilidad es una virtud, deber韆s mostrar m醩 empat韆 y confiar sin prejuicios en los dem醩 aunque tu sirviente sea un plebeyo'.;;;;;;;;;x
EVTOPTA3176;这真是荒谬!而且我明明告诉了[From.GetHerHim]！;J'ai trouv?cela pr閠entieux, et le lui ai dit?;Was f黵 ein Unfug! Und genau dies lie?ich [From.GetHerHim] wissen!;;so es rid韈ulo, y as?se lo hice saber!;;;;;;;;;x
EVTTOOLTIP3177;[This.GetSheHeCap]将听从[Root.GetTitledFirstName]的意见!;[This.GetSheHeCap] saura ce que [Root.GetTitledFirstName] pense de tout cela?;[This.GetSheHeCap] wird erfahren, was [Root.GetTitledFirstName] hier黚er denkt!;;This.GetSheHeCap] se enterar?de lo que [Root.GetTitledFirstName] piensa sobre estas cosas!;;;;;;;;;x
EVTDESC3177;不管我对[From.GetTitledFirstName]说了什么, [From.GetSheHe] 都不听，并且不承认善良是一种美德，反而认为这是一种懦弱.;Quoi que je pus dire ?[From.GetTitledFirstName], [From.GetSheHe] refusa de m'閏outer et d'admettre que la gentillesse 閠ait une vertu, non une faiblesse.;Trotz aller Bem黨ungen zeigte [From.GetTitledFirstName] keinerlei Einsicht - dass es sich bei Milde um eine Tugend und nicht etwa um eine Schw鋍he handelt, daf黵 war [From.GetSheHe] v鰈lig unempf鋘glich.;;Por m醩 que intent?explic醨selo a [From.GetTitledFirstName], [From.GetSheHe] no quer韆 escuchar y se neg?a aceptar que la amabilidad es una virtud y no una debilidad.;;;;;;;;;x
EVTOPTA3177;那... 真是不幸;C'est... malheureux.;Das ist?schade;;Es... una pena;;;;;;;;;x
EVTOPTB5041;我需要试试其他的训鹰术;Je devrais plut魌 essayer la fauconnerie;Ich sollte es stattdessen mit der Falknerei versuchen;;Deber韆 probar suerte con la cetrer韆;;;;;;;;;x
EVTOPTB5043;我会尽力狩猎的;Je devrais plut魌 essayer la chasse;Ich werde mal wieder jagen gehen;;Mejor me dedicar?a la caza;;;;;;;;;x
;#EVTOPTB5051;I'll have a look at that poetry book instead;;Stattdessen werde ich mich jenem Gedichtband widmen;;Prefiero echarle un vistazo a ese libro de poesía;;;;;;;;;x;
EVTOPTB5053;读诗更加安全的，让我们试试那个吧;La po閟ie c'est moins risqu? essayons;Zu dichten ist am sichersten, damit werde ich es versuchen;;La poes韆 es m醩 segura, vale m醩 que me quede con ella;;;;;;;;;x
b_laspedroneras;拉斯佩德罗涅拉斯;Las Pedro馿ras;Las Pedro馿ras;;Las Pedro馿ras;;;;;;;;;x
b_ucles;乌克莱斯;Ucles;Ucl閟;;Ucl閟;;;;;;;;;x
b_sisante;西桑特;Sisante;Sisante;;Sisante;;;;;;;;;x
EVTOPTA72007;你必须在我的宴会上表演!;Vous devez jouer ?mon banquet?;Ihr m黶st bei meinem Festmahl unbedingt eine Darbietung geben!;;ebes actuar en mi fiesta!;;;;;;;;;x
EVTOPTA30058;我的妻子[Root.Spouse.GetFirstName]是对的, 我应该追求那个头衔!;Mon 閜ouse [Root.Spouse.GetFirstName] a raison, je devrais chercher ?obtenir ce titre?;Meine Gemahlin [Root.Spouse.GetFirstName] hat recht, ich sollte den Anspruch auf diesen Titel verfolgen!;;Mi esposa [Root.Spouse.GetFirstName] tiene raz髇, eber韆 perseguir el t韙ulo!;;;;;;;;;x
